50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.948823,,,,,,,,,,,,,,,,c1f486d3-4269-4aac-9a06-81fff1258f13,121,,"[66.5, 14.4]",69209,2,,,True,1.0870172,,,,"[78.9, 38.0]",High Pass,,26.659332,,Incomplete,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,,1,From Goal Kick,Nikola Žigić,26074.0,Center Forward,5,Racing Santander,1217,"['155c68e3-a0a3-4b73-bea6-5eaa9921c545', '4682cccd-021f-4f90-9cec-7b8ea196e8f5', '6cac4d01-b16d-4cef-9c50-ec014ce89c3e']",30,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:30.364,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.677577,,,,,,,,,,,,,,,,6cac4d01-b16d-4cef-9c50-ec014ce89c3e,123,,"[41.2, 42.1]",69209,2,,,,0.10700658,,Right Foot,,"[80.3, 46.3]",High Pass,,39.32493,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,Recovery,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,5,Racing Santander,1217,"['2d5c39b3-5253-4b3d-adbe-2587f3d3e3b0', '8b37584c-8cd5-444f-a8ac-aa418cc16b56', 'c1f486d3-4269-4aac-9a06-81fff1258f13']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.313,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.1593,,,,,,,,,,,,,,,,2d5c39b3-5253-4b3d-adbe-2587f3d3e3b0,125,,"[39.8, 33.8]",69209,2,,,,2.693121,,Head,,"[15.9, 45.3]",Low Pass,,26.52282,,,,Antonio Rodríguez Martínez,26070.0,,,,,,Recovery,1,From Goal Kick,Oriol Lozano Farrán,26067.0,Left Center Back,5,Racing Santander,1217,"['6cac4d01-b16d-4cef-9c50-ec014ce89c3e', '792e93c9-4631-478f-b13b-685d9ee25e9f']",34,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:34.991,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.885038,,,,,,,,,,,,,,,,1f26b117-2798-4d84-8c69-7f0088dad114,128,,"[16.5, 44.9]",69209,2,,,,0.6531278,,Right Foot,,"[29.7, 55.0]",Ground Pass,,16.62077,,,,César González Navas,26044.0,,,,,,,1,From Goal Kick,Antonio Rodríguez Martínez,26070.0,Goalkeeper,5,Racing Santander,1217,['07c58980-bbae-4b97-b946-b0dbcc77743e'],38,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:38.230,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.11376,,,,,,,,,,,,,,,,979007b2-4a74-4682-b7ed-2afecad3bb35,131,,"[38.8, 56.0]",69209,2,,,,-0.5724598,,Right Foot,,"[47.8, 50.2]",Ground Pass,,10.707007,,,,Gonzalo Colsa Albendea,26073.0,,,,,,,1,From Goal Kick,César González Navas,26044.0,Right Center Back,5,Racing Santander,1217,['0f3de82f-4af8-48c1-89c1-4d4e8ba7de0f'],42,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:42.503,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.3284,,,,,,,,,,,,,,,,82bd12d4-d6c6-480d-bf41-888e57d156c7,134,,"[47.4, 48.7]",69209,2,,,,-1.8798894,,Right Foot,,"[39.8, 24.9]",Ground Pass,,24.983995,,,,Oriol Lozano Farrán,26067.0,,,,,,,1,From Goal Kick,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,5,Racing Santander,1217,['9062b31c-a035-49eb-854d-ba4773d66a56'],44,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:44.437,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.230434,,,,,,,,,,,,,,,,e7af5c97-96bc-4d3d-a2d2-078c60666950,138,,"[48.0, 24.5]",69209,2,,,,-1.2661719,,Right Foot,,"[55.2, 1.6]",Ground Pass,,24.005207,,,,Ivan Marcano Sierra,13157.0,,,,,,,1,From Goal Kick,Oriol Lozano Farrán,26067.0,Left Center Back,5,Racing Santander,1217,"['11d0553f-66d2-4dab-8f94-044773935b1b', '172b86f4-cdf6-4b5b-8f28-3e7baa61ebfb']",47,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:47.442,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.932868,,,,,,,,,,,,,,,,069ef2b2-ed87-4d19-87c0-55293ae134be,141,,"[55.8, 1.6]",69209,2,,,,0.08708081,,Left Foot,,"[68.4, 2.7]",Ground Pass,,12.647924,,,,Antonio Moral Segura,26598.0,,,,,,,1,From Goal Kick,Ivan Marcano Sierra,13157.0,Left Back,5,Racing Santander,1217,['50f769c4-1174-4a2c-ba86-9bd3176b2938'],50,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:50.528,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.524736,,,,,,,,,,,,,,,,ddc285d6-1d2d-44fb-bb7d-10de195f40d8,144,,"[70.5, 1.8]",69209,2,,,,0.39852244,,Left Foot,,"[80.0, 5.8]",Ground Pass,,10.307764,,,,Mehdi Lacen,6745.0,,,,,,,1,From Goal Kick,Antonio Moral Segura,26598.0,Left Wing,5,Racing Santander,1217,['b5cbb708-9b46-410d-9804-9ce897218343'],53,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:53.181,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.5428,,,,,,,,,,,,,,,,588d6a4d-8db6-4ccd-99e4-3f3cef51aa91,148,,"[76.2, 5.0]",69209,2,,,,-2.878598,,Left Foot,,"[68.4, 2.9]",Ground Pass,,8.077747,,,,Antonio Moral Segura,26598.0,,,,,,,1,From Goal Kick,Mehdi Lacen,6745.0,Right Center Midfield,5,Racing Santander,1217,"['7c7807ed-8000-45ed-844b-228194542b64', 'f7ad6fc9-dc1b-4215-bc65-e93753d7a877']",54,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:54.628,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.729027,,,,,,,,,,,,,,,,234e492a-4f91-455c-a4e4-d9601ea17373,152,,"[62.1, 5.6]",69209,2,,,,2.0451963,,Right Foot,,"[58.3, 13.0]",Ground Pass,,8.318654,,,,Gonzalo Colsa Albendea,26073.0,,,,,,,1,From Goal Kick,Antonio Moral Segura,26598.0,Left Wing,5,Racing Santander,1217,"['0134bf82-151a-4b92-9729-c2a39ee81cc4', 'b7470c2c-933c-4f13-b177-8346cae55bfb']",57,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:57.669,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.072002,,,,,,,,,,,,,,,,1b0a2a7e-6a8b-4ce0-a40d-5a077f6e57bb,155,,"[58.5, 12.8]",69209,2,,,,-3.0231028,,Right Foot,,"[45.9, 11.3]",Ground Pass,,12.6889715,,,,Oriol Lozano Farrán,26067.0,,,,,,,1,From Goal Kick,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,5,Racing Santander,1217,['0f63c4a8-9566-4941-b4aa-f5f0f96ceec0'],58,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:58.463,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.0684,,,,,,,,,,,,,,,,c73d8feb-b5d1-40c1-8899-760f3f5d2c9d,158,,"[46.1, 11.1]",69209,2,,,,0.009661535,,Left Foot,,"[87.5, 11.5]",High Pass,,41.40193,,Incomplete,,Jonathan Pereira Rodríguez,23804.0,,,,,,,1,From Goal Kick,Oriol Lozano Farrán,26067.0,Left Center Back,5,Racing Santander,1217,"['91363637-184c-49ab-b530-bc89455f84d2', 'acae8296-9581-416f-b3c2-e36929ab5699']",59,,,,,,,,,,,,,,,,,Racing Santander,1217,00:02:59.695,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.133771,,,,,,,,,,,,,,,,91363637-184c-49ab-b530-bc89455f84d2,161,,"[32.6, 68.6]",69209,3,,,True,0.9902749,,,,"[38.7, 77.9]",Low Pass,,11.12205,,,,Daniel Alves da Silva,4324.0,,,,,,Recovery,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,6,Barcelona,217,"['c73d8feb-b5d1-40c1-8899-760f3f5d2c9d', 'd9965754-22b6-4fd1-a670-a3b2200bfb48', 'e874fa7b-e271-4a40-a30f-d80a45f5d361']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.763,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.972349,,,,,,,,,,,,,,,,33423b7b-530d-4821-8437-c0b27a631972,165,,"[42.0, 77.4]",69209,3,,,,-0.20339788,,Right Foot,,"[58.0, 74.1]",Low Pass,,16.33677,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['db2877f2-bc7d-469d-a6f8-0eecbc304de1'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.466,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.590895,,,,,,,,,,,,,,,,12ad5c46-8600-4d00-b78e-5971c6d15683,169,,"[56.7, 73.4]",69209,3,,,,-1.2685815,,Right Foot,,"[62.0, 56.4]",Ground Pass,,17.80702,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,6,Barcelona,217,"['1a511769-3b49-4311-b65f-d5b791581cd5', 'a990f3a5-4fa6-491b-8073-35dd8eaf78bb', 'ccdd6792-9546-436f-ab06-bb14742a421b']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.490,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.205,,,,,,,,,,,,,,,,2f4bd1e7-d425-4c83-bcd6-e2898dfce8b7,174,,"[56.4, 35.2]",69209,3,,,,2.38351,,Right Foot,,"[47.0, 44.1]",Ground Pass,,12.944883,,,,César González Navas,26044.0,,,,,,,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,7,Racing Santander,1217,"['0dd98e26-c9bb-4acf-8fca-ec20341328e1', '0ff7af04-9b18-4f14-bb65-20d1d4029cb8']",11,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:11.252,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.384883,,,,,,,,,,,,,,,,e82045d6-eafb-47e3-85e5-98157f7be3d7,177,,"[47.0, 44.1]",69209,3,,,,-1.0133653,,Right Foot,,"[56.6, 28.7]",Ground Pass,,18.147177,,,,Mehdi Lacen,6745.0,,,,,,,1,Regular Play,César González Navas,26044.0,Right Center Back,7,Racing Santander,1217,['482f9826-2b16-4d68-a90c-7710cfdbed12'],12,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:12.568,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.62813,,,,,,,,,,,,,,,,1d7a3bf7-81ee-4d4d-a94c-5bdf6f7599f9,181,,"[55.8, 37.8]",69209,3,,,,0.029841885,,Right Foot,,"[62.5, 38.0]",Ground Pass,,6.7029843,,Incomplete,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Right Center Midfield,7,Racing Santander,1217,"['6a97ac3b-61d3-4ade-b2a6-98ab720ca6d9', 'd040c0ce-91df-46c1-af74-62e0ca70c62b']",16,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:16.083,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.322466,,,,,,,,,,,,,,,,35daff81-afe4-41f2-b66b-c97689b215da,185,,"[62.2, 32.9]",69209,3,,,,0.5827395,,Right Foot,,"[66.6, 35.8]",Ground Pass,,5.269725,,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,Regular Play,Thierry Henry,15516.0,Center Forward,8,Barcelona,217,"['7e59b5aa-2dd1-40a9-9be1-e8516d8d9d73', 'c97dda49-bf90-4759-9ec4-95db3ea625f1']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.199,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.995163,,,,,,,,,,,,,,,,30933908-aaba-484d-8532-5fc105b48da2,189,,"[69.6, 34.6]",69209,3,,,,0.45130256,,Right Foot,,"[85.9, 42.5]",Ground Pass,,18.113531,,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,8,Barcelona,217,['70f939ab-72b1-44bd-b237-1d33447734ef'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.996,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.56129,,,,,,,,,,,,,,,,31b943e4-389a-45d0-a088-d8e3f397c616,196,,"[79.6, 40.2]",69209,3,,,,-0.9563327,f842f0a8-07a0-4b7f-9ce8-94ae0080605c,Right Foot,,"[93.5, 20.5]",Ground Pass,,24.110165,,,,Thierry Henry,15516.0,True,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,"['0733f316-cf5b-49c0-aaa2-f7af95bb4685', '5ad40749-3476-4a4c-a087-e7845ad7fb7d']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.119,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.242239,,,,,,,,,,,,,,,,1d7f5542-ff7f-497e-919c-d0ea227f918e,205,,"[79.2, 28.5]",69209,3,,,,1.0511326,,Right Foot,,"[103.0, 70.1]",High Pass,,47.92703,,,,Daniel Alves da Silva,4324.0,,,True,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,8,Barcelona,217,['2ef26329-29e2-441f-a193-ddffaa7462f7'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.541,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.986023,,,,,,,,,,,,,,,,483bb569-b917-45a6-9a5d-267c80ce754b,209,,"[98.3, 76.2]",69209,3,,,,-2.4034564,,Left Foot,,"[82.8, 62.1]",Ground Pass,,20.953758,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['ee2bff10-3b9b-42aa-ad66-a9b925e8acd2', 'f8e82cb9-fe28-4aa1-965e-829a960c9ce3']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.246,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.443585,,,,,,,,,,,,,,,,d20c6da1-24dc-4fcd-b8cb-3f2459f9af75,213,,"[77.3, 60.6]",69209,3,,,,-2.8757837,,Right Foot,,"[58.2, 55.4]",Ground Pass,,19.795202,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,"['7ec4f73b-a2db-4723-947c-5937f658fce5', 'c188529b-8cba-4a9e-8afa-25dc66aa6f23']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.686,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.20859,,,,,,,,,,,,,,,,30d8ef68-219d-4590-8b39-e3b21108d7b9,217,,"[62.0, 54.9]",69209,3,,,,-1.4656578,,Right Foot,,"[64.1, 35.0]",High Pass,,20.010498,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,8,Barcelona,217,"['c74a931e-2a40-4cf8-a666-f026dd23f50d', 'ef2b3fbe-8600-4cd6-8a53-b86bb42ef68d']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.265,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.500509,,,,,,,,,,,,,,,,b2ad5a18-6963-40ed-a0e6-cb9a571adeb5,221,,"[62.4, 28.7]",69209,3,,,,-1.2832708,,Right Foot,,"[70.0, 3.0]",Ground Pass,,26.800186,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,8,Barcelona,217,"['20a08a28-f073-4f3f-87bc-32ac5ca022e7', '8ecf84aa-8b06-40e3-b1b3-47e34d73a8e9']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.905,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.08581,,,,,,,,,,,,,,,,a8e5ff15-09ce-4013-8c97-805872c64915,224,,"[64.9, 3.2]",69209,3,,,,0.3529904,,Head,,"[78.2, 8.1]",High Pass,,14.17392,,Incomplete,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,"['102ba143-23aa-4a0e-8f01-8a45aaab54ca', '9c72de6e-d181-410c-866a-568e02eddac7']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.993,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.196032,,,,,,,,,,,,,,,,102ba143-23aa-4a0e-8f01-8a45aaab54ca,226,,"[41.9, 72.0]",69209,3,,,,2.7954566,,Right Foot,,"[29.7, 76.4]",Ground Pass,,12.969194,,,,Juan Valera Espín,26195.0,,,,,,Recovery,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,9,Racing Santander,1217,"['877298f4-e019-45a8-82c7-b5ffbdec290d', 'a8e5ff15-09ce-4013-8c97-805872c64915']",54,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:54.079,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.166302,,,,,,,,,,,,,,,,ba14cbff-f36a-40c3-91b9-dcac4ee9e3b3,229,,"[31.0, 77.5]",69209,3,,,,-1.7516553,,Right Foot,,"[27.8, 60.0]",Ground Pass,,17.790165,,,,César González Navas,26044.0,,,,,,,1,Regular Play,Juan Valera Espín,26195.0,Right Back,9,Racing Santander,1217,['fbe62f7c-d039-4420-8b69-9149803a5f2a'],56,,,,,,,,,,,,,,,,,Racing Santander,1217,00:03:56.416,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.359613,,,,,,,,,,,,,,,,7b13c167-5d49-477d-9591-d86971180569,233,,"[41.3, 39.7]",69209,4,,,,-1.8458238,,Right Foot,,"[35.6, 19.5]",Ground Pass,,20.988806,,,,Oriol Lozano Farrán,26067.0,,,,,,,1,Regular Play,César González Navas,26044.0,Right Center Back,9,Racing Santander,1217,"['1eba52dd-0c22-4cc7-aee3-5bc29059fc0a', '58e3b1e3-0c8a-4a4a-a010-0a605670ded4']",2,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:02.764,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.887642,,,,,,,,,,,,,,,,51abbb2d-ea0d-43cb-b38e-303d7e6e2b47,237,,"[36.5, 6.7]",69209,4,,,,0.5240722,,Left Foot,,"[69.2, 25.6]",High Pass,,37.769035,,Incomplete,,Nikola Žigić,26074.0,,,,,,,1,Regular Play,Oriol Lozano Farrán,26067.0,Left Center Back,9,Racing Santander,1217,"['5e0f13ac-5055-4932-87e0-afc05b357283', '70f731ec-c775-4ae3-9d50-aabed216ddbf', '7637ff67-9046-45fe-ba1c-fe6fe74807d8']",6,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:06.243,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.888038,,,,,,,,,,,,,,,,7637ff67-9046-45fe-ba1c-fe6fe74807d8,239,,"[50.9, 54.5]",69209,4,,,,-1.8266048,,Left Foot,,"[49.2, 48.0]",Low Pass,,6.718631,,,,Sergio Busquets i Burgos,5203.0,,,,,,Recovery,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,10,Barcelona,217,"['052c2ee0-9a7d-48d6-a497-746f1e2b2e57', '51abbb2d-ea0d-43cb-b38e-303d7e6e2b47']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.131,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.565489,,,,,,,,,,,,,,,,b961e74a-7ed5-4bf6-add0-a9d86ce05730,242,,"[51.9, 51.8]",69209,4,,,,0.44344833,,Right Foot,,"[59.9, 55.6]",Ground Pass,,8.856636,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,10,Barcelona,217,['3109ed43-d54b-46e2-b6b4-1d296b966eef'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.465,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.025293,,,,,,,,,,,,,,,,39a37fdc-1358-4a27-a70a-36ee8b77cd99,253,,"[72.4, 22.0]",69209,4,,,,1.9914597,,Left Foot,,"[69.0, 29.6]",Ground Pass,,8.325863,,,,Nikola Žigić,26074.0,,,,,,,1,Regular Play,Antonio Moral Segura,26598.0,Left Wing,11,Racing Santander,1217,"['0ebd03be-6422-4784-9b1c-37f885027279', 'b7c18595-eb8b-41c5-81eb-d6b0a2a63cdb']",13,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:13.469,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.435866,,,,,,,,,,,,,,,,7e7dc2cf-3470-4f5c-b7af-c633358735cb,260,,"[65.5, 30.0]",69209,4,,,,1.2956071,,Right Foot,,"[70.3, 47.0]",Ground Pass,,17.664654,,,,Pedro Manuel Munitis Álvarez,19577.0,,,,,,,1,Regular Play,Nikola Žigić,26074.0,Center Forward,11,Racing Santander,1217,['938d187d-ae10-4289-94e5-6bfa43ef2759'],16,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:16.767,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.490612,,,,,,,,,,,,,,,,e7350717-8b91-4077-a8dc-43d73f8762f4,263,,"[75.8, 47.0]",69209,4,,,,1.1876538,,Left Foot,,"[83.7, 66.6]",Ground Pass,,21.132202,,,,Juan Valera Espín,26195.0,,,,,,,1,Regular Play,Pedro Manuel Munitis Álvarez,19577.0,Right Wing,11,Racing Santander,1217,['be800cc7-6d5e-46b7-800b-cb3d353a15f0'],19,,,,,,,,,,,,,,,,,Racing Santander,1217,00:04:19.078,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.300168,,,,,,,,,,,,,,,,f8103997-a08e-4a87-94ae-081927869fb1,270,,"[33.4, 2.4]",69209,4,,,,1.0395229,,Left Foot,,"[39.1, 12.1]",Ground Pass,,11.250778,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['9b8ec5d9-d34d-4882-9d5c-74c33b085bdf'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.316,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.974628,,,,,,,,,,,,,,,,049e9482-e49a-4359-8b1e-7d8e7f12347e,273,,"[38.0, 13.3]",69209,4,,,,-1.9745158,,Right Foot,,"[33.6, 3.0]",Ground Pass,,11.200446,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,12,Barcelona,217,['24f735af-7362-4282-acaf-34e98879e89e'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.864,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.039047,,,,,,,,,,,,,,,,5beba106-937d-450c-a20d-2d2224901df3,276,,"[33.8, 2.6]",69209,4,,,,2.1867328,,Left Foot,,"[22.9, 18.0]",Ground Pass,,18.867167,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['2af08d7b-040b-429e-b2ff-8817512b36ee'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.332,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.008202,,,,,,,,,,,,,,,,f98b8205-cb04-42d8-9f64-d70400c3bcb0,279,,"[16.0, 19.2]",69209,4,,,,1.8802295,,Right Foot,,"[7.4, 46.1]",Ground Pass,,28.241282,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,12,Barcelona,217,['2f38a8a5-5a78-4799-8734-fa52828939e9'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.694,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.436792,,,,,,,,,,,,,,,,5750f83f-900f-44c7-a19c-69ce78d1254b,282,,"[7.1, 46.5]",69209,4,,,,1.0445002,,Right Foot,,"[13.2, 57.0]",Ground Pass,,12.143311,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['57cf8df1-ddd6-4c32-9669-492a830e22d8'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.953,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.83204,,,,,,,,,,,,,,,,b1be5fe5-49ee-47bf-a1d9-85f2f7bc7c5f,285,,"[21.0, 60.2]",69209,4,,,,-1.6981816,,Right Foot,,"[15.8, 19.6]",Ground Pass,,40.931652,,,,Gerard Piqué Bernabéu,5213.0,,,True,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,12,Barcelona,217,['e828675a-ad7b-4d55-a5f4-2ff3820b6f61'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.373,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.554994,,,,,,,,,,,,,,,,f9f1ee42-7692-48f8-86ac-f07d2782878f,288,,"[15.1, 25.3]",69209,4,,,,1.3612012,,Right Foot,,"[24.8, 70.9]",Low Pass,,46.620274,,,,Rafael Márquez Álvarez,5558.0,,,True,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,12,Barcelona,217,['2aac6c0c-172b-4ad7-bd90-0bcc6c417d30'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.535,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.01857,,,,,,,,,,,,,,,,30b3978e-cb77-45d8-ab2e-f84740f2ff09,291,,"[55.3, 76.4]",69209,4,,,,-1.1836122,,Right Foot,,"[63.7, 55.8]",Ground Pass,,22.246798,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,12,Barcelona,217,['063ec2e3-861c-49ac-b05b-fc0e588931bf'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.054,Pass,,2008/2009
