bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.863227,,,,,,,,,,,,,c27eee55-a3ec-46a3-8e4d-76decf9ed2d5,153,,"[13.7, 27.5]",69249,3,,,,0.33067888,,Right Foot,,,,"[27.1, 32.1]",,Ground Pass,,14.167568,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,Regular Play,Lassana Diarra,3181.0,Right Defensive Midfield,15,Real Madrid,220,['6f1d86ec-6038-46fb-ab7e-b0ff2e01e024'],14,,,,,,,,,,,,,,,,Real Madrid,220,00:03:14.130,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.745798,,,,,,,,,,,,,ead08a22-c014-426c-a8b4-89dc563b9ac5,159,,"[20.9, 35.3]",69249,3,True,,,1.1678402,,Right Foot,,,,"[34.2, 66.5]",,Ground Pass,,33.916515,,,Sergio Ramos García,5201.0,,,,,Free Kick,1,From Free Kick,Fabio Cannavaro,15775.0,Left Center Back,16,Real Madrid,220,['d08f60b9-7f09-420f-a2ab-20aa1cd96f90'],34,,,,,,,,,,,,,,,,Real Madrid,220,00:03:34.969,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.778978,,,,,,,,,,,,,07759776-dbfe-4f60-97a9-1716be4523a9,161,,"[39.6, 67.5]",69249,3,,,,-0.8480467,,Right Foot,,,,"[52.3, 53.1]",,Ground Pass,,19.20026,,,Lassana Diarra,3181.0,,,,,,1,From Free Kick,Sergio Ramos García,5201.0,Right Back,16,Real Madrid,220,['94769853-59e0-4c12-b1e8-c7f617820739'],38,,,,,,,,,,,,,,,,Real Madrid,220,00:03:38.090,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.593331,,,,,,,,,,,,,05e576d2-53ce-4ad9-8fa6-251d9975239a,164,,"[53.7, 51.2]",69249,3,,,,-2.1972415,,Right Foot,,,,"[48.2, 43.6]",,Ground Pass,,9.381365,,,Fernando Rubén Gago,26036.0,,,,,,1,From Free Kick,Lassana Diarra,3181.0,Right Defensive Midfield,16,Real Madrid,220,['09611107-f798-42ed-b616-db0b1aec5d1e'],39,,,,,,,,,,,,,,,,Real Madrid,220,00:03:39.352,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2899,,,,,,,,,,,,,d3319af1-f544-49d9-af2d-1f02cac2b936,167,,"[47.8, 43.4]",69249,3,,,,0.28569403,,Right Foot,,,,"[78.1, 52.3]",,Low Pass,,31.580057,,Incomplete,Raúl González Blanco,15607.0,,,,,,1,From Free Kick,Fernando Rubén Gago,26036.0,Left Defensive Midfield,16,Real Madrid,220,"['53f427c1-0a06-416e-b3af-04ae863bd993', '729bf6ec-3de2-4343-94db-517d087a911f']",39,,,,,,,,,,,,,,,,Real Madrid,220,00:03:39.985,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.656,,,,,,,,,,,,,729bf6ec-3de2-4343-94db-517d087a911f,169,,"[42.9, 28.7]",69249,3,,,,0.51012576,,Other,,,,"[51.3, 33.4]",,Low Pass,,9.625487,,,Gnégnéri Yaya Touré,3087.0,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,17,Barcelona,217,"['3d57daf7-3da2-41af-8b86-3fb2f7ae58cb', 'd3319af1-f544-49d9-af2d-1f02cac2b936']",41,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.275,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.8268,,,,,,,,,,,,,e7553fd4-9f8f-43a3-9b4c-28a55e9fab67,174,,"[59.8, 37.4]",69249,3,,,,-1.8750923,,Right Foot,,,,"[56.0, 25.3]",,Ground Pass,,12.682665,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,17,Barcelona,217,"['12b27dc8-2f95-49ec-a794-07160ffdff73', '68408470-68b4-45c6-9777-f29fbcf3592b']",43,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.631,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.798682,,,,,,,,,,,,,98f0bdc7-1dfc-4a3c-a9ff-bcfb27eb3e3c,178,,"[64.1, 17.1]",69249,3,,,,-0.1351707,,Left Foot,,,,"[76.6, 15.4]",,Ground Pass,,12.61507,,Incomplete,Thierry Henry,15516.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,17,Barcelona,217,"['041f3a92-5a60-4e78-9819-af0270f65de2', '4c9b847a-e1b4-407f-adef-90a4e376fd6f', 'c0a1cb92-db0e-4c71-b3fd-d76dbbb0886c']",46,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.950,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.799085,,,,,,,,,,,,,41d94d20-3d53-43bc-8a74-28ba2a195c92,183,,"[56.7, 58.8]",69249,3,,,,-0.10945095,,Right Foot,,,,"[65.8, 57.8]",,Ground Pass,,9.15478,,,Arjen Robben,8218.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,17,Barcelona,217,"['37a90179-85a0-425c-98d6-0afba341a34b', '4e0179ca-761f-4624-9b33-8e0b49c3a26e']",51,,,,,,,,,,,,,,,,Real Madrid,220,00:03:51.380,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.8982,,,,,,,,,,,,,52b8379c-52f6-47f9-9c4a-0d1ccc7f623a,190,,"[52.4, 27.7]",69249,3,,,,-2.9802175,,Right Foot,,,,"[39.5, 25.6]",,Ground Pass,,13.069813,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,17,Barcelona,217,['65de2201-9c3c-4dd5-a6e1-763635dad066'],55,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.208,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.057638,,,,,,,,,,,,,db152433-736a-4014-aa81-bebd9e14f5b3,194,,"[36.9, 28.9]",69249,3,,,,2.6881487,,Right Foot,,,,"[17.2, 38.5]",,Ground Pass,,21.914606,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,17,Barcelona,217,"['6e010bef-cd59-4bb9-83bc-3ff2e8e07ee6', 'b8b399ce-3c39-4022-baaf-51b4b3777c1c']",57,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.606,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.070128,,,,,,,,,,,,,54da5474-5096-415c-a398-f62a1abe7496,198,,"[18.5, 35.7]",69249,4,,,,-0.9403949,,Right Foot,,,,"[29.3, 20.9]",,Ground Pass,,18.321571,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,17,Barcelona,217,"['badf2893-bf7e-45c8-b108-cc5edc65c41f', 'f3bfa260-e9f6-4d8d-ad01-dbdacfe611e1']",1,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.450,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.6217,,,,,,,,,,,,,04b16933-53b0-436f-a7fe-231b981164b5,202,,"[27.8, 16.2]",69249,4,,,,-0.10195548,,Right Foot,,,,"[58.1, 13.1]",,Ground Pass,,30.458168,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,17,Barcelona,217,"['18e962bc-8b54-4ef4-b32b-ed9128819bb0', '717f0d22-16bc-45f9-81d1-716cbecf6c51', 'f5b6516b-f132-48c9-a96f-a55c92ad2792']",4,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.840,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.122899,,,,,,,,,,,,,821aefab-a4a3-4968-a0d9-d958b0ac63c8,206,,"[69.9, 80.0]",69249,4,,,,-2.0074234,,,,,,"[62.9, 65.0]",,Low Pass,,16.552946,,,Lassana Diarra,3181.0,,,,,Throw-in,1,From Throw In,Sergio Ramos García,5201.0,Right Back,18,Real Madrid,220,['9b5342fa-41c9-4a40-bc75-c8a0becc137e'],17,,,,,,,,,,,,,,,,Real Madrid,220,00:04:17.155,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.7342,,,,,,,,,,,,,a48bba5e-1deb-4981-9ee7-f7650efd59a4,209,,"[61.4, 64.3]",69249,4,,,,-0.18272156,,Right Foot,,,,"[79.8, 60.9]",,High Pass,,18.711494,,Incomplete,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Lassana Diarra,3181.0,Right Defensive Midfield,18,Real Madrid,220,"['65f7237a-5e8b-4ea2-a791-fbc1b7c3e4d2', '74cf47c6-094c-49de-b90e-c886b715aefd']",18,,,,,,,,,,,,,,,,Real Madrid,220,00:04:18.318,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0142,,,,,,,,,,,,,74cf47c6-094c-49de-b90e-c886b715aefd,212,,"[41.2, 20.1]",69249,4,,,True,-0.40379408,,,,,,"[52.2, 15.4]",,Low Pass,,11.962023,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,19,Barcelona,217,"['58b43530-20fd-4d21-90b8-c87da98a215a', '6ba4c00d-f864-4ee5-898c-642a80641de2', 'a48bba5e-1deb-4981-9ee7-f7650efd59a4']",20,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.052,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.038357,,,,,,,,,,,,,aa3947ab-d25b-4d69-a8c1-5267a6e44bb8,218,,"[45.6, 13.5]",69249,4,True,,,2.4675736,,Left Foot,,,,"[28.7, 27.0]",,Ground Pass,,21.630072,,,Carles Puyol i Saforcada,20125.0,,,,,Free Kick,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,20,Barcelona,217,['8bbf4136-6f80-4ae7-a873-54e98788d213'],32,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.800,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.844706,,,,,,,,,,,,,baa52afe-703c-42da-bdfd-f0db77a3e6d7,220,,"[34.6, 29.4]",69249,4,,,,1.5412967,,Right Foot,,,,"[35.5, 59.9]",,Ground Pass,,30.513275,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,20,Barcelona,217,['37e3a998-726a-41ac-8b41-d8257cd260d1'],34,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.341,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.132996,,,,,,,,,,,,,127eb17c-a3f5-419e-b137-2ae70df73eff,223,,"[43.3, 60.7]",69249,4,,,,-1.0204104,,Right Foot,,,,"[54.1, 43.1]",,Ground Pass,,20.649456,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,['50f906ea-a1cb-4242-a5e8-032a41f7c956'],39,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.931,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.004894,,,,,,,,,,,,,09f094fe-f9d7-487d-a3de-f7a2edc9171c,227,,"[55.2, 38.1]",69249,4,,,,-1.5258827,,Right Foot,,,,"[56.4, 11.4]",,Ground Pass,,26.726954,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,20,Barcelona,217,"['097d46e2-f091-4a22-8ab5-9d554e2f84af', '38ca0dc8-ab83-4d6b-96e1-10019447b75e']",41,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.985,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.186841,,,,,,,,,,,,,eabde700-f1ca-4e70-829d-2fdeed40c19f,230,,"[57.3, 10.5]",69249,4,,,,0.34064865,,Left Foot,,,,"[92.0, 22.8]",,Low Pass,,36.815487,,Pass Offside,Samuel Eto''o Fils,19298.0,,,Through Ball,True,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,20,Barcelona,217,['396ad5bc-0424-47c1-910b-ba8f888f8192'],44,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.961,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.5638,,,,,,,,,,,,,ae609b87-c9e4-4b7e-9237-4ecfc93a7545,232,,"[31.9, 57.6]",69249,5,True,,,-0.7036758,,Right Foot,,,,"[88.7, 9.4]",,High Pass,,74.494835,,Incomplete,,,,True,,,Free Kick,1,From Free Kick,Fabio Cannavaro,15775.0,Left Center Back,21,Real Madrid,220,['b1a832e9-596c-42a6-acc4-72e53367cf4b'],6,,,,,,,,,,,,,,,,Real Madrid,220,00:05:06.381,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.5314,,,,,,,,,,,,,ff6c08e7-1d1d-4575-9acd-8467379a4b98,234,,"[40.3, 77.9]",69249,5,,,,-0.46636498,,Right Foot,,,,"[55.0, 70.5]",,Ground Pass,,16.457521,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,21,Real Madrid,220,"['889ea73a-854d-4ff3-9225-3de7cd59821e', 'ce3ed181-efec-4840-9639-01685e4c1082']",12,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.735,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9513,,,,,,,,,,,,,ac25bb37-803f-4a05-a028-ca3b3628814e,242,,"[61.1, 80.0]",69249,5,,,,-0.86217004,,,,,,"[65.3, 75.1]",,Low Pass,,6.453681,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,22,Barcelona,217,['8b58283d-904e-4413-908a-76868968d4c9'],22,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.053,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.500107,,,,,,,,,,,,,69b77690-d19a-4e94-ab98-e14bfb296ac6,249,,"[67.2, 72.2]",69249,5,,,,-2.6391714,,Right Foot,,,,"[49.0, 62.2]",,Ground Pass,,20.76632,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,23,Barcelona,217,['2a48b407-e196-446f-bd26-6c6b8eeb6010'],44,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.737,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.335036,,,,,,,,,,,,,7daa8836-82b3-4d29-aafd-ca6c6973d3b3,252,,"[52.0, 57.4]",69249,5,,,,-0.6435011,,Right Foot,,,,"[63.6, 48.7]",,Ground Pass,,14.5,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,23,Barcelona,217,['e68b1eeb-6e64-49cb-8835-d4672ebabdd5'],47,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.830,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.131,,,,,,,,,,,,,7cb170c7-6220-4c5d-b09d-2b588cd246f9,257,,"[69.2, 44.4]",69249,5,,,,1.6135054,,Right Foot,,,,"[68.7, 56.1]",,Ground Pass,,11.710679,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,23,Barcelona,217,"['81d0f99f-cd64-46a5-bd90-8592224a970a', 'f0e26d58-c7a2-4eba-9323-6bb1b0439d50']",51,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.757,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.552228,,,,,,,,,,,,,27f60b2e-d7ae-4200-883a-09847c1a83e1,260,,"[70.4, 59.3]",69249,5,,,,0.9636114,,Right Foot,,,,"[83.6, 78.3]",,Ground Pass,,23.135254,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,23,Barcelona,217,['1138b0e8-7e7b-4f99-a811-69164f4cd228'],54,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.081,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.1479,,,,,,,,,,,,,67a5198b-25a1-4eb8-a15e-6d38481d1a4d,263,,"[83.3, 78.3]",69249,5,,,,-1.4915973,,Right Foot,,,,"[86.8, 34.2]",,Low Pass,,44.23867,,,Andrés Iniesta Luján,5216.0,,True,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,23,Barcelona,217,['b643d848-46c3-4d19-b6b0-130cceda2fb2'],57,,,,,,,,,,,,,,,,Barcelona,217,00:05:57.997,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.778174,,,,,,,,,,,,,03e267ad-e82d-47c8-8cf4-6ecd58e12d2b,265,,"[87.4, 35.9]",69249,6,,,,1.8332558,,Right Foot,,,,"[83.8, 49.3]",,Ground Pass,,13.875157,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,23,Barcelona,217,['1718185d-b06a-4ec3-89d2-ecc97bb2dc06'],0,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.145,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.895936,,,,,,,,,,,,,118bae31-dfe2-4304-b912-26d7d6596ec2,272,,"[92.5, 43.6]",69249,6,,,,-1.2036225,e45bf3e2-a36c-490a-9cd6-37ce19a52229,Left Foot,,,,"[96.5, 33.2]",,Ground Pass,,11.142711,,,Samuel Eto''o Fils,19298.0,True,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,23,Barcelona,217,"['6a3b1d95-8a5b-4f2c-99f5-68892aef6156', 'fb575bcd-e327-45b5-9e75-c9c7cfb78774']",4,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.004,Pass,True,2008/2009
,,,,,,,,,,,,,,,,3.881799,,,,,,,,,,,,,41a74cee-e3aa-43a8-9ade-87511997af6a,277,,"[10.5, 36.6]",69249,6,True,,,-0.9240379,,Drop Kick,,,,"[36.4, 2.3]",,High Pass,,42.98023,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,1,From Keeper,Iker Casillas Fernández,11179.0,Goalkeeper,25,Real Madrid,220,['9f21d6e9-38b7-4489-809e-8cf2640686bb'],16,,,,,,,,,,,,,,,,Real Madrid,220,00:06:16.623,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.092076,,,,,,,,,,,,,3d9d1fa9-959f-4268-9647-5e74fbb9948e,280,,"[39.5, 2.9]",69249,6,,,,0.0,,Left Foot,,,,"[61.0, 2.9]",,Low Pass,,21.5,,,Fernando Rubén Gago,26036.0,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Midfield,26,Real Madrid,220,"['006fc999-705d-4f85-8089-13d138cdc2fd', 'ba846fef-974d-4afb-a45f-ccd86f9201d0']",21,,,,,,,,,,,,,,,,Real Madrid,220,00:06:21.277,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.605182,,,,,,,,,,,,,3e2ca99a-44ab-48f3-bc52-83715c8941d7,284,,"[57.8, 3.5]",69249,6,,,,3.0215693,,Right Foot,,,,"[37.9, 5.9]",,Ground Pass,,20.0442,,,Iván Gabriel Heinze,26176.0,,,,,,1,Regular Play,Fernando Rubén Gago,26036.0,Left Defensive Midfield,27,Real Madrid,220,"['020cb7d9-b516-4ec2-ada1-00a83619d815', '776fe068-2a45-459c-82ba-0d345bd4b2aa']",26,,,,,,,,,,,,,,,,Real Madrid,220,00:06:26.751,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.225128,,,,,,,,,,,,,fe45d0cc-9613-4c98-b4b2-339bf9984ab0,287,,"[37.2, 7.5]",69249,6,,,,1.667013,,Right Foot,,,,"[33.6, 44.8]",,Ground Pass,,37.473324,,,Fabio Cannavaro,15775.0,,,,,,1,Regular Play,Iván Gabriel Heinze,26176.0,Left Back,28,Real Madrid,220,['3f8030c0-a151-45c0-b3af-a34bc4528cc2'],29,,,,,,,,,,,,,,,,Real Madrid,220,00:06:29.674,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.927055,,,,,,,,,,,,,81e9d53b-c250-4ad4-a327-92f43a545973,290,,"[34.0, 47.6]",69249,6,,,,1.3815014,,Right Foot,,,,"[38.1, 69.0]",,Ground Pass,,21.789217,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Fabio Cannavaro,15775.0,Left Center Back,29,Real Madrid,220,['8610160e-a530-4e28-918d-f266cad75185'],33,,,,,,,,,,,,,,,,Real Madrid,220,00:06:33.017,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.799256,,,,,,,,,,,,,c2abeee7-c49b-4ca9-bc63-0619340e5663,293,,"[35.7, 70.5]",69249,6,,,,0.029117981,,Right Foot,,,,"[56.3, 71.1]",,Low Pass,,20.608736,,,Arjen Robben,8218.0,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,30,Real Madrid,220,['703b1ed8-ad1b-409b-9f9b-6f153e28a2e9'],36,,,,,,,,,,,,,,,,Real Madrid,220,00:06:36.153,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.734904,,,,,,,,,,,,,5c85104a-7c91-42e1-ac94-77af8de9ab29,299,,"[55.4, 73.5]",69249,6,,,,-0.70386726,,Right Foot,,,,"[83.2, 49.9]",,High Pass,,36.466423,,,Raúl González Blanco,15607.0,,,,,Free Kick,1,From Free Kick,Sergio Ramos García,5201.0,Right Back,31,Real Madrid,220,['83fea21c-ae62-442b-b932-92fd23d42e79'],47,,,,,,,,,,,,,,,,Real Madrid,220,00:06:47.962,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.3038,,,,,,,,,,,,,fc2c58bf-c7ed-425d-a255-ae4a70732002,301,,"[83.4, 49.7]",69249,6,,,,-0.8076167,,Head,,,,"[96.6, 35.9]",,High Pass,,19.096596,,Incomplete,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Free Kick,Raúl González Blanco,15607.0,Right Center Forward,31,Real Madrid,220,"['41ec0c62-d00f-4895-82d8-98576168a498', 'bc795c16-6c45-428b-b976-f96ab6b0e265']",49,,,,,,,,,,,,,,,,Real Madrid,220,00:06:49.817,Pass,,2008/2009
,,,,,,,,,,,,,,,,4.0151,,,,,,,,,,,,,41ec0c62-d00f-4895-82d8-98576168a498,303,,"[24.4, 45.1]",69249,6,,,,-2.1412709,,Head,,,,"[5.6, 15.8]",,Low Pass,,34.812786,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,32,Barcelona,217,"['25d629e2-56a1-4173-80b3-25eeb02af19c', 'fc2c58bf-c7ed-425d-a255-ae4a70732002']",51,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.121,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0248,,,,,,,,,,,,,c396cb55-8661-4c33-8226-1589e8896e0a,307,,"[4.3, 16.0]",69249,6,,,,-0.89053667,,Left Foot,,,,"[13.2, 5.0]",,Ground Pass,,14.149558,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,32,Barcelona,217,"['3599081c-fa35-4a9a-a836-dacf505c3077', 'f15ec7bf-b9a6-4c5e-8316-f5df8b1a6332']",55,,,,,,,,,,,,,,,,Barcelona,217,00:06:55.176,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.988951,,,,,,,,,,,,,a3aa860d-cd83-4b30-8e46-ff8ff4107d87,312,,"[17.0, 4.4]",69249,7,True,,,1.3560524,,Right Foot,,,,"[22.3, 28.7]",,Ground Pass,,24.87127,,,Gnégnéri Yaya Touré,3087.0,,,,,Free Kick,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,33,Barcelona,217,['03023309-9981-430d-bbee-f5cfc8c52e33'],14,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.031,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.415006,,,,,,,,,,,,,6ed8572d-e78f-4f38-ac69-cc4c92491529,314,,"[29.9, 31.7]",69249,7,,,,1.1515639,,Left Foot,,,,"[42.2, 59.3]",,Ground Pass,,30.216717,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,33,Barcelona,217,['131ab475-a858-4f3c-a679-cc75d6a06e79'],15,,,,,,,,,,,,,,,,Barcelona,217,00:07:15.777,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2441,,,,,,,,,,,,,a8bd9232-2de6-4aab-9dcc-3983f99804c3,317,,"[43.5, 58.2]",69249,7,,,,2.6871827,,Right Foot,,,,"[26.1, 66.7]",,Ground Pass,,19.365175,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,33,Barcelona,217,['48b8b63d-f1a7-4a85-952f-5b753ac9d1d5'],17,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.420,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.528663,,,,,,,,,,,,,5906beb6-7455-450c-b8b9-fc5523e48df4,320,,"[42.5, 60.7]",69249,7,,,,-0.33105654,,Right Foot,,,,"[113.2, 36.4]",,High Pass,,74.75948,,Incomplete,Thierry Henry,15516.0,,,Through Ball,True,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,33,Barcelona,217,"['9ffb577d-7169-4c01-a36f-5be251612f2d', 'e8921d25-b373-45a3-8e8f-42e59501e2d0']",23,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.163,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.563513,,,,,,,,,,,,,af6fb38c-bdd9-4fee-a469-f1e402f38fa3,324,,"[10.7, 43.1]",69249,7,,,,0.6689067,,Keeper Arm,,,,"[31.7, 59.7]",,Low Pass,,26.768639,,,Sergio Ramos García,5201.0,,,,,,1,Regular Play,Iker Casillas Fernández,11179.0,Goalkeeper,34,Real Madrid,220,['9bc94298-2d71-4e2e-8574-b02799734292'],27,,,,,,,,,,,,,,,,Real Madrid,220,00:07:27.442,Pass,,2008/2009
