ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.779947,,,,,,,,,,,,,eb5c0dde-c479-49b0-81b9-c73354c5bf85,130,,"[28.3, 9.3]",3773526,1,,,,,0.2536741,,Left Foot,,,"[36.4, 11.4]",,Ground Pass,,8.367795,,,,José Luis Sanmartín Mato,3265.0,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,3,Barcelona,217,"['5246fb10-7329-426d-aed6-4609da4173b4', 'c370ad22-5c19-4b6f-a15b-378544d9cb8d']",39,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:01:39.186,Pass,True,2020/2021
,,,,,,,,,,,,,,,1.319848,,,,,,,,,,,,,44484c3f-3e96-4a82-a116-43e7b20f1486,132,,"[37.3, 12.7]",3773526,1,,,,,0.2863522,,Right Foot,,,"[55.3, 18.0]",,Ground Pass,,18.764061,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,José Luis Sanmartín Mato,3265.0,Right Center Forward,3,Barcelona,217,"['45afdbf0-a964-4283-bc0a-f0c2ee692d57', 'c61d693e-1bd1-4916-aee1-363950fa96f1']",40,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:01:40.966,Pass,,2020/2021
,,,,,,,,,,,,,,,0.719258,,,,,,,,,,,,,8c2272d9-26c7-46b5-be71-cca91d936e28,136,,"[63.9, 56.0]",3773526,1,,,,,-1.0236429,,Right Foot,,,"[69.2, 47.3]",,Ground Pass,,10.187247,,,,Ricard Puig Martí,24841.0,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Back,3,Barcelona,217,['a624a5f7-cac4-434f-a510-209ada2f1a3b'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.806,Pass,,2020/2021
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,a4d81aa0-a3e4-4cc8-a527-fb7d618de481,139,,"[71.7, 35.0]",3773526,1,,,,,-1.2054547,,Right Foot,,,"[78.7, 16.7]",,Ground Pass,,19.593111,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,3,Barcelona,217,['cf460027-3a63-415c-b533-9641feeec855'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.609,Pass,,2020/2021
,,,,,,,,,,,,,,,0.67812,,,,,,,,,,,,,b33545cc-1c23-4594-858b-b7f8d23faba2,142,,"[79.7, 16.7]",3773526,1,,,,,1.8692952,,Left Foot,,,"[78.1, 21.9]",,Ground Pass,,5.440588,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,3,Barcelona,217,['a0ac8416-4a0c-4524-9a3c-09d46c8bccd3'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.943,Pass,,2020/2021
,,,,,,,,,,,,,,,0.809494,,,,,,,,,,,,,66508afe-28bb-4589-8540-b06d0986c160,145,,"[78.1, 21.9]",3773526,1,,,,,-1.3239056,,Left Foot,,,"[81.2, 9.6]",,Ground Pass,,12.684636,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,3,Barcelona,217,['ac88bde5-05cf-468f-b880-e18d2b9d1dbb'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.375,Pass,,2020/2021
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,fcf76df0-0bf8-48f9-aac0-fa9c82b9881e,147,,"[81.2, 9.6]",3773526,1,,,,,2.2123668,,Left Foot,,,"[75.0, 17.9]",,Ground Pass,,10.36002,,,,Ricard Puig Martí,24841.0,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,3,Barcelona,217,['17ff30d9-8ba5-4975-90d8-3e7b19850a95'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.185,Pass,,2020/2021
,,,,,,,,,,,,,,,0.98254,,,,,,,,,,,,,1263d594-b6c8-40eb-b55b-c8b8518c865f,150,,"[72.2, 22.9]",3773526,1,,,,,-2.9945142,,Right Foot,,,"[61.4, 21.3]",,Ground Pass,,10.917875,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,3,Barcelona,217,['ea33f2c5-0610-480a-8bbb-3dd886582f5f'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.589,Pass,,2020/2021
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,11f40005-94be-4c8d-b296-17e1f7eede3c,153,,"[61.4, 21.3]",3773526,1,,,,,1.8527951,,Left Foot,,,"[55.2, 42.7]",,Ground Pass,,22.280035,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['e6522cb9-9c93-42a9-9194-37f568c14f5f'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.285,Pass,,2020/2021
,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,ea6bad54-9dbc-4196-9cfa-d1017cfe3740,156,,"[55.2, 42.7]",3773526,2,,,,,-1.1263771,,Right Foot,,,"[64.2, 23.8]",,Ground Pass,,20.933466,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Back,3,Barcelona,217,['7a4a7eb9-7982-4d81-b08f-75b079ba3b07'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.009,Pass,,2020/2021
,,,,,,,,,,,,,,,0.934858,,,,,,,,,,,,,013683b9-8044-4cde-96dc-75bfd27308e4,159,,"[64.2, 23.8]",3773526,2,,,,,-0.13863973,,Left Foot,,,"[72.8, 22.6]",,Ground Pass,,8.683317,,,,Ricard Puig Martí,24841.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['1937668c-f752-482c-b752-60093a2b3615'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.659,Pass,,2020/2021
,,,,,,,,,,,,,,,0.598906,,,,,,,,,,,,,b47ead14-cfaa-48e8-b110-fb1f1fd6cd37,162,,"[72.8, 22.6]",3773526,2,,,,,1.7311717,,Right Foot,,,"[71.7, 29.4]",,Ground Pass,,6.8883963,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,3,Barcelona,217,['f7ca3d77-3961-46e4-ab25-b4e8f61948c4'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.794,Pass,,2020/2021
,,,,,,,,,,,,,,,0.577744,,,,,,,,,,,,,4834e581-dda4-490b-bf32-3ec26eb03447,164,,"[71.7, 29.4]",3773526,2,,,,,-1.5707964,,Right Foot,,,"[71.7, 22.3]",,Ground Pass,,7.1,,,,Ricard Puig Martí,24841.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['e5c9b6a0-1a89-42a6-9851-9a73de442c4f'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.393,Pass,,2020/2021
,,,,,,,,,,,,,,,1.394333,,,,,,,,,,,,,bd2350eb-36b6-4623-bd81-186583f0294b,168,,"[68.9, 27.5]",3773526,2,,,,,2.383008,,Right Foot,,,"[55.5, 40.2]",,Ground Pass,,18.462124,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,3,Barcelona,217,['81d76078-9a27-4fd8-bf7e-675edca4ec7a'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.982,Pass,,2020/2021
,,,,,,,,,,,,,,,1.594801,,,,,,,,,,,,,589c15fd-5b11-4910-ac4f-da5d5f5e9c93,170,,"[55.5, 40.2]",3773526,2,,,,,1.0476707,,Right Foot,,,"[66.4, 59.1]",,Ground Pass,,21.817883,,,,Óscar Mingueza García,43728.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Back,3,Barcelona,217,['ae973daa-0ae6-49a3-98b5-872ff11ff9df'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.376,Pass,,2020/2021
,,,,,,,,,,,,,,,0.995294,,,,,,,,,,,,,60b02a48-e879-402d-9637-f8cc2c18a158,173,,"[70.4, 63.7]",3773526,2,,,,,1.1238139,,Right Foot,,,"[76.2, 75.8]",,Ground Pass,,13.418271,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Back,3,Barcelona,217,['01fb24fb-6cca-416e-a650-0ed93b8a1963'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.510,Pass,,2020/2021
,,,,,,,,,,,,,,,0.773761,,,,,,,,,,,,,24b1e873-3b86-4250-b554-ea1feff073c6,176,,"[76.2, 75.8]",3773526,2,,,,,-1.2449973,,Left Foot,,,"[78.7, 68.4]",,Ground Pass,,7.8108897,,,,Moriba Kourouma Kourouma,39073.0,,,,,,1,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,3,Barcelona,217,['45262387-f31d-45e2-9d9a-7c2ca2e30b74'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.595,Pass,,2020/2021
,,,,,,,,,,,,,,,0.446324,,,,,,,,,,,,,d715afd2-8157-4bb3-9ac3-8f4dd6378e99,180,,"[83.4, 69.0]",3773526,2,,,,,-1.3208177,,Right Foot,,,"[84.6, 64.3]",,Ground Pass,,4.8507733,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,3,Barcelona,217,['e6a8bca7-c723-4223-b6e5-edf9b8a260fb'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.025,Pass,,2020/2021
,,,,,,,,,,,,,,,0.53224,,,,,,,,,,,,,e4f0f884-983e-4ec6-a5ef-1d0e492e9b77,183,,"[84.6, 62.1]",3773526,2,,,,,1.8766752,,Left Foot,,,"[83.4, 65.9]",,Ground Pass,,3.9849718,,,,Moriba Kourouma Kourouma,39073.0,,,,,,1,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,3,Barcelona,217,['15ff7ff2-e513-45fb-b633-28cf7e9a7108'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.494,Pass,,2020/2021
,,,,,,,,,,,,,,,3.23887,,,,,,,,,,,,,115b975f-adc4-451a-94a2-6e66b452f5b8,185,,"[83.4, 65.9]",3773526,2,,,,,0.17748477,,Right Foot,,,"[105.7, 69.9]",,Ground Pass,,22.655905,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,3,Barcelona,217,['fd0381bb-a42a-4751-a935-6e0418e12f3b'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.026,Pass,,2020/2021
,,,,,,,,,,,,,,,1.302426,,,,,,,,,,,,,cbe9a51d-e012-4a2e-bbde-58505da2cf3d,188,,"[108.2, 67.7]",3773526,2,,,,,-3.0535853,,Left Foot,,,"[91.2, 66.2]",,Ground Pass,,17.066048,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,3,Barcelona,217,['dedaa31a-17f3-4185-a6b2-26321316a8cf'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.106,Pass,,2020/2021
,,,,,,,,,,,,,,,0.86611,,,,,,,,,,,,,a2093fbe-e4af-43a0-aa5c-d1e79f774e6a,192,,"[94.2, 63.7]",3773526,2,,,,,-1.7348264,,Right Foot,,,"[91.8, 49.2]",,Ground Pass,,14.697279,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,3,Barcelona,217,"['55c89754-cbd4-43bb-95b8-847640a23c71', '9bda03ac-3a0a-4f46-9acd-e6c761ac20fa']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.659,Pass,True,2020/2021
,,,,,,,,,,,,,,,0.803448,,,,,,,,,,,,,c7c7d12b-0d5d-4729-8c1e-5e0b781ad0e9,194,,"[91.2, 49.2]",3773526,2,,,,,2.1550677,,Right Foot,,,"[87.1, 55.4]",,Ground Pass,,7.4330344,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['7aecf5dd-dc5d-4cff-abd5-57d553e000d7'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.525,Pass,,2020/2021
,,,,,,,,,,,,,,,1.056638,,,,,,,,,,,,,0146f36e-ee35-41c8-8a73-8139c9c6b4b5,196,,"[87.1, 55.4]",3773526,2,,,,,-1.3431724,,Left Foot,,,"[91.2, 37.7]",,Ground Pass,,18.168653,,,,Ricard Puig Martí,24841.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,3,Barcelona,217,['9613dea4-9dcb-499b-9767-5baf97bcca3a'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.329,Pass,,2020/2021
,,,,,,,,,,,,,,,1.90655,,,,,,,,,,,,,6d6cd730-cb81-4ae9-a3e1-65aa5eeb85a4,199,,"[91.2, 37.7]",3773526,2,,,,,0.23575626,,Right Foot,,,"[109.1, 42.0]",,High Pass,,18.409237,,Incomplete,,Moriba Kourouma Kourouma,39073.0,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,3,Barcelona,217,"['49a18c03-28ba-4970-8a70-40a839b3ee79', '7999fb35-32a0-4cfc-b4d1-ad67dd6422bb']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.118,Pass,,2020/2021
,,,,,,,,,,,,,,,3.882162,,,,,,,,,,,,,eb095775-3f25-488c-8731-2721f7c1d3c4,204,,"[10.7, 30.9]",3773526,2,,True,,,-0.07553171,,Drop Kick,,,"[84.7, 25.3]",,High Pass,,74.211586,,Incomplete,,José Luis Sanmartín Mato,3265.0,,,,,,1,Regular Play,Fernando Pacheco Flores,6629.0,Goalkeeper,3,Barcelona,217,"['1e6bbfde-e35f-43e6-83d0-7917cac1b072', 'ce2bb2c7-6925-49bf-bd43-0662552544a7']",50,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:50.452,Pass,,2020/2021
,,,,,,,,,,,,,,,1.081241,,,,,,,,,,,,,1e6bbfde-e35f-43e6-83d0-7917cac1b072,206,,"[35.4, 54.8]",3773526,2,,,,,-0.39194754,,Head,,,"[42.9, 51.7]",,Low Pass,,8.1154175,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Frenkie de Jong,8118.0,Right Center Back,3,Barcelona,217,"['b03bc9bf-4897-4b0e-b4e1-79bbd748e43b', 'eb095775-3f25-488c-8731-2721f7c1d3c4']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.334,Pass,,2020/2021
,,,,,,,,,,,,,,,1.071286,,,,,,,,,,,,,f1a972be-6c46-48b6-bfc5-c73f7ac3ee85,209,,"[51.2, 40.2]",3773526,2,,,,,-0.27944776,,Right Foot,,,"[62.7, 36.9]",,Ground Pass,,11.964113,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['44a2b053-44ce-48b9-b3af-71bd3e3e2663'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.972,Pass,,2020/2021
,,,,,,,,,,,,,,,1.114551,,,,,,,,,,,,,3f87972a-1467-48d7-a767-32e1fd6548fc,217,,"[54.9, 34.1]",3773526,3,,,,,-2.6044235,,Right Foot,,,"[41.3, 26.0]",,Ground Pass,,15.829403,,,,Clément Lenglet,6826.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,"['5d1217a9-00c9-4983-8039-d49d414f6ddf', '7a09921f-2a43-4e41-bd83-2d96e1d1f129']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.203,Pass,True,2020/2021
,,,,,,,,,,,,,,,1.28785,,,,,,,,,,,,,8b711f82-f739-46cb-b8e7-3b3ef8514678,220,,"[41.3, 26.0]",3773526,3,,,,,-0.92891335,,Left Foot,,,"[56.1, 6.2]",,Ground Pass,,24.720032,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['4cd885e4-58b1-4e12-8dd4-e37c506b7890'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.992,Pass,,2020/2021
,,,,,,,,,,,,,,,0.683914,,,,,,,,,,,,,7e888f0f-3635-407d-ac44-5d0432a9c2be,224,,"[66.1, 6.2]",3773526,3,,,,,2.1845665,,Left Foot,,,"[63.0, 10.6]",,Ground Pass,,5.3823786,,,,Ricard Puig Martí,24841.0,,,,,,1,Regular Play,Héctor Junior Firpo Adames,17304.0,Left Back,3,Barcelona,217,['3ff87af9-fb6f-4fa1-8700-3b8ad4d7a87d'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.120,Pass,,2020/2021
,,,,,,,,,,,,,,,1.232759,,,,,,,,,,,,,879aced6-4f96-45d8-8cfa-ebcbff52a016,228,,"[72.2, 11.8]",3773526,3,,,,,1.7771202,,Right Foot,,,"[70.4, 20.4]",,Ground Pass,,8.786353,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,3,Barcelona,217,['affebf7e-a824-4a5c-8c95-624db7521023'],9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.835,Pass,,2020/2021
,,,,,,,,,,,,,,,0.876592,,,,,,,,,,,,,b34cf37a-da47-4888-95e2-560c78895e96,230,,"[70.4, 20.4]",3773526,3,,,,,1.5707964,,Left Foot,,,"[70.4, 32.2]",,Ground Pass,,11.8,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['52098c4e-ba6f-4b56-808c-69823f923297'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.068,Pass,,2020/2021
,,,,,,,,,,,,,,,1.835928,,,,,,,,,,,,,ebdeac71-7810-4124-a46b-002873035381,232,,"[70.4, 32.2]",3773526,3,,,,,1.0017388,,Left Foot,,,"[77.5, 43.3]",,Ground Pass,,13.176495,,,,Moriba Kourouma Kourouma,39073.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,3,Barcelona,217,['eff8d9d7-0a68-459b-b764-3ca40f060fe8'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.944,Pass,,2020/2021
,,,,,,,,,,,,,,,0.943744,,,,,,,,,,,,,31f9f653-518c-4471-98a3-8770f32b31b5,235,,"[78.4, 43.9]",3773526,3,,,,,2.0993245,,Right Foot,,,"[70.4, 57.6]",,Ground Pass,,15.86474,,,,Óscar Mingueza García,43728.0,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Right Center Midfield,3,Barcelona,217,"['22b6ce48-543b-4a3c-99bc-30a41959d0d2', '3ed9acb2-d8ce-4e01-9804-f98f9675f815']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.780,Pass,True,2020/2021
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,df784c57-03d8-4a32-bb81-dbdd15e8146c,238,,"[77.5, 60.6]",3773526,3,,,,,0.37197283,65ffc1a0-8533-4fa5-8395-02830342b905,Left Foot,,,"[99.8, 69.3]",,Ground Pass,,23.937,,,,Francisco António Machado Mota de Castro Trincão,22390.0,True,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Back,3,Barcelona,217,['9b7ef4e8-ad16-40a0-ab1c-9e32cfb3096d'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.740,Pass,,2020/2021
,,,,,,,,,,,,,,,1.987701,,,,,,,,,,,,,d2f2bec2-3c0f-48fe-b266-0d37162bc79d,244,,"[7.0, 44.1]",3773526,3,,True,,,-1.4625257,,Right Foot,,,"[8.5, 30.3]",,Ground Pass,,13.881283,,,,Florian Grégoire Claude Lejeune,3093.0,,,,,Goal Kick,1,From Goal Kick,Fernando Pacheco Flores,6629.0,Goalkeeper,4,Deportivo Alavés,206,['f3c91f72-e4e7-4ab6-9e0c-ec14a76f9b93'],36,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:36.547,Pass,,2020/2021
,,,,,,,,,,,,,,,2.874536,,,,,,,,,,,,,72b74817-cb9a-4e44-a8b9-c41632fcb661,246,,"[23.8, 25.0]",3773526,3,,,,,-0.27632728,,Right Foot,,,"[70.7, 11.7]",,High Pass,,48.74936,,,,José Luis Sanmartín Mato,3265.0,,,,,,1,From Goal Kick,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,4,Deportivo Alavés,206,['844ce21f-7cff-4a1a-a49f-e6da131e8d4d'],43,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:43.461,Pass,,2020/2021
,,,,,,,,,,,,,,,2.619839,,,,,,,,,,,,,0a55dc22-8788-4bb2-837c-53d0e70459e5,248,,"[70.7, 11.7]",3773526,3,,,,,-0.16859694,,Head,,,"[94.2, 7.7]",,Low Pass,,23.837996,,,,Lucas Pérez Martínez,6732.0,,,,,,1,From Goal Kick,José Luis Sanmartín Mato,3265.0,Right Center Forward,4,Deportivo Alavés,206,['b0573072-216e-494d-9acf-a4af526565f1'],46,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:46.335,Pass,,2020/2021
,,,,,,,,,,,,,,,1.101734,,,,,,,,,,,,,1c9c9bf2-4d22-416f-a13d-ef1a7e857939,256,,"[5.2, 74.0]",3773526,3,,,,,0.114876606,,Left Foot,,,"[15.6, 75.2]",,Ground Pass,,10.469002,,,,Frenkie de Jong,8118.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,4,Deportivo Alavés,206,"['8f0c55c8-c667-43b5-816c-bc26d753ce5b', 'f8bba256-773e-49b4-b772-e744196a74c4']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.842,Pass,True,2020/2021
,,,,,,,,,,,,,,,0.940516,,,,,,,,,,,,,fba149a2-03db-4454-9584-f9c88b0bceb9,259,,"[24.3, 76.1]",3773526,3,,,,,-1.7426383,,Right Foot,,,"[22.2, 64.0]",,Ground Pass,,12.280879,,Incomplete,,Moriba Kourouma Kourouma,39073.0,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Right Center Back,4,Deportivo Alavés,206,"['369df45e-3d99-4212-b151-3f4f4deb8aee', 'e46b8bcb-2bda-4801-b8f5-9654ccaeb680']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.273,Pass,,2020/2021
,,,,,,,,,,,,,,,0.592683,,,,,,,,,,,,,d1a1609d-a7df-4c73-8d6f-2a364b007e46,263,,"[98.6, 13.9]",3773526,3,,,,,-0.76060987,,Left Foot,,,"[104.8, 8.0]",,Ground Pass,,8.558621,,,,Lucas Pérez Martínez,6732.0,,,,,,1,From Goal Kick,Iñigo Córdoba Kerejeta,6387.0,Left Midfield,4,Deportivo Alavés,206,['d59f2fc4-b3a2-4c48-92af-7d8a37cc4fca'],58,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:58.009,Pass,,2020/2021
,,,,,,,,,,,,,,,0.708646,,,,,,,,,,,,,ed361bb2-2806-41d7-ba33-99d964ec577d,266,,"[104.8, 8.0]",3773526,3,,,,,1.4640607,,Left Foot,,,"[105.7, 16.4]",,Low Pass,,8.448076,,,,Iñigo Córdoba Kerejeta,6387.0,,,,,,1,From Goal Kick,Lucas Pérez Martínez,6732.0,Left Center Forward,4,Deportivo Alavés,206,['e20d6513-ada3-4c5e-b707-95a742ab8b1f'],59,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:59.545,Pass,,2020/2021
,,,,,,,,,,,,,,,2.339514,,,,,,,,,,,,,9866f79f-4a02-4378-a909-bf4fbca43c03,270,,"[17.2, 59.5]",3773526,4,,True,,,-1.2910656,,Right Foot,,,"[27.8, 22.6]",,Ground Pass,,38.39232,,,,Héctor Junior Firpo Adames,17304.0,,,,,Free Kick,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Back,5,Barcelona,217,['cd7e6193-151c-449a-80fc-66d331c788d3'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.897,Pass,,2020/2021
,,,,,,,,,,,,,,,1.599997,,,,,,,,,,,,,8a0998f9-a6fa-460b-be38-169c779cd16a,272,,"[28.3, 21.9]",3773526,4,,True,,,1.3691932,,Left Foot,,,"[31.1, 35.6]",,Ground Pass,,13.983204,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,5,Barcelona,217,['135f8666-c376-4cff-a629-2f5396534140'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.880,Pass,,2020/2021
,,,,,,,,,,,,,,,1.184368,,,,,,,,,,,,,f7faffa9-b413-4ab5-8123-80c38d956626,274,,"[31.1, 39.2]",3773526,4,,,,,2.0746233,,Right Foot,,,"[26.8, 47.0]",,Ground Pass,,8.906739,,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['4a3cfade-4251-4f56-be2c-20ff68a092d6'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.611,Pass,,2020/2021
,,,,,,,,,,,,,,,2.399996,,,,,,,,,,,,,e6562f79-456d-466f-9e75-42a53d1e5745,277,,"[31.7, 40.8]",3773526,4,,,,,-1.2445749,,Right Foot,,,"[38.5, 20.7]",,Ground Pass,,21.219095,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Back,5,Barcelona,217,['2ff61740-45e3-4160-8089-cf4c2c7f4e6f'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.612,Pass,,2020/2021
