ball_receipt_outcome,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,"[34.9, 44.9]",,,,,,,,,,,,1.7285,,,,,,,,,,,,,fae2f0f3-0807-46bb-9a8a-72b195759d12,1929,,"[40.9, 34.9]",267085,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,98,Real Madrid,220,"['979efaa3-f85f-4538-a9b9-7f477c04da1d', 'dcabd8f8-f085-4171-9d21-174c4d5f60cb']",42,,,,,,,,,,,,,,,,Real Madrid,220,00:02:42.626,Carry,,2014/2015
,,"[42.1, 71.6]",,,,,,,,,,,,1.6316,,,,,,,,,,,,,5a6c79d2-bf2b-4364-b9cf-6cc82ad9bc9d,1932,,"[37.8, 70.1]",267085,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,98,Real Madrid,220,"['5c68ccfa-2d8b-425e-9453-34b9369d719e', 'ed904674-774d-4fb4-8aae-468661777b44']",46,,,,,,,,,,,,,,,,Real Madrid,220,00:02:46.399,Carry,,2014/2015
,,"[59.6, 47.5]",,,,,,,,,,,,2.4945,,,,,,,,,,,,,d46fde57-3132-4de9-821d-378ca5049d46,1935,,"[50.0, 62.0]",267085,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Midfield,98,Real Madrid,220,"['420fe25f-fdae-480e-b510-3864dba4ffd8', 'de4f888b-d38c-4a83-b252-3a4dcf844a7a']",48,,,,,,,,,,,,,,,,Real Madrid,220,00:02:48.991,Carry,,2014/2015
,,"[44.7, 28.7]",,,,,,,,,,,,0.6721,,,,,,,,,,,,,3f9fdf8c-f72d-447e-8f2a-c07c21962b71,1941,,"[45.7, 30.4]",267085,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Back,98,Real Madrid,220,"['4b2a7fba-7b75-4eb2-86ed-cda4e64f8026', '4cd9de25-1e0d-42dc-9bb9-2eb1709e42ce', '513cc31f-e754-4409-8ba6-7c34eda90c75', 'f5cc05b0-0ab8-48e2-8cd2-d0019384a3d6']",54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.180,Carry,True,2014/2015
,,"[55.9, 35.2]",,,,,,,,,,,,3.0692,,,,,,,,,,,,,a8e3e248-902f-4be1-b95c-ca1dc39d2f10,1944,,"[44.7, 28.7]",267085,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Back,98,Real Madrid,220,"['44c957d3-b9a5-4457-81c1-cbd29510e287', '4cd9de25-1e0d-42dc-9bb9-2eb1709e42ce', '513cc31f-e754-4409-8ba6-7c34eda90c75']",54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.852,Carry,True,2014/2015
,,"[56.9, 32.4]",,,,,,,,,,,,1.33,,,,,,,,,,,,,e6c80cdb-ac7f-473d-b3c5-f5d836af4f75,1948,,"[48.3, 28.9]",267085,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,98,Real Madrid,220,"['47372d41-42d6-43ab-b27f-4beff2f2f590', 'ba723724-66de-4cc5-96fe-6e04abad6301']",58,,,,,,,,,,,,,,,,Real Madrid,220,00:02:58.768,Carry,,2014/2015
,,"[91.9, 12.1]",,,,,,,,,,,,2.1585,,,,,,,,,,,,,8fb34fd5-d1d7-4bf6-93a0-c97d2c6ca769,1951,,"[77.0, 13.5]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,98,Real Madrid,220,"['35afb5eb-f952-44f9-b8bd-402cfa91103c', 'f534cab0-be94-4c40-aa83-e58d877596ac']",2,,,,,,,,,,,,,,,,Real Madrid,220,00:03:02.559,Carry,,2014/2015
,,"[44.5, 48.6]",,,,,,,,,,,,3.584973,,,,,,,,,,,,,fda13ff8-4a2c-464e-b067-9a220b42d171,1959,,"[29.7, 55.1]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Barcelona,217,"['348517a8-0fd3-4a2d-a88b-f26dc883055a', '3a5a2cb2-f759-4909-bb90-1c1c0a00c985', '3dfcc244-110e-43da-9275-ddbb4672046c']",10,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.730,Carry,True,2014/2015
,,"[67.5, 15.7]",,,,,,,,,,,,1.5621,,,,,,,,,,,,,a94ab48b-cc81-467e-a6d4-5207ff4739cd,1963,,"[56.2, 22.8]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Wing,99,Barcelona,217,"['05d6b8cd-c2c7-4b19-bfd1-0bca1dc98757', '7f0c9bd5-ad9f-4ee3-ac4b-daa9ebbe18e8']",15,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.616,Carry,,2014/2015
,,"[87.1, 31.2]",,,,,,,,,,,,4.662244,,,,,,,,,,,,,f2448339-98ad-4111-9485-e335ae967b20,1966,,"[79.2, 4.0]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,99,Barcelona,217,"['020dab20-1168-4a91-95aa-be75633dc92c', 'e63543eb-4928-4f06-a29a-096496b40202']",18,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.499,Carry,,2014/2015
,,"[95.4, 58.3]",,,,,,,,,,,,1.2656,,,,,,,,,,,,,36fd20c8-7387-4a69-82c1-5445cf1a9aba,1969,,"[94.0, 56.3]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,99,Barcelona,217,"['49ffd408-56d4-43f5-a7ef-40b2f7eb2628', 'f3f81447-a5dd-4df3-a3b8-738b3f8c2ca4']",24,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.854,Carry,,2014/2015
,,"[111.8, 58.3]",,,,,,,,,,,,0.0596,,,,,,,,,,,,,a38a77e2-92e4-4ae5-8391-b3794c0a5731,1972,,"[111.8, 58.3]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,"['28b9e325-6a30-4189-9bd7-48d3f76d9e3c', 'ff643241-6984-42bb-965d-f24ef8447b8b']",27,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.792,Carry,,2014/2015
,,"[117.8, 60.0]",,,,,,,,,,,,1.5355,,,,,,,,,,,,,6115cf35-0c1c-443c-a344-8ca9dd32e814,1978,,"[117.5, 60.0]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,"['3b2fe81d-46ab-4de3-8ead-b6bf392bdf8d', '4e4530f8-ee2c-4465-9ea6-53dfa38bb1f0', 'dde3e14e-6b33-4fe2-91e4-ed7f109b3cfb']",29,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.475,Carry,True,2014/2015
,,"[31.2, 56.2]",,,,,,,,,,,,3.5568,,,,,,,,,,,,,9fdbfa98-f574-496a-80ac-952500db7747,1983,,"[18.7, 60.7]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Midfield,99,Barcelona,217,"['77ad857e-db9b-43b2-8628-0be612eb18ef', '78fa490e-c758-4a5d-9616-9982e018c4f4']",35,,,,,,,,,,,,,,,,Real Madrid,220,00:03:35.765,Carry,,2014/2015
,,"[56.5, 8.0]",,,,,,,,,,,,2.4802,,,,,,,,,,,,,70051842-2539-45ca-af5a-d71a5678770c,1988,,"[56.7, 7.9]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,100,Barcelona,217,"['2d0c1e82-9415-4425-a1f6-62187e8c1923', '514e51da-e736-49c8-9ff7-16fe2f0a6202']",50,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.494,Carry,,2014/2015
,,"[47.7, 18.7]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,1aad94d6-c9f1-46c9-b08d-7dec30093747,1991,,"[47.7, 18.7]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,100,Barcelona,217,"['adc0ff93-87da-48ad-aaad-c5b5a31b4743', 'd83e4943-a928-4989-b0f6-c2c246cd9f3f']",54,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.368,Carry,,2014/2015
,,"[60.1, 23.9]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,6050a03c-51b5-4518-94d5-b79ebc1ac51f,1994,,"[60.1, 23.9]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,100,Barcelona,217,"['49b6b9e2-56e9-4907-9a9f-7bdc106153a2', '5d970ed2-104c-4111-902d-8af2ee926f36']",55,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.507,Carry,,2014/2015
,,"[65.2, 15.3]",,,,,,,,,,,,1.2952,,,,,,,,,,,,,8e9db875-6478-41f3-af71-6962752cb30d,1997,,"[62.1, 15.3]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,100,Barcelona,217,"['2a85399d-2b02-4a8a-92e4-2e18bb03539f', '426070a3-35ee-46f6-8c83-3baa80794a59']",56,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.328,Carry,,2014/2015
,,"[91.7, 1.7]",,,,,,,,,,,,1.3891,,,,,,,,,,,,,b32b6117-eedb-4989-a5f0-0f1d2808c072,2000,,"[83.7, 2.3]",267085,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Back,100,Barcelona,217,"['7a226135-f82b-4a0c-8e00-ad2b977a12a1', '9ef584a2-5dc4-4f3a-bb3e-bdf7efd5d5d3', 'ced4d398-94c1-4339-98a3-480f62f6602e']",59,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.344,Carry,True,2014/2015
,,"[80.4, 8.5]",,,,,,,,,,,,1.377902,,,,,,,,,,,,,5cf07b37-29f2-4c4c-a639-d45579f8b61a,2004,,"[83.1, 8.5]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,100,Barcelona,217,"['dc488213-cbaa-4768-a24f-b7af818ced17', 'e1c1e418-97cf-418b-a2ff-f3214d300d3d']",2,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.235,Carry,,2014/2015
,,"[80.4, 19.8]",,,,,,,,,,,,0.2985,,,,,,,,,,,,,893e349f-1c7b-4520-bfcf-5b8c1d703dac,2007,,"[80.4, 19.8]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,100,Barcelona,217,"['1e5cd1df-a3d1-4d5e-81a7-f3e5fc9f303a', '284d524b-0624-441c-a5ba-68d8791bf08b']",4,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.387,Carry,,2014/2015
,,"[78.7, 11.3]",,,,,,,,,,,,1.134786,,,,,,,,,,,,,ceda8f5e-038c-44a8-8048-68ecbe6055c8,2010,,"[78.7, 11.3]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,100,Barcelona,217,"['24f9cdf4-0b61-4dff-a491-0fc345fafd7f', 'b11b2ae3-e4c5-415e-a727-c186afe7796f']",5,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.298,Carry,,2014/2015
,,"[76.9, 21.0]",,,,,,,,,,,,1.434352,,,,,,,,,,,,,9e57d203-c78f-4c3a-ba12-fd93afd27632,2013,,"[76.9, 21.0]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,100,Barcelona,217,"['84664715-0b3f-4067-903d-820787a916c1', 'faf97464-6fcf-488c-ad16-47f104f9a424']",7,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.403,Carry,,2014/2015
,,"[74.3, 12.7]",,,,,,,,,,,,1.14519,,,,,,,,,,,,,33f7b035-ff73-4030-b062-5d1791590322,2016,,"[74.3, 12.7]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,100,Barcelona,217,"['63619e37-9ef6-40f5-8a23-a08fd78feb81', '6b2acb0f-8328-4a90-aec1-807b201d1232']",9,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.880,Carry,,2014/2015
,,"[68.3, 21.6]",,,,,,,,,,,,0.777435,,,,,,,,,,,,,786606ac-8c2d-4b4b-85c6-c6e148cdd4c5,2019,,"[70.3, 21.0]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,100,Barcelona,217,"['c8cc9012-d7ea-433e-b570-e696804efc40', 'cf735d8c-f8d4-449f-a741-4e33f756167b']",11,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.799,Carry,,2014/2015
,,"[62.6, 22.7]",,,,,,,,,,,,2.688564,,,,,,,,,,,,,294be0c9-27b6-457b-9491-70740612688a,2022,,"[58.5, 22.7]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,100,Barcelona,217,"['a4edc13a-def5-4fb0-a856-9ff715d859cc', 'dc2f1d5c-5da4-4fa6-8199-1cb1fa73762b']",13,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.336,Carry,,2014/2015
,,"[81.7, 22.7]",,,,,,,,,,,,1.091,,,,,,,,,,,,,1339f93a-657a-41b1-979f-aefbd69e0a12,2026,,"[80.8, 22.8]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,100,Barcelona,217,"['4bab2cc7-72f5-4952-8749-92bd920b805a', '9ac052f4-7298-4665-85bf-c4f668ca450b', 'a010b15c-42ec-4299-8cf0-382a2aecc76f', 'afdaa350-bb52-4adc-90cb-46e2fed392bf']",16,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.945,Carry,True,2014/2015
,,"[55.4, 54.9]",,,,,,,,,,,,1.1526,,,,,,,,,,,,,dd9ac708-c11c-4656-887a-ac0bc6c2573a,2031,,"[52.6, 52.6]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Right Center Forward,101,Real Madrid,220,"['6dd47785-f8e8-4055-a264-0fe24513e6c7', '7e90cb63-f0b0-4768-8175-3ef2002e8bea', 'aaeb7141-0f56-42b0-8f1c-cd74d7f60622']",19,,,,,,,,,,,,,,,,Real Madrid,220,00:04:19.626,Carry,True,2014/2015
,,"[65.7, 69.4]",,,,,,,,,,,,0.4831,,,,,,,,,,,,,b15962a2-30ef-4c9c-a38b-ea7345ebfb6f,2037,,"[64.0, 69.1]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Midfield,101,Real Madrid,220,"['410b57a9-3583-4621-ab62-4ef4c189a6aa', '47fcbb63-4a01-4265-a9ba-e03166a797f2', '4d7711c8-4136-44c9-a7af-de058da198ca', 'fd0a40b5-7b22-484b-a6be-b3d8f6227059']",22,,,,,,,,,,,,,,,,Real Madrid,220,00:04:22.491,Carry,True,2014/2015
,,"[66.8, 68.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,a18e8b3a-ec49-4fb9-9df6-ec15858f2ca4,2040,,"[65.7, 69.4]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Midfield,101,Real Madrid,220,"['22261504-3d4b-42da-a844-1f7f00b5e36a', '410b57a9-3583-4621-ab62-4ef4c189a6aa', '47fcbb63-4a01-4265-a9ba-e03166a797f2', 'fd0a40b5-7b22-484b-a6be-b3d8f6227059']",22,,,,,,,,,,,,,,,,Real Madrid,220,00:04:22.974,Carry,True,2014/2015
,,"[97.3, 51.1]",,,,,,,,,,,,3.2405,,,,,,,,,,,,,c6f657c5-20ba-4c59-9ca8-ab114c5f0e3f,2043,,"[72.2, 54.9]",267085,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Right Center Forward,101,Real Madrid,220,"['7a418691-eacd-45b4-9920-845475ee8423', 'aaaa86a2-3ef3-4ab0-887a-8a24a7981931']",24,,,,,,,,,,,,,,,,Real Madrid,220,00:04:24.130,Carry,,2014/2015
,,"[64.7, 44.0]",,,,,,,,,,,,2.235517,,,,,,,,,,,,,838724f3-cbf0-4b2a-ba1c-80fc47b90fdb,2058,,"[59.2, 49.8]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,103,Barcelona,217,"['2bedf571-c1a5-47a6-964e-63b36a16c918', '556957c1-6393-4a55-9112-a075341002f1']",2,,,,,,,,,,,,,,,,Barcelona,217,00:06:02.868,Carry,,2014/2015
,,"[61.8, 29.3]",,,,,,,,,,,,0.744,,,,,,,,,,,,,e2b3fb2c-afe0-4c4d-82fd-81eafa85dd3b,2062,,"[63.6, 27.8]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,103,Barcelona,217,"['4353d26b-264b-4dd1-8ee4-5b7d2f01fe68', '4c96ca9b-4887-4198-815f-eaa99c3a4660', '93a180ba-20b9-4d74-9aab-c6aedd498f5c']",6,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.363,Carry,True,2014/2015
,,"[44.4, 54.9]",,,,,,,,,,,,0.915641,,,,,,,,,,,,,16a3f68d-6254-4bff-b83a-879e798104c0,2065,,"[48.5, 49.7]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,103,Barcelona,217,"['6ed38d2a-d3d0-4446-a812-d5737ffa88a1', 'd922bd79-6f1a-43a8-90ff-7d27c0dd4fcd']",8,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.211,Carry,,2014/2015
,,"[68.4, 71.6]",,,,,,,,,,,,1.604554,,,,,,,,,,,,,0e2862ec-3fc8-4351-8c12-4475907e337f,2068,,"[63.0, 71.1]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,103,Barcelona,217,"['d27c0c16-5942-44c1-bf96-26d33d3f2783', 'f4463b16-f92f-42ce-8c69-3dd4ae7626f6']",10,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.572,Carry,,2014/2015
,,"[66.6, 42.0]",,,,,,,,,,,,2.527148,,,,,,,,,,,,,85010a53-4b4d-4078-8181-4e86b6cb5b84,2072,,"[71.8, 50.9]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,103,Barcelona,217,"['0308bb51-e7d4-44ff-a534-e64a08919075', '52b0281f-35a4-4801-885e-c929afe2cf8f', 'd680de4e-85fa-4a28-add6-ed3d9d14cdda']",13,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.564,Carry,True,2014/2015
,,"[72.9, 30.6]",,,,,,,,,,,,4.614069,,,,,,,,,,,,,a69316c9-dda0-4e57-9935-564ff6fcb8a9,2075,,"[57.5, 34.3]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,103,Barcelona,217,"['5ecfb695-ee6d-40d7-8a65-5b8ffa14fb8b', 'b415f166-4df8-4bcf-aea3-b2317d8eb914']",17,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.113,Carry,,2014/2015
,,"[100.8, 4.9]",,,,,,,,,,,,0.987828,,,,,,,,,,,,,1710435e-6b68-408f-8863-8ffdf800711d,2079,,"[98.8, 3.3]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jérémy Mathieu,10609.0,Left Back,103,Barcelona,217,"['00f39521-6b67-47f7-8196-82a90bf446ed', '59e48eaf-7516-42bc-b6e8-98bacfba926d', 'c94149af-b107-4b8d-b05f-6acf380fa213', 'ffdae496-1b2e-4de5-8150-b4991a96b118']",23,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.482,Carry,True,2014/2015
,,"[96.2, 8.0]",,,,,,,,,,,,1.9797,,,,,,,,,,,,,55c2aed6-8029-43a2-8468-9b55afdac871,2082,,"[100.8, 4.9]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jérémy Mathieu,10609.0,Left Back,103,Barcelona,217,"['59e48eaf-7516-42bc-b6e8-98bacfba926d', 'fe23dbdb-80b2-4dd0-bffa-30b92b850315', 'ffdae496-1b2e-4de5-8150-b4991a96b118']",24,,,,,,,,,,,,,,,,Barcelona,217,00:06:24.470,Carry,True,2014/2015
,,"[80.8, 7.9]",,,,,,,,,,,,1.15111,,,,,,,,,,,,,6b49179f-5599-4697-a63a-74c172a2943a,2085,,"[80.8, 7.9]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,103,Barcelona,217,"['5d26101b-6c58-4a70-a3f5-017c80bb1469', 'cef6c7e5-7859-463f-bb48-c80ab0eecb78']",27,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.563,Carry,,2014/2015
,,"[81.4, 17.8]",,,,,,,,,,,,1.677214,,,,,,,,,,,,,a3db9825-6149-4dff-a41d-f8d0467dac4a,2088,,"[79.8, 16.8]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,103,Barcelona,217,"['ae196b6e-1ca0-4da7-a45d-46b3909f05b0', 'e36d7e01-31cc-4a76-99ad-95ad6fbc5df3']",29,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.682,Carry,,2014/2015
,,"[84.5, 4.2]",,,,,,,,,,,,6.995776,,,,,,,,,,,,,8786d153-c59e-4fd0-98ec-9e3645f8b1c8,2091,,"[82.6, 8.5]",267085,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,103,Barcelona,217,"['01cf0d94-b535-4fba-8b78-edf92c0604ef', '193e4f07-f13d-4b94-8f26-b292adeca647', '9fbfacd9-38f3-4839-b788-d8b8453e804c']",32,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.130,Carry,True,2014/2015
,,"[53.0, 30.1]",,,,,,,,,,,,1.360098,,,,,,,,,,,,,ea410e91-3c4d-4a94-9d43-74b68526b9dc,2100,,"[53.6, 28.4]",267085,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,104,Barcelona,217,"['14424f9f-5019-48c4-8c47-b1677661eaec', 'd18d47c1-7461-4cb1-94a5-91a84e3436ad']",2,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.684,Carry,,2014/2015
,,"[62.7, 42.3]",,,,,,,,,,,,2.503569,,,,,,,,,,,,,49fa9288-ae03-4d34-a829-ce5bf2475ac2,2103,,"[54.8, 43.5]",267085,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,104,Barcelona,217,"['5ff63fb5-8eaf-4420-b7a5-809010a6bb5e', 'b5c86633-7dba-408e-8d89-1409d9f9bd38']",5,,,,,,,,,,,,,,,,Barcelona,217,00:07:05.809,Carry,,2014/2015
,,"[71.3, 29.3]",,,,,,,,,,,,6.774191,,,,,,,,,,,,,f70a6ed6-fede-4ca3-adf8-9ceb6d883b21,2106,,"[56.8, 22.5]",267085,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,104,Barcelona,217,"['02705372-ea8c-4932-8c53-ed3c04f8061a', '7dba888d-5b99-4bfa-9549-8d3fd557720e', '8e647e60-7579-4eaa-bf7e-d6d733ed1ea4']",9,,,,,,,,,,,,,,,,Barcelona,217,00:07:09.594,Carry,True,2014/2015
,,"[35.0, 67.7]",,,,,,,,,,,,0.7943,,,,,,,,,,,,,41abb92e-5c01-43fa-a00a-526479983df5,2114,,"[35.0, 67.7]",267085,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James David Rodríguez Rubio,5695.0,Right Midfield,104,Barcelona,217,"['057998ad-e697-45b3-8c1c-de043093c799', 'cd5a54e9-5d66-454a-a4e4-58850aa316d3']",19,,,,,,,,,,,,,,,,Real Madrid,220,00:07:19.000,Carry,,2014/2015
,,"[94.3, 27.9]",,,,,,,,,,,,0.9811,,,,,,,,,,,,,a37260ef-664d-47f5-906e-fcaa3533719e,2120,,"[93.6, 24.8]",267085,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,104,Barcelona,217,"['1c10afac-da92-4f1c-91d6-f21dc8ecb28d', '940cf930-4662-4686-a54a-a72383072633', 'b59cf2dd-c9bf-4829-9b49-aa700e623f20']",21,,,,,,,,,,,,,,,,Barcelona,217,00:07:21.375,Carry,True,2014/2015
,,"[93.2, 31.9]",,,,,,,,,,,,0.08,,,,,,,,,,,,,ed02a6dc-90d2-4166-aabb-6ca6e2244412,2123,,"[91.4, 30.7]",267085,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Right Wing,104,Barcelona,217,"['5ef221e3-21e7-4c08-8e37-fb8ac75a171d', 'd90f56a4-1a9c-4ae5-86df-16ec2e8b75e1']",22,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.988,Carry,,2014/2015
