bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.699935,,,,,,,,,,,,,,f9f9706f-2b68-44aa-b07f-cef3b4281cc9,130,,"[5.7, 31.8]",266670,2,,True,,,1.1240183,,Keeper Arm,,,,"[18.3, 58.1]",Ground Pass,,29.162476,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,7,Barcelona,217,['1ef70c41-afdd-4af0-b3fa-7f123cee9e0e'],37,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.568,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.9627,,,,,,,,,,,,,,48ed3939-8076-48b6-9c4a-7eeebfe47d1e,132,,"[29.8, 56.6]",266670,2,,,,,-2.346849,,Right Foot,,,,"[13.9, 40.4]",Ground Pass,,22.69912,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['cf4fb41a-856d-4785-bfac-95078d489746'],45,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.200,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.1073,,,,,,,,,,,,,,cb5ce6ba-c561-4ca1-8bf5-0545ce50df8d,135,,"[14.9, 37.7]",266670,2,,,,,-0.9183953,,Right Foot,,,,"[34.0, 12.7]",Ground Pass,,31.461246,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,7,Barcelona,217,['5da1f7c3-745d-4d9f-8c19-a1a6542f3a00'],48,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.668,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.3088,,,,,,,,,,,,,,e9bf974d-10fb-4aa3-8a98-2b1ae8e16007,139,,"[42.0, 9.8]",266670,2,,,,,-0.07919907,,Right Foot,,,,"[48.3, 9.3]",High Pass,,6.31981,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,"['3bd7b7fc-2ae7-4d7e-96f6-9063ec8fb704', '80ceeadd-1646-43ee-9502-68b2572cdd92', 'd203608c-f0e8-4e26-8676-e22d9d14031d']",52,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.985,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.4459,,,,,,,,,,,,,,c605f3cf-eedd-4e9d-8648-96b344e8758c,145,,"[101.8, 65.7]",266670,3,,,,,0.823475,,Left Foot,,,,"[111.9, 76.6]",Ground Pass,,14.860013,,,Javier López Rodríguez,6791.0,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,8,Espanyol,214,['b3bd36f0-5392-4dd2-92fe-1bc97d6a0c93'],3,,,,,,,,,,,,,,,,Espanyol,214,00:03:03.370,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.3636,,,,,,,,,,,,,,281706e6-f953-4962-80bc-85561d443fc1,149,,"[117.4, 75.2]",266670,3,,,,,-1.7754382,,Right Foot,,,,"[116.3, 69.9]",High Pass,,5.4129477,Incomplete,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,8,Espanyol,214,['eb76c337-d9d5-437c-93ae-4b548fd99d68'],5,,,,,,,,,,,,,,,,Espanyol,214,00:03:05.858,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.6976,,,,,,,,,,,,,,d5b50480-eb20-4c12-bbcf-1163b9b0bbdc,151,,"[114.2, 80.0]",266670,3,,,,,-2.2904587,,,,,,"[99.3, 63.0]",Low Pass,,22.60553,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,Throw-in,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,9,Espanyol,214,['e2148f92-dc75-4ed6-b3f8-8605906ead45'],26,,,,,,,,,,,,,,,,Espanyol,214,00:03:26.145,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.5747,,,,,,,,,,,,,,3b6edc79-4b1a-48f4-80b9-7ea98fad4796,157,,"[17.2, 13.3]",266670,3,,,,,-0.49209523,,Left Foot,,,,"[26.9, 8.1]",Ground Pass,,11.005907,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,"['232e24f3-d85f-4c20-8e4a-06d8e77765b4', 'dbd496c6-163b-4bea-9027-f1dab2fb9375']",30,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.174,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.1278,,,,,,,,,,,,,,b19629c6-b576-40a0-a737-78e275acce1c,165,,"[21.2, 12.3]",266670,3,,,,,2.274615,,Right Foot,,,,"[13.9, 20.9]",Ground Pass,,11.280514,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,"['9719475b-17a6-4ac4-b41b-9cc33f53db8b', 'd33eb369-b5da-4ef9-83bd-aa88534f7788']",34,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.202,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.5047,,,,,,,,,,,,,,b60f7e77-415d-41e4-96a5-6e256af97ec0,168,,"[12.6, 23.0]",266670,3,,,,,1.3445399,,Right Foot,,,,"[21.9, 63.4]",High Pass,,41.456604,,,Daniel Alves da Silva,4324.0,,,True,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['0dd4ebdf-c88e-42eb-8595-651d5914c0b4'],36,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.638,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.1408,,,,,,,,,,,,,,157c6e25-9c80-412c-aa14-a8f1f96d3d24,171,,"[21.9, 63.4]",266670,3,,,,,-2.896614,,Right Foot,,,,"[9.9, 60.4]",Ground Pass,,12.369317,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['3efb6aa7-824a-47a9-a1f4-69a9537afffc'],39,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.279,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.4933,,,,,,,,,,,,,,41499768-7a71-4279-bd55-c4b14376fb63,174,,"[10.9, 62.1]",266670,3,,,,,0.21581028,,Right Foot,,,,"[70.2, 75.1]",High Pass,,60.708237,Incomplete,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,"['8509e305-75f9-4020-9ac9-1ad6d1ae3ec0', '92468446-d563-4712-8873-ac0c17f115e8']",42,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.162,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.360801,,,,,,,,,,,,,,92468446-d563-4712-8873-ac0c17f115e8,176,,"[49.9, 5.0]",266670,3,,,,,0.9787204,,Head,,,,"[57.5, 16.3]",High Pass,,13.618003,,,Joan Jordán Moreno,6701.0,,,,,,Recovery,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,10,Barcelona,217,"['28e230ba-6ca1-4f53-966e-22db9c5592ae', '41499768-7a71-4279-bd55-c4b14376fb63']",45,,,,,,,,,,,,,,,,Espanyol,214,00:03:45.655,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.3457,,,,,,,,,,,,,,b82025f6-ade5-4eb6-8ba5-ee5d01127c93,185,,"[61.8, 56.8]",266670,3,,,,,-1.3734008,,Left Foot,,,,"[62.6, 52.8]",Low Pass,,4.0792155,Incomplete,,,,,,,,,Recovery,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,['4888e18a-5107-4d03-8948-71b03ec75f59'],52,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.235,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.2324,,,,,,,,,,,,,,4888e18a-5107-4d03-8948-71b03ec75f59,186,,"[57.5, 27.3]",266670,3,,,,,-0.8296171,,Right Foot,,,,"[62.9, 21.4]",High Pass,,7.9981246,Incomplete,,,,,,,,,Recovery,1,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,10,Barcelona,217,"['b82025f6-ade5-4eb6-8ba5-ee5d01127c93', 'cfd2525f-e0e6-4451-8d07-b6e6269dc58a']",52,,,,,,,,,,,,,,,,Espanyol,214,00:03:52.581,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.519,,,,,,,,,,,,,,cfd2525f-e0e6-4451-8d07-b6e6269dc58a,187,,"[57.2, 58.7]",266670,3,,,,,0.26448837,,Right Foot,,,,"[62.0, 60.0]",Low Pass,,4.9729266,,,Ivan Rakitić,5470.0,,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,"['4888e18a-5107-4d03-8948-71b03ec75f59', '6b2451ff-bc8f-42b2-80af-52ec3b975592']",53,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.813,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.7211,,,,,,,,,,,,,,edc6b700-baf9-4175-bd1f-4e851413e039,194,,"[64.6, 24.1]",266670,3,,,,,0.049958397,,Right Foot,,,,"[72.6, 24.5]",Ground Pass,,8.009994,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,11,Espanyol,214,"['8fe84535-47e4-4ef1-815e-befb59fe5391', 'dbaee110-b676-4246-81f4-29518cb14852']",58,,,,,,,,,,,,,,,,Espanyol,214,00:03:58.343,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.6129,,,,,,,,,,,,,,ba621196-f90f-4319-8fef-2e420c7a8c84,197,,"[89.0, 27.9]",266670,4,,,,,-0.70984507,,Left Foot,,,,"[102.5, 16.3]",Ground Pass,,17.799158,,,Jorge Franco Alviz,6624.0,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,11,Espanyol,214,['6f1c46f7-b8f7-4393-9104-1ae407d4b0ba'],1,,,,,,,,,,,,,,,,Espanyol,214,00:04:01.070,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.1971,,,,,,,,,,,,,,c4b58d31-1712-4f8c-84f5-9ee01c1e2862,201,,"[108.5, 17.2]",266670,4,,,,,1.3643558,,Left Foot,True,,,"[112.5, 36.3]",Ground Pass,,19.514353,Incomplete,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,,1,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,11,Espanyol,214,"['3eec4268-3204-4602-9061-14bd69f8aea0', 'b2de9685-65bb-40b1-8e82-3b5193815a4e']",4,,,,,,,,,,,,,,,,Espanyol,214,00:04:04.018,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.843602,,,,,,,,,,,,,,cf2ce18d-0c2a-4612-9f1b-1013b54c6853,204,,"[102.9, 0.1]",266670,4,,,,,2.4123154,,,,,,"[98.2, 4.3]",Low Pass,,6.303174,,,Jorge Franco Alviz,6624.0,,,,,,Throw-in,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,12,Espanyol,214,['10af9697-08b1-40f7-9d24-6a5b3fda7ca4'],13,,,,,,,,,,,,,,,,Espanyol,214,00:04:13.804,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.7758,,,,,,,,,,,,,,10ac423e-9582-4905-8a76-b751bc0d3fd4,206,,"[98.2, 4.3]",266670,4,,,,,-0.38050637,,Head,,,,"[102.7, 2.5]",Low Pass,,4.846648,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,,1,From Throw In,Jorge Franco Alviz,6624.0,Left Wing,12,Espanyol,214,['c6a24e71-11e7-49bc-bcfe-2bce85b062d7'],14,,,,,,,,,,,,,,,,Espanyol,214,00:04:14.647,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.2393,,,,,,,,,,,,,,ca72bd3f-045e-4717-9211-e3b1045bbee4,213,,"[110.6, 2.7]",266670,4,,,,,1.056345,,Left Foot,,,,"[111.9, 5.0]",High Pass,,2.641969,Incomplete,,,,,,,,,,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,12,Espanyol,214,['39581a24-9578-4c5d-a820-894f18aad9c7'],17,,,,,,,,,,,,,,,,Espanyol,214,00:04:17.536,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0511,,,,,,,,,,,,,,a91c0c17-0071-48f0-8d3f-49fd88535c7b,215,,"[110.9, 0.1]",266670,4,,,,,2.8835855,,,,,,"[103.7, 2.0]",Low Pass,,7.4464755,,,Jorge Franco Alviz,6624.0,,,,,,Throw-in,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,13,Espanyol,214,['58408af4-565f-4501-836c-71fbda88b0ed'],24,,,,,,,,,,,,,,,,Espanyol,214,00:04:24.138,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.1602,,,,,,,,,,,,,,e1837d1c-4704-4f8e-a6c1-4cade808f458,219,,"[102.9, 2.5]",266670,4,,,,,-0.16764244,,Right Foot,,,,"[109.4, 1.4]",High Pass,,6.59242,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,,1,From Throw In,Jorge Franco Alviz,6624.0,Left Wing,13,Espanyol,214,"['2262756c-4e98-4584-bce7-fc9b016b4a4d', '80b8c449-4ed1-427e-8154-6e2e1e095a6d']",25,,,,,,,,,,,,,,,,Espanyol,214,00:04:25.643,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.5564,,,,,,,,,,,,,,aa614382-fede-4fff-a8d5-7d66dcd11db4,222,,"[106.7, 3.1]",266670,4,,,,,1.3294408,,Left Foot,,,,"[108.3, 9.6]",Ground Pass,,6.6940274,,,Marco Asensio Willemsen,5719.0,,,,,,,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,13,Espanyol,214,['8dca4be6-0411-49b3-8179-4d8bc9a66999'],29,,,,,,,,,,,,,,,,Espanyol,214,00:04:29.195,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.4054,,,,,,,,,,,,,,3e090f38-93ca-4cb7-82c7-221672c6b187,225,,"[107.7, 8.1]",266670,4,,,,,-0.3109983,,Left Foot,,,,"[116.1, 5.4]",Ground Pass,,8.823265,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,,1,From Throw In,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,13,Espanyol,214,"['a44f1252-2426-40b8-af99-ee347ae938bf', 'dbfbb091-8267-4608-bd7c-ceefc4de9d87']",29,,,,,,,,,,,,,,,,Espanyol,214,00:04:29.752,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.4089,,,,,,,,,,,,,,7c4b77b2-b7a6-4f17-b996-5c3918030461,228,,"[116.3, 3.7]",266670,4,,,,,1.6875468,,Left Foot,True,,,"[112.5, 36.1]",High Pass,,32.622078,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,,1,From Throw In,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,13,Espanyol,214,"['fa75249a-45d3-49ec-9a7a-be3785e87b6a', 'faba4add-39e1-4fd8-ac69-85b662c1f909']",31,,,,,,,,,,,,,,,,Espanyol,214,00:04:31.157,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.1826,,,,,,,,,,,,,,c960ab32-6f01-4d14-b44f-cf64eea5674a,232,,"[98.2, 16.5]",266670,4,,,,,-0.015265989,,Head,,,,"[111.3, 16.3]",High Pass,,13.101526,Incomplete,,,,,,,,,Recovery,1,From Throw In,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,13,Espanyol,214,['3d149223-105e-4ce0-aec4-7d252d8ac4d7'],34,,,,,,,,,,,,,,,,Espanyol,214,00:04:34.293,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.0665,,,,,,,,,,,,,,5df235ac-a6d8-4ffb-a99a-be221c1f05dd,235,,"[11.6, 57.0]",266670,4,,,,,0.5570208,,Left Foot,,,,"[45.8, 78.3]",High Pass,,40.29057,,,Luis Alberto Suárez Díaz,5246.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,14,Barcelona,217,['8f1afffc-5299-4c2f-84c1-8e09f31495f6'],37,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.755,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.145287,,,,,,,,,,,,,,1eb4a7d8-9440-4800-b778-49f5e3c30d7e,242,,"[53.0, 77.9]",266670,5,,True,,,-2.5296903,,Right Foot,,,,"[47.3, 73.9]",Ground Pass,,6.963476,,,Gerard Piqué Bernabéu,5213.0,,,,,,Free Kick,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,['5e328cb5-921b-407b-934d-9f044302f9fb'],5,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.349,Pass,,2015/2016
,,,,,,,,,,,,,,,,4.4062,,,,,,,,,,,,,,a6cfc1cf-93f7-46b7-aeb7-5bef23779f2d,244,,"[49.6, 67.1]",266670,5,,,,,-1.3159926,,Right Foot,,,,"[66.4, 2.6]",High Pass,,66.65201,,,Neymar da Silva Santos Junior,4320.0,,,True,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['c8c10672-bde2-48bd-b217-5013706389e4'],7,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.373,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.219246,,,,,,,,,,,,,,29c0cd3d-bcbc-483f-8044-37930800219b,248,,"[70.6, 28.3]",266670,5,,,,,1.2698761,,Right Foot,,,,"[76.9, 48.6]",Ground Pass,,21.255117,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,15,Barcelona,217,"['3b3d325e-773e-43e8-9257-e18840c44568', 'eab6fee1-3c0c-4722-8297-c3bd7ae9cbf7']",17,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.585,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.162975,,,,,,,,,,,,,,2d19315e-2fc3-4b98-96a0-cf71271ecaf9,251,,"[72.1, 46.3]",266670,5,,,,,-1.9882722,,Left Foot,,,,"[66.6, 33.9]",Ground Pass,,13.565028,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,['ef3c9b05-293f-4e3c-a4a3-79c6b5684458'],19,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.587,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.370908,,,,,,,,,,,,,,ab390473-6e69-45bd-86f5-d047742e4158,253,,"[68.7, 35.6]",266670,5,,,,,1.6556981,,Right Foot,,,,"[67.5, 49.7]",Ground Pass,,14.150971,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['bb946359-9717-4d65-9a3e-d1e949d029bb'],20,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.750,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.098055,,,,,,,,,,,,,,0b121dbc-f98d-48f3-8ee5-c2367e8aa989,256,,"[67.5, 51.6]",266670,5,,,,,1.3339475,,Right Foot,,,,"[71.0, 66.1]",Ground Pass,,14.916434,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,15,Barcelona,217,['f45e665e-4c95-415d-b78e-d84f8d0d0c0a'],22,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.702,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.835816,,,,,,,,,,,,,,852a385e-8fea-42eb-9353-787e37155abe,259,,"[71.9, 62.7]",266670,5,,,,,-2.021665,,Right Foot,,,,"[65.8, 50.1]",Ground Pass,,13.998928,,,Ivan Rakitić,5470.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,['d98c1489-32aa-4906-a1ea-83102e59341e'],25,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.366,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.030198,,,,,,,,,,,,,,111eec7b-cbf1-4a3f-ad7a-e98073b3e500,262,,"[66.0, 49.5]",266670,5,,,,,-2.1089027,,Right Foot,,,,"[54.6, 30.4]",Ground Pass,,22.243425,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,15,Barcelona,217,['d576a84b-1c92-444b-8272-46891d6366e5'],27,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.033,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0932,,,,,,,,,,,,,,abb759cd-b59f-4e95-8050-e48285ed3899,265,,"[55.3, 28.3]",266670,5,,,,,-0.16514868,,Right Foot,,,,"[64.3, 26.8]",Ground Pass,,9.124144,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,15,Barcelona,217,['b48744f2-335c-4649-9151-4ddfda814f06'],29,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.666,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.194101,,,,,,,,,,,,,,d5f0aa9e-9ab1-4f04-a884-edbd7858dee8,269,,"[62.4, 30.6]",266670,5,,,,,1.8026046,,Right Foot,,,,"[56.9, 53.9]",Ground Pass,,23.940342,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,15,Barcelona,217,"['5970930d-a20d-4e83-ab54-7eb953228472', 'cfc5232d-7a64-4604-bd9f-56f0e231b07d']",33,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.303,Pass,True,2015/2016
,,,,,,,,,,,,,,,,3.2151,,,,,,,,,,,,,,6b0c14ac-917c-4037-a3e0-ebf1eb9c6575,272,,"[66.6, 54.3]",266670,5,,,,,-0.8234616,,Right Foot,,,,"[100.7, 17.5]",High Pass,,50.17021,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,"['6e203db2-205c-4f93-a3fc-87e061e6a55f', 'a90bd432-7430-4ffe-a811-59e37d9ed577']",39,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.020,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.7857,,,,,,,,,,,,,,6e203db2-205c-4f93-a3fc-87e061e6a55f,274,,"[19.4, 62.6]",266670,5,,,,,-0.21866895,,Head,,,,"[35.6, 59.0]",Low Pass,,16.59518,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,Recovery,1,From Free Kick,Javier López Rodríguez,6791.0,Right Back,15,Barcelona,217,"['1745a012-e9b3-456f-b98a-9ef5d9825cd8', '48209166-c10b-4ac4-a7dd-335e1b95de38', '6b0c14ac-917c-4037-a3e0-ebf1eb9c6575']",42,,,,,,,,,,,,,,,,Espanyol,214,00:05:42.235,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.7237,,,,,,,,,,,,,,d13f6737-5eec-430d-846b-23023566b287,281,,"[70.4, 24.5]",266670,5,,,,,2.5376954,,Right Foot,,,,"[54.6, 35.4]",Ground Pass,,19.195051,,,Gerard Piqué Bernabéu,5213.0,,,,,,Recovery,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['2da65a62-4194-47d3-9a83-f16d354d0d67'],48,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.160,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.8933,,,,,,,,,,,,,,ad37932a-132e-4f50-afba-e1ce7510838a,284,,"[54.6, 35.4]",266670,5,,,,,3.0373564,,Right Foot,,,,"[22.1, 38.8]",Ground Pass,,32.67736,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['3ea3601c-cfdb-42ff-a864-2dd16975ac9f'],50,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.033,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.556994,,,,,,,,,,,,,,46acd7f6-bec2-4152-ab19-ec801742bf33,287,,"[20.6, 37.5]",266670,5,,,,,-1.5127221,,Right Foot,,,,"[21.6, 20.3]",Ground Pass,,17.229046,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,15,Barcelona,217,['6a4c479b-67c3-46dd-a32d-081d9e804ffb'],54,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.168,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0709,,,,,,,,,,,,,,07a04cdd-7b16-474e-8bd8-e067a915ea39,290,,"[24.4, 13.8]",266670,5,,,,,-0.560687,,Right Foot,,,,"[41.6, 3.0]",Ground Pass,,20.309603,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['c0d4d488-a6cd-4764-9046-7f7c30b02acb'],59,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.177,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.676629,,,,,,,,,,,,,,a6b52950-d16f-41fe-a0b8-56eb55381ecd,293,,"[41.8, 2.8]",266670,6,,,,,2.6297896,,Left Foot,,,,"[25.6, 11.9]",Ground Pass,,18.580904,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,15,Barcelona,217,['5f08088d-1ee4-4a48-a0fa-3dbae51ac6b5'],0,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.596,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.3679,,,,,,,,,,,,,,e31c8874-bfcd-4f95-9471-a7fa46869511,296,,"[43.7, 26.8]",266670,6,,,,,-0.89455163,,Right Foot,,,,"[56.7, 10.6]",Ground Pass,,20.771133,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['600606be-3719-4c0a-8f26-fa13800d6c83'],11,,,,,,,,,,,,,,,,Barcelona,217,00:06:11.913,Pass,,2015/2016
