50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.189321,,,,,,,,,,,,,226adc53-ad67-4621-9ab6-4cbe549d672d,128,,"[112.5, 9.4]",69292,4,,,,,1.578069,,Left Foot,True,,,"[112.3, 36.9]",,High Pass,,27.500727,,Incomplete,,,,,,,,,,1,From Throw In,Antonio López Guerrero,26118.0,Left Back,9,Atlético Madrid,212,['e32670aa-e476-47be-85f0-ebd06496c784'],1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:01.697,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.851706,,,,,,,,,,,,,7052e23e-d595-4b26-891f-5aae7c3832fe,130,,"[12.1, 68.9]",69292,4,,,,,-1.6362764,,Head,,,,"[11.7, 62.8]",,Low Pass,,6.1131005,,,,Xavier Hernández Creus,20131.0,,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['e47724bd-214d-4c72-8e7f-a0739bd0a18f'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.307,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.672472,,,,,,,,,,,,,8d9d0e38-9101-443c-8b1b-8a8812432fe8,133,,"[12.1, 63.4]",69292,4,,,,,0.37268686,,Right Foot,,,,"[49.7, 78.1]",,High Pass,,40.3714,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['26b272fb-640a-4563-b4e5-27065647d467'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.890,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.655641,,,,,,,,,,,,,0c4bc7f6-9191-4180-84bd-12d5ff195813,136,,"[93.2, 51.4]",69292,4,,,,,-1.6030432,,Left Foot,,,,"[92.4, 26.6]",,Low Pass,,24.8129,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['0dec9370-7595-403d-881d-f5eb745a6102'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.902,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.40627,,,,,,,,,,,,,847e0669-6c5c-4e9c-88ce-391d62e05818,139,,"[91.7, 25.8]",69292,4,,,,,-0.1687501,,Right Foot,,,,"[105.2, 23.5]",,Ground Pass,,13.694525,,Pass Offside,,Zlatan Ibrahimović,3672.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,10,Barcelona,217,['f5103d8a-d969-457f-883d-917ccf0f3603'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.486,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.321083,,,,,,,,,,,,,8a7d6c3e-cf42-47a3-bc01-c7c830abc428,141,,"[15.8, 50.6]",69292,4,,True,,,0.34733647,,Right Foot,,,,"[77.4, 72.9]",,High Pass,,65.512215,,,,Maximiliano Rubén Rodríguez,26124.0,,,,,,Free Kick,1,From Free Kick,Roberto Jiménez Gago,6571.0,Goalkeeper,11,Atlético Madrid,212,['5c10e9f6-4ce0-4dbb-848f-1e657eb8d04e'],44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:44.425,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.457273,,,,,,,,,,,,,56fc4afd-a551-4a72-b792-14e405316791,143,,"[76.1, 72.0]",69292,4,,True,,,-0.36968428,,Head,,,,"[84.1, 68.9]",,High Pass,,8.579627,,Incomplete,,,,,,,,,,1,From Free Kick,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,11,Atlético Madrid,212,['3f957fe5-3e06-4e7a-8f94-275eec4a416d'],45,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:45.746,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.8864,,,,,,,,,,,,,4c03e58c-db27-4a99-a03e-c12aabf0f59d,145,,"[29.7, 21.2]",69292,4,,True,,,2.3954492,,Right Foot,,,,"[12.5, 37.1]",,Ground Pass,,23.423279,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,12,Barcelona,217,['cd815cff-e881-4d4d-aa28-b236d12249b4'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.098,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.4292,,,,,,,,,,,,,17e15448-37b6-4711-9f18-396a2884cc91,147,,"[11.9, 37.1]",69292,4,,True,,,0.6505744,,Right Foot,,,,"[29.9, 50.8]",,Ground Pass,,22.620565,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['97c5a67b-0f21-4e62-a185-9d47f365d991'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.048,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.635628,,,,,,,,,,,,,9207da0f-0423-49fb-a74e-15cfdc53dd9c,149,,"[28.7, 66.8]",69292,4,,True,,,-2.3315082,,Right Foot,,,,"[12.9, 50.2]",,Ground Pass,,22.917242,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['81648f1e-d2e9-44ea-8d10-02cf567657be'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.418,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.8542,,,,,,,,,,,,,f1587785-f003-4b5d-b706-d8968b28982a,151,,"[12.7, 48.1]",69292,5,,,,,-1.2572591,,Right Foot,,,,"[22.2, 18.8]",,Ground Pass,,30.801622,,,,Dmytro Chygrynskiy,18608.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['a719d214-5405-40f1-9c32-588aa364ef5f'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.387,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.079921,,,,,,,,,,,,,ab0c5305-a2aa-4593-8742-48043340229c,154,,"[35.2, 23.3]",69292,5,,,,,2.6243632,,Left Foot,,,,"[12.7, 36.1]",,Ground Pass,,25.886097,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,12,Barcelona,217,['178d1e68-5cdb-4b38-9c83-a3d44fd84ae8'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.467,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.621082,,,,,,,,,,,,,98683673-78ef-42d8-b54d-63f769873504,157,,"[17.5, 39.4]",69292,5,,,,,-0.9525732,,Right Foot,,,,"[30.8, 20.7]",,Ground Pass,,22.94733,,,,Dmytro Chygrynskiy,18608.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['41333761-9cfd-4f3e-a177-52632dd22abe'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.150,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.531414,,,,,,,,,,,,,ccedd5c1-3ac3-499a-ab35-68b62611d701,160,,"[35.0, 23.3]",69292,5,,,,,1.6987485,,Left Foot,,,,"[30.6, 57.5]",,Ground Pass,,34.48188,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,12,Barcelona,217,['aded40d6-7230-48ec-ab38-d40bf83a3a2a'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.592,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.798172,,,,,,,,,,,,,23f121ef-5cb2-4896-a866-51b81c743580,163,,"[30.6, 56.3]",69292,5,,,,,-2.5818563,,Right Foot,,,,"[14.8, 46.4]",,Ground Pass,,18.645374,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['cefeb647-9985-4050-9a4c-1885a12f24e6'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.273,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.659451,,,,,,,,,,,,,3fafc2c0-8754-4aa5-a7b2-20518506866c,166,,"[14.8, 46.4]",69292,5,,,,,-1.1272802,,Right Foot,,,,"[29.1, 16.3]",,Ground Pass,,33.324165,,,,Dmytro Chygrynskiy,18608.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['372f5519-6b04-4589-a22d-722e214dd2b2'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.866,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.372451,,,,,,,,,,,,,7e2fc690-ed81-4a1f-abe5-c81a46f7a3fe,169,,"[49.9, 17.2]",69292,5,,,,,0.7853982,,Right Foot,,,,"[67.1, 34.4]",,Ground Pass,,24.324472,,,,Zlatan Ibrahimović,3672.0,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,12,Barcelona,217,['db9a52df-3457-44f8-a49b-d330c5f7c4a6'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.242,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.300108,,,,,,,,,,,,,5c0242e6-61d2-4ad0-8539-f5f97262742d,172,,"[68.0, 34.6]",69292,5,,,,,-2.9782264,,Left Foot,,,,"[58.9, 33.1]",,Low Pass,,9.222797,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Zlatan Ibrahimović,3672.0,Center Forward,12,Barcelona,217,['dfcfaa49-c307-412f-94da-cf03c50923b0'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.654,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.00002,,,,,,,,,,,,,af782b41-2285-485b-adc4-a99190a2cf77,175,,"[59.8, 33.6]",69292,5,,,,,1.8086323,,Right Foot,,,,"[56.6, 46.8]",,Ground Pass,,13.582341,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['604d6c68-5c75-4068-9941-51354e0520bd'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.865,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.370489,,,,,,,,,,,,,829b7090-a709-431a-8893-56263fea1d97,178,,"[58.7, 53.5]",69292,5,,,,,1.0318198,,Right Foot,,,,"[70.9, 73.9]",,Ground Pass,,23.769728,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['3be660cc-6be1-4b58-9d44-e8a11d99de0c'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.332,Pass,,2009/2010
,,,,,,,,,,,,,,,,4.154203,,,,,,,,,,,,,574cb626-cad4-4e1e-bc09-c3921fb3ea95,181,,"[67.8, 55.2]",69292,5,,,,,-0.5880026,,Left Foot,,,,"[118.2, 21.6]",,High Pass,,60.57326,,Out,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['942799e8-cf36-427c-a80e-9bdcdd86dcc5'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.092,Pass,,2009/2010
,,,,,,,,,,,,,,,,3.171219,,,,,,,,,,,,,415e303c-65ed-4efc-9d2a-fc54943b1077,183,,"[7.0, 45.0]",69292,5,,,,,0.4164386,,Right Foot,,,,"[64.2, 70.3]",,High Pass,,62.54542,,Incomplete,,Maximiliano Rubén Rodríguez,26124.0,,,,,,Goal Kick,1,From Goal Kick,Roberto Jiménez Gago,6571.0,Goalkeeper,13,Atlético Madrid,212,"['4071b804-78b9-438e-b71d-75ec821d8175', '92f16a9e-feb4-4f2e-b35a-7dfac080b420']",58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:58.547,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.039337,,,,,,,,,,,,,4071b804-78b9-438e-b71d-75ec821d8175,186,,"[56.8, 10.7]",69292,6,,,,True,1.6041173,,,,,,"[56.6, 16.7]",,Low Pass,,6.0033326,,,,Seydou Kéita,20169.0,,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,14,Barcelona,217,"['415e303c-65ed-4efc-9d2a-fc54943b1077', '58d40040-6681-4791-9c87-1cc41a3f9fb0', '736732f7-0f59-4d18-a8a6-d378e5df882d']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.718,Pass,True,2009/2010
,,,,,,,,,,,,,,,,0.617875,,,,,,,,,,,,,852496cc-970a-4b27-b8d0-8512dab606ac,189,,"[56.6, 16.7]",69292,6,,,,,-0.23255694,,Left Foot,,,,"[64.2, 14.9]",,Ground Pass,,7.81025,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,14,Barcelona,217,['87fd750d-ac10-490e-8107-2c8631c9d7db'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:06:03.398,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.1432,,,,,,,,,,,,,1ced76de-5ff9-4719-82a5-023cacf3930d,192,,"[64.2, 14.9]",69292,6,,,,,1.310982,,Right Foot,,,,"[66.3, 22.8]",,Ground Pass,,8.17435,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,14,Barcelona,217,['1fe558f2-4e40-4556-957c-97c17d28c866'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.095,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.744639,,,,,,,,,,,,,3c624cfd-9c87-4214-810b-44608d4b52c9,198,,"[69.0, 20.1]",69292,6,,,,,1.8857647,,Right Foot,,,,"[56.0, 60.0]",,Ground Pass,,41.96439,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['ef90fd31-0b31-4941-bd96-79144cceb9f4'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.624,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.652643,,,,,,,,,,,,,a1490b9f-2859-4b98-9137-c1e87c37a072,201,,"[68.0, 62.4]",69292,6,,,,,-1.5707964,,Right Foot,,,,"[68.0, 43.4]",,Ground Pass,,19.0,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['55fd0d55-934b-4d1f-b48e-68703421c376'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.521,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.134853,,,,,,,,,,,,,8bf54c8b-f978-4f7f-8be0-c9fe6b9c557f,205,,"[66.9, 38.4]",69292,6,,,,,-1.5343162,,Right Foot,,,,"[67.4, 24.7]",,Ground Pass,,13.709121,,,,Seydou Kéita,20169.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['4b222a95-6668-4d5d-be8e-d7c762c94a18'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.333,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.314376,,,,,,,,,,,,,d21e85aa-ba01-4037-85fc-ad03d85d3ca3,208,,"[75.3, 20.1]",69292,6,,,,,-0.7886344,,Left Foot,,,,"[90.7, 4.6]",,Ground Pass,,21.849714,,,,Thierry Henry,15516.0,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,15,Barcelona,217,['0d750ee9-6cb9-40a9-8208-bfc65c1a121a'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.943,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.8537,,,,,,,,,,,,,2a4aad78-cb98-4007-b35f-8986fdd282c1,211,,"[98.5, 15.5]",69292,6,,,,,1.091277,,Right Foot,True,,,"[110.2, 38.0]",,High Pass,,25.360205,,Pass Offside,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,15,Barcelona,217,['376d1765-6309-417b-b87e-8314d57989df'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.528,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.79872,,,,,,,,,,,,,c17fdd8e-6937-4796-9c4e-259da22e76dc,213,,"[13.5, 44.5]",69292,7,,True,,,0.21463524,,Right Foot,,,,"[71.3, 57.1]",,High Pass,,59.157417,,,,Diego Forlán Corazo,26199.0,,,,,,Free Kick,1,From Free Kick,Roberto Jiménez Gago,6571.0,Goalkeeper,16,Atlético Madrid,212,['21e72e62-c780-4f90-86e4-f00a29b00c9a'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:07.910,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.9894,,,,,,,,,,,,,deb1d698-c535-4e68-8cc2-4111823ff0d1,216,,"[71.3, 57.1]",69292,7,,,,True,-0.13209344,,,,,,"[85.6, 55.2]",,High Pass,,14.425672,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,1,From Free Kick,Diego Forlán Corazo,26199.0,Right Center Forward,16,Atlético Madrid,212,"['3341eea3-ccb2-4fb1-8bfc-64aab52e61a3', 'ae014d16-fb8d-4920-91e9-6169f44040e8']",10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:10.709,Pass,True,2009/2010
,,,,,,,,,,,,,,,,1.210903,,,,,,,,,,,,,8024f5e9-938d-4795-ab6d-d59e4f88700e,220,,"[102.2, 73.5]",69292,7,,,,,-2.8299427,,Left Foot,,,,"[87.3, 68.7]",,Low Pass,,15.654073,,,,Maximiliano Rubén Rodríguez,26124.0,,,,,,,1,From Free Kick,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,16,Atlético Madrid,212,['8b3a264f-6080-4f96-88c0-e7719c44087c'],15,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:15.969,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.608335,,,,,,,,,,,,,e563f5a6-81c6-47e8-9c7d-064fefe8d534,223,,"[87.5, 68.9]",69292,7,,,,,-2.4278946,,Right Foot,,,,"[77.8, 60.5]",,Ground Pass,,12.831601,,,,Paulo Assunção da Silva,26502.0,,,,,,,1,From Free Kick,Maximiliano Rubén Rodríguez,26124.0,Right Center Midfield,16,Atlético Madrid,212,['9e9a530f-6dc1-4abd-9a31-66eaff5e5e22'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:18.258,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.713617,,,,,,,,,,,,,fda662fd-e0de-4884-801a-a99a48120f01,226,,"[72.8, 59.6]",69292,7,,,,,-1.4673419,,Right Foot,,,,"[74.7, 41.3]",,Ground Pass,,18.398369,,,,José Manuel Jurado Marín,6870.0,,,,,,,1,From Free Kick,Paulo Assunção da Silva,26502.0,Center Defensive Midfield,16,Atlético Madrid,212,['9e3c853c-4ed4-476e-b133-3534dfd2c81a'],19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:19.750,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.224691,,,,,,,,,,,,,f0613b3f-dafb-463d-99f0-b4ee6259bc65,230,,"[73.4, 40.7]",69292,7,,,,,-1.7334101,,Left Foot,,,,"[69.2, 15.1]",,Ground Pass,,25.942244,,,,Antonio López Guerrero,26118.0,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,16,Atlético Madrid,212,['9aedf895-470e-4088-9dea-1961e878016c'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:21.735,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.249567,,,,,,,,,,,,,da2570c5-467c-434d-a170-7d1de3648fa0,233,,"[70.2, 10.7]",69292,7,,,,,-0.25132778,,Left Foot,,,,"[85.0, 6.9]",,Ground Pass,,15.280052,,,,Simão Pedro Fonseca Sabrosa,19765.0,,,,,,,1,From Free Kick,Antonio López Guerrero,26118.0,Left Back,16,Atlético Madrid,212,['1d263c55-cc84-4a88-b9f7-a2b7a0987ceb'],24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:24.158,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.199444,,,,,,,,,,,,,0d70c705-95e1-451f-9995-f537da14feb4,236,,"[86.0, 6.0]",69292,7,,,,,2.5829933,,Right Foot,,,,"[73.2, 14.0]",,Ground Pass,,15.09437,,,,José Manuel Jurado Marín,6870.0,,,,,,,1,From Free Kick,Simão Pedro Fonseca Sabrosa,19765.0,Left Center Midfield,16,Atlético Madrid,212,['b53d82af-24dc-4844-8a36-cdb928bd833c'],26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:26.481,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.8216,,,,,,,,,,,,,22ca85b0-0f44-45d8-b073-29aff7aaaa35,239,,"[73.0, 16.5]",69292,7,,,,,0.46793944,,Right Foot,,,,"[110.2, 35.3]",,High Pass,,41.68069,,Unknown,,Maximiliano Rubén Rodríguez,26124.0,,,,Through Ball,True,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,16,Atlético Madrid,212,['dfe864c5-08a0-4ca4-aba9-18375923a17d'],28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:28.791,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.265979,,,,,,,,,,,,,3f2136b7-f68b-4828-9868-71c012d3ac97,244,,"[41.5, 47.6]",69292,7,,,,,-3.0491416,,Right Foot,,,,"[26.4, 46.2]",,Low Pass,,15.164762,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,['3e8efc24-d20a-4a1e-87fb-6f67682ff5bf'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.161,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.572978,,,,,,,,,,,,,2c2b64df-11be-40e6-b662-a1df6f5a23bc,247,,"[48.9, 55.4]",69292,7,,,,,1.1986154,,Right Foot,,,,"[56.2, 74.1]",,Ground Pass,,20.074362,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,17,Barcelona,217,['8820af4a-0272-42d0-9676-60ffa92c29ad'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.427,Pass,,2009/2010
,,,,,,,,,,,,,,,,1.097424,,,,,,,,,,,,,9003f44b-c53b-43a5-bc40-99f1e876279a,251,,"[57.3, 75.0]",69292,7,,,,,-1.1022227,,Right Foot,,,,"[65.5, 58.8]",,Low Pass,,18.157093,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,['cd3fabfa-e33c-43aa-b573-e164a7e9b428'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:07:40.040,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.572454,,,,,,,,,,,,,4e0e12de-f3df-452d-a8a4-62c20122ee52,264,,"[69.7, 26.0]",69292,7,,,,,-0.71883,,Left Foot,,,,"[98.5, 0.8]",,Low Pass,,38.268524,,Out,,Thierry Henry,15516.0,,,,,,Recovery,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,17,Barcelona,217,"['7f36b1fe-46a5-4c93-a656-536e6aec465b', 'b069163b-2baa-41ff-b567-54f440747be9']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:07:47.000,Pass,True,2009/2010
,,,,,,,,,,,,,,,,1.233459,,,,,,,,,,,,,708735eb-aec9-4c5e-9ea0-b641be29aa0c,266,,"[36.6, 80.0]",69292,8,,,,,-0.24192058,,,,,,"[52.0, 76.2]",,High Pass,,15.861904,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,Throw-in,1,From Throw In,Luis Amaranto Perea Mosquera,26120.0,Right Back,18,Atlético Madrid,212,"['36414da4-37c1-434e-a16e-132901e8d953', '3d2d49fe-ef5e-4944-aa2f-2628708f6b4e']",11,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:11.653,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.506992,,,,,,,,,,,,,36414da4-37c1-434e-a16e-132901e8d953,268,,"[69.0, 4.8]",69292,8,,,,,0.42483217,,Right Foot,,,,"[73.2, 6.7]",,Low Pass,,4.609772,,,,Seydou Kéita,20169.0,,,,,,Recovery,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,19,Barcelona,217,"['40e169b5-0f9d-437f-bd5c-235fec29252a', '708735eb-aec9-4c5e-9ea0-b641be29aa0c']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:08:12.887,Pass,,2009/2010
,,,,,,,,,,,,,,,,0.861008,,,,,,,,,,,,,539e8c8b-a064-40b7-b6ec-15264cb9a819,271,,"[73.2, 6.7]",69292,8,,,,,2.4748998,,Left Foot,,,,"[67.1, 11.5]",,Low Pass,,7.7620873,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,19,Barcelona,217,['2dd04eff-b497-4d6d-8d38-86b2653abb40'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.554,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.839901,,,,,,,,,,,,,7621ed7b-0196-4e08-8c53-0ebf2a757ab1,277,,"[73.7, 20.3]",69292,8,,,,,2.093319,,Right Foot,,,,"[62.7, 39.4]",,Ground Pass,,22.041098,,,,Xavier Hernández Creus,20131.0,,,,,,Free Kick,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,20,Barcelona,217,['cb6f134b-5852-4a0e-9aa7-f6ff3fabe61f'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:08:25.635,Pass,,2009/2010
,,,,,,,,,,,,,,,,2.162445,,,,,,,,,,,,,344cc4ac-d86e-4b62-85f8-9f679dd5a06c,280,,"[63.8, 39.2]",69292,8,,,,,1.6183795,,Left Foot,,,,"[62.9, 58.1]",,Ground Pass,,18.921417,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['e795d3b0-a781-4e14-9a38-e8134f83c10f'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:08:32.460,Pass,,2009/2010
