bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.5413,,,,,,,,,,,,,,,c8a46e7a-d48f-4604-8f12-aa0f336924ec,577,,"[7.3, 14.5]",69212,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio López Guerrero,26118.0,Left Back,29,Barcelona,217,"['10cf5f23-2c5e-4cd9-ac34-dd685bd1d0b5', 'a26680fd-d08c-45f4-9a7e-985fc643da3a', 'b744d0cc-e760-46a0-b110-036bd223714e']",24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:24.772,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.620082,,,,,,,,,,,,,,,6c5952a4-d6c3-4f1e-b292-a09554b2a31d,584,,"[17.3, 22.3]",69212,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Left Center Midfield,29,Barcelona,217,,28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:28.127,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.215794,,,,,,,,,,,,,,,e7d11ef8-6684-4a83-9aba-ae817735da84,588,,"[18.7, 29.3]",69212,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Left Center Midfield,29,Barcelona,217,,29,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:29.676,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.855,,,,,,,,,,,,,,,14ee322d-716d-470a-bd92-d9e6d10db997,594,,"[11.7, 69.4]",69212,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Amaranto Perea Mosquera,26120.0,Right Back,29,Barcelona,217,"['5951cb6a-7453-4e5d-a421-54f605ea7b0e', 'db36af21-be8c-41a3-890e-17c918683d95']",37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:37.624,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.8438,,,,,,,,,,,,,,,9ed5b7e3-322b-4d76-8b78-6dcd3cabdba2,598,,"[23.2, 66.3]",69212,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Javier García Sanz,26391.0,Right Midfield,29,Barcelona,217,,41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:41.190,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.9404,,,,,,,,,,,,,,,7006a095-4ef9-4cff-8e30-6314541c62e4,615,,"[35.3, 60.8]",69212,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Javier García Sanz,26391.0,Right Midfield,29,Barcelona,217,['02185fdd-bbc0-433b-9916-7e8e3fbe8d93'],56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:15:56.191,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.598901,,,,,,,,,,,,,,,c44ea8cc-2913-4fe0-bf7f-4d810c39a67e,627,,"[85.9, 45.6]",69212,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Javier García Sanz,26391.0,Right Midfield,30,Atlético Madrid,212,"['161b8dd7-494b-4ba5-8ee3-b516c0753c5b', '6d4f35d4-7931-4b2d-bae6-2c577df36ecc', 'f04aca30-4891-4ef9-bbc7-076845bee55a']",13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:13.237,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.8435,,,,,,,,,,,,,,,62b81be2-1e59-444d-a348-c6e7db2f20d6,634,,"[58.8, 71.6]",69212,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Amaranto Perea Mosquera,26120.0,Right Back,31,Barcelona,217,"['69510bab-4de9-4332-9393-19d43f175eae', 'a2511ffa-0801-46a6-a640-f75dbcc56f77']",19,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:19.397,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.534175,,,,,,,,,,,,,,,c092a534-603d-4c39-8a3c-50c893bb5953,660,,"[24.4, 33.1]",69212,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Left Center Back,31,Barcelona,217,['eae9d095-dd94-47d4-9c27-73aae2887962'],43,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:43.495,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.0603,,,,,,,,,,,,,,,3d0b0b22-b266-48a3-b4bc-1a59565910b1,704,,"[40.1, 62.1]",69212,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Amaranto Perea Mosquera,26120.0,Right Back,34,Barcelona,217,"['32d6b39f-8428-4577-af62-5919a7ac404e', '937e0cc0-b1a4-463d-aa65-d380edda9396', 'e367078c-1dff-4dcd-b881-92aa9562baca']",46,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:46.067,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.9901,,,,,,,,,,,,,,,254492c0-0dac-4d05-a5c1-259318571813,713,,"[42.0, 45.2]",69212,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Assunção da Silva,26502.0,Right Center Midfield,34,Barcelona,217,['de1ab08e-ac68-4796-b280-5e523cce2992'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:52.072,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.654584,,,,,,,,,,,,,,,5c7ae981-306a-429c-a9d8-047f9e4368e7,727,,"[53.5, 66.2]",69212,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,35,Atlético Madrid,212,['6e445c12-bbf9-4ab7-891e-9023158bf42c'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:20:20.505,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.4614,,,,,,,,,,,,,,,7b6961ab-4b4f-448a-9416-63b7c908b6bf,737,,"[27.8, 15.3]",69212,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio López Guerrero,26118.0,Left Back,36,Barcelona,217,['3c96ba20-7820-4677-a5c4-eae8b3068b5c'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:13.687,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.89831,,,,,,,,,,,,,,,66e72eae-60a4-4da2-8149-f6b542504825,752,,"[63.5, 63.3]",69212,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Atlético Madrid,212,"['0723b3b2-b3c0-4d8d-b70f-894eb2d869bf', '8e4bdc63-2b9a-4838-94d4-2c5a94228586']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.624,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.8849,,,,,,,,,,,,,,,d42d5b0a-e8ae-4953-a775-e8eb0288c78c,760,,"[73.5, 15.2]",69212,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,38,Barcelona,217,"['2462134e-46b6-42f0-afca-9aa3f0d75f8d', 'afff425f-12d9-491d-aa39-c1df93c3a675']",27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:27.606,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.4739,,,,,,,,,,,,,,,9d80b70e-115a-4a77-a5d6-65b745a646c3,762,,"[67.5, 10.0]",69212,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Left Center Midfield,38,Barcelona,217,"['3df706ae-b4f6-49a6-b0a9-67741365e149', '5bbcdf44-1c1c-4177-bc96-8baf6c9ddb56']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:28.749,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.440814,,,,,,,,,,,,,,,edb657f0-17fc-4f8b-877f-e8fad68175a7,785,,"[10.2, 70.1]",69212,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Amaranto Perea Mosquera,26120.0,Right Back,40,Barcelona,217,"['80d31714-8ed1-484a-88f9-a4f620c030dd', 'b2de036f-3107-44ae-b9f8-32b8216adaa0']",32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:32.006,Pressure,,2008/2009
,,,,,,,,,,,,,,,,4.7756,,,,,,,,,,,,,,,70909449-cf7f-4450-a7f1-04804a86e91d,802,,"[52.8, 34.2]",69212,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Assunção da Silva,26502.0,Right Center Midfield,42,Atlético Madrid,212,"['77aa6456-70af-4645-9420-bc650c5c1607', 'e3cad8db-d9ed-4d25-b0bc-2b4258e1ebf5']",2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:02.536,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,1.1846,,,,,,,,,,,,,,,dd94df4d-aa30-47b4-b2ce-a683e3108fbd,840,,"[106.3, 61.2]",69212,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florent Sinama-Pongolle,26083.0,Left Center Forward,44,Atlético Madrid,212,['09988ff6-7061-43af-b435-210f34095984'],58,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:23:58.127,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.9812,,,,,,,,,,,,,,,362a12f9-49b9-42a8-b2cd-82f04bd7b8b7,859,,"[79.6, 71.6]",69212,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luis Javier García Sanz,26391.0,Right Midfield,47,Barcelona,217,"['11411e41-6322-4239-8d0d-d5eff15230f5', '9da8fb41-e8d9-4b1c-9592-9fe37d0d7204']",32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:32.913,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,1.663776,,,,,,,,,,,,,,,c07d9e86-65b2-4551-9ae1-e26241a7cbd3,866,,"[80.8, 12.9]",69212,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,48,Atlético Madrid,212,"['9c31d74f-8c58-41d2-ac5d-1fb8db4003a1', 'e1f3111c-e4cc-4e68-b14b-89ee6c3dcfe4']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:24:40.433,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.224702,,,,,,,,,,,,,,,e775849b-58ac-47d0-9b47-e744b328c1a5,876,,"[65.5, 38.8]",69212,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,49,Atlético Madrid,212,['8115f1e2-2e1d-4c5e-9c76-969570566707'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.461,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.500429,,,,,,,,,,,,,,,d6c69578-f250-4fb0-bf26-c83ab2ca7a8d,881,,"[92.3, 47.2]",69212,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,49,Atlético Madrid,212,"['5b8e7c9f-f042-4037-81eb-32e2e9ea152e', '995587d3-6c44-4e3d-81e2-922d301571f1']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.084,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.77592,,,,,,,,,,,,,,,17b4a5a3-f89c-4cd5-942a-363add0100ca,888,,"[71.4, 59.0]",69212,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,49,Atlético Madrid,212,['284eab8e-e99c-4231-97a6-8acac368e79a'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.182,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.8329,,,,,,,,,,,,,,,0dc908a5-d89a-40c7-b99c-211aac68c0cf,900,,"[33.6, 52.3]",69212,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Javier García Sanz,26391.0,Right Midfield,51,Barcelona,217,"['6c12f90b-aa3a-4982-890e-623e32b01ac1', '818856f8-9d4d-4b52-aae8-940b8824ed3f']",32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:32.855,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.9787,,,,,,,,,,,,,,,691f70a0-72f0-4215-81c4-542bcd8998df,911,,"[21.6, 71.9]",69212,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Amaranto Perea Mosquera,26120.0,Right Back,51,Barcelona,217,['742d125e-1443-405d-b377-48b95935e764'],44,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:44.764,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.8662,,,,,,,,,,,,,,,80a96c77-4664-4929-b4ba-765627d707e0,917,,"[52.5, 71.9]",69212,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Javier García Sanz,26391.0,Right Midfield,51,Barcelona,217,"['55935e6f-f9e6-41e6-b602-f2d15662115b', 'b200269d-5456-4419-b5a5-c23b49a5710d', 'c91d96de-69c9-4618-b471-5b1cb03baecf']",54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:54.899,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.2573,,,,,,,,,,,,,,,bf3a509b-719a-4289-bacd-215869d3f355,923,,"[44.8, 75.6]",69212,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Amaranto Perea Mosquera,26120.0,Right Back,51,Barcelona,217,['661f2502-e3f3-4be7-8276-3f08e1d051b3'],57,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:25:57.435,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,1.1146,,,,,,,,,,,,,,,7d1575e5-cd20-4d79-90e3-ee1af64b1af4,943,,"[95.8, 69.0]",69212,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Javier García Sanz,26391.0,Right Midfield,54,Barcelona,217,['20898f3c-6b2a-4e96-827c-04b094a8a30a'],40,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:26:40.316,Pressure,,2008/2009
,,,,,,,,,,,,,,,,3.4969,,,,,,,,,,,,,,,ba9e30ea-6b3c-47ed-ab68-5e15e3d7d581,953,,"[49.5, 71.6]",69212,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Javier García Sanz,26391.0,Right Midfield,55,Barcelona,217,['eba0d89e-f6bb-4310-85be-534184d8e69e'],13,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:13.328,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.8719,,,,,,,,,,,,,,,1725603e-0949-492c-ae71-efafd5ead72f,1025,,"[43.4, 71.0]",69212,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Left Center Midfield,60,Barcelona,217,"['56d26787-6667-48f5-84c2-c380226b7d86', 'bd82b7b6-a8b3-46e0-850e-558af9097ca9', 'f0a50eb6-c122-43d8-bc95-e31d3a1786b3']",51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:51.570,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.8069,,,,,,,,,,,,,,,5edee524-9a7e-42ba-bdcb-a99999d9125f,1031,,"[47.6, 69.1]",69212,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Left Center Midfield,60,Barcelona,217,"['2257a285-a3fc-4cf3-914b-4a5bbc5f8eec', 'b2fc900e-9321-4fd3-873a-08f0744c1bcc']",53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:53.988,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.2707,,,,,,,,,,,,,,,3983b611-5ab1-4f37-8c60-525dd64bb0d1,1045,,"[50.6, 70.9]",69212,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Javier García Sanz,26391.0,Right Midfield,60,Barcelona,217,"['12ca9da6-c72c-469b-b996-2dadb596c3a4', '7fa5a791-fa55-473b-9cba-ca7a9b12439e', 'c2fac7be-26d3-42bf-ac4b-72dc14a8c32d']",10,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:10.903,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.3785,,,,,,,,,,,,,,,2d34b99a-d775-4895-ae22-f0f68d3f3639,1049,,"[46.1, 76.2]",69212,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Amaranto Perea Mosquera,26120.0,Right Back,60,Barcelona,217,"['3c425d55-4961-4706-98ad-2eb74c0d1c6d', '4fd2eb36-19bb-41a9-8f8e-c8bbd5258b8e']",12,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:12.355,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.156,,,,,,,,,,,,,,,1b2d7f4d-6f7b-4b15-a150-d9c8a9ae10e4,1075,,"[20.6, 24.1]",69212,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Assunção da Silva,26502.0,Right Center Midfield,61,Barcelona,217,,39,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:39.876,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.765408,,,,,,,,,,,,,,,8b5f584e-c5b9-46c9-817f-7cff67283d5c,1098,,"[35.8, 67.2]",69212,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Atlético Madrid,212,['bb6a8f68-383b-487d-a030-24237d5775fe'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:31:19.522,Pressure,,2008/2009
,,,,,,,,,,,,,,,,3.413612,,,,,,,,,,,,,,,891ab955-ab0a-4db6-af15-16bad4698159,1111,,"[38.8, 34.1]",69212,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,62,Atlético Madrid,212,"['2815ee0d-05e0-491a-a7d8-136c341e26c7', 'fb3574d2-b4db-490c-b5b3-77f817245282']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:31:28.329,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,0.5642,,,,,,,,,,,,,,,51ab7b87-164b-47dc-939b-020c3d3cd7ff,1124,,"[67.8, 16.8]",69212,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,63,Barcelona,217,"['16076701-a0e6-44d2-8c0d-8891c23a88d7', '975be1a0-f965-4b39-b88c-ea78ada96382']",38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:38.461,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.9271,,,,,,,,,,,,,,,fb42882c-fc22-4bbb-8f80-554fce33ed2b,1134,,"[34.3, 76.8]",69212,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Amaranto Perea Mosquera,26120.0,Right Back,64,Barcelona,217,"['08a0e909-8b30-4582-a197-5356288e60bc', '0f457a30-119c-45a7-a7bc-7a065a0117fc']",48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:48.069,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.8349,,,,,,,,,,,,,,,45e8b5ab-6cba-47c7-a739-6bb0afb734db,1140,,"[15.1, 73.0]",69212,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johnny Heitinga,19728.0,Right Center Back,64,Barcelona,217,"['81c6d68e-9a76-4672-a9cc-f506cf1f3256', 'f51d38e4-14f9-4e43-a04b-f5b1605a7794']",51,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:51.482,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.1662,,,,,,,,,,,,,,,824fa689-4763-4802-9049-929a350a9c64,1158,,"[6.9, 72.7]",69212,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paulo Assunção da Silva,26502.0,Right Center Midfield,65,Barcelona,217,"['4d8f99aa-b359-4483-a653-48192e69bad7', 'ceee5118-1e09-4ec2-9346-7c56b8147ba1']",47,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:47.568,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.441405,,,,,,,,,,,,,,,5978870d-8255-4649-9fe9-8ddb91cdaaea,1164,,"[13.3, 68.1]",69212,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Raúl García Escudero,6391.0,Left Center Midfield,65,Barcelona,217,['e967a6cc-fac0-499c-8abb-71ce276298b1'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:50.925,Pressure,,2008/2009
,,,,,,,,,,,,,,,,2.200199,,,,,,,,,,,,,,,8be434bd-49c7-4e7b-b291-a162e079704b,1179,,"[28.8, 14.0]",69212,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Miguel Ángel De las Cuevas Barberá,23991.0,Left Midfield,65,Barcelona,217,"['3757eeba-af7a-45fb-9cb2-1e5f21c37ccb', '39dd7b72-9b9e-47f0-8eae-7f93f96f0f4d', 'd5dc5ee0-c484-4137-9750-5a165174c88c']",1,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:01.925,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.1754,,,,,,,,,,,,,,,c37211df-40a8-4f07-8569-b9edeca2407c,1183,,"[50.0, 12.5]",69212,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Florent Sinama-Pongolle,26083.0,Left Center Forward,65,Barcelona,217,"['4ffa11fb-e315-4942-9b93-245849bb30c6', '76a837fa-41e3-4b54-b622-a90a2575f98a', 'c146afd5-7cbb-4e07-9a3f-3625cb0fc0b9']",6,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:06.083,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.019699,,,,,,,,,,,,,,,a27d263e-8a6c-4fb6-a590-11672b598d34,1199,,"[56.1, 36.7]",69212,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Florent Sinama-Pongolle,26083.0,Left Center Forward,65,Barcelona,217,"['4db8f4e4-a1f6-4a7a-bb34-7880a722d670', '8c46e0dc-5e95-4030-9fe6-0eb3428affb3', 'fbf141c8-686f-44c2-9d65-3ee0f10da753']",22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:22.289,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.907699,,,,,,,,,,,,,,,ae705e11-8e09-4369-b3ad-1b51e7d9c697,1206,,"[57.5, 37.4]",69212,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Florent Sinama-Pongolle,26083.0,Left Center Forward,65,Barcelona,217,"['6c5a1af7-bdcb-4ed0-8168-1ae13ccc68dc', '79fcd72b-fb90-44be-b56e-e84eac13b956', 'c701ffe6-e6f4-4370-9057-64db8dc15fca']",24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:24.542,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.1105,,,,,,,,,,,,,,,854e8f65-21b3-4038-b85e-dcb39f58fe30,1212,,"[48.5, 13.0]",69212,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Florent Sinama-Pongolle,26083.0,Left Center Forward,65,Barcelona,217,['fff21b9e-d4c0-4ab5-8a5a-7a0090838de9'],28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:28.425,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.609899,,,,,,,,,,,,,,,4d7683d0-af83-4a18-9a38-5fa39eb5bd8e,1221,,"[26.5, 11.2]",69212,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio López Guerrero,26118.0,Left Back,66,Barcelona,217,"['81e3283c-eb3e-448b-8b2f-782a3bf97885', '84245ccb-afe7-4d20-b8b1-2d8dc13e7369', 'd9d3e926-5d70-4e42-8151-074d4f57ae12']",53,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:53.533,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.217542,,,,,,,,,,,,,,,fbf7d3d7-c646-423a-8fc4-3fb336eaf64a,1230,,"[75.9, 46.9]",69212,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,68,Atlético Madrid,212,"['9fcd37f2-56c6-4697-b1c1-e817ce93c572', 'f04773c1-4c4c-4570-9cb2-92de0ca4ea61']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.189,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.94644,,,,,,,,,,,,,,,1d421560-e659-4928-b521-2f7abfeeca3d,1241,,"[41.7, 53.0]",69212,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Atlético Madrid,212,['31ffbb6a-fd9b-44fb-bf9e-ead5d1701d2e'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:35:25.089,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.34611,,,,,,,,,,,,,,,90abc009-048d-4bf3-a5b1-b353e59cec8f,1252,,"[74.9, 11.4]",69212,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,68,Atlético Madrid,212,,37,,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.870,Pressure,,2008/2009
,,,,,,,,,,,,,,,,0.619241,,,,,,,,,,,,,,,dcb1262e-447e-48e9-9d9f-b5624f58117c,1262,,"[44.0, 71.4]",69212,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Back,68,Atlético Madrid,212,"['68bfbf33-fca2-4e83-bf90-ab646b8967eb', '97b7eade-657f-47e2-a3e7-8cbdf9345cfe']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:35:51.708,Pressure,,2008/2009
,,,,,,,,,,,,,,,,1.1054,,,,,,,,,,,,,,,58eed99f-f37a-4c2b-8d8e-789e70465564,1266,,"[80.6, 5.5]",69212,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florent Sinama-Pongolle,26083.0,Left Center Forward,68,Atlético Madrid,212,['925706d2-1b07-47ee-8f63-c370e277f350'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:52.999,Pressure,,2008/2009
