50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,2.84108,,,,,,,,,,,,,db59c83c-2c7f-49ca-a4fe-116abca48e08,116,,,"[34.2, 67.6]",303682,2,,,,0.01632508,,Right Foot,,,"[83.2, 68.4]",,High Pass,,49.00653,,,José Luis Morales Nogales,6668.0,,,,,,1,From Free Kick,Sergio Postigo Redondo,6682.0,Right Center Back,4,Levante UD,221,['fe4d8664-443d-43e7-865c-9e99917ad3bb'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:02:00.492,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.92153,,,,,,,,,,,,,5193c936-8567-48cb-a3f3-650136c8e9d2,121,,,"[37.0, 15.4]",303682,2,,,,0.40135407,,Left Foot,,,"[57.5, 24.1]",,High Pass,,22.26971,,,Frenkie de Jong,8118.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['5c39ee8a-7513-45c6-a0fa-2c52a853e38e'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.630,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.471728,,,,,,,,,,,,,a504848f-983d-4e58-8af9-03ce40ebae9d,124,,,"[57.5, 24.1]",303682,2,,,,1.2249218,,Right Foot,,,"[65.5, 46.3]",,Low Pass,,23.597458,,Incomplete,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,5,Barcelona,217,"['54590574-0185-46fc-8728-b2fbee619c0f', '66825bb2-9610-49a1-b31d-abe1c991adff']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.592,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.959438,,,,,,,,,,,,,e1076886-d052-479e-ab99-ed85aa932513,133,,,"[74.2, 67.9]",303682,2,,,,-1.8601508,,Left Foot,,,"[70.3, 54.8]",,Low Pass,,13.668211,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Forward,5,Barcelona,217,"['aebcd2b8-6bb9-4b4e-94eb-731c71e09be8', 'b0e00fa5-7dd5-4ab3-b4cd-884a612226e0']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.215,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,1.226451,,,,,,,,,,,,,125380cf-2732-423f-a822-e702b3cb5b26,137,,,"[67.5, 57.2]",303682,2,,,,-0.56931317,,Right Foot,,,"[80.0, 49.2]",,Ground Pass,,14.840822,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,5,Barcelona,217,"['047d34d8-5698-4ea3-9b4a-b2d72ec73c12', 'd722c11a-75e8-4a36-861e-664957802718']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.036,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.765964,,,,,,,,,,,,,7e3c3b2d-7671-477f-b787-2350bc4ef11a,141,,,"[93.0, 51.8]",303682,2,,,,-1.9693187,,Left Foot,,,"[89.8, 44.2]",,Ground Pass,,8.246211,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['cf3e6ec6-82b5-4880-ae67-20d52a42974c'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.025,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.691866,,,,,,,,,,,,,f95f8efe-b4d6-4222-8e65-5c349071c704,144,,,"[89.8, 44.2]",303682,2,,,,-1.360513,,Right Foot,,,"[95.2, 18.9]",,Ground Pass,,25.869867,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,5,Barcelona,217,['850bb960-9f96-4a10-9357-0df4ec98e022'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.217,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.859437,,,,,,,,,,,,,9630c3f6-0741-4994-ac30-ca4c9304acc3,147,,,"[98.8, 17.0]",303682,2,,,,-0.8807602,,Left Foot,,,"[104.0, 10.7]",,Ground Pass,,8.168843,,,Anssumane Fati,30756.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['8688c2d7-4036-4bd1-9cdc-c005da001afe'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.560,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.768769,,,,,,,,,,,,,82f8efd7-aba2-4d35-8661-ffe8baec74ff,150,,,"[104.8, 12.0]",303682,2,,,,1.4707301,,Right Foot,True,,"[107.3, 36.9]",,High Pass,,25.025187,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,5,Barcelona,217,"['5bda9f34-bd93-4c98-bac6-89ec484b95ec', 'a1be7260-8084-47eb-ba9b-37078a90de1a']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.662,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.82901,,,,,,,,,,,,,7709bffb-a8a2-4e09-ad85-9a90eb722fd5,153,,,"[100.1, 44.2]",303682,2,,,,-1.967674,,Head,,,"[94.4, 30.6]",,High Pass,,14.746186,,,Ivan Rakitić,5470.0,,,,,Recovery,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,5,Barcelona,217,['034b4888-9cc4-4b26-be21-bb185521c68a'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.012,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.978908,,,,,,,,,,,,,d07ef126-1770-4c65-8f2c-95be1d4c7695,156,,,"[94.4, 30.6]",303682,2,,,True,1.0672637,,,,,"[112.8, 64.0]",,High Pass,,38.132927,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,5,Barcelona,217,"['5f04f6cf-fa93-4c7d-8445-0233b2191f4e', 'c78c3a61-6820-48e5-a354-4d079091a83b']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.841,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,1.005608,,,,,,,,,,,,,5babb241-aa3e-4954-8819-d1ee4a9e848b,159,,,"[109.2, 64.2]",303682,2,,,,-1.5990907,,Left Foot,,,"[108.9, 53.6]",,Ground Pass,,10.604244,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Forward,5,Barcelona,217,['94b2c65d-00e9-46ba-bd3b-4a16e55ae1b3'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.594,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.208997,,,,,,,,,,,,,8ee355e8-b177-431f-b835-3e51b496fedf,163,,,"[114.5, 53.4]",303682,2,,,,-1.5707964,,Right Foot,,,"[114.5, 51.4]",,Ground Pass,,2.0,,Incomplete,Anssumane Fati,30756.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,5,Barcelona,217,"['1e575901-df55-4c08-9ae0-d6af51c70741', 'd181d695-4d25-4477-8c81-53f04a846ad6', 'e7a4b1c9-4138-43d0-9510-d0d94ae660b2']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.954,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,1.284091,,,,,,,,,,,,,c3191883-fe21-4145-acd6-b26efc8f0dac,166,,,"[120.0, 80.0]",303682,3,,,,-1.6356769,,Left Foot,,,"[117.7, 44.6]",,High Pass,True,35.47464,,Incomplete,,,,,Inswinging,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['a8fac346-9620-46c8-ae47-419fe98483c6'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.603,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.833907,,,,,,,,,,,,,3ddc6b53-dee4-4db4-8a4b-d44395e7b635,169,,,"[79.1, 80.0]",303682,3,True,,,-2.7042878,,,,,"[46.8, 64.9]",,Low Pass,,35.655293,,,Frenkie de Jong,8118.0,,,,,Throw-in,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,7,Barcelona,217,['872140bd-ad5b-4abb-b622-93d4ce9d5ace'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.009,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.525726,,,,,,,,,,,,,9fe675f9-65d4-4445-9c9a-736044db864a,171,,,"[46.8, 64.9]",303682,3,True,,,-1.7940392,,Right Foot,,,"[38.4, 27.9]",,Low Pass,,37.941532,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,7,Barcelona,217,['8fd6e8cb-b894-4279-8886-6467c1e0d22f'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.980,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.026548,,,,,,,,,,,,,2598e847-bed0-4f1d-938f-f9b12ff39b36,174,,,"[34.0, 24.7]",303682,3,,,,-1.1071488,,Left Foot,,,"[39.6, 13.5]",,Ground Pass,,12.52198,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,"['75cb6f7c-e200-4271-8686-9ff69c0ed281', '8a8b0c1f-4af1-463b-aa14-0278ccd258c6']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.560,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.818257,,,,,,,,,,,,,0d9fe887-5423-4ba0-9d28-3b2ed5228390,177,,,"[37.2, 14.9]",303682,3,,,,2.38183,,Left Foot,,,"[25.2, 26.3]",,Ground Pass,,16.551737,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['0b14011b-6462-4ade-ab4d-1adb16bad41f'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.955,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.365498,,,,,,,,,,,,,d3eaf7c6-a8f8-49cb-9030-caa28e11cd2b,180,,,"[26.3, 29.7]",303682,3,,,,1.5910364,,Left Foot,,,"[25.8, 54.4]",,Ground Pass,,24.705061,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,['366a265f-97f6-4fdf-b145-e74c0242304c'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.551,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.499392,,,,,,,,,,,,,bf15f6e3-b699-40aa-9e67-7c4fb072408d,183,,,"[27.2, 59.9]",303682,3,,,,0.8721365,,Right Foot,,,"[39.8, 74.9]",,Ground Pass,,19.589794,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['4b00d887-4372-4062-a9f2-a48af5c426bf'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.800,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.765306,,,,,,,,,,,,,a2c1c8e9-4f8b-4dd4-a712-548ca22a7b2a,193,,,"[120.0, 0.1]",303682,4,,,,2.3519573,,Right Foot,,,"[96.5, 23.8]",,Ground Pass,,33.37574,,,Rubén Rochina Naixes,6680.0,,,,,Corner,1,From Corner,José Ángel Gómez Campaña,6688.0,Left Midfield,10,Levante UD,221,['7c9cd71b-ae58-45a9-8496-c7af79f6a823'],48,,,,,,,,,,,,,,,,,Levante UD,221,00:04:48.448,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.691484,,,,,,,,,,,,,83a76160-a37c-4618-85c6-739d59a38cc0,196,,,"[98.1, 23.8]",303682,4,,,,0.808412,,Left Foot,,,"[117.2, 43.8]",,High Pass,,27.6552,,Incomplete,,,,,,,,1,From Corner,Rubén Rochina Naixes,6680.0,Right Midfield,10,Levante UD,221,['5465a1d2-2c69-4afa-9793-73bd087bd315'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:04:51.178,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.165929,,,,,,,,,,,,,e6d445a2-ee97-43e1-a10d-02c34903daf9,199,,,"[16.1, 36.7]",303682,4,,,,1.4627846,,Keeper Arm,,,"[17.0, 45.0]",,Ground Pass,,8.348653,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,11,Barcelona,217,['f9138dd2-19cf-41b3-a01d-1301fbf3ae74'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.692,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.733787,,,,,,,,,,,,,a4322ce0-eb87-4d43-ae5b-7c87ebec75f1,202,,,"[17.0, 45.8]",303682,5,,,,-1.1159462,,Right Foot,,,"[30.4, 18.4]",,Ground Pass,,30.501148,,,Ivan Rakitić,5470.0,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['2ac10f87-18bb-4a81-989a-1c89e6882602'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.297,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.758602,,,,,,,,,,,,,2e19789f-0984-4e04-8539-28930dbe5235,205,,,"[33.6, 15.5]",303682,5,,,,0.7568345,,Right Foot,,,"[37.2, 18.9]",,Ground Pass,,4.9517674,,,Jordi Alba Ramos,5211.0,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Left Center Midfield,11,Barcelona,217,['563fe85e-bad9-4d11-8fa8-0ae88949ef9b'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.356,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.755997,,,,,,,,,,,,,bcc4c74c-5cc2-47bb-8900-bf39babfc82a,208,,,"[37.2, 18.9]",303682,5,,,,3.1415927,,Left Foot,,,"[34.0, 18.9]",,Ground Pass,,3.2,,,Ivan Rakitić,5470.0,,,,,,1,From Keeper,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['13f9cb15-0ace-44c4-8178-a05c717829ba'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.249,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.650374,,,,,,,,,,,,,a905f28c-5376-4be2-b246-e4f41091ab8c,211,,,"[37.7, 22.3]",303682,5,,,,1.8188285,,Right Foot,,,"[33.8, 37.7]",,Ground Pass,,15.886157,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Keeper,Ivan Rakitić,5470.0,Left Center Midfield,11,Barcelona,217,['30c2aa35-70b1-4d11-a893-6a414c97d280'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.285,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.378757,,,,,,,,,,,,,0b7c203d-5d0b-45a3-bd67-f0a44b3f354e,214,,,"[37.6, 42.0]",303682,5,,,,1.4963075,,Right Foot,,,"[38.6, 55.4]",,Ground Pass,,13.437262,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['a6bfffbc-7b4f-4c80-8e9f-8a7617be0641'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.418,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.959932,,,,,,,,,,,,,9ed1a251-53a3-4b6a-a9fe-cccdf3f7305a,217,,,"[49.5, 58.4]",303682,5,,,,-1.8550218,,Right Foot,,,"[44.3, 40.6]",,Ground Pass,,18.544003,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['7a3c6264-9068-45a4-969f-7721c2887a07'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:05:15.509,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.251833,,,,,,,,,,,,,2be37682-6d6d-4a39-946f-61f3600cbc7c,220,,,"[46.3, 40.2]",303682,5,,,,-1.4243861,,Right Foot,,,"[49.5, 18.5]",,Ground Pass,,21.934675,,,Clément Lenglet,6826.0,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['80144181-8a1d-45a9-bf5c-c767f5f3ea75'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.601,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.08854,,,,,,,,,,,,,9da49f42-8f25-4034-a4fd-d3f5130d1d32,223,,,"[49.9, 21.5]",303682,5,,,,2.1614168,,Left Foot,,,"[44.0, 30.3]",,Ground Pass,,10.5948105,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Keeper,Clément Lenglet,6826.0,Left Center Back,11,Barcelona,217,['d325d84a-0c16-4fb7-8905-f7abb2d59c23'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.600,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.615261,,,,,,,,,,,,,53212a0a-b061-4445-872e-fdc600f8a8ac,226,,,"[41.6, 33.3]",303682,5,,,,1.5909278,,Right Foot,,,"[41.3, 48.2]",,Ground Pass,,14.90302,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['095e2595-fa9e-4aa6-ab60-5f3d15050b7b'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.154,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.894151,,,,,,,,,,,,,7cfb546b-b3db-4ccc-9c03-0cc70a6421c4,229,,,"[37.7, 48.8]",303682,5,,,,-2.4701564,,Right Foot,,,"[19.2, 34.1]",,Ground Pass,,23.62922,,,Marc-André ter Stegen,20055.0,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['96807055-6f5d-4168-88db-97bc44c1c2e9'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.064,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.231043,,,,,,,,,,,,,60d6d4d0-5453-4974-9a8c-e8db7d190ced,232,,,"[19.1, 33.9]",303682,5,,,,-0.13909595,,Right Foot,,,"[29.1, 32.5]",,Ground Pass,,10.097525,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,11,Barcelona,217,['3a53e046-70d2-4eed-a430-183fccda7bb5'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.064,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.939549,,,,,,,,,,,,,81e76fdc-febf-4c3f-abd0-f3f0f7de08ac,236,,,"[31.0, 31.5]",303682,5,,,,-0.88650155,,Right Foot,,,"[43.4, 16.3]",,Ground Pass,,19.61632,,,Ivan Rakitić,5470.0,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,"['3da3c90a-f240-4aec-90c2-af05609427c1', '68a5bf0b-471d-4a4a-88d1-f84f49b75b52']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.219,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.660427,,,,,,,,,,,,,6ab4da7b-a18c-4e19-97a1-98876fcd8b52,242,,,"[22.5, 19.1]",303682,5,True,,,0.7656379,,Left Foot,,,"[35.4, 31.5]",,Ground Pass,,17.893295,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,12,Barcelona,217,['753a1de0-362e-483f-b6bc-2686aa031111'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.847,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.059723,,,,,,,,,,,,,754bd373-a842-40d6-8226-e21454d93a04,244,,,"[38.8, 33.9]",303682,5,,,,1.3460852,,Right Foot,,,"[48.4, 75.9]",,High Pass,,43.083176,,,Nélson Cabral Semedo,6374.0,,True,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['3f108589-c10c-4d20-9035-b1e35054cc83'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:05:42.650,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.819358,,,,,,,,,,,,,348d1906-efdd-4f5b-8375-73fadbbc0388,248,,,"[47.4, 75.6]",303682,5,,,,0.19342732,,Right Foot,,,"[57.1, 77.5]",,Ground Pass,,9.884331,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,12,Barcelona,217,['006c9249-59a8-4907-918c-6f336aeff85e'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.001,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.066707,,,,,,,,,,,,,4a8fe914-dcea-427f-8daf-6a5887f69bb5,252,,,"[56.5, 76.9]",303682,5,,,,-1.5961074,,Left Foot,,,"[56.3, 69.0]",,Ground Pass,,7.902531,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['6ca181a7-0f3c-45a4-90c3-500def334e51', 'b720a654-1283-4a97-931b-1fb60da5639c']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.145,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,,0.89156,,,,,,,,,,,,,6997c347-b4f4-4043-b703-cd9133e5a873,255,,,"[56.3, 69.0]",303682,5,,,,2.404433,,Right Foot,,,"[48.7, 75.9]",,Ground Pass,,10.264989,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,12,Barcelona,217,['c48cc87f-b834-4cb9-9c6a-93e6ab88d8b8'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.243,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.978892,,,,,,,,,,,,,23c06279-daa6-4808-904f-fedfb28f6cd4,258,,,"[48.7, 74.7]",303682,5,,,,-2.2915788,,Right Foot,,,"[32.8, 56.6]",,Ground Pass,,24.091908,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,12,Barcelona,217,['644d360e-6fae-4562-af09-650a5174c0b5'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.148,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.720372,,,,,,,,,,,,,795060f5-437d-4ab3-a5a1-15624fce1a2b,262,,,"[37.0, 49.4]",303682,5,,,,-1.4797623,,Right Foot,,,"[39.2, 25.3]",,Ground Pass,,24.200207,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['624e84bc-a948-4958-8773-88c7ef38a478'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.140,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.203238,,,,,,,,,,,,,e8065e63-ba19-4c45-8cc2-2a730533fe3c,265,,,"[43.0, 21.3]",303682,5,,,,0.018346565,,Left Foot,,,"[53.9, 21.5]",,Ground Pass,,10.9018345,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,12,Barcelona,217,['935cd67e-81e5-492e-8303-8491fc4778ce'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:05:56.272,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.208905,,,,,,,,,,,,,3ee074fc-8016-4f9c-94c1-5511a25eb96c,267,,,"[54.3, 21.3]",303682,5,,,,-3.0202405,,Right Foot,,,"[42.0, 19.8]",,Ground Pass,,12.391126,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,12,Barcelona,217,['3d8e0f75-5d55-4801-8622-5245ce4483fe'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:05:57.475,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,4.433158,,,,,,,,,,,,,d871cb98-3c1f-47b6-ad02-06d2934a3248,270,,,"[49.2, 26.3]",303682,6,,,,0.91471726,,Left Foot,,,"[88.0, 76.7]",,High Pass,,63.60503,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,12,Barcelona,217,['c57e3b31-492a-4129-8391-22dc802738e7'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.994,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,2.334597,,,,,,,,,,,,,1a73a139-0c30-4843-ac3a-ef7ec1bc3903,275,,,"[20.3, 0.1]",303682,6,,,,0.65962875,,,,,"[39.9, 15.3]",,High Pass,,24.803226,,Incomplete,Gonzalo Julián Melero Manzanares,11669.0,,,,,Throw-in,1,From Throw In,Antonio García Aranda,6784.0,Left Back,13,Levante UD,221,"['3aeca194-cde8-4889-b5dc-affdd320596a', 'eb9f0c7d-40da-4f11-8b3e-7c92ebcd185f']",10,,,,,,,,,,,,,,,,,Levante UD,221,00:06:10.733,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,1.096843,,,,,,,,,,,,,fcd92b66-b17b-4120-aef6-c70ed7650ee1,282,,,"[81.0, 67.3]",303682,6,,,,-0.4766762,,Right Foot,,,"[93.2, 61.0]",,Ground Pass,,13.730622,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Barcelona,217,['369ab714-f6c7-4f85-98d3-ff9aa21e4ea4'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.316,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,,0.809519,,,,,,,,,,,,,cff6d331-f5d3-4c1b-854c-b25d7c182652,287,,,"[97.8, 57.8]",303682,6,,,,-1.4801364,,Left Foot,,,"[98.6, 49.0]",,Ground Pass,,8.836288,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Barcelona,217,"['edb1c5b3-d313-4d22-afb1-16825b8693ad', 'fe3e5bca-c083-48a6-9549-685c358b2514']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.318,Pass,True,2019/2020
