ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.141782,,,,,,,,,,,,,d7931323-85ca-4f70-bdfe-246bdb8dd493,131,,"[54.6, 28.3]",303524,2,,True,,,1.5191182,,Left Foot,,,,"[57.0, 74.7]",,High Pass,,46.46203,,,,Sergi Roberto Carnicer,6379.0,,True,,,Free Kick,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,['3c95ddde-ed40-409a-88cf-67994517f468'],23,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.463,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.598145,,,,,,,,,,,,,5e870573-57dc-4f2c-88d2-9dccfc452cd4,133,,"[77.3, 76.6]",303524,2,,,,,-2.6300366,,Right Foot,,,,"[65.9, 70.2]",,Ground Pass,,13.073638,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,['f7128b1b-2209-451b-9389-14bf3a562631'],25,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.817,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.753329,,,,,,,,,,,,,4b265e7d-33e7-4dd1-9a26-b3840a550782,136,,"[65.9, 69.9]",303524,2,,,,,-1.0155331,,Right Foot,,,,"[72.6, 59.1]",,Ground Pass,,12.709445,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,7,Barcelona,217,['fc4141c1-8ecf-4e9e-8856-f1b582b7d578'],28,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.772,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.943289,,,,,,,,,,,,,2cfa5158-3843-401d-8ea5-0de427d8dff0,139,,"[72.6, 59.1]",303524,2,,,,,-2.7772613,,Left Foot,,,,"[60.8, 54.6]",,Low Pass,,12.628935,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['c183cd72-1846-4a42-9f1e-5e95d3a477cc'],29,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.584,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.973519,,,,,,,,,,,,,8b3a0fd9-3225-4d71-96e5-27f227b0cfae,142,,"[58.1, 53.1]",303524,2,,,,,-1.5707964,,Right Foot,,,,"[58.1, 33.0]",,Ground Pass,,20.1,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,7,Barcelona,217,['f33826f1-0d79-40c9-99e7-bf67a5a757ac'],31,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.786,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.837414,,,,,,,,,,,,,2f8b2acd-42d6-4e10-a496-d5e575c1720e,145,,"[58.1, 32.1]",303524,2,,,,,-0.9574937,,Left Foot,,,,"[76.4, 6.1]",,Ground Pass,,31.794497,,,,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,['3f99a55b-63ba-4dc4-8bb8-bb342b411087'],33,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.983,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.863361,,,,,,,,,,,,,5864029b-4457-47f9-a811-dff74d8b965b,148,,"[71.9, 8.4]",303524,2,,,,,0.54486394,,Left Foot,,,,"[78.5, 12.4]",,Ground Pass,,7.7175126,,,,Frenkie de Jong,8118.0,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,7,Barcelona,217,['bde41ed7-47fa-4777-ab14-53ed7a4c06f1'],37,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.144,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.051828,,,,,,,,,,,,,d116314c-0d12-4d3d-8919-b84aa7b95164,152,,"[79.2, 6.8]",303524,2,,,,,-3.0782971,,Right Foot,,,,"[65.0, 5.9]",,Ground Pass,,14.228493,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,7,Barcelona,217,"['3f2121d7-97b3-45d1-ad23-31ac586dc4ae', '80e9f147-d954-43d7-90ad-27de8848cb91']",38,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.807,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.623314,,,,,,,,,,,,,00d3baba-eec2-4080-b6e4-f38307976155,155,,"[65.0, 5.9]",303524,2,,,,,2.5862489,,Left Foot,,,,"[48.4, 16.2]",,Ground Pass,,19.535864,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,7,Barcelona,217,['5d52b866-375d-4d6a-b2d4-bf96eddf922b'],40,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.577,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.832912,,,,,,,,,,,,,7f907250-cfa9-4533-bacb-7c68d3f2639a,158,,"[48.5, 16.2]",303524,2,,,,,1.555646,,Left Foot,,,,"[49.1, 55.8]",,Ground Pass,,39.604546,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,['38a89839-e0f4-44be-adbd-837e081e7f9e'],43,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.128,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.037037,,,,,,,,,,,,,c79a401a-aa44-47dd-a8c6-c1817f8bf1c3,161,,"[54.6, 57.2]",303524,2,,,,,0.034233198,,Right Foot,,,,"[69.2, 57.7]",,Ground Pass,,14.60856,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['75b61a1a-8028-4b01-8bee-f28d278372a7'],45,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.987,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.036583,,,,,,,,,,,,,676ab632-1524-4332-9caa-f409fba739cb,168,,"[82.3, 60.3]",303524,2,,,,,-2.1397796,,Right Foot,,,,"[76.8, 51.7]",,Ground Pass,,10.20833,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,7,Barcelona,217,['16b3b603-5426-45ea-81c2-98ae337e5be6'],52,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.573,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.189617,,,,,,,,,,,,,761ee135-d4a7-488d-976d-b212fd77ea44,173,,"[79.9, 54.1]",303524,2,,,,,0.44117948,,Left Foot,,,,"[83.5, 55.8]",,Ground Pass,,3.981206,,Incomplete,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,"['15747e6b-39b5-4322-b50a-8c66b759467c', '4c6dcee6-5203-4c57-9a4c-652de070f3cd', 'e1349456-3c46-48e6-8158-b860d53856c3']",54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.569,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.629319,,,,,,,,,,,,,ec585f17-1b2e-41eb-b7f6-17b649f4b34f,177,,"[39.3, 25.1]",303524,2,,,,,-2.6464593,,Right Foot,,,,"[34.3, 22.4]",,Ground Pass,,5.682429,,,,Thomas Teye Partey,6383.0,,,,,Recovery,1,From Free Kick,Héctor Miguel Herrera López,5575.0,Right Center Midfield,7,Barcelona,217,"['16f472bb-1267-4d3a-ab67-ee9cc7031d4d', '9b9997a3-ec90-4de2-9e23-8f8330ee0661']",56,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:56.197,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.101727,,,,,,,,,,,,,1ba9327e-910f-4931-9a6b-44aa19a26b20,180,,"[35.2, 22.9]",303524,2,,,,,-1.2793396,,Right Foot,,,,"[36.4, 18.9]",,Low Pass,,4.1761227,,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Free Kick,Thomas Teye Partey,6383.0,Left Center Midfield,7,Barcelona,217,"['22237433-eb46-4fd8-bca4-7c5ba5204ee0', '6fba56a3-4b1f-427f-a31b-c7162f1147ff', 'e45ba60a-6828-4ee2-b8c6-128830454b6e']",56,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:56.826,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.102181,,,,,,,,,,,,,11acbf94-fdae-4468-aff8-698b75d85f07,186,,"[88.7, 47.9]",303524,2,,,,,-1.0759974,,Left Foot,,,,"[96.2, 34.0]",,Ground Pass,,15.794303,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,"['287df999-c035-466d-bcb6-a1ddf0b72cc0', 'e1b675c4-a20f-4bcd-9c1a-b271d9e0d447', 'ffa41932-ef63-4905-9fe6-bb0dc071bb5f']",59,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.662,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,0.30929,,,,,,,,,,,,,9b2e03bf-973b-4457-86be-54d432ccd954,190,,"[29.3, 40.7]",303524,3,,,,,-0.29423457,,Right Foot,,,,"[32.6, 39.7]",,High Pass,,3.4481878,,Incomplete,,Héctor Miguel Herrera López,5575.0,,,,,Recovery,1,From Free Kick,Ángel Martín Correa,6377.0,Right Midfield,7,Barcelona,217,"['16445541-37ae-42fd-9298-6acb236fb145', '768ca3ca-9adf-4824-b851-673c1c4725e6']",2,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:02.090,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.293421,,,,,,,,,,,,,79d25c2b-a993-44f0-8b70-69a46f6b3371,193,,"[29.1, 43.7]",303524,3,,,,,-0.3265049,,Left Foot,,,,"[48.0, 37.3]",,High Pass,,19.954197,,,,Álvaro Borja Morata Martín,3477.0,,,,,Recovery,1,From Free Kick,Felipe Augusto de Almeida Monteiro,11167.0,Right Center Back,7,Barcelona,217,['5ed5977c-97e2-42f4-831d-3499a696d2ac'],3,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:03.045,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.391805,,,,,,,,,,,,,1142eb16-a0fa-4fe2-8890-56b8116d1cc4,195,,"[48.0, 36.9]",303524,3,,,,,-2.2091162,,Other,,,,"[45.7, 33.8]",,Low Pass,,3.8600519,,Incomplete,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Free Kick,Álvaro Borja Morata Martín,3477.0,Right Center Forward,7,Barcelona,217,"['29c6bfdd-210e-4b25-ae5d-76228af21151', 'dcfa191d-469f-40c3-a5c2-e97564f46fb1']",4,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:04.321,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.668605,,,,,,,,,,,,,29c6bfdd-210e-4b25-ae5d-76228af21151,197,,"[74.4, 46.3]",303524,3,,,,,-2.6213255,,Left Foot,,,,"[64.8, 40.8]",,Low Pass,,11.063906,,,,Clément Lenglet,6826.0,,,,,Recovery,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,7,Barcelona,217,"['1142eb16-a0fa-4fe2-8890-56b8116d1cc4', 'c2bbfdca-6a11-417c-8e6e-20f003cedbf5']",4,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.713,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.133929,,,,,,,,,,,,,a48da1d7-8cb3-4783-9e60-0ced9ee361d1,200,,"[64.1, 39.4]",303524,3,,,,,-1.4303137,,Left Foot,,,,"[66.9, 19.6]",,Ground Pass,,19.997,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,['4902585b-cdff-4abe-ad33-173add6e5f73'],6,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.603,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.316634,,,,,,,,,,,,,2ee7939e-8aa5-43fe-b469-964ddf563a51,203,,"[70.2, 14.4]",303524,3,,,,,-0.9525,,Right Foot,,,,"[77.1, 4.7]",,Ground Pass,,11.903781,,,,Antoine Griezmann,5487.0,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,7,Barcelona,217,['977bfa25-0844-4235-9c11-028af7490c64'],9,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.116,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.912532,,,,,,,,,,,,,40951732-b218-48b5-a59d-f9dff451cd95,207,,"[72.1, 5.1]",303524,3,,,,,2.4319983,,Left Foot,,,,"[63.6, 12.4]",,Ground Pass,,11.204463,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Wing,7,Barcelona,217,"['0736784a-28de-43c7-b038-4b02e2fdbcd1', 'febcd60c-f7cf-45a0-90dd-3d93375f3c60']",11,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.058,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.682331,,,,,,,,,,,,,cd2aa1cc-7a17-4bbc-8912-d733201c193d,210,,"[67.1, 7.5]",303524,3,,,,,2.7690384,,Left Foot,,,,"[49.7, 14.3]",,Ground Pass,,18.681541,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,7,Barcelona,217,['f423f07c-7336-438a-86c9-8b0f497c1abc'],14,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.074,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.802747,,,,,,,,,,,,,7e10a8c8-ed87-44a5-a79c-a52b8b720ceb,213,,"[50.6, 23.1]",303524,3,,,,,1.6666554,,Left Foot,,,,"[47.1, 59.5]",,Ground Pass,,36.567883,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,['7564df94-bfe0-4e05-b078-dfb9728bfb12'],16,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.883,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.197872,,,,,,,,,,,,,8da42c5c-96c6-48e4-ba0d-fc9dba43b947,216,,"[53.9, 60.2]",303524,3,,,,,-0.33270472,,Right Foot,,,,"[73.0, 53.6]",,Ground Pass,,20.208166,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['906daf55-95f7-4f1e-a777-3cf833080f29'],20,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.599,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.591794,,,,,,,,,,,,,7c5c8509-af96-4b3a-9544-89989383bfe3,221,,"[67.8, 49.9]",303524,3,,,,,-2.8615406,,Left Foot,,,,"[45.2, 43.4]",,Low Pass,,23.516165,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,"['1f2e3be6-1ad2-488b-921b-912eef8a967e', '345afbd8-131d-4112-a862-67f7ce08367f']",23,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.619,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.842685,,,,,,,,,,,,,3940a8e0-61af-4708-90e9-832d9ef749f3,224,,"[50.1, 40.4]",303524,3,,,,,-1.1350249,,Left Foot,,,,"[65.0, 8.4]",,Ground Pass,,35.298866,,,,Héctor Junior Firpo Adames,17304.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,['f37f8517-3f50-4985-b406-caa363ca13a9'],27,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.117,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.269512,,,,,,,,,,,,,fa50ab29-cbf4-4e85-8b1b-e03ab4752587,228,,"[57.5, 9.4]",303524,3,,,,,2.5493288,,Right Foot,,,,"[41.3, 20.3]",,Ground Pass,,19.525623,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,7,Barcelona,217,"['19dc9769-d80d-4668-9dc9-4087eb43609c', '513cf520-748a-4cb1-8287-ce3c8f0370d0']",31,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.766,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.715193,,,,,,,,,,,,,f45da35c-9500-462e-a1f1-cf36215f3351,231,,"[41.3, 20.3]",303524,3,,,,,1.7396005,,Left Foot,,,,"[34.5, 60.2]",,Ground Pass,,40.4753,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,['4dab88f7-162f-476f-9090-83b67128296d'],34,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.395,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.469667,,,,,,,,,,,,,b4d67b4d-264e-4f68-a2da-ea62ab969c30,234,,"[31.6, 63.1]",303524,3,,,,,1.1879778,,Right Foot,,,,"[37.6, 78.0]",,Ground Pass,,16.062689,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['4ae8b834-8e02-427a-9007-133f23b0ceeb'],37,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.674,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.390916,,,,,,,,,,,,,6da0a104-a65d-4d77-9e62-0ea40b4f4006,237,,"[35.2, 76.6]",303524,3,,,,,-2.4002836,,Right Foot,,,,"[21.0, 63.6]",,Ground Pass,,19.252012,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,['12072ba2-6c4c-4f41-ae65-ef8d5b243c89'],39,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.520,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.012628,,,,,,,,,,,,,80e6f300-4e6e-4b02-9712-7971a838f8dc,240,,"[16.3, 61.9]",303524,3,,,,,-1.906703,,Right Foot,,,,"[8.2, 38.7]",,Ground Pass,,24.57336,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['a47dd5c7-fbf6-4b84-8adf-be1be210c4cf'],42,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.442,Pass,,2019/2020
,,,,,,,,,,,,,,,,,2.092973,,,,,,,,,,,,,e1ebe125-c9d6-4312-a882-9346ba4c2bcc,243,,"[10.1, 38.2]",303524,3,,,,,-1.3583643,,Right Foot,,,,"[13.4, 22.9]",,Ground Pass,,15.651837,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,7,Barcelona,217,['67ae7f72-fd5a-4636-adff-4a78bec8c712'],45,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.455,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.223903,,,,,,,,,,,,,a9d7b8fa-ffd7-493f-99d4-c1511f2889df,246,,"[14.9, 22.9]",303524,3,,,,,0.74876535,,Left Foot,,,,"[24.8, 32.1]",,Ground Pass,,13.514807,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,['92aff6c8-52b1-4480-a913-3bb99f339f29'],48,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.072,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.828479,,,,,,,,,,,,,d3646c29-0463-49af-af15-cf932d4992ba,249,,"[26.9, 38.3]",303524,3,,,,,1.3366761,,Right Foot,,,,"[32.6, 62.2]",,Ground Pass,,24.570307,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,7,Barcelona,217,['83395b3d-91a6-4b3a-9bb9-1951952f5912'],51,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.248,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.111441,,,,,,,,,,,,,dbc91138-0b51-4b28-b609-3663c4ddab7c,252,,"[43.0, 67.8]",303524,3,,,,,0.5963776,,Right Foot,,,,"[56.7, 77.1]",,Ground Pass,,16.558382,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['008b0dbe-3393-435b-9eb6-110ed9dc57d2'],55,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.255,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.941757,,,,,,,,,,,,,3cd7d16a-ee33-4667-a056-b4fff7f6fb7b,255,,"[56.7, 77.1]",303524,3,,,,,-2.8270884,,Left Foot,,,,"[48.4, 74.4]",,Ground Pass,,8.728115,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['0e6f3f33-6a79-47df-a419-3b57cafd4d24'],56,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.447,Pass,,2019/2020
,,,,,,,,,,,,,,,,,0.974475,,,,,,,,,,,,,abed80df-b3ec-4567-9070-8a54439c4bdb,258,,"[48.4, 74.4]",303524,3,,,,,-0.92092586,,Right Foot,,,,"[52.2, 69.4]",,Ground Pass,,6.2801275,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,['df05797d-82ec-40a0-bc32-a0021870749e'],58,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.172,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.332776,,,,,,,,,,,,,8ee80492-8cce-47f6-a81b-c31cb9419f46,261,,"[52.2, 69.4]",303524,3,,,,,-3.001668,,Right Foot,,,,"[38.0, 67.4]",,Ground Pass,,14.340154,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Right Center Midfield,7,Barcelona,217,['686466d6-6b33-4314-b26a-eda116570157'],59,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.267,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.289857,,,,,,,,,,,,,dcf58a95-dc3b-4cab-9346-627c9e2579e7,264,,"[42.5, 64.5]",303524,4,,,,,-0.62909055,,Right Foot,,,,"[62.7, 49.8]",,Ground Pass,,24.982594,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['48c1eca1-e83c-4039-a1f1-a438c426c8d5'],3,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.040,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.568589,,,,,,,,,,,,,1fa5d666-2504-4c9b-8f65-4bb920af17a8,267,,"[62.7, 49.8]",303524,4,,,,,1.563876,,Right Foot,,,,"[62.9, 78.7]",,Low Pass,,28.900692,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,7,Barcelona,217,['a1fa097c-b137-4614-9c8a-0a8f1d7a1388'],4,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.410,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.27112,,,,,,,,,,,,,4cf4c109-c4b8-4341-8ccb-a1c58f0dea03,270,,"[68.3, 76.6]",303524,4,,,,,-0.0864889,,Left Foot,,,,"[85.6, 75.1]",,Ground Pass,,17.364906,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['3afd367e-0340-454c-8c7b-ea3c032222eb'],8,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.215,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.463035,,,,,,,,,,,,,ae63a53e-d419-41d6-89ff-77cf1bf22ba9,273,,"[89.1, 74.4]",303524,4,,,,,-1.561868,,Right Foot,,,,"[89.3, 52.0]",,Ground Pass,,22.400892,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,"['1d7c457a-5d99-42a4-9b67-6df12402afc6', '7dec4745-6398-4001-89b5-9b10de8c9935']",10,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.094,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.882252,,,,,,,,,,,,,218f670a-87fd-419f-a1fc-5b8de11b3d8f,278,,"[29.3, 19.6]",303524,4,,,,,-2.858101,,Right Foot,,,,"[16.6, 15.9]",,Ground Pass,,13.228001,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Héctor Miguel Herrera López,5575.0,Right Center Midfield,8,Atlético Madrid,212,['3fcfebe3-b9f0-4715-b842-0b22e6bf0f67'],15,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:15.826,Pass,,2019/2020
,,,,,,,,,,,,,,,,,1.88648,,,,,,,,,,,,,09a9d2df-2532-4821-8f4d-e9d052e0a066,282,,"[14.6, 5.0]",303524,4,,,,,-0.0465502,,Left Foot,,,,"[46.8, 3.5]",,High Pass,,32.23492,,,,João Félix Sequeira,12041.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Back,8,Atlético Madrid,212,"['4ea7fd0d-190a-429f-8211-fc3d2d87dbfc', 'd864ad81-f90b-4b3a-8160-ff6fdd70ab2c']",18,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:18.786,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,1.485604,,,,,,,,,,,,,8857d581-21fd-4c47-9369-bbaf8d329596,288,,"[46.6, 0.1]",303524,4,,,,,0.22776596,,,,,,"[61.7, 3.6]",,High Pass,,15.500322,,,,Jorge Resurrección Merodio,5199.0,,,,,Throw-in,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Back,9,Atlético Madrid,212,['9675edce-8456-440c-b364-5e8e585388bb'],36,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:36.531,Pass,,2019/2020
