50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,"[59.2, 57.7]",,,,,,,,,,,,0.9399,,,,,,,,,,,,,,,,cad73673-c7b4-43b8-b20c-c1ce9877e4aa,1361,,"[57.1, 54.6]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Torres Ruiz,6861.0,Right Center Back,73,Granada,1049,"['6f347fb5-450e-4817-ac4b-4eed048034b9', '88e5b3c7-3d72-45da-86ec-225d3e19a4ff', '8b8fa94b-d013-4f13-8f4b-a2fc8d0a012c']",0,,,,,,,,,,,,,,,,,,Granada,1049,00:41:00.423,Carry,True,2014/2015
,,,,,,"[87.5, 75.6]",,,,,,,,,,,,1.5974,,,,,,,,,,,,,,,,462839b9-8f0e-4f01-99db-e2dd8a66134e,1369,,"[89.8, 75.8]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Ibáñez Castro,18721.0,Right Midfield,73,Granada,1049,"['05b253da-74a8-4d51-b553-20a4ed87795c', '1c31c63a-3098-493a-a8ec-744e08ab5c23', '6936b9e5-cebf-449c-9a8d-1e054ddab32d']",6,,,,,,,,,,,,,,,,,,Granada,1049,00:41:06.053,Carry,True,2014/2015
,,,,,,"[82.1, 65.7]",,,,,,,,,,,,1.395,,,,,,,,,,,,,,,,0159b1d2-9ef1-492c-ba0e-fe60a4c73ed2,1372,,"[79.5, 71.8]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Allan Romeo Nyom,3991.0,Right Back,73,Granada,1049,"['806d588f-2d5d-4d97-9ebc-e3e8b20be98d', '9a2ff1c4-cb14-4f79-bcaf-4f2307a40f88']",8,,,,,,,,,,,,,,,,,,Granada,1049,00:41:08.378,Carry,,2014/2015
,,,,,,"[39.1, 16.9]",,,,,,,,,,,,1.177655,,,,,,,,,,,,,,,,50ec3f99-732c-4c38-84e4-84be63c918f6,1375,,"[38.0, 14.4]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,73,Granada,1049,"['8966371a-a94e-4ce0-ad7a-7e90e42252bb', 'c89cc910-50f4-4c36-8fea-df202c98edd2', 'ef8ae24c-4a1f-4185-8925-5a22f9be2e4b']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:09.773,Carry,True,2014/2015
,,,,,,"[91.7, 56.9]",,,,,,,,,,,,2.68063,,,,,,,,,,,,,,,,6637aaa4-098d-4856-8c36-27fcef070135,1379,,"[81.0, 63.2]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Rolando Iturra Urrutia,6743.0,Right Defensive Midfield,73,Granada,1049,"['18463889-353d-4bde-8d8c-828b4efa3de4', '1b0dff81-0499-4af8-b6e1-9dfd3ef03422', '44fb4341-f661-4995-8fc2-f945e865b859']",10,,,,,,,,,,,,,,,,,,Granada,1049,00:41:10.951,Carry,True,2014/2015
,,,,,,"[98.0, 32.1]",,,,,,,,,,,,0.040021002,,,,,,,,,,,,,,,,3e0fbe7f-2da1-42f1-939b-c3b08320b63c,1384,,"[98.0, 32.1]",267343,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alhassane Bangoura,23761.0,Left Midfield,73,Granada,1049,"['a8ca2155-b59a-4cd1-900e-e2cc26958f0b', 'f4b17cef-5690-4ed2-a95d-88c4d92fd12a']",15,,,,,,,,,,,,,,,,,,Granada,1049,00:41:15.593,Carry,,2014/2015
,,,,,,"[72.0, 65.5]",,,,,,,,,,,,1.046642,,,,,,,,,,,,,,,,61020164-c140-411f-ad29-4281125e086f,1400,,"[69.9, 65.9]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,76,Granada,1049,"['c56b1f6d-f170-4617-9ae4-12be4ad8b973', 'cf572721-6711-4fc0-82ed-e63afec1a355']",12,,,,,,,,,,,,,,,,,,Granada,1049,00:42:12.815,Carry,,2014/2015
,,,,,,"[92.2, 58.8]",,,,,,,,,,,,0.3484,,,,,,,,,,,,,,,,134bed26-8b08-44c8-9f8d-18cb60509a80,1404,,"[91.9, 57.7]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Left Center Forward,76,Granada,1049,"['289e2c59-d279-4b9a-8224-d7fc495e08f7', '665919c9-8c6f-4ea1-9352-3f1bd5a82307']",15,,,,,,,,,,,,,,,,,,Granada,1049,00:42:15.060,Carry,,2014/2015
,,,,,,"[90.9, 59.8]",,,,,,,,,,,,0.245432,,,,,,,,,,,,,,,,e0b6894f-d51c-46ab-8ce9-f13dbb6dd0ab,1408,,"[90.5, 59.4]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Left Center Forward,76,Granada,1049,"['273845dc-fa4e-4066-aff7-7bb49fd9e01b', '3bc18c7d-9931-4156-b3ca-6aac595a6457', '5caf9153-c464-4929-ad47-4e56d436248f']",16,,,,,,,,,,,,,,,,,,Granada,1049,00:42:16.584,Carry,True,2014/2015
,,,,,,"[94.3, 68.4]",,,,,,,,,,,,1.896215,,,,,,,,,,,,,,,,5240a46e-3178-4ce0-b571-32be0d141536,1411,,"[90.9, 59.8]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Left Center Forward,76,Granada,1049,"['04976c61-299f-4ec3-a869-47f855b81f73', '273845dc-fa4e-4066-aff7-7bb49fd9e01b', '5caf9153-c464-4929-ad47-4e56d436248f']",16,,,,,,,,,,,,,,,,,,Granada,1049,00:42:16.829,Carry,True,2014/2015
,,,,,,"[109.2, 70.1]",,,,,,,,,,,,1.852891,,,,,,,,,,,,,,,,d27e28e9-1b3a-46b9-bcb2-4902c1f7b618,1415,,"[106.0, 74.7]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alhassane Bangoura,23761.0,Left Midfield,76,Granada,1049,"['5986a0a0-4d8d-436f-9f63-57f452b39e14', '63f043e0-3e8a-43ca-ba7b-7e1d33f38526', 'ea606b20-e2b3-4d75-89b4-dee674028257']",20,,,,,,,,,,,,,,,,,,Granada,1049,00:42:20.250,Carry,True,2014/2015
,,,,,,"[89.2, 25.4]",,,,,,,,,,,,2.729633,,,,,,,,,,,,,,,,de1a4512-fd17-4281-87e6-23081d0b2ced,1419,,"[92.8, 26.8]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Right Center Forward,76,Granada,1049,"['a19d1719-c0f3-4e2a-92b3-f00648d6a7c4', 'f9bb4475-8fe3-4ffb-8b69-146ab3e2cbd4']",25,,,,,,,,,,,,,,,,,,Granada,1049,00:42:25.416,Carry,,2014/2015
,,,,,,"[105.0, 17.8]",,,,,,,,,,,,2.134603,,,,,,,,,,,,,,,,eb7b154c-e1bf-40e4-aef8-9ed9c2498805,1423,,"[98.0, 18.6]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Ibáñez Castro,18721.0,Right Midfield,76,Granada,1049,"['11bd830f-aab5-4608-9394-0649ff39d094', '3baf586b-5a98-42bd-be51-daafe1f99875', '596eba14-bc6f-420e-91d0-c5a4003648f0', 'c07fe54f-a91c-40f9-8d59-903445250f6f']",28,,,,,,,,,,,,,,,,,,Granada,1049,00:42:28.930,Carry,True,2014/2015
,,,,,,"[104.3, 17.0]",,,,,,,,,,,,0.928562,,,,,,,,,,,,,,,,72fcf916-8881-4dd1-a6e3-2fb5f59ee85c,1426,,"[105.0, 17.8]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Ibáñez Castro,18721.0,Right Midfield,76,Granada,1049,"['11bd830f-aab5-4608-9394-0649ff39d094', '227bbda9-c2eb-4541-b0b9-9f13c30f828b', '31f2e4f3-a426-4030-9ee6-b8871edc7a4d', 'c07fe54f-a91c-40f9-8d59-903445250f6f']",31,,,,,,,,,,,,,,,,,,Granada,1049,00:42:31.065,Carry,True,2014/2015
,,,,,,"[37.0, 53.3]",,,,,,,,,,,,0.6353,,,,,,,,,,,,,,,,26d95325-c8af-420a-bc90-1fdbb9d20783,1433,,"[36.1, 53.3]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,76,Granada,1049,"['187d6e1c-bfed-44e9-8717-23080a1a0ee3', '64170cf2-c2c5-446c-a1bd-e951b78d4041', 'e7d9e1a6-bad0-4027-898d-ca0bd3629413']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.607,Carry,True,2014/2015
,,,,,,"[77.7, 38.6]",,,,,,,,,,,,1.328618,,,,,,,,,,,,,,,,0104c8d7-6dbf-4b1c-87e9-e7646cd198d5,1439,,"[76.6, 31.5]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,76,Granada,1049,"['296d3e4c-f3ea-40dd-a74a-1a4e459e3bff', '86bdedc8-00be-471f-978b-ad51eaa667fc', 'c057e638-d815-4dfa-9550-2c53f5651146']",37,,,,,,,,,,,,,,,,,,Granada,1049,00:42:37.342,Carry,True,2014/2015
,,,,,,"[89.6, 72.6]",,,,,,,,,,,,3.286538,,,,,,,,,,,,,,,,cf14c1ce-e5c9-407a-8af4-e87baa897934,1442,,"[90.1, 73.1]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alhassane Bangoura,23761.0,Left Midfield,76,Granada,1049,"['2578d90f-ca19-418b-82d8-8543affbdfe6', '4b232ec7-326e-45ed-9694-431a8787e1d1']",40,,,,,,,,,,,,,,,,,,Granada,1049,00:42:40.415,Carry,,2014/2015
,,,,,,"[100.6, 72.4]",,,,,,,,,,,,1.10408,,,,,,,,,,,,,,,,8f6caa17-9dee-440f-a022-46a190f9a5a5,1445,,"[100.1, 72.2]",267343,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,76,Granada,1049,"['64ec4278-821f-414f-a18f-8a4a1c67e782', '88441392-af52-4373-9522-9a7cbd741dad']",45,,,,,,,,,,,,,,,,,,Granada,1049,00:42:45.092,Carry,,2014/2015
,,,,,,"[14.9, 13.5]",,,,,,,,,,,,2.1078,,,,,,,,,,,,,,,,a12bbc51-64c2-4681-8b11-d003e8b0450a,1460,,"[9.2, 12.1]",267343,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,79,Barcelona,217,"['335daa29-a297-450c-812d-e5d227ae35ce', '785102d6-abdd-47b8-a7d8-0ddfbd3c55d1']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.785,Carry,,2014/2015
,,,,,,"[69.1, 24.3]",,,,,,,,,,,,4.432325,,,,,,,,,,,,,,,,9e467caf-4a36-4624-b542-c9874b2c7b44,1463,,"[57.8, 3.5]",267343,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,79,Barcelona,217,"['1964e405-2372-4d16-9a66-6110d1232dda', '3d52a629-7285-49ca-aaaf-f61ee539ac12', 'c48bc724-f2f7-4dc1-b14c-49224e3cc372']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.635,Carry,True,2014/2015
,,,,,,"[105.1, 58.3]",,,,,,,,,,,,1.957104,,,,,,,,,,,,,,,,030ef1de-150e-4b7a-8b11-99c41dd76505,1467,,"[86.2, 60.0]",267343,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,79,Barcelona,217,"['12a8a64c-a192-4b48-8b68-02d88c73d267', '838e732d-46bf-463b-9c0a-a0625ddb4f7d']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:26.575,Carry,,2014/2015
,,,,,,"[43.7, 6.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,53d9d5ff-9dff-4aa4-8738-5ecd9ecad91a,1477,,"[43.7, 6.6]",267343,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,82,Barcelona,217,"['c2a1967d-3b30-402f-9ab2-70c7081ca824', 'fa891e22-5c3a-423f-91f1-cbacf186a16e']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:17.066,Carry,,2014/2015
,,,,,,"[56.4, 60.9]",,,,,,,,,,,,0.985505,,,,,,,,,,,,,,,,91d998b9-fa81-4f8e-9dc8-f8265bd07e0b,1482,,"[57.5, 60.5]",267343,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,82,Barcelona,217,"['431eb24b-fb0e-4336-ab3a-1285e5e2b339', 'b29bcac1-aaf3-4ff5-a43b-f8f3a26f73dc']",20,,,,,,,,,,,,,,,,,,Granada,1049,00:44:20.438,Carry,,2014/2015
,,,,,,"[76.5, 10.2]",,,,,,,,,,,,2.125012,,,,,,,,,,,,,,,,b1c8dc71-61ef-4d71-be4e-e4f1980839c7,1486,,"[63.7, 14.6]",267343,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,82,Barcelona,217,"['00735541-044b-401c-b628-b7bd4a26ff2b', '3d5e402c-018e-4fc4-8b73-b455276882eb', '8252a8f7-5f79-48b7-93b3-f414df730476']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:21.927,Carry,True,2014/2015
,,,,,,"[78.2, 10.2]",,,,,,,,,,,,3.700088,,,,,,,,,,,,,,,,a4ec9de8-21f9-46cc-acfa-ef071d87a205,1489,,"[76.5, 10.2]",267343,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,82,Barcelona,217,"['00735541-044b-401c-b628-b7bd4a26ff2b', '3d5e402c-018e-4fc4-8b73-b455276882eb', '632e852f-583d-4511-86bf-6a86fece355d', '80a6bc93-454b-43aa-83aa-46fc0e47e766']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:24.052,Carry,True,2014/2015
,,,,,,"[98.6, 52.2]",,,,,,,,,,,,0.0914,,,,,,,,,,,,,,,,fbdd2213-bade-498a-b968-816b6a0f1e98,1502,,"[98.6, 52.2]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,83,Barcelona,217,"['10b43602-fc20-469c-8f45-2250ab722834', '9622158e-c117-4e74-92bc-e5bd265f46c7']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:23.135,Carry,,2014/2015
,,,,,,"[23.9, 59.4]",,,,,,,,,,,,1.6599,,,,,,,,,,,,,,,,4a399101-d1f1-49ad-9d03-d90b2eafd639,1514,,"[14.0, 54.4]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,83,Barcelona,217,"['613b3b42-9ec6-4cf9-aeac-9b9bd737d2a9', '6c41b680-88e4-410d-b1f2-708fadb72585', 'b1931746-46bb-42b7-8d62-23759c726ead']",28,,,,,,,,,,,,,,,,,,Granada,1049,00:45:28.816,Carry,True,2014/2015
,,,,,,"[55.2, 60.9]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,c164e75b-ce61-49aa-ba5d-a4e93adcad13,1517,,"[55.2, 60.9]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jhon Andrés Córdoba Copete,8817.0,Left Center Forward,83,Barcelona,217,"['ae805aac-16ef-40b3-a1ab-4c46ea42d406', 'd9f8a7e4-08dd-41dd-bde3-ee400a8677b9']",31,,,,,,,,,,,,,,,,,,Granada,1049,00:45:31.733,Carry,,2014/2015
,,,,,,"[80.1, 12.7]",,,,,,,,,,,,3.148008,,,,,,,,,,,,,,,,84e462c9-a5d8-469b-8eca-b503a02772f8,1522,,"[73.8, 12.1]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,83,Barcelona,217,"['7a7d4f83-a53f-4984-a9d1-acec42d32094', 'bc997558-c063-4700-a972-643447560bb8', 'eb61094f-f553-4c9f-8d19-33e75f33a3b7', 'f36220d1-f6d7-4698-b55b-1de8b7ea684a']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:36.399,Carry,True,2014/2015
,,,,,,"[34.4, 45.5]",,,,,,,,,,,,3.86738,,,,,,,,,,,,,,,,59cd923a-9b15-4d88-8751-ffe999c7caf7,1526,,"[36.9, 55.0]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,84,Granada,1049,"['12d174f8-7295-4c2c-997f-e6677c2ba947', '93823207-c585-485d-8003-801bf101e38d', 'ba2b0a90-0679-46e9-962d-d21a79b558e0']",41,,,,,,,,,,,,,,,,,,Granada,1049,00:45:41.081,Carry,True,2014/2015
,,,,,,"[34.4, 45.3]",,,,,,,,,,,,0.1239,,,,,,,,,,,,,,,,934b4125-ef3b-432f-9fb6-bbae002321ce,1531,,"[34.4, 45.3]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,84,Granada,1049,"['2adb6ce8-8841-407e-a5c6-0f3425cf50f7', '30336e3f-c32b-4b08-93a2-9dd5e05e24b4', '5507634d-1a7f-4ba3-8b4b-e249e4360cb4']",44,,,,,,,,,,,,,,,,,,Granada,1049,00:45:44.975,Carry,True,2014/2015
,,,,,,"[44.4, 34.6]",,,,,,,,,,,,3.4626,,,,,,,,,,,,,,,,6bf2d4f5-0c39-4495-a6f7-0a262fe54855,1534,,"[34.4, 45.3]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,84,Granada,1049,"['2adb6ce8-8841-407e-a5c6-0f3425cf50f7', '5507634d-1a7f-4ba3-8b4b-e249e4360cb4', '6bc50776-4d44-4ce4-a6d8-0c4dab9e42a4', '8f51a4a0-e389-4376-b998-dc73160f6e60']",45,,,,,,,,,,,,,,,,,,Granada,1049,00:45:45.099,Carry,True,2014/2015
,,,,,,"[77.9, 17.8]",,,,,,,,,,,,5.219128,,,,,,,,,,,,,,,,845e497e-bafe-466c-a58f-aa4dec120840,1538,,"[51.2, 27.7]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Foulquier,4546.0,Left Back,84,Granada,1049,"['07cf2e91-3fcf-4155-98d0-ca1c6859beaa', 'e13b6099-c3aa-426a-b3aa-1962f0101265']",49,,,,,,,,,,,,,,,,,,Granada,1049,00:45:49.303,Carry,,2014/2015
,,,,,,"[88.8, 11.5]",,,,,,,,,,,,2.613326,,,,,,,,,,,,,,,,d8926b1d-6b9a-42e7-aeae-6de804843b0c,1541,,"[81.9, 2.9]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Ibáñez Castro,18721.0,Right Midfield,84,Granada,1049,"['71132335-a941-480d-8c6e-6110100755ce', '985422a4-c541-49fd-b381-fe03e3e55bf9']",55,,,,,,,,,,,,,,,,,,Granada,1049,00:45:55.425,Carry,,2014/2015
,,,,,,"[93.2, 23.9]",,,,,,,,,,,,0.265728,,,,,,,,,,,,,,,,fa7b76af-2f55-4f27-96a7-fcdf2cb97300,1545,,"[92.4, 23.3]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Right Center Forward,84,Granada,1049,"['0f3a820c-6609-42d0-bc0a-4271b22b95c9', '93e3acd4-ff8b-4528-af75-d1a1a4550eaa', '95869105-b6d1-4537-878f-1aaf07a0ce2e']",59,,,,,,,,,,,,,,,,,,Granada,1049,00:45:59.342,Carry,True,2014/2015
,,,,,,"[56.6, 36.6]",,,,,,,,,,,,0.688366,,,,,,,,,,,,,,,,bae0f1e7-83f7-4e55-be90-e6bccccd19e4,1555,,"[58.4, 38.2]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,86,Barcelona,217,"['ea8db9b5-407b-4932-8c7e-3ba2e58a29fe', 'f9c1a160-d70f-4c60-b2bb-e9961686ddd9']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.120,Carry,,2014/2015
,,,,,,"[45.6, 60.7]",,,,,,,,,,,,1.631157,,,,,,,,,,,,,,,,070b46e8-ca90-40ec-b82b-81593d9a4168,1558,,"[43.9, 63.7]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,86,Barcelona,217,"['7d56fee2-2191-46a4-a46f-e97a635a6e98', 'af22963b-0e5d-4f32-9c71-09c37ef881c8']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.070,Carry,,2014/2015
,,,,,,"[41.5, 30.2]",,,,,,,,,,,,1.640747,,,,,,,,,,,,,,,,6758aaf2-f9d5-4c6b-be7a-b7a4f5c29e87,1561,,"[43.9, 34.9]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,86,Barcelona,217,"['6a935dbb-fcf0-4b6f-a585-1c3efcc39b56', 'a4d868ab-48da-4e21-bf05-f639cebc3606', 'c19ac5aa-c11f-49c9-9507-a48d0686fc6b']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.109,Carry,True,2014/2015
,,,,,,"[51.7, 10.4]",,,,,,,,,,,,4.83291,,,,,,,,,,,,,,,,344be428-582a-438f-824d-1f4f0baca838,1565,,"[40.4, 15.1]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,86,Barcelona,217,"['2bb9b9ed-90c1-45c0-9fb5-87ec2dbaa3d2', 'e7e43525-1513-41d7-b99c-86dec1dd7f3f']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.296,Carry,,2014/2015
,,,,,,"[47.6, 38.0]",,,,,,,,,,,,2.542541,,,,,,,,,,,,,,,,7e510877-c0f3-4ed5-8736-c8ee1c8a9a18,1568,,"[42.1, 27.8]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,86,Barcelona,217,"['7d411b89-a96f-4f0b-82dd-1bc641fed231', 'f6e99ec9-cb6d-40c5-90a8-eec26b08c710']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.839,Carry,,2014/2015
,,,,,,"[45.6, 64.3]",,,,,,,,,,,,1.463161,,,,,,,,,,,,,,,,90dfc535-a326-4f9b-9c82-e91ad4491993,1571,,"[45.6, 67.2]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marc Bartra Aregall,7068.0,Right Center Back,86,Barcelona,217,"['83fe2f15-d182-4472-888c-8ec1af597afe', 'e7226728-e394-43ca-9550-1d4254d36c9d']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.837,Carry,,2014/2015
,,,,,,"[49.4, 20.9]",,,,,,,,,,,,1.945214,,,,,,,,,,,,,,,,a613b1eb-2d3c-4293-9a06-ef3698a6dd7f,1574,,"[41.5, 23.9]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jérémy Mathieu,10609.0,Left Center Back,86,Barcelona,217,"['cc299831-746e-419b-9115-720c722cceed', 'd1b46139-3806-4830-8cc0-b7fffa87d2e7']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.682,Carry,,2014/2015
,,,,,,"[63.3, 4.1]",,,,,,,,,,,,0.159977,,,,,,,,,,,,,,,,7e853601-817b-41bc-b2ac-173afd2a99c5,1577,,"[63.3, 4.1]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,86,Barcelona,217,"['18809850-4696-401b-a371-79558855c8ab', 'f8b86580-275f-4000-b924-5bbfa323ab9f']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:27.750,Carry,,2014/2015
,,,,,,"[71.3, 4.5]",,,,,,,,,,,,1.368922,,,,,,,,,,,,,,,,08e3c53e-5088-4e16-8b70-c5d0164e78a2,1581,,"[77.0, 3.1]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,86,Barcelona,217,"['2be41565-98e6-44b0-ae34-6d2b8000b49b', 'a7dc4fdb-421a-49d4-bee5-dfe801526fe9', 'bd9d280b-452e-4ac6-9312-0d9b9a80c62e', 'e7a0b575-c3bb-4f5b-a7ae-113a3ca641c0']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.113,Carry,True,2014/2015
,,,,,,"[62.9, 4.5]",,,,,,,,,,,,0.7896,,,,,,,,,,,,,,,,69f1783d-5191-4d56-af82-f340326182dd,1585,,"[62.9, 4.5]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,86,Barcelona,217,"['3aa9734f-07b3-4f64-935e-77b7de6f1a80', '7dac9bd3-e448-4102-97f7-37c0f224cc9c']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:31.445,Carry,,2014/2015
,,,,,,"[76.4, 6.6]",,,,,,,,,,,,1.32697,,,,,,,,,,,,,,,,a62eeab5-e367-41c6-9c87-4bfe74effc4d,1588,,"[79.0, 3.1]",267343,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,86,Barcelona,217,"['5f73a4f9-664c-40a0-a598-bd3fef14c360', '77c03271-3335-44c5-8803-ef0e29f3e981', 'c0c141b6-0f99-47e4-8587-83632451dd9e']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:33.501,Carry,True,2014/2015
