50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.909027,,,,,,,,,,,,e0a29572-1dd8-43f1-beed-f3d615945173,112,,"[85.3, 18.2]",266885,1,,,,1.585288,,Left Foot,,,,"[85.1, 32.0]",,High Pass,,13.801449,,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,7,Real Sociedad,210,['66ab7119-ec52-42f9-b1b0-a2e31d126500'],52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:52.109,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.035578,,,,,,,,,,,,8e66cbff-6b2e-47e1-8f50-34879197e22f,114,,"[84.9, 32.4]",266885,1,,,,-0.77654886,,Head,,,,"[90.6, 26.8]",,Low Pass,,7.9906197,,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,7,Real Sociedad,210,['c960f0ae-a383-49d0-879c-e7f55fa348cd'],54,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:54.064,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.234025,,,,,,,,,,,,48f4fc70-f033-4b20-abea-c346c4ab43fb,120,,"[92.3, 23.6]",266885,2,,,,-0.57811826,,Left Foot,,,,"[106.4, 14.4]",,Ground Pass,,16.835974,,,,Xabier Prieto Argarate,6690.0,,,,,Free Kick,1,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,8,Real Sociedad,210,['58404193-08d1-4bd2-9c83-25532302e27c'],0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:00.044,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.601499,,,,,,,,,,,,ec4a3778-ba79-4a05-8794-32ecc64dce82,123,,"[107.9, 15.5]",266885,2,,,,2.100043,888a0bdd-16db-464d-ac2e-eba527e0cc89,Left Foot,,,,"[95.5, 36.7]",,High Pass,,24.560131,,,,Rubén Pardo Gutiérrez,6899.0,True,,,,,1,From Free Kick,Xabier Prieto Argarate,6690.0,Left Midfield,8,Real Sociedad,210,['19661833-4282-43cb-804c-566e3c2e8a35'],2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:02.398,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.7444,,,,,,,,,,,,ea77f522-4d92-4dc5-abb1-f09c65364afd,131,,"[8.1, 26.5]",266885,2,True,,,-0.59257776,,Keeper Arm,,,,"[43.3, 2.8]",,Ground Pass,,42.43501,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Counter,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,9,Barcelona,217,['e7ae7194-7449-4f94-b4bb-2a04cd79ba4f'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.381,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.1017,,,,,,,,,,,,a33b3c7e-b10c-4fe6-8452-3ea5b8d73c64,133,,"[70.2, 15.3]",266885,2,,,,0.45665473,bc1c3cdd-21cf-4bf7-bfa8-aa0daf3d3646,Right Foot,,,,"[98.9, 29.4]",,Ground Pass,,31.976553,,,,Luis Alberto Suárez Díaz,5246.0,True,,Through Ball,True,,1,From Counter,Neymar da Silva Santos Junior,4320.0,Left Wing,9,Barcelona,217,['5ab31e41-485a-4739-95ce-252a96f6b50d'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.481,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.0472,,,,,,,,,,,,6a23d3ad-3457-402f-99af-189331b99a3c,139,,"[42.2, 43.6]",266885,2,,,,3.0755126,,Right Foot,,,,"[28.6, 44.5]",,Ground Pass,,13.629746,,,,Mikel González de Martín Martínez,16622.0,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Left Midfield,10,Real Sociedad,210,['f58592fc-1461-411d-bfd3-e7293e27ef9e'],25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:25.627,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.1724,,,,,,,,,,,,d96778c6-af2b-4a27-8f83-4fb821604bf6,141,,"[29.0, 45.5]",266885,2,True,,,1.2460784,,Right Foot,,,,"[35.8, 65.7]",,Ground Pass,,21.313845,,,,Aritz Elustondo Irribaria,6679.0,,,,,,1,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,10,Real Sociedad,210,['06f5741f-2605-4aef-9353-2d18bf84c30d'],26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:26.675,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.7704,,,,,,,,,,,,de49ac32-5ec0-4837-b9f3-d585aedb7d4b,143,,"[36.3, 64.2]",266885,2,True,,,0.5585993,,Right Foot,,,,"[42.7, 68.2]",,Ground Pass,,7.547185,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,1,Regular Play,Aritz Elustondo Irribaria,6679.0,Right Back,10,Real Sociedad,210,['2241b772-037a-47fd-9a0a-795c89f5c50d'],27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:27.887,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.873526,,,,,,,,,,,,81ed8063-5eba-4a29-8e8f-269e32acbeed,145,,"[44.5, 68.9]",266885,2,,,,0.66963893,,Right Foot,,,,"[54.1, 76.5]",,Ground Pass,,12.244183,,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,10,Real Sociedad,210,['4ff6dff9-9b36-4ea2-86f1-cb96607caf8d'],30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:30.657,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.559372,,,,,,,,,,,,5741b3f9-e8bb-495c-8c3f-6070582e88d7,149,,"[55.8, 76.1]",266885,2,,,,-1.2689861,,Left Foot,,,,"[59.1, 65.5]",,Ground Pass,,11.101802,,,,Rubén Pardo Gutiérrez,6899.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Midfield,10,Real Sociedad,210,"['b985b261-dfd0-4f99-8637-7f0f119750e6', 'd01173be-cfa3-41d7-bee9-abdbd7a3aa39']",32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:32.665,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.3629,,,,,,,,,,,,b05bd37e-80c8-402e-9b57-e5729385b583,152,,"[62.3, 66.4]",266885,2,,,,-1.5528342,,Right Foot,,,True,"[62.6, 49.7]",,Low Pass,,16.702694,,,,Xabier Prieto Argarate,6690.0,,,,,,1,Regular Play,Rubén Pardo Gutiérrez,6899.0,Right Center Midfield,10,Real Sociedad,210,['d2ee83b8-5c88-4e36-95ff-4cc016927bfb'],35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:35.212,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.344256,,,,,,,,,,,,e5027b24-62e8-42c1-afac-2d8381ccc413,156,,"[52.7, 50.4]",266885,2,,,,3.0860941,,Right Foot,,,,"[47.3, 50.7]",,Ground Pass,,5.408327,,,,Esteban Félix Granero Molina,6770.0,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Left Midfield,10,Real Sociedad,210,['aee33e5f-a167-4a2c-ade4-b0ea9424f054'],41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:41.793,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.572892,,,,,,,,,,,,21b47882-0d68-4d31-874c-ac9013a6dd7b,160,,"[47.7, 49.7]",266885,2,,,,-0.5585993,,Right Foot,,,,"[54.1, 45.7]",,Ground Pass,,7.547185,,,,Xabier Prieto Argarate,6690.0,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Left Center Midfield,10,Real Sociedad,210,"['2dade147-f4a5-4c9a-8755-4e1e143535db', 'e963f0d7-4e43-4dd1-8fe4-ec4cdbec11fc']",43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:43.642,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.4936,,,,,,,,,,,,a54a6263-309e-4c38-b884-c06917c271d5,163,,"[54.1, 44.5]",266885,2,,,,-2.2740853,,Right Foot,,,,"[35.7, 22.8]",,Ground Pass,,28.450834,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,Regular Play,Xabier Prieto Argarate,6690.0,Left Midfield,10,Real Sociedad,210,['3e67b116-423b-4f1f-9b01-a45480ca73dc'],44,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:44.598,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.282183,,,,,,,,,,,,b22e74c1-c63f-4485-aaf6-2e87fd27614f,166,,"[36.3, 21.7]",266885,2,,,,-0.85243535,,Left Foot,,,,"[49.5, 6.6]",,Ground Pass,,20.056171,,,,Yuri Berchiche Izeta,3023.0,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,10,Real Sociedad,210,['e7e5b68b-bc6c-4263-9182-225d357ff9fb'],47,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:47.131,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.3825,,,,,,,,,,,,e6e5d981-3804-46b5-8cc3-d9aeb9a83c4d,170,,"[70.8, 9.5]",266885,2,True,,,-0.56012136,,Left Foot,,,,"[76.7, 5.8]",,Ground Pass,,6.9641943,,,,Imanol Agirretxe Arruti,6677.0,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,10,Real Sociedad,210,['c001c252-b7d8-4fe3-89ba-43edd3facfe8'],52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:52.366,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.893432,,,,,,,,,,,,4ea97e79-7513-4dec-92a5-c4c8b5e0a450,172,,"[77.8, 15.0]",266885,2,,,,1.960113,,Right Foot,,,,"[74.6, 22.8]",,Ground Pass,,8.430896,,Incomplete,,Xabier Prieto Argarate,6690.0,,,,,,1,Regular Play,Imanol Agirretxe Arruti,6677.0,Left Center Forward,10,Real Sociedad,210,"['1a6e72db-2d3c-4d2b-8f48-0ceb1c1f1b3f', 'c2aa869f-fb14-4de3-adf6-8482281c14ae']",56,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:56.567,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.641091,,,,,,,,,,,,d1bc1375-51bb-4634-a8f0-a57791a3580a,181,,"[63.6, 10.4]",266885,3,,,,-2.744884,,Left Foot,,,,"[56.2, 7.3]",,Ground Pass,,8.023091,,,,Esteban Félix Granero Molina,6770.0,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,10,Real Sociedad,210,['458fb007-ec34-47b2-9817-022fb3f7a849'],1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:01.128,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.2975,,,,,,,,,,,,1feeb57b-5965-413a-9ef0-e2df36f83477,184,,"[56.2, 6.2]",266885,3,,,,-0.11915123,,Right Foot,,,,"[70.4, 4.5]",,Ground Pass,,14.301398,,,,Yuri Berchiche Izeta,3023.0,,,,,,1,Regular Play,Esteban Félix Granero Molina,6770.0,Left Center Midfield,10,Real Sociedad,210,['c7a73396-fc7f-49a6-b666-54802c608ca2'],1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:01.935,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.3103,,,,,,,,,,,,5796f5e2-7743-403d-a62d-e6dbe5e9ec91,187,,"[76.4, 4.9]",266885,3,,,,0.65729785,,Left Foot,,,,"[100.5, 23.5]",,Low Pass,,30.442898,,Pass Offside,,Imanol Agirretxe Arruti,6677.0,,,Through Ball,True,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,10,Real Sociedad,210,['d428ba40-72ec-4b23-96af-e87730562c59'],4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:04.327,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.556082,,,,,,,,,,,,79c6f865-593d-4de2-ab2b-a34656298fee,192,,"[28.3, 51.9]",266885,4,,,,-2.7490225,,Right Foot,,,,"[15.5, 46.6]",,Ground Pass,,13.85388,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['e60ebfd8-e9dd-416a-ae2a-5a891d3ec4fc'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.645,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.74132,,,,,,,,,,,,c57b8068-430a-481f-8c94-12ea8a09734d,195,,"[15.5, 45.2]",266885,4,,,,-1.6790669,,Right Foot,,,,"[13.0, 22.2]",,Ground Pass,,23.135471,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,11,Barcelona,217,['1d731c17-fdb3-4220-82e3-da8ae3bca135'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.890,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.372654,,,,,,,,,,,,0d5a38d4-6d1a-4b51-bca6-41f5c621d55f,198,,"[13.7, 24.0]",266885,4,,,,-1.1893682,,Right Foot,,,,"[21.2, 5.3]",,Ground Pass,,20.147953,,,,Jérémy Mathieu,10609.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,11,Barcelona,217,['18f60529-660a-4426-bd8c-95270c5a9774'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.175,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.334363,,,,,,,,,,,,c38a81d7-bb7f-4459-b7f4-c213e0f17762,202,,"[22.6, 4.9]",266885,4,,,,2.3447008,,Right Foot,,,,"[14.0, 13.7]",,Ground Pass,,12.304471,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Back,11,Barcelona,217,['428d2356-a588-4258-bc0e-bfc6891f1e79'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.330,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.388731,,,,,,,,,,,,0fadd6ef-6e7c-4c0e-9d40-0aa9be10e657,206,,"[4.9, 18.1]",266885,4,,,,-0.8717967,,Left Foot,,,,"[16.5, 4.3]",,Ground Pass,,18.027756,,,,Jérémy Mathieu,10609.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,11,Barcelona,217,['0b33695a-9854-441a-a734-be990353eb86'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.879,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.2538,,,,,,,,,,,,21a9d08c-f78b-468e-9ebb-275927f5b75e,213,,"[34.5, 10.0]",266885,4,,,,-0.21608497,,Left Foot,,,,"[42.7, 8.2]",,Ground Pass,,8.395237,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Back,11,Barcelona,217,"['165741ce-0328-4cc4-9eb0-a625bfcd0522', 'a460fead-92db-4175-bc9b-d6a43695d5ba']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.739,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.2819,,,,,,,,,,,,6370e43b-a99e-481e-8f7e-2a94f6a24cd9,216,,"[36.3, 0.1]",266885,4,,,,1.0108565,,,,,,"[44.7, 13.5]",,Low Pass,,15.815183,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Throw-in,1,From Throw In,Jérémy Mathieu,10609.0,Left Back,12,Barcelona,217,['28807cc1-419f-4faf-93cd-5e9eb908a89b'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.060,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.2252,,,,,,,,,,,,e145c9c3-00c5-44a7-b06a-2a8c90fe3921,220,,"[42.3, 17.6]",266885,4,,,,1.270799,,Right Foot,,,,"[53.9, 55.1]",,High Pass,,39.25315,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,12,Barcelona,217,"['0fb3467c-6f92-4b34-9716-911d816e58a0', '34d226bf-1236-4ad4-ab47-60e0f20886e7']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.196,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.999122,,,,,,,,,,,,0fb3467c-6f92-4b34-9716-911d816e58a0,222,,"[66.2, 25.0]",266885,5,,,,0.042830933,,Head,,,,"[80.2, 25.6]",,High Pass,,14.012852,,,,Imanol Agirretxe Arruti,6677.0,,,,,Recovery,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,12,Barcelona,217,"['08bc2109-bad4-4d52-9d52-61a994ba5069', 'e145c9c3-00c5-44a7-b06a-2a8c90fe3921']",1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:01.422,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.343915,,,,,,,,,,,,8b1168df-349d-4e1a-913b-dd70a25881a1,229,,"[14.0, 59.8]",266885,5,,,,0.5114701,,Right Foot,,,,"[29.5, 68.5]",,High Pass,,17.774702,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['f6a0cbac-a739-4f0e-bd2d-c9d05c8e138f'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.496,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.65697,,,,,,,,,,,,66ae195d-4326-4ed9-96ac-c70e88d7789e,235,,"[29.0, 72.5]",266885,5,,,,-1.5269648,,Right Foot,,,,"[29.5, 61.1]",,Ground Pass,,11.410959,,,,Daniel Alves da Silva,4324.0,,,,,Free Kick,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,13,Barcelona,217,['3dc3cce4-a0ee-49f4-98ba-a244e526576e'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.156,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.267196,,,,,,,,,,,,7179d30b-6005-4490-b651-15b95d693f36,239,,"[41.6, 65.3]",266885,5,,,,2.2335258,,Right Foot,,,,"[35.2, 73.5]",,Ground Pass,,10.401923,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['642ee6c9-2d65-43ca-a520-2a691c89f308'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.239,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.7089,,,,,,,,,,,,3a06921e-ce65-43f2-9f27-eba1ed6bccee,243,,"[36.0, 73.5]",266885,5,,,,-0.29799694,,Right Foot,,,,"[50.0, 69.2]",,Ground Pass,,14.645477,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,13,Barcelona,217,"['09618891-7f31-46b9-97d8-dcba492a30f7', 'b691ff75-6c87-49bc-b509-ac2332149c28']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.308,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.7454,,,,,,,,,,,,a7bfba45-6fc7-44ea-adf3-12d2db5cd39f,246,,"[50.5, 69.3]",266885,5,,,,0.20574261,,Right Foot,,,,"[62.0, 71.7]",,Ground Pass,,11.747766,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,13,Barcelona,217,['17d8477a-80dc-4172-99d7-a01b5d31c843'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.054,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.714374,,,,,,,,,,,,6a74fbbc-a1e5-4458-883c-d9f3cc74d4ae,250,,"[59.3, 55.5]",266885,5,,,,-1.0833138,,Left Foot,,,,"[76.0, 24.0]",,High Pass,,35.65305,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['4d87cfa8-beb8-4857-80f4-8fac3df57ba9', 'bab66cc6-0b13-45ca-8353-b9feb552697b']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.842,Pass,,2015/2016
,,,,,,,,,,,,,,,,5.964526,,,,,,,,,,,,4d87cfa8-beb8-4857-80f4-8fac3df57ba9,252,,"[44.1, 56.1]",266885,5,,,,-0.22252993,,Right Foot,,,,"[98.9, 43.7]",,High Pass,,56.185406,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,13,Barcelona,217,"['6a74fbbc-a1e5-4458-883c-d9f3cc74d4ae', 'f3ddd4f7-2d21-4fcf-b1fe-28d1c28528de']",34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:34.557,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.1472,,,,,,,,,,,,f3ddd4f7-2d21-4fcf-b1fe-28d1c28528de,254,,"[21.2, 36.4]",266885,5,,,True,-1.7837347,,,,,,"[19.6, 29.0]",,Low Pass,,7.570997,,,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,"['4d87cfa8-beb8-4857-80f4-8fac3df57ba9', '70187047-7aee-43dd-8d34-04da42453c6f', 'b226b2ba-6758-4a89-a525-3863899c3a56']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.521,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.4966,,,,,,,,,,,,e309f5c9-fce5-45f2-a50c-f70b0758d58a,258,,"[20.8, 28.6]",266885,5,,,,-0.9118869,,Left Foot,,,,"[35.9, 9.1]",,Ground Pass,,24.662928,,,,Jérémy Mathieu,10609.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,13,Barcelona,217,"['163a49c2-17fb-46d4-a9d6-06ce479abadd', 'da34d954-c832-4f52-ae79-ad86c49f19c3']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:42.073,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.440444,,,,,,,,,,,,52beba51-97d6-4f29-ae60-d4883edc5dd1,261,,"[35.5, 10.7]",266885,5,,,,-0.13056609,,Left Foot,,,,"[55.3, 8.1]",,Ground Pass,,19.969978,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Back,13,Barcelona,217,['a4e23b7c-29d2-4da5-86cf-7d2666490473'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.792,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.576425,,,,,,,,,,,,c3624479-5ab4-4ec7-ab8d-577f557967a3,265,,"[58.2, 10.3]",266885,5,,,,0.8299032,,Right Foot,,,,"[70.0, 23.2]",,Ground Pass,,17.48285,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,13,Barcelona,217,"['4043e2f2-a6e2-440f-8484-7d1d5a2db996', '78776d18-d7b5-4af0-a83a-4ffdb5d60cdb']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.213,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.1701,,,,,,,,,,,,c74858a6-3abf-452c-953d-17b839c407b2,268,,"[76.5, 24.4]",266885,5,,,,1.6240005,,Right Foot,,,,"[75.6, 41.3]",,Ground Pass,,16.923948,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,13,Barcelona,217,['43422354-d016-437f-a8d9-c8ed802385b0'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.366,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.9833,,,,,,,,,,,,9bf2a751-62ab-468a-8e35-c85a35c55984,272,,"[77.6, 41.3]",266885,5,,,,-0.1508216,,Left Foot,,,,"[110.5, 36.3]",,Ground Pass,,33.27777,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,Through Ball,True,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,"['2b356402-0344-4679-a2da-aaaf945b1421', '8220e03d-13da-4e3b-80bd-e549f1ef85bb', 'b8cc6366-6924-4b00-a237-a857f8dd574e']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.391,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.359257,,,,,,,,,,,,8d68bd49-f655-4263-aaa6-4199059588ab,276,,"[12.5, 36.9]",266885,5,,,,-1.0128732,,Keeper Arm,,,,"[20.8, 23.6]",,Ground Pass,,15.677372,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,13,Barcelona,217,['73b9cefb-56d6-4c41-a322-8d72c6d81d8d'],59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:59.555,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.113,,,,,,,,,,,,972c5c95-c0fc-46bb-8ed6-ef150e25a495,279,,"[30.3, 18.0]",266885,6,,,,0.06241881,,Left Foot,,,,"[68.7, 20.4]",,High Pass,,38.474926,,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,13,Barcelona,217,"['b6ba5e7e-44de-41c0-b701-d77f3cfa9eda', 'd92f23d1-0caa-44ff-99a3-32c5e5f0680e']",4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:04.864,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.4536,,,,,,,,,,,,75c47d1b-ce7b-40ce-ad67-a4d4f6b33017,284,,"[56.7, 69.2]",266885,6,,,,-1.4342468,,Right Foot,,,,"[60.3, 43.0]",,High Pass,,26.44617,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['9641bf0c-e53d-4f4a-a362-a807ce0ad3c3'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.363,Pass,,2015/2016
