50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.472241,,,,,,,,,,,,,,8b1d0dec-052f-42ba-b6b4-496254f67e7e,74,,"[97.7, 5.4]",69332,0,,,,,0.39060703,,Right Foot,,,"[102.8, 7.5]",,Ground Pass,,5.515433,,,,Alhassane Bangoura,23761.0,,,,,Recovery,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Wing,6,Rayo Vallecano,360,"['13ec6503-30bb-4e95-aedd-76aba4b1a5af', '1ee5c5b7-53f7-40b5-b6e5-b55814cef944']",55,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:55.278,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.3916,,,,,,,,,,,,,,a19705f1-3a2e-4939-9f3c-6bbc260334cc,77,,"[109.6, 14.5]",69332,0,,,,,1.8972639,,Right Foot,,,"[105.3, 27.2]",,Ground Pass,,13.408206,,Incomplete,,Miguel Ángel Sánchez Muñoz,26802.0,,,,,,1,Regular Play,Alhassane Bangoura,23761.0,Center Forward,6,Rayo Vallecano,360,"['aa922d65-b936-4750-a631-9ee41b629b35', 'e020186d-4ef6-4248-b282-f8c0a0e5b427']",57,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:57.488,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,aa922d65-b936-4750-a631-9ee41b629b35,79,,"[15.7, 53.8]",69332,0,,,,,-0.1867738,,Left Foot,,,"[28.4, 51.4]",,Ground Pass,,12.924783,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,6,Rayo Vallecano,360,"['2fedc06e-15c0-439e-8abe-a516842d07ca', '88f8d209-f4cb-491a-980a-88a1cd0f66a9', 'a19705f1-3a2e-4939-9f3c-6bbc260334cc']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.880,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.8094,,,,,,,,,,,,,,3ab0ab35-dcae-47ef-aa17-b111665fa26d,85,,"[6.0, 36.0]",69332,1,,True,,,0.51669514,,Right Foot,,,"[58.8, 66.0]",,High Pass,,60.72759,,,,Daniel Alves da Silva,4324.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,7,Barcelona,217,['16d9b6f7-69ee-4566-b4b4-52b4866f92cb'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.157,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.2527,,,,,,,,,,,,,,156fddd9-858e-46be-9cc0-45b8f2d205ca,88,,"[58.3, 65.2]",69332,1,,,,True,-0.5144513,,,,,"[74.4, 56.1]",,High Pass,,18.493782,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,"['6a3f16ca-67a1-45cc-b0dd-bc14b012e843', 'a905d708-6984-4c83-9bbb-7b15b9afb217', 'fc08e139-ba50-4e9d-aee7-8d5e5d94661f']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.966,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.926061,,,,,,,,,,,,,,3406614d-e0d0-4245-af26-ed72a316e3c3,91,,"[46.4, 36.1]",69332,1,,,,True,-0.1174691,,,,,"[62.5, 34.2]",,Low Pass,,16.211723,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,7,Barcelona,217,"['0e631c02-882d-49ca-b401-450ef6ccac90', '3e4a82ec-f1db-49aa-9f21-4d86738e966a', '457b6f97-1012-4dd6-9805-bc17b4a1582a']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.631,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.1647,,,,,,,,,,,,,,12511f35-e996-45aa-a013-eefb3dfe5f79,96,,"[59.7, 46.7]",69332,1,,,,,0.2551824,,Right Foot,,,"[62.0, 47.3]",,Low Pass,,2.376973,,Incomplete,,Miguel Ángel Sánchez Muñoz,26802.0,,,,,,1,From Goal Kick,Javier Fuego Martínez,6751.0,Left Defensive Midfield,7,Barcelona,217,"['1c6cd5e4-4802-4b3a-b3f6-f2a19b9d7701', '2f2d78cd-dbe3-4094-97fc-253bc7454dca']",39,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:39.107,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.703197,,,,,,,,,,,,,,ff0f2048-1d56-4b18-b6a4-40cc02aed210,103,,"[120.0, 1.0]",69332,2,,,,,1.7681919,,Right Foot,,,"[111.9, 41.5]",,High Pass,True,41.30206,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['5a445697-5da8-4c39-8770-274a1d60fd7a'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.692,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.553861,,,,,,,,,,,,,,ca81a3b9-7c0d-4ff5-9ca2-0e999f128b03,108,,"[23.2, 22.6]",69332,2,,,,,0.23071656,,Left Foot,,,"[38.1, 26.1]",,Low Pass,,15.305554,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Wing,9,Rayo Vallecano,360,"['246ab34f-d0f7-49ae-9d27-63829f3ffba2', '8137b3f9-5d66-4a29-b1a8-0654238a96b9']",14,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:14.107,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.237944,,,,,,,,,,,,,,4ecae55a-76c3-4f54-8d99-cd261539f090,111,,"[39.7, 24.8]",69332,2,,,,,-1.1454183,,Right Foot,,,"[47.9, 6.7]",,Ground Pass,,19.870832,,,,Jose María Movilla Cubero,25920.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,9,Rayo Vallecano,360,['701c32a0-38d4-4cfe-bea0-053c439d3537'],15,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:15.856,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.996695,,,,,,,,,,,,,,eadd9576-5ea7-4570-9326-85ff16a627e8,115,,"[49.1, 8.3]",69332,2,,,,,1.3944302,,Right Foot,,,"[59.9, 68.9]",,High Pass,,61.554855,,,,Miguel Ángel Sánchez Muñoz,26802.0,,True,,,,1,Regular Play,Jose María Movilla Cubero,25920.0,Right Center Midfield,9,Rayo Vallecano,360,"['6aec094e-5f12-46a0-91be-a64adf1dd0b4', 'bd87d1d6-4564-4435-8a3a-56f5493c80fc']",19,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:19.169,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.9246,,,,,,,,,,,,,,bde2833b-f8d1-485b-a06f-cff6d713d2cb,120,,"[73.6, 63.4]",69332,2,,,,,-0.33827797,,Left Foot,,,"[109.7, 50.7]",,Low Pass,,38.268787,,Incomplete,,Miguel Pérez Cuesta,26804.0,,,,,,1,Regular Play,Miguel Ángel Sánchez Muñoz,26802.0,Right Wing,9,Rayo Vallecano,360,"['978732dd-0e1f-40a0-839e-42ba226fcaf7', 'e8503d1b-61a3-40c6-a8f3-3753a3e83501', 'eff863d6-bb47-4f3b-8b2a-0271740d91ff']",25,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:25.687,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.130914,,,,,,,,,,,,,,92ed1370-3676-442d-932f-99aa25af1ece,124,,"[11.9, 36.4]",69332,2,,,,,1.0516502,,Keeper Arm,,,"[23.9, 57.4]",,Ground Pass,,24.186773,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,10,Barcelona,217,['7ac4bb35-4b33-47ac-809d-9c4361c16226'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.905,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.948402,,,,,,,,,,,,,,a0842354-27ad-4794-b670-66b981475675,127,,"[22.7, 62.3]",69332,2,,,,,-1.9752184,,Right Foot,,,"[11.7, 36.6]",,Ground Pass,,27.955143,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,10,Barcelona,217,['988b99d1-3d10-4046-97df-daee539ff44e'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.204,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.1267,,,,,,,,,,,,,,e085137f-f312-4651-b026-c3c609065337,130,,"[13.7, 46.4]",69332,2,,,,,-0.6613629,,Right Foot,,,"[57.0, 12.7]",,High Pass,,54.86875,,Incomplete,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,10,Barcelona,217,"['3accfb4a-d0cf-4d2b-81d5-353b7cadf77d', '84c67ff1-aefd-4f17-a47f-0eadd1be2f3b']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.287,Pass,,2011/2012
,,,,,,,,,,,,,,,,3.290085,,,,,,,,,,,,,,3accfb4a-d0cf-4d2b-81d5-353b7cadf77d,132,,"[64.0, 68.3]",69332,2,,,,,0.3816787,,Left Foot,,,"[93.4, 80.1]",,Low Pass,,31.679646,,Out,,Alhassane Bangoura,23761.0,,,,,Recovery,1,Regular Play,Pedro Roberto Silva Botelho,26803.0,Right Back,10,Barcelona,217,"['cc362dc6-a160-4aa8-b83d-9340f18c4a6f', 'e085137f-f312-4651-b026-c3c609065337']",50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:50.413,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.636,,,,,,,,,,,,,,0c09989b-ea35-4219-bcc6-09473c9b9b8c,134,,"[30.4, 1.0]",69332,3,,,,,0.1602677,,,,,"[57.0, 5.3]",,High Pass,,26.945314,,Incomplete,,David Villa Sánchez,12737.0,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,11,Barcelona,217,"['25c5724e-c3bd-47db-b60e-3daf54ee23e9', 'efd054c5-500a-4d3b-af18-3861b7018731']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.066,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.1211,,,,,,,,,,,,,,db0a4577-f849-4b61-807d-7b991913653d,137,,"[55.1, 1.0]",69332,3,,,,,1.27155,,,,,"[58.0, 10.4]",,Low Pass,,9.837174,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['63d5c25a-e7d9-4309-ad69-cc7d5e3fb788'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.787,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.661604,,,,,,,,,,,,,,e894511a-01a1-485e-ab5e-c0e22efc28f7,141,,"[56.2, 10.0]",69332,3,,,,,-1.7790023,,Right Foot,,,"[54.7, 2.9]",,Ground Pass,,7.256721,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,"['8db9a05b-823a-4f76-ae5c-ed5a955dc25d', 'adfee8f8-790d-468e-99b6-502a7041a1fa']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.002,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.9088,,,,,,,,,,,,,,1587d938-6b14-4c91-b7b8-57fe8f074d07,144,,"[54.7, 2.9]",69332,3,,,,,1.69626,,Left Foot,,,"[51.9, 25.1]",,Low Pass,,22.37588,,,,Seydou Kéita,20169.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,['9c0ab3a2-ec9f-4770-8440-f4dcaff46aad'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.781,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.32153,,,,,,,,,,,,,,d4105281-1a48-447b-ac90-871d0b99ebb1,146,,"[51.9, 25.1]",69332,3,,,,,2.8023,,Head,,,"[31.5, 32.3]",,Low Pass,,21.633308,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,12,Barcelona,217,['7457438a-bfd4-42ba-b672-a4a18162d528'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.730,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.583693,,,,,,,,,,,,,,83045d6d-2c17-4737-ae0d-d8a026cbe3da,150,,"[15.5, 36.6]",69332,3,,,,,1.1407967,,Right Foot,,,"[28.8, 65.6]",,Ground Pass,,31.904388,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,12,Barcelona,217,"['15ba47cf-70cc-430d-ab2b-21fe81464aa9', '24d014f8-fd6f-4147-93d3-6d472e9d8290']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.573,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.8772,,,,,,,,,,,,,,438e4086-42d7-4beb-8b0e-209258cdbd7f,154,,"[27.6, 66.2]",69332,3,,,,,-0.7419473,,Right Foot,,,"[37.2, 57.4]",,Ground Pass,,13.023056,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,"['a76c2729-e62c-4e74-ae05-6684e0bd3164', 'fc6bc0ef-393b-4427-bd6a-afc55cca9233']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.426,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.369162,,,,,,,,,,,,,,c3d2199a-5c57-4276-ad98-942fb4870549,158,,"[36.2, 56.6]",69332,3,,,,,0.7970935,,Right Foot,,,"[53.1, 73.9]",,Ground Pass,,24.184706,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,"['7d5724e4-2b18-43e3-85e6-a06ee805570f', 'db453b15-ab31-407c-90c1-02f211263956']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.343,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.2645,,,,,,,,,,,,,,1e597346-b5bf-451b-81dd-ca1755b93d47,163,,"[81.0, 11.1]",69332,3,,,,,0.9071806,fba7d3f1-3842-4814-83a5-f478260e34ee,Left Foot,,,"[110.4, 48.7]",,High Pass,,47.729656,,,,Alhassane Bangoura,23761.0,True,,,,,1,From Counter,Jordi Figueras Montel,26801.0,Left Back,13,Rayo Vallecano,360,"['9a34678b-bccc-4c60-a564-c876974dc96f', 'd7f39393-12b2-4bfb-a343-0691c2691527']",32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:32.370,Pass,True,2011/2012
,,,,,,,,,,,,,,,,4.082899,,,,,,,,,,,,,,df18106b-e74b-4f79-a0f9-cef13ee026ba,167,,"[6.0, 36.0]",69332,3,,True,,,-0.8071865,,Right Foot,,,"[26.2, 14.9]",,Ground Pass,,29.210443,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,['e85eb5ce-d8e8-4b7b-97cf-32cfd7d96c4f'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.204,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.4501,,,,,,,,,,,,,,b9ab79bb-1887-4af3-af18-f4cc363e64ef,174,,"[98.8, 55.8]",69332,4,,,,,-1.0377622,,Left Foot,,,"[104.7, 45.8]",,Ground Pass,,11.610771,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,14,Barcelona,217,"['c5c19e74-71bc-4c0a-8b95-30d2f7b1ae2a', 'fc022b74-cb50-4ca1-9262-0794fa567add', 'fd3f4d59-4392-47d0-b0d1-3b792d9f10a0']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.462,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.082515,,,,,,,,,,,,,,f36e2650-ba63-411b-9208-4c92434fe300,177,,"[84.3, 47.2]",69332,4,,,,,2.078859,,Right Foot,,,"[79.4, 56.0]",,Ground Pass,,10.072239,,,,Daniel Alves da Silva,4324.0,,,,,Recovery,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,14,Barcelona,217,['65c2af00-64d4-4afc-a13b-da45f7e21a9a'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.012,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.037454,,,,,,,,,,,,,,0f6dee7f-d1a9-4641-a9c8-57f1c94b0ead,181,,"[82.5, 54.5]",69332,4,,,,,0.24355213,,Right Foot,,,"[99.0, 58.6]",,Ground Pass,,17.001764,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,14,Barcelona,217,"['5cb294c7-ff5b-4af6-89af-a8ee66ff0fe2', '6ec7512d-092b-494e-a54b-1dee0f6fa117', '803a947d-b07e-4187-adbf-8e0ba0da957b']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.671,Pass,True,2011/2012
,,,,,,,,,,,,,,,,4.049007,,,,,,,,,,,,,,eb293b4d-b0b5-4b8d-b78b-a7e2971ce647,185,,"[37.7, 15.6]",69332,4,,,,,-0.31760693,,Left Foot,,,"[81.2, 1.3]",,Low Pass,,45.790173,,Out,,Miguel Pérez Cuesta,26804.0,,,,,,1,From Goal Kick,Jordi Figueras Montel,26801.0,Left Back,14,Barcelona,217,['1db2e5fc-6ba5-497e-b663-74c3abd53d21'],17,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:17.767,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.311396,,,,,,,,,,,,,,c8c299b9-10ed-4909-a52a-8a77543f29f9,187,,"[38.2, 80.0]",69332,4,,,,,-1.0659349,,,,,"[44.5, 68.6]",,Low Pass,,13.024976,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,['fcbc4a2a-ca8e-44c7-a522-add93edc3f6a'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.200,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.169277,,,,,,,,,,,,,,9bbcda87-803c-4d52-b91b-399eac527e7c,190,,"[44.7, 68.6]",69332,4,,,,,2.336063,,Right Foot,,,"[37.4, 76.2]",,Low Pass,,10.538027,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,15,Barcelona,217,['147b2b30-c04a-4a9a-901f-098c7fb08b6e'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.631,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.7308,,,,,,,,,,,,,,98b0f069-a087-4247-b493-28f88c96c1c3,193,,"[44.9, 75.6]",69332,4,,,,,-1.1484097,,Right Foot,,,"[64.9, 31.1]",,High Pass,,48.787807,,Incomplete,,David Villa Sánchez,12737.0,,True,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,"['214444bb-a0a1-40c0-bec3-f771664d7e3a', 'fed2dcf5-41c2-4ff8-a539-a98f2e7fe246']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.324,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.395089,,,,,,,,,,,,,,214444bb-a0a1-40c0-bec3-f771664d7e3a,195,,"[56.1, 49.9]",69332,4,,,,,-0.28422552,,Head,,,"[65.0, 47.3]",,Low Pass,,9.272001,,,,Javier Fuego Martínez,6751.0,,,,,Recovery,1,From Throw In,Miguel Ángel Sánchez Muñoz,26802.0,Right Wing,15,Barcelona,217,"['7220f3bc-b8d6-4c2b-8295-b1383ffda0bb', '98b0f069-a087-4247-b493-28f88c96c1c3']",40,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:40.054,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.952,,,,,,,,,,,,,,ebae136a-ae7f-470b-bade-526899536c4f,199,,"[64.8, 47.3]",69332,4,,,,,0.35327998,,Right Foot,,,"[80.8, 53.2]",,High Pass,,17.053152,,Incomplete,,Alhassane Bangoura,23761.0,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Left Defensive Midfield,15,Barcelona,217,"['0341b1e6-2f64-4991-833a-7169de2a1f1f', '1afa2ebc-baac-4e53-8162-e188647804e2', 'b30cf23b-5fd7-4208-99b2-7f4432627315']",41,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:41.601,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.302,,,,,,,,,,,,,,1afa2ebc-baac-4e53-8162-e188647804e2,201,,"[40.2, 27.8]",69332,4,,,,,-0.55002433,,Head,,,"[53.9, 19.4]",,Low Pass,,16.070158,,,,Seydou Kéita,20169.0,,,,,Recovery,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,15,Barcelona,217,"['25e4d1a0-12d6-4012-aafc-9cf1a8e9e600', 'ebae136a-ae7f-470b-bade-526899536c4f']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.553,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.783422,,,,,,,,,,,,,,46ccac81-bf0a-4288-8876-84731ba11ac9,205,,"[52.9, 13.9]",69332,4,,,,,0.35662013,,Left Foot,,,"[58.0, 15.8]",,Ground Pass,,5.4424257,,Incomplete,,David Villa Sánchez,12737.0,,,,,,1,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,15,Barcelona,217,"['b15d0b00-ae5c-4444-b9b7-224018a1e2e3', 'c7e73d72-b5e5-450a-bd4a-0d8b15425678']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.895,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.950471,,,,,,,,,,,,,,c8b53da6-a673-4f16-8027-4cfc5d27d69b,209,,"[65.9, 65.2]",69332,4,,,,,0.1264405,,Right Foot,,,"[77.7, 66.7]",,Low Pass,,11.894957,,,,Alhassane Bangoura,23761.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,16,Rayo Vallecano,360,['fa16a3f0-f722-46b0-a2d3-d490e20e9ec2'],47,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:47.949,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.6611,,,,,,,,,,,,,,1957cc7b-bc8e-48a3-a3d7-32ab0834e6e7,212,,"[77.1, 64.8]",69332,4,,,,,-1.6951513,,Right Foot,,,"[75.7, 53.6]",,Ground Pass,,11.287161,,,,Miguel Ángel Sánchez Muñoz,26802.0,,,,,,1,Regular Play,Alhassane Bangoura,23761.0,Center Forward,16,Rayo Vallecano,360,['9acafd82-11b1-4b3d-aaad-f046b76c360d'],50,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:04:50.293,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.8497,,,,,,,,,,,,,,6cb1bc8d-f7bd-4910-8590-c17aa758ad09,220,,"[40.4, 29.0]",69332,4,,,,,0.31855568,,Right Foot,,,"[49.8, 32.1]",,Ground Pass,,9.89798,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,16,Rayo Vallecano,360,"['3665e817-1d0d-46ed-be80-40c1d7af9183', '91403e78-b130-457b-ac8b-6ecef00c486a']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.451,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.990905,,,,,,,,,,,,,,acdb1315-c9a5-42af-b6c3-8e1e52924269,224,,"[56.9, 42.0]",69332,5,,,,,1.8958042,,Right Foot,,,"[53.8, 51.2]",,Ground Pass,,9.708244,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Jose María Movilla Cubero,25920.0,Right Center Midfield,16,Rayo Vallecano,360,['8658ea8a-b6bf-439e-89e2-4b98049095c1'],1,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:01.218,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.301324,,,,,,,,,,,,,,00985612-b655-46a8-8a7d-eaa5d50bf39b,227,,"[51.8, 50.8]",69332,5,,,,,-2.4968128,,Right Foot,,,"[39.3, 41.4]",,Ground Pass,,15.640013,,,,Alejandro Arribas Garrido,6869.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,16,Rayo Vallecano,360,['a5a62f00-4346-48d1-8539-22a721010056'],2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:02.249,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.831769,,,,,,,,,,,,,,4dc11301-1bb0-4afb-ad9f-a53f484d0bcc,230,,"[41.4, 36.3]",69332,5,,,,,-1.360762,,Right Foot,,,"[46.9, 10.5]",,Ground Pass,,26.379726,,,,Jordi Figueras Montel,26801.0,,,,,,1,Regular Play,Alejandro Arribas Garrido,6869.0,Left Center Back,16,Rayo Vallecano,360,['a2b753d5-7d4a-4f57-bee4-6c320e89ea9a'],4,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:04.513,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.3587,,,,,,,,,,,,,,2f1e705e-c5fe-41a6-8f2b-0e29aa293f19,234,,"[53.6, 16.5]",69332,5,,,,,1.1210368,,Left Foot,,,"[64.8, 39.7]",,Ground Pass,,25.761988,,,,Miguel Pérez Cuesta,26804.0,,,,,,1,Regular Play,Jordi Figueras Montel,26801.0,Left Back,16,Rayo Vallecano,360,['f5697a1a-8bee-4e71-91f2-a8c8a152cf73'],9,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:05:09.301,Pass,,2011/2012
