bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[46.7, 32.6]",,,,,,,,,,,3.2147,,,,,,,,,,,,6ea805bf-9150-44be-b1ac-aae32bade241,492,,,"[44.9, 33.0]",69255,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,25,Barcelona,217,"['26000726-4d4a-4abb-8bad-412215fc7017', '484d0761-d90d-4d2e-a653-93c4e9c92617']",32,,,,,,,,,,,,,,,,Barcelona,217,00:09:32.554,Carry,,2009/2010
,,,,"[49.7, 26.5]",,,,,,,,,,,0.8085,,,,,,,,,,,,d1724946-3077-4224-bede-e85384ea7b3e,495,,,"[54.4, 25.2]",69255,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,25,Barcelona,217,"['4e5c6cb7-72b2-4d38-8fc9-bada6d9a61b2', '8c51c1d6-7573-4cbd-979b-071ce8332879']",36,,,,,,,,,,,,,,,,Barcelona,217,00:09:36.855,Carry,,2009/2010
,,,,"[37.2, 41.5]",,,,,,,,,,,1.3473,,,,,,,,,,,,2fb493aa-23c9-4b10-97f4-2fc689ba9510,498,,,"[37.2, 41.5]",69255,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,25,Barcelona,217,"['066b402f-0f30-4da8-8123-d3a9c3cf0b5f', 'f9df3baa-1277-49d6-9302-395d74046bea']",39,,,,,,,,,,,,,,,,Barcelona,217,00:09:39.158,Carry,,2009/2010
,,,,"[52.6, 54.8]",,,,,,,,,,,0.011300001,,,,,,,,,,,,464482aa-abd7-4040-9565-210ff55b7835,502,,,"[51.5, 54.9]",69255,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,25,Barcelona,217,"['31a60815-0800-42fe-8928-0ceb69946f4c', 'a314539f-9577-40b4-ba4e-d740574752f9', 'e35ce9d8-bb60-40f9-a507-b040f51593ec']",42,,,,,,,,,,,,,,,,Barcelona,217,00:09:42.153,Carry,True,2009/2010
,,,,"[46.9, 65.4]",,,,,,,,,,,4.8326,,,,,,,,,,,,ad478459-8235-49b1-a601-4933d2b71215,505,,,"[33.3, 67.7]",69255,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dmytro Chygrynskiy,18608.0,Right Center Back,25,Barcelona,217,"['207dc0ff-948d-44ed-86e3-fd7c69cc4e8e', 'b37785d3-8061-44fc-8e18-483c7f024207']",43,,,,,,,,,,,,,,,,Barcelona,217,00:09:43.861,Carry,,2009/2010
,,,,"[68.6, 60.8]",,,,,,,,,,,0.08,,,,,,,,,,,,db11dc19-6847-457c-b3c2-ca845d0f946e,508,,,"[68.6, 60.6]",69255,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Center Forward,25,Barcelona,217,"['ea54425e-b6b6-43e4-b2c9-b7b8262ce5bc', 'f0e23e65-8247-4920-9686-51790475bc7a']",49,,,,,,,,,,,,,,,,Barcelona,217,00:09:49.651,Carry,,2009/2010
,,,,"[72.5, 63.9]",,,,,,,,,,,1.338476,,,,,,,,,,,,f8c513b0-b691-4d23-9780-b99386faad23,511,,,"[67.5, 75.1]",69255,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,25,Barcelona,217,"['2855ffae-230c-47c7-8e72-706ba46216d2', 'c42090e6-09f3-4a12-96ea-e3ad89a0b2a2', 'e268a4a4-3bc4-4355-9a17-1cbf154882cc']",51,,,,,,,,,,,,,,,,Barcelona,217,00:09:51.383,Carry,True,2009/2010
,,,,"[17.3, 58.2]",,,,,,,,,,,2.503,,,,,,,,,,,,f010ac57-09d3-4449-a9b3-c3d36c5290bf,518,,,"[19.1, 60.9]",69255,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,27,Barcelona,217,"['6d170b70-269d-4e05-af3c-f0e3b9e6740f', 'ed453346-5244-49ed-86a8-4ad790180b9f']",48,,,,,,,,,,,,,,,,Barcelona,217,00:10:48.016,Carry,,2009/2010
,,,,"[71.0, 60.8]",,,,,,,,,,,0.69,,,,,,,,,,,,83df6684-b885-48c9-b606-cc22baa281f6,528,,,"[74.6, 62.0]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nabil Baha,26670.0,Center Attacking Midfield,29,Málaga,223,"['093711b8-47b4-4181-8e0f-6ec1d070a023', '4ce17f5d-9826-46c7-b877-5bcab6a0872a', '9241f5ba-ad2d-4db0-b1fb-f996cb0eecf1']",23,,,,,,,,,,,,,,,,Málaga,223,00:11:23.249,Carry,True,2009/2010
,,,,"[62.1, 55.5]",,,,,,,,,,,0.04,,,,,,,,,,,,6c069b64-2da2-4616-b960-6bc9bba2c05c,533,,,"[62.4, 55.1]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Jesús Gutiérrez Robles,25883.0,Right Defensive Midfield,29,Málaga,223,"['b911d902-ef70-4392-b6ce-4a044b50d7df', 'fa189fc7-152d-41b4-8265-7cf6d7b90c55']",25,,,,,,,,,,,,,,,,Málaga,223,00:11:25.074,Carry,,2009/2010
,,,,"[66.6, 49.8]",,,,,,,,,,,0.5182,,,,,,,,,,,,72eb67ec-13ef-40e9-ae9c-c9c9edbefec8,536,,,"[67.5, 49.8]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Torres Buigues,24162.0,Left Defensive Midfield,29,Málaga,223,"['3f43e77a-7ca9-4b9e-95f2-eb188303e4b5', 'dd405165-e2f1-48e5-aecc-5a731557afc4', 'ec332a73-3776-4410-b3ba-d88044689101']",25,,,,,,,,,,,,,,,,Málaga,223,00:11:25.717,Carry,True,2009/2010
,,,,"[79.8, 47.8]",,,,,,,,,,,0.6424,,,,,,,,,,,,2928ef04-236e-4522-aca9-e8b624f1bf09,541,,,"[81.7, 47.7]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Obinna Nsofor,26678.0,Center Forward,29,Málaga,223,"['a99615df-be8e-45df-9f73-d7c7eade3f0c', 'dad43ecd-d4e5-4cab-bf77-f0f817955011', 'e2085e26-375b-4402-a0a1-fc60f57b36c7']",27,,,,,,,,,,,,,,,,Málaga,223,00:11:27.251,Carry,True,2009/2010
,,,,"[40.2, 44.7]",,,,,,,,,,,0.364314,,,,,,,,,,,,5922b2e4-7142-4266-98e1-a37c1acb2c27,546,,,"[40.2, 44.7]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,30,Barcelona,217,"['35073b7e-c345-4f43-8f3d-51f6e7b5a0d6', '7b8a9e6c-aaef-452f-9ec2-a500a4c4e693']",29,,,,,,,,,,,,,,,,Barcelona,217,00:11:29.284,Carry,,2009/2010
,,,,"[58.6, 51.8]",,,,,,,,,,,1.9653,,,,,,,,,,,,25effe96-27a4-4f2d-bd56-72bfcf4afa65,549,,,"[57.1, 46.6]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,30,Barcelona,217,"['1ccf8229-e0a2-40b5-ad7e-83896560b0b0', '86351f58-ebd1-49e6-818f-48078b1d0344']",30,,,,,,,,,,,,,,,,Barcelona,217,00:11:30.674,Carry,,2009/2010
,,,,"[63.9, 38.7]",,,,,,,,,,,0.6129,,,,,,,,,,,,f154d316-1e4b-498b-b9c8-c89b563eb35f,555,,,"[64.2, 40.4]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Obinna Nsofor,26678.0,Center Forward,30,Barcelona,217,"['0486c6f3-5495-421e-95e4-f8ac12b186b5', '32d36079-2aad-4012-b553-b4510f240172', '9b93b803-981a-4302-8b6e-9433d8b43cce', 'dc9c03da-9952-444f-8bcf-77dd2c310d62']",34,,,,,,,,,,,,,,,,Málaga,223,00:11:34.584,Carry,True,2009/2010
,,,,"[63.2, 30.1]",,,,,,,,,,,0.533,,,,,,,,,,,,205d0b0d-c265-4e21-afad-2200f9e7334a,558,,,"[63.9, 38.7]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Obinna Nsofor,26678.0,Center Forward,30,Barcelona,217,"['32d36079-2aad-4012-b553-b4510f240172', '422fb5d1-5ad8-43fe-a006-e614891aed14', '9b93b803-981a-4302-8b6e-9433d8b43cce', 'fb31019f-fb86-4565-a7f0-4a549e38f164']",35,,,,,,,,,,,,,,,,Málaga,223,00:11:35.197,Carry,True,2009/2010
,,,,"[60.7, 31.8]",,,,,,,,,,,0.4422,,,,,,,,,,,,74694c01-a441-4758-a5ff-73c4b83da94b,561,,,"[63.2, 30.1]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Obinna Nsofor,26678.0,Center Forward,30,Barcelona,217,"['3053cbc7-58b5-44a1-8a4f-008e6f5fc00d', '422fb5d1-5ad8-43fe-a006-e614891aed14', 'fb31019f-fb86-4565-a7f0-4a549e38f164']",35,,,,,,,,,,,,,,,,Málaga,223,00:11:35.730,Carry,True,2009/2010
,,,,"[81.4, 14.8]",,,,,,,,,,,4.9674,,,,,,,,,,,,4a56da4b-9719-4cce-acb4-ecba19e632b8,565,,,"[54.2, 11.1]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,30,Barcelona,217,"['361c181c-70cc-448b-9936-89e868efa0e4', '9040e36a-c6bf-4453-8294-95563420cca8', 'c8752e09-3ea8-40fb-a071-9be36d69bd80']",37,,,,,,,,,,,,,,,,Málaga,223,00:11:37.635,Carry,True,2009/2010
,,,,"[47.5, 75.6]",,,,,,,,,,,5.6253,,,,,,,,,,,,337d11d5-b003-4a6d-a3a6-20f5684a6d5b,569,,,"[39.6, 66.2]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,30,Barcelona,217,"['83041e72-669a-4103-a29a-21433f866543', '87e407a3-12d1-4170-a6eb-8652b1d1d222', '95120140-625d-47d4-abc3-cc1f2ce64c76']",42,,,,,,,,,,,,,,,,Barcelona,217,00:11:42.602,Carry,True,2009/2010
,,,,"[46.9, 64.8]",,,,,,,,,,,0.04,,,,,,,,,,,,249cc3ca-1879-44d4-96b2-1e0da700ac3a,574,,,"[47.3, 63.4]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,30,Barcelona,217,"['9174f29d-b698-4594-9538-f9f178ef1bf1', 'f77794e5-7060-44cb-b183-a4505b5829ba']",49,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.099,Carry,,2009/2010
,,,,"[43.8, 73.3]",,,,,,,,,,,1.8846,,,,,,,,,,,,bd27844a-b4b1-4b22-9c38-24ee848d0742,577,,,"[44.7, 75.1]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,30,Barcelona,217,"['390a8ac7-6165-4e99-9556-2db216764905', '40b9c93b-ee3c-41e6-acad-7ce4ca55c807', 'b646fce5-59d2-4ca8-a125-04ed08f25839']",50,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.561,Carry,True,2009/2010
,,,,"[37.3, 35.0]",,,,,,,,,,,4.692597,,,,,,,,,,,,59272572-42d5-4465-94d3-a08433363422,581,,,"[18.7, 37.0]",69255,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,30,Barcelona,217,"['2071e038-23ed-4e21-acc6-04dd5ba02100', '8ba91d62-679f-4e67-959a-63b45a384489']",55,,,,,,,,,,,,,,,,Barcelona,217,00:11:55.432,Carry,,2009/2010
,,,,"[45.5, 60.0]",,,,,,,,,,,2.9569001,,,,,,,,,,,,c7f2c3fe-4bfd-4765-a39f-4857d8e6f92c,584,,,"[31.9, 62.9]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,30,Barcelona,217,"['24d10312-6448-43c1-98a0-ec5f20f794bb', 'fa422470-f779-463b-902a-c2913b1de743']",2,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.359,Carry,,2009/2010
,,,,"[39.8, 30.7]",,,,,,,,,,,1.5526,,,,,,,,,,,,b235af4c-8a67-48f9-b2bf-50cbff898183,587,,,"[35.2, 29.9]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,30,Barcelona,217,"['73c571df-e341-408d-949c-329e89068df7', 'df1e2b84-9ec5-4723-9637-2e0988733afd']",7,,,,,,,,,,,,,,,,Barcelona,217,00:12:07.880,Carry,,2009/2010
,,,,"[47.5, 69.9]",,,,,,,,,,,1.429,,,,,,,,,,,,933b1c9b-6e04-40b0-a5c3-02becb6b9484,590,,,"[40.4, 71.0]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,30,Barcelona,217,"['3aef1373-addc-4d43-9028-35ba9482ad5e', '67762946-0e44-44f7-bf42-2cc1b75d0b7f']",12,,,,,,,,,,,,,,,,Barcelona,217,00:12:12.280,Carry,,2009/2010
,,,,"[46.7, 55.1]",,,,,,,,,,,3.0624,,,,,,,,,,,,14a33afb-64b9-43be-9c55-74ca7d672020,593,,,"[47.7, 57.7]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,30,Barcelona,217,"['3845e0d5-d980-4005-a040-29bd7953efdf', '62d43ac6-f63e-4a56-8d14-8091dc2205a0', '991d6a7b-f3af-4d14-a3ae-cb6157eb6945']",15,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.221,Carry,True,2009/2010
,,,,"[41.6, 26.2]",,,,,,,,,,,1.4173,,,,,,,,,,,,a22baf32-bcc6-4f5a-b04e-08bbe8d34f2a,597,,,"[41.0, 25.9]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Right Center Back,30,Barcelona,217,"['5a8b090c-2272-4798-99e2-fd46aa044294', '667adb04-8a77-4480-a25f-578ed89d3001']",20,,,,,,,,,,,,,,,,Barcelona,217,00:12:20.821,Carry,,2009/2010
,,,,"[51.6, 6.0]",,,,,,,,,,,2.2314,,,,,,,,,,,,776011f5-0b17-429a-bdb6-d5bd7f661332,602,,,"[51.4, 5.4]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,31,Málaga,223,"['3a0a89e9-3125-4660-8218-dd2688ba90e5', '3b6ba8df-4d60-44f7-bfbe-e21b00e25b4c', '9e09100c-4a87-4270-aa12-5d728f085f7d']",26,,,,,,,,,,,,,,,,Málaga,223,00:12:26.712,Carry,True,2009/2010
,,,,"[67.6, 4.6]",,,,,,,,,,,3.7272,,,,,,,,,,,,f759141b-ddb9-48c3-bda6-d49aff5e8aab,606,,,"[51.6, 6.0]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,31,Málaga,223,"['3a0a89e9-3125-4660-8218-dd2688ba90e5', '3d10e579-a788-4348-b5f0-255789c3d79d', '5022e8bc-d149-48d3-8894-8c2bbda09ae1', '91b4945c-9126-4cdf-b26b-468b3ff7be44']",28,,,,,,,,,,,,,,,,Málaga,223,00:12:28.943,Carry,True,2009/2010
,,,,"[53.3, 9.9]",,,,,,,,,,,0.4009,,,,,,,,,,,,3672cd35-ccd0-4687-9937-e44de2487ba6,612,,,"[53.3, 8.2]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,32,Málaga,223,"['6a58eeee-c01c-4d12-9d13-525726813c19', '77066c66-55f2-4e58-b2b4-a9f73fb558f9']",48,,,,,,,,,,,,,,,,Málaga,223,00:12:48.299,Carry,,2009/2010
,,,,"[44.7, 71.6]",,,,,,,,,,,1.1932,,,,,,,,,,,,7d22f7cc-667f-4a6c-bc53-394a47667329,615,,,"[41.3, 71.6]",69255,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Gámez Duarte,4788.0,Right Back,32,Málaga,223,"['a3f097a3-5436-4f5d-94e7-94a344a96e02', 'aa3153a8-a917-41bb-804e-7c3a90f52b64', 'b437a419-ff29-4862-8977-405e2cd4f608']",53,,,,,,,,,,,,,,,,Málaga,223,00:12:53.435,Carry,True,2009/2010
,,,,"[88.1, 15.0]",,,,,,,,,,,1.563,,,,,,,,,,,,ecf036b5-6b66-4bf1-bb4f-934b01d3582c,622,,,"[75.4, 21.9]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,33,Barcelona,217,"['0b365d1e-fef6-4523-a67c-80fd54232ae1', '490adc56-2907-4152-b48b-f1664721b446', 'db04ee73-ef17-490d-b8ae-575cde52dc4e']",6,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.609,Carry,True,2009/2010
,,,,"[37.4, 65.3]",,,,,,,,,,,0.4095,,,,,,,,,,,,7a3bbfa6-0b3e-4622-a1e5-fa75e494c2ce,627,,,"[35.4, 65.9]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesús Gámez Duarte,4788.0,Right Back,33,Barcelona,217,"['15f7924d-ba6c-4690-ab30-90b62537ff1b', '61085c00-e0b1-495c-96b3-84bff3ca81c8']",9,,,,,,,,,,,,,,,,Málaga,223,00:13:09.614,Carry,,2009/2010
,,,,"[66.3, 20.4]",,,,,,,,,,,0.8108,,,,,,,,,,,,6ecd64f7-0be2-4535-8e47-82cfb0b282dd,630,,,"[69.4, 17.1]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,33,Barcelona,217,"['25a62dc5-c819-45e5-aa18-a3af8a786392', 'ebbc1118-1685-4d46-878a-27fc2f6f276d']",12,,,,,,,,,,,,,,,,Barcelona,217,00:13:12.128,Carry,,2009/2010
,,,,"[68.2, 62.9]",,,,,,,,,,,4.1378,,,,,,,,,,,,e36a536d-342c-448a-a79e-81e2ea21f6ea,633,,,"[55.4, 47.1]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,33,Barcelona,217,"['0edca9e7-10e5-413f-bf72-6349b8928924', '750035da-f085-4e58-b686-84daa3f1505b']",14,,,,,,,,,,,,,,,,Barcelona,217,00:13:14.890,Carry,,2009/2010
,,,,"[88.7, 43.4]",,,,,,,,,,,3.5525,,,,,,,,,,,,5dc6bcf6-0e19-4940-84c3-40576541fe16,636,,,"[82.8, 62.0]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,"['03d270e7-39de-47e4-b5e8-586b65b5af5f', '60ffca39-6b37-420e-b674-19a462ee506e', '80b6f586-66c0-4351-9b0b-e73cd9360509']",19,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.953,Carry,True,2009/2010
,,,,"[108.0, 22.2]",,,,,,,,,,,2.5618,,,,,,,,,,,,9651bbe2-76be-4bd2-a6b5-83586f0a7670,641,,,"[97.3, 18.7]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,33,Barcelona,217,"['4465bcf5-6d49-4321-9b67-33b3c074a16f', '8492fdae-558e-4edc-b73f-d4674bb8a035']",25,,,,,,,,,,,,,,,,Barcelona,217,00:13:25.649,Carry,,2009/2010
,,,,"[117.4, 20.4]",,,,,,,,,,,0.04,,,,,,,,,,,,ba2ba162-4141-4c79-889d-e8859991e66d,644,,,"[117.7, 20.7]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,33,Barcelona,217,"['ac4e9f7d-a6a3-45ab-8838-be611ab55f8b', 'd7b0a9f3-ed91-4041-8f9b-214605849887']",29,,,,,,,,,,,,,,,,Barcelona,217,00:13:29.960,Carry,,2009/2010
,,,,"[15.5, 47.8]",,,,,,,,,,,4.7304,,,,,,,,,,,,8d1563b9-d0e5-4632-b364-45e052e8e77a,648,,,"[4.4, 41.0]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,33,Barcelona,217,"['8597a799-7630-44df-ac8a-e025018f6191', '8a00318d-f0ba-4fb2-b824-f84afcf51de1']",30,,,,,,,,,,,,,,,,Málaga,223,00:13:30.878,Carry,,2009/2010
,,,,"[52.7, 64.8]",,,,,,,,,,,0.648128,,,,,,,,,,,,6f56fd08-32ea-47ba-8820-4c44082ec408,654,,,"[53.5, 66.5]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,33,Barcelona,217,"['2c135241-3e0a-404d-a068-d3cb9b17abeb', 'ad7cd02b-d643-4ed8-ace3-1ace69e1cc7c']",41,,,,,,,,,,,,,,,,Barcelona,217,00:13:41.576,Carry,,2009/2010
,,,,"[52.1, 52.9]",,,,,,,,,,,1.9727,,,,,,,,,,,,105aa289-3f38-4086-8470-105d66922fb7,657,,,"[52.1, 52.9]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,33,Barcelona,217,"['8f1e20a0-352d-4162-9f38-8b83a8293825', 'dbbd3f38-1357-4138-a6c5-5a2eab93183b']",43,,,,,,,,,,,,,,,,Barcelona,217,00:13:43.349,Carry,,2009/2010
,,,,"[56.6, 27.8]",,,,,,,,,,,0.9725,,,,,,,,,,,,40120e22-268e-446f-b60f-85fe177d9d6c,660,,,"[50.9, 30.1]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dmytro Chygrynskiy,18608.0,Right Center Back,33,Barcelona,217,"['8418417c-5b78-4f57-818e-d2b1c96d27cd', 'e092352e-1dea-401f-9e73-b78deb664059']",47,,,,,,,,,,,,,,,,Barcelona,217,00:13:47.285,Carry,,2009/2010
,,,,"[61.2, 6.5]",,,,,,,,,,,1.6126,,,,,,,,,,,,7d123efc-9bed-4577-87cc-cd48cf8fe841,663,,,"[62.3, 5.3]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,33,Barcelona,217,"['ac180e20-e546-4074-be1f-95387d586a1d', 'b7a9e946-f43b-43a8-b8da-2302171ec081', 'e86cb56f-5525-467c-8181-69c987b8d089']",50,,,,,,,,,,,,,,,,Barcelona,217,00:13:50.661,Carry,True,2009/2010
,,,,"[32.1, 23.9]",,,,,,,,,,,0.04,,,,,,,,,,,,a68ce6a5-3962-42eb-9b49-6324def97f0f,667,,,"[36.7, 22.8]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dmytro Chygrynskiy,18608.0,Right Center Back,33,Barcelona,217,"['25ebe83e-97a3-4ceb-a9c0-25a68572fb22', 'e2e4bc3f-c4b7-4d4c-8cd1-97e444d2182e']",54,,,,,,,,,,,,,,,,Barcelona,217,00:13:54.769,Carry,,2009/2010
,,,,"[13.9, 44.7]",,,,,,,,,,,1.1661,,,,,,,,,,,,d9c9a972-9d82-46ad-98c6-f9d03d2b5498,670,,,"[13.4, 36.3]",69255,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,33,Barcelona,217,"['caf655a5-90c8-493e-9c8f-88d0fad59d83', 'da1d7fe2-a52a-4153-af2e-09baddcbc333']",57,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.213,Carry,,2009/2010
,,,,"[49.7, 67.4]",,,,,,,,,,,6.5383,,,,,,,,,,,,dc9efa2d-cb39-4c3b-bb23-4576d0a7b10b,673,,,"[19.6, 67.3]",69255,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,33,Barcelona,217,"['a9ab3f5e-9cc9-4c4e-9a7e-58bbf4f852dc', 'db12df0d-4661-4a91-9f58-d6315267ed1f']",0,,,,,,,,,,,,,,,,Barcelona,217,00:14:00.778,Carry,,2009/2010
,,,,"[81.6, 66.8]",,,,,,,,,,,2.4415,,,,,,,,,,,,829fdaff-c3f3-4c0e-a192-4d7ebb2877b6,676,,,"[81.1, 74.4]",69255,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,33,Barcelona,217,"['0aeb6d52-b4b6-49ce-8d17-751793656207', '5b7bf593-2861-4809-8e2a-d2a4eb34b40c', 'f1914102-b5e5-461e-8f66-b96c947fd24a']",9,,,,,,,,,,,,,,,,Barcelona,217,00:14:09.344,Carry,True,2009/2010
,,,,"[66.9, 5.3]",,,,,,,,,,,3.6595,,,,,,,,,,,,bb392919-b44a-405a-aba6-a7784000ba7a,682,,,"[54.1, 5.6]",69255,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Wing,34,Málaga,223,"['3f52b4d8-7afd-4a2a-bffb-f4fcb035697b', 'bdeaad90-1dcb-4391-90fe-1d0b7106174c', 'f99c4fa6-36e0-413f-8984-eedfbcaa0700']",14,,,,,,,,,,,,,,,,Málaga,223,00:14:14.900,Carry,True,2009/2010
