ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,3.180127,,,,,,,,,,,,,5cf1b140-3d0b-43c4-9778-de78b7156122,83,,"[63.1, 56.9]",70283,1,,,,,0.040986497,761834d2-0de6-45bc-ae13-1a3ec7031f93,Right Foot,,,"[94.8, 58.2]",,High Pass,31.726645,,,,Thievy Guivane Bifouma Koulossa,26775.0,True,,Through Ball,True,,1,Regular Play,Sergio García De La Fuente,6767.0,Center Forward,5,Espanyol,214,['5faac39d-fe39-451b-9b25-030a21d0930f'],20,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:20.674,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.6347,,,,,,,,,,,,,31dd9dd1-505c-41b3-aa8b-6842b63a22af,91,,"[29.5, 44.7]",70283,1,,,,,0.821527,,Right Foot,,,"[37.5, 53.3]",,Low Pass,11.745638,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['74035fe3-814e-46e0-a3dd-19a731896798'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.226,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.5569,,,,,,,,,,,,,7436964a-ea77-4fb3-a8a1-1eafb69ce99c,94,,"[37.5, 53.3]",70283,1,,,,,-2.3232393,,Right Foot,,,"[28.7, 43.9]",,Low Pass,12.876335,,,,Martín Montoya Torralbo,6593.0,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,6,Barcelona,217,['2839f288-9ef5-46b7-8dba-fe522e2db028'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.978,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.6119,,,,,,,,,,,,,6ed2737d-9af6-4341-9be5-77d01a5732f9,98,,"[30.2, 43.4]",70283,1,,,,,-0.8547313,,Right Foot,,,"[50.3, 20.3]",,Low Pass,30.62058,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,6,Barcelona,217,"['3c2b81c3-d203-4307-aec9-efd1bd0de1b0', '59f4bb13-2d18-4586-94bf-553643e9ad63']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.655,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.3144,,,,,,,,,,,,,6cc904fc-8146-4f73-8a37-85936e8be988,101,,"[70.5, 16.7]",70283,1,,,,,2.0756576,,Right Foot,,,"[64.2, 28.1]",,Ground Pass,13.024976,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,['f069cd15-87bb-40f7-9b0d-b9cbba6f0f55'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.564,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.0833,,,,,,,,,,,,,1114aa35-51a3-4dfa-91bf-5d9d559f0253,104,,"[66.9, 30.2]",70283,1,,,,,1.3846214,,Right Foot,,,"[72.4, 59.4]",,Ground Pass,29.713465,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,['cae99703-45ae-4740-8d75-00d9c11e25bf'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.165,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.4397,,,,,,,,,,,,,143bb87c-dace-431b-bc9a-f3ec4583683c,107,,"[75.6, 59.2]",70283,1,,,,,-0.77001476,,Right Foot,,,"[78.9, 56.0]",,Low Pass,4.596738,,Incomplete,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,"['8ff884ae-8a55-46b7-bdb7-a11b43dcf0f3', 'c442d65a-e8ce-4b79-9213-601cd68eb899']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.516,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.7136,,,,,,,,,,,,,b283dfc1-ee7a-4114-bfe8-31a52769389a,113,,"[55.5, 27.7]",70283,1,,,,,0.77459943,,Left Foot,,,"[78.9, 50.6]",,High Pass,32.74095,,,,Sergio García De La Fuente,6767.0,,,,,,1,Regular Play,David López Silva,6754.0,Center Defensive Midfield,6,Barcelona,217,['8bcf41a0-fb20-4c6a-90d2-3ebc67057d0a'],52,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:52.874,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.6192,,,,,,,,,,,,,7e02b2dd-142d-4ea2-b8e0-8ce8961e309d,116,,"[42.8, 30.6]",70283,2,,True,,,1.1512377,,Right Foot,,,"[55.2, 58.4]",,Ground Pass,30.440105,,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['e909ece3-210b-4294-ad70-b08b322d0129'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.030,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.480655,,,,,,,,,,,,,33c4cb1e-796f-4361-9bff-058c6af2b44b,118,,"[66.3, 60.2]",70283,2,,,,,0.65137494,,Right Foot,,,"[86.5, 75.6]",,Ground Pass,25.400787,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['7daba57c-fb32-4a21-a89f-0641fd23e40e'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.024,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.2453,,,,,,,,,,,,,43bd93cc-8e29-444e-9844-3a53a8c2e2a2,126,,"[117.2, 74.1]",70283,2,,,,,-1.5707964,,Right Foot,,,"[117.2, 71.2]",,High Pass,2.9,,Incomplete,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,7,Barcelona,217,"['634181fe-3af5-4a2b-bf19-0630d0f48cbd', 'be984e3a-e555-4a56-ba49-96b705e810d4']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.335,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.8644,,,,,,,,,,,,,4b84bafe-82f8-4600-9969-734d0e332864,128,,"[120.0, 80.0]",70283,2,,,,,-2.642246,,Right Foot,,,"[113.4, 76.4]",,Ground Pass,7.5179787,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['2e51e9c7-7210-4638-b673-3d993564a4fa'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.585,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.2656,,,,,,,,,,,,,45ca6a95-cf93-4176-9809-dd2267f59d54,131,,"[107.7, 73.1]",70283,2,,,,,-1.4559197,,Left Foot,True,,"[111.9, 36.7]",,High Pass,36.641506,,Incomplete,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,8,Barcelona,217,['0e52eea4-0db6-4f2b-8f00-7b47c0c3bdbd'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.557,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.6014,,,,,,,,,,,,,f2e23216-06f0-4211-b15a-ea9bc59ddeb5,134,,"[16.0, 51.0]",70283,2,,,,,0.12672466,,Right Foot,,,"[83.5, 59.6]",,High Pass,68.04565,,Incomplete,,Sergio García De La Fuente,6767.0,,,,,,1,From Keeper,Francisco Casilla Cortés,6706.0,Goalkeeper,9,Espanyol,214,"['7087e4ab-03c6-4adc-9a89-d43913cb7f91', '78ddc7c2-d37e-4159-8eed-befc7a316758']",55,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:55.032,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.1382,,,,,,,,,,,,,78ddc7c2-d37e-4159-8eed-befc7a316758,136,,"[37.5, 21.4]",70283,2,,,,,-1.3854483,,Other,,,"[40.5, 5.4]",,High Pass,16.27882,,,,Martín Montoya Torralbo,6593.0,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,"['1d7ec101-6dab-48d5-8d0f-0452234c7a7d', 'f2e23216-06f0-4211-b15a-ea9bc59ddeb5']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.633,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.6869,,,,,,,,,,,,,b6558d36-c43c-484f-b39f-bb904ab3c278,140,,"[40.0, 4.1]",70283,3,,,,,0.11967849,,Left Foot,,,"[55.8, 6.0]",,Ground Pass,15.913831,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,10,Barcelona,217,"['5f00d0b9-9bb8-4a71-8e65-a144f842a9f6', 'ecace2c3-16e1-4b46-a8a8-fc041beef4a1']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.509,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.671157,,,,,,,,,,,,,8e127f98-0364-4a18-96ef-6f040e22c306,144,,"[71.9, 76.9]",70283,3,,,,,-2.6831534,,Left Foot,,,"[64.2, 73.1]",,Ground Pass,8.586617,,,,Raúl Rodríguez Navarro,26667.0,,,,,Recovery,1,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,11,Espanyol,214,['6a241301-4a18-4352-a267-40eac37a9d8a'],4,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:04.196,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0602,,,,,,,,,,,,,ca6c7c09-37e9-4936-8e99-f43f2fcc1a0a,148,,"[63.5, 74.3]",70283,3,,,,,-2.0536108,,Right Foot,,,"[57.0, 61.9]",,Ground Pass,14.000357,,,,David López Silva,6754.0,,,,,,1,Regular Play,Raúl Rodríguez Navarro,26667.0,Right Back,11,Espanyol,214,"['2a986906-4482-46ee-bf70-f83ca52dde1e', '91942bc0-df8f-40c9-b73b-4b17c66d3b52']",5,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:05.845,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.380829,,,,,,,,,,,,,d44f0981-4571-4829-af07-6e18da00b5de,151,,"[57.6, 57.9]",70283,3,,,,,-2.3826783,,Right Foot,,,"[42.1, 43.2]",,Ground Pass,21.362116,,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,Regular Play,David López Silva,6754.0,Center Defensive Midfield,11,Espanyol,214,['1a2a46e6-56fc-4680-91c5-d158ec7c0c87'],8,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:08.430,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.105078,,,,,,,,,,,,,b8c3425f-3c4f-414b-b848-193f1f2c3115,154,,"[42.1, 43.2]",70283,3,,,,,1.4892468,,Right Foot,,,"[43.8, 64.0]",,Ground Pass,20.869356,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,11,Espanyol,214,['9e86bb72-84dd-4efb-a203-33a0139e9db5'],11,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:11.286,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.994897,,,,,,,,,,,,,21637eac-df47-41f7-8a43-2730b24676bf,157,,"[40.8, 60.3]",70283,3,,,,,-2.6872907,,Right Foot,,,"[15.0, 47.7]",,Ground Pass,28.712366,,,,Francisco Casilla Cortés,6706.0,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Right Center Back,11,Espanyol,214,['a4c07d5a-811c-4cd2-8c0e-300bf1122b3d'],13,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:13.736,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.6598,,,,,,,,,,,,,ca5847ce-4a44-44dc-85bc-4ddacc00b657,160,,"[18.3, 47.2]",70283,3,,,,,0.12323934,,Right Foot,,,"[84.5, 55.4]",,High Pass,66.705925,,,,Sergio García De La Fuente,6767.0,,,,,,1,Regular Play,Francisco Casilla Cortés,6706.0,Goalkeeper,11,Espanyol,214,['13edc483-184e-47f5-afc1-2cb602a418d3'],24,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:24.828,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.4849,,,,,,,,,,,,,629387fd-7828-4808-a2f0-596d50f4ba37,166,,"[14.4, 43.6]",70283,3,,,,,0.7614028,,Keeper Arm,,,"[27.2, 55.8]",,Ground Pass,17.68276,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['2a93f3d2-e7f7-48ae-aedc-981014b0778d'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.478,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.3986,,,,,,,,,,,,,9cdd2de7-83c7-449c-aaf6-6e6edcc53542,169,,"[30.4, 58.6]",70283,3,,,,,0.055116534,,Right Foot,,,"[44.9, 59.4]",,Ground Pass,14.522052,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['b68e77e7-b035-486b-a208-4ebae5556484'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.830,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.3217,,,,,,,,,,,,,b1b4543a-0371-4593-86c0-0e2efc3d4987,172,,"[57.3, 60.7]",70283,3,,,,,-1.7739472,,Right Foot,,,"[51.8, 34.0]",,Ground Pass,27.260593,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['6cb4fa4f-0df4-45ba-8f72-ddfd07719a11'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.566,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.5153,,,,,,,,,,,,,b66ff789-0d83-441b-aeba-fd6bdf79fecc,175,,"[51.8, 34.0]",70283,3,,,,,-1.158188,,Right Foot,,,"[63.4, 7.5]",,Ground Pass,28.927668,,,,Martín Montoya Torralbo,6593.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['9a6cb1c9-e5eb-4aff-89a2-1e493b10c537'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.196,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1903,,,,,,,,,,,,,3cb95287-7808-4b2d-a940-5344026fde87,178,,"[63.4, 7.5]",70283,3,,,,,-0.39644128,,Right Foot,,,"[72.0, 3.9]",,Ground Pass,9.32309,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,12,Barcelona,217,['2cf41983-3918-4bd5-8c75-6450f7de4d84'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.678,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.5699,,,,,,,,,,,,,233a56e1-ac04-4d86-a909-c3799f32029c,182,,"[73.7, 3.5]",70283,3,,,,,2.898945,,Right Foot,,,"[63.6, 6.0]",,Ground Pass,10.404806,,,,Martín Montoya Torralbo,6593.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,12,Barcelona,217,"['0f1b6f98-b109-4d78-b7ae-a881832f542b', '0f4e43d8-7851-4c2b-895c-61dca5f8f4ad']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.185,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.259,,,,,,,,,,,,,473a1060-26a3-41cf-8fae-588fe5b93279,185,,"[64.0, 11.1]",70283,3,,,,,2.060328,,Left Foot,,,"[57.5, 23.3]",,Ground Pass,13.82353,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Left Back,12,Barcelona,217,['2f03db32-21e5-4a59-a106-7247949dbe38'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.741,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2642,,,,,,,,,,,,,ab21c030-9e3b-4852-8d1f-5a589bf5c92d,189,,"[61.7, 24.5]",70283,3,,,,,-0.19395915,,Right Foot,,,"[78.5, 21.2]",,High Pass,17.12104,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,"['55d2884a-e8c3-45e5-961c-f099c5e520d0', '7905bb83-7915-4d8f-af88-3d7a5484e8c0']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.011,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.4178,,,,,,,,,,,,,940de4b5-e30f-4df9-ba68-ac7b3c733e06,193,,"[77.0, 20.3]",70283,3,,,,,-1.1423101,,Right Foot,,,"[84.4, 4.1]",,Ground Pass,17.81011,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,"['08851e74-b048-497f-b70e-dc6c41801fc3', 'e831cb66-b134-42de-a14f-8ff19b6e14e5']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.737,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.6132,,,,,,,,,,,,,45aaae51-1116-4f8d-84f1-bbb2002af595,197,,"[117.2, 13.2]",70283,3,,,,,1.8232702,,Left Foot,True,,"[107.5, 50.8]",,High Pass,38.831043,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,12,Barcelona,217,"['606b1765-55e8-486a-a516-a8c3115dcb9c', '7b05bd32-5e0b-48ae-ae97-9cac1debc042']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.258,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.7924,,,,,,,,,,,,,4905568c-dfef-4358-b884-673986777f4e,203,,"[106.0, 68.0]",70283,4,,,,,-1.1947697,,Right Foot,True,,"[119.7, 33.3]",,High Pass,37.30657,,Out,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,,2,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.595,Pass,,2013/2014
,,,,,,,,,,,,,,,,3.747,,,,,,,,,,,,,3bc9ad18-d38b-4ef9-a799-b8f0e78fa575,204,,"[7.0, 45.0]",70283,4,,,,,0.28149512,,Right Foot,,,"[77.2, 65.3]",,High Pass,73.076195,,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,Goal Kick,1,From Goal Kick,Francisco Casilla Cortés,6706.0,Goalkeeper,13,Espanyol,214,['c066206c-380e-4d49-9174-98e87c0db721'],24,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:24.577,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0143,,,,,,,,,,,,,2bc8293b-c367-4d26-b950-401397049515,207,,"[77.2, 65.3]",70283,4,,,,True,0.28495735,,,,,"[87.1, 68.2]",,Low Pass,10.316007,,,,Sergio García De La Fuente,6767.0,,,,,,1,From Goal Kick,Thievy Guivane Bifouma Koulossa,26775.0,Right Wing,13,Espanyol,214,"['12e9c6d4-b227-4bd2-b576-c542549f6141', '6d8fd7df-f558-48e7-b2d1-627c86d4543f']",28,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:28.324,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,dcb11884-acdc-4e95-8a71-49722e5b14b0,211,,"[92.7, 72.4]",70283,4,,,,,-1.5707964,,Right Foot,,,"[92.7, 71.0]",,Ground Pass,1.4,,Incomplete,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,1,From Goal Kick,Sergio García De La Fuente,6767.0,Center Forward,13,Espanyol,214,"['4f9cc9bd-2a0c-46b0-9a48-eb3453a72a05', '59a963f4-4761-46d5-9460-93372e1d560c', '777b6178-a5ae-402f-bbd6-fb899fe583eb']",29,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:29.899,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.1406,,,,,,,,,,,,,cc22a2d7-c2f7-4c61-9d71-f88531b11871,217,,"[31.6, 4.8]",70283,4,,,,,0.1483858,,Left Foot,,,"[51.0, 7.7]",,Ground Pass,19.615555,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Left Back,13,Espanyol,214,"['70907770-6f4a-4fde-91fd-955af0da8a30', '8cda87d1-6cc2-4805-aa9f-4776e01940fd']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.112,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1554,,,,,,,,,,,,,f1c07d35-b802-4acc-a4b5-e49046c65b85,222,,"[68.8, 75.6]",70283,4,,,,,3.1103528,,Left Foot,,,"[56.0, 76.0]",,Ground Pass,12.806249,,,,Raúl Rodríguez Navarro,26667.0,,,,,,1,From Goal Kick,David López Silva,6754.0,Center Defensive Midfield,13,Espanyol,214,"['13402e9c-f844-4ec3-b321-7119c33a4677', 'c5a3cf31-4bda-4e0b-b62f-34876d27ac3b']",36,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:36.004,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.3194,,,,,,,,,,,,,c0d14e7b-3aee-4d3a-9b0e-cd9f6babb1d4,224,,"[56.0, 76.0]",70283,4,,,,,-0.87494135,,Right Foot,,,"[70.7, 58.4]",,Ground Pass,22.93142,,,,Víctor Sánchez Mata,6758.0,,,,,,1,From Goal Kick,Raúl Rodríguez Navarro,26667.0,Right Back,13,Espanyol,214,"['13402e9c-f844-4ec3-b321-7119c33a4677', '254bf3ab-d233-4004-bbae-0cfbf20463df']",37,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:37.159,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,2e63ba91-313b-4604-8ad4-6912a38f3b0a,226,,"[70.7, 58.4]",70283,4,,,,,1.2778839,,Left Foot,,,"[74.5, 71.0]",,Ground Pass,13.160547,,,,Abraham González Casanova,27148.0,,,,,,1,From Goal Kick,Víctor Sánchez Mata,6758.0,Left Center Midfield,13,Espanyol,214,['107f2b68-8b07-45ab-9dc8-194d52adb8df'],38,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:38.479,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1257,,,,,,,,,,,,,74941c9a-3f91-4563-a988-625dbc12be26,230,,"[76.8, 71.4]",70283,4,,,,,0.6540827,,Right Foot,,,"[85.8, 78.3]",,Low Pass,11.340635,,,,Sergio García De La Fuente,6767.0,,,,,,1,From Goal Kick,Abraham González Casanova,27148.0,Right Center Midfield,13,Espanyol,214,"['779f964d-32ef-4fab-87a3-97062c3b7665', '8649d11f-c39c-43da-be0b-9cea81b133ec']",39,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:39.740,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.9546,,,,,,,,,,,,,a46e6f7b-9d84-4cf7-80a8-b6b4a92d4fd0,234,,"[83.5, 71.4]",70283,4,,,,,-0.9415957,,Right Foot,,,"[94.2, 56.7]",,Ground Pass,18.18186,,,,Abraham González Casanova,27148.0,,,,,,1,From Goal Kick,Sergio García De La Fuente,6767.0,Center Forward,13,Espanyol,214,['00beeef4-703a-4a29-a1c4-a2d020ae051b'],43,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:43.519,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.93752,,,,,,,,,,,,,25d703b7-6da6-4cd1-843e-3efa49a54f4e,238,,"[94.6, 54.8]",70283,4,,,,,-1.3848506,3a7637aa-fc98-4d68-b580-023f23e5eeb8,Right Foot,,,"[96.5, 44.7]",,Ground Pass,10.277159,,,,Gabriel Andrei Torje,10731.0,True,,,,,1,From Goal Kick,Abraham González Casanova,27148.0,Right Center Midfield,13,Espanyol,214,"['02c03e4f-427d-4a1b-9ee1-bbe2dbf53196', 'f9a0daf2-1d45-42c2-87c3-4e5e452461d8']",44,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:44.946,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.5216,,,,,,,,,,,,,57eacb7d-41d7-4fe9-a8db-0901dec00ef0,243,,"[6.0, 36.0]",70283,5,,True,,,0.15291865,,Right Foot,,,"[33.9, 40.3]",,Ground Pass,28.229418,,,,Sergio Busquets i Burgos,5203.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,['e299604d-4d0e-4124-bf08-ca29219e4a6e'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.089,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.025,,,,,,,,,,,,,906df6ac-e11c-44d2-a74a-75ef75c570eb,246,,"[64.4, 37.3]",70283,5,,,,,2.283857,,Right Foot,,,"[51.6, 52.1]",,Ground Pass,19.56732,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,14,Barcelona,217,"['bb32708a-a712-4925-9e9b-dbcac1322bff', 'c11baf85-fb9b-47c7-8f99-a4b55dd49cd3']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.500,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.3461,,,,,,,,,,,,,3c3f7b8c-fccf-425b-9fd7-c38e96b061c7,249,,"[56.6, 49.3]",70283,5,,,,,-1.8005381,,Right Foot,,,"[50.8, 24.5]",,Ground Pass,25.469196,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Barcelona,217,['c9be78a6-ebbc-4295-aef8-83ea65fc28ff'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.690,Pass,,2013/2014
