bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.8832,,,,,,,,,,,,,c02e623a-0ebb-4153-b367-878268077d16,126,,"[42.7, 22.8]",69221,3,,,,,-0.74837804,,Head,,,,"[51.1, 15.0]",,High Pass,,11.462984,,Incomplete,,Jeffren Isaac Suárez Bermúdez,26624.0,,,,,,Recovery,1,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,8,RC Deportivo La Coruña,219,"['47628083-f571-4016-83a8-1c5cb0d71eef', 'deb2e894-6fdb-4211-b53a-05f9fd858d52', 'f2d7cf8f-58dc-4188-afdd-f358e1039b95']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.023,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.7105,,,,,,,,,,,,,deb2e894-6fdb-4211-b53a-05f9fd858d52,129,,"[69.9, 66.0]",69221,3,,,,True,-0.8790014,,,,,,"[81.0, 52.6]",,High Pass,,17.400288,,Incomplete,,Iván Sánchez Rico Soto,26055.0,,,,,,Recovery,1,From Goal Kick,Laureano Sanabria Ruiz,23800.0,Right Back,8,RC Deportivo La Coruña,219,"['a9a4eae5-99dc-42e5-9697-de0c104bbb3c', 'c02e623a-0ebb-4153-b367-878268077d16', 'c1b27a6a-f323-4c1d-8a53-202811ccd8e5', 'cbf384a6-bca7-43bd-8b17-e1824726deba']",25,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:25.906,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.986375,,,,,,,,,,,,,cbf384a6-bca7-43bd-8b17-e1824726deba,132,,"[40.0, 28.4]",69221,3,,,,True,-0.4889187,,,,,,"[65.0, 15.1]",,High Pass,,28.317663,,,,Bojan Krkíc Pérez,4913.0,,,,,,Recovery,1,From Counter,Rafael Márquez Álvarez,5558.0,Right Center Back,9,Barcelona,217,"['16e272b9-3627-4c9b-b706-f2873002469d', '2659ad78-6f96-47b6-b50e-5f3d14c76f88', 'deb2e894-6fdb-4211-b53a-05f9fd858d52']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.616,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.939745,,,,,,,,,,,,,3b11962c-eddd-4d29-9cb3-c49bdd5221a3,139,,"[67.5, 18.8]",69221,3,,,,,1.0284313,,Right Foot,,,,"[76.6, 33.9]",,Ground Pass,,17.630089,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Free Kick,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,10,Barcelona,217,['47e906a0-5c03-4f48-8747-6b76b2b05873'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.592,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.161212,,,,,,,,,,,,,907fae0b-b392-45d6-877a-e841e1e20180,143,,"[76.9, 34.9]",69221,3,,,,,-2.1720307,,Left Foot,,,,"[68.6, 22.8]",,Ground Pass,,14.673104,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,10,Barcelona,217,"['1d774648-340e-4489-ad6f-2b2aaf222bbc', 'd55e045a-97b4-4a1a-a198-8412b01e8262']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.978,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.681789,,,,,,,,,,,,,2533ecbb-93cc-456f-a885-2e1534e12d40,146,,"[68.6, 22.8]",69221,3,,,,,-1.1050996,,Right Foot,,,,"[78.4, 3.3]",,Ground Pass,,21.82407,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,10,Barcelona,217,['ba4a036e-47bf-4c7c-920a-d85216fdbf06'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.860,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.388194,,,,,,,,,,,,,2c9a7787-808b-420c-8aa8-491bc371e74e,149,,"[80.6, 4.0]",69221,3,,,,,2.204312,,Left Foot,,,,"[72.3, 15.3]",,Ground Pass,,14.020699,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,10,Barcelona,217,['dfdce272-e76a-4000-9783-53cd20ffa878'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.305,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.730087,,,,,,,,,,,,,08f95e70-3de0-4eb1-8aa1-75a850286151,153,,"[72.9, 12.4]",69221,3,,,,,2.8472104,,Right Foot,,,,"[54.1, 18.1]",,Ground Pass,,19.645102,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,10,Barcelona,217,"['6e888459-f125-4c03-83a1-1883668bb8d7', 'b9f20829-d01a-4a02-ae5a-a04ba29b6fd7']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.812,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.331817,,,,,,,,,,,,,e0f1fced-9d62-4229-83a4-b97df0f260fe,156,,"[54.1, 18.1]",69221,3,,,,,-1.0262446,,Right Foot,,,,"[62.7, 3.9]",,Ground Pass,,16.601204,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,10,Barcelona,217,"['00cf0f1b-4140-4cb1-858d-c99f4da4ca25', 'b9f20829-d01a-4a02-ae5a-a04ba29b6fd7']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.582,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.634384,,,,,,,,,,,,,bd30e8d6-215d-420d-bba2-9c61a913a18b,159,,"[64.6, 3.6]",69221,3,,,,,1.6405753,,Right Foot,,,,"[63.3, 22.2]",,Low Pass,,18.645374,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,10,Barcelona,217,"['b9f20829-d01a-4a02-ae5a-a04ba29b6fd7', 'dc8c4a57-5210-49b5-9d73-db7d157c6f5e']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.927,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.221934,,,,,,,,,,,,,fa0cdb75-33c7-455f-ad02-de1d46571541,162,,"[58.1, 19.0]",69221,4,,,,,3.0063686,,Right Foot,,,,"[43.4, 21.0]",,Ground Pass,,14.83543,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,10,Barcelona,217,['3dc43ed5-e59b-48bb-85ec-81deec36cbe7'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.539,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.7912,,,,,,,,,,,,,d892508b-d575-4afb-8eb9-6620b0143bf7,165,,"[55.6, 28.4]",69221,4,,,,,-0.47095266,,Right Foot,,,,"[104.7, 3.4]",,High Pass,,55.098186,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,10,Barcelona,217,['8d1b5d27-52f9-4f78-8dbf-9929fb9e0f59'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.112,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.3869,,,,,,,,,,,,,c83e2321-0fb6-4076-b475-0f898560e0cd,173,,"[16.8, 64.8]",69221,4,,,,,-3.020969,,Left Foot,,,,"[10.2, 64.0]",,Ground Pass,,6.6483083,,,,Sergio González Soriano,26206.0,,,,,,Recovery,1,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,11,RC Deportivo La Coruña,219,"['104e9dd9-59f5-4c19-8986-1676fa53e645', '845863ef-3fca-42bb-9193-5bc6d09ede51']",17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:17.671,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,4.124017,,,,,,,,,,,,,d88287d9-411e-44e0-9212-5e0fecf0112b,177,,"[120.0, 1.0]",69221,4,,,,,1.7648158,,Right Foot,,,,"[108.8, 58.0]",,High Pass,True,58.08993,,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,['7ab854be-c442-4bb6-a846-6ac7093cf8d8'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.685,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.2583,,,,,,,,,,,,,59e46444-cdec-4767-97df-33c8df9d9a07,181,,"[13.4, 8.6]",69221,4,,,,,-0.05258306,,Left Foot,,,,"[15.3, 8.5]",,Low Pass,,1.9026297,,Incomplete,,,,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,13,RC Deportivo La Coruña,219,"['02af85e4-8905-4d13-b458-55ee6c08f655', 'b689f138-b055-4934-88cb-c2959e095ef1']",43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:43.107,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.7701,,,,,,,,,,,,,2838721e-2918-4d95-b8ba-be1c93205184,183,,"[16.8, 1.0]",69221,4,,True,,,0.2027815,,,,,,"[38.2, 5.4]",,Low Pass,,21.847654,,,,José Andrés Guardado Hernández,5563.0,,,,,,Throw-in,1,From Throw In,Manuel Pablo García Díaz,26209.0,Left Back,14,RC Deportivo La Coruña,219,['a463835a-598d-4dde-93b6-6d92be16f95f'],58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:58.222,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.2566,,,,,,,,,,,,,48b17d37-4393-43fd-9ebf-be640db3346a,185,,"[40.2, 5.4]",69221,4,,,,,0.70278406,,Left Foot,,,,"[57.2, 19.8]",,High Pass,,22.279139,,,,Iván Sánchez Rico Soto,26055.0,,,,,,,1,From Throw In,José Andrés Guardado Hernández,5563.0,Left Wing,14,RC Deportivo La Coruña,219,['d353c815-8a06-4cc3-83ae-8614da92cbba'],59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:59.391,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.3787,,,,,,,,,,,,,5bf44a26-8e5e-4c83-b9e3-433901cd2205,189,,"[54.4, 26.5]",69221,5,,,,,1.9100889,,Left Foot,,,,"[53.2, 29.9]",,Ground Pass,,3.6055512,,,,Sergio González Soriano,26206.0,,,,,,,1,From Throw In,Iván Sánchez Rico Soto,26055.0,Center Forward,14,RC Deportivo La Coruña,219,['0f9ddd92-3c56-468b-a3aa-d66c20a66c79'],3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:03.105,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.8473,,,,,,,,,,,,,39f1aeaa-4d3c-4338-a4fe-ee92556117f8,192,,"[53.4, 31.0]",69221,5,,,,,-0.3686959,,Right Foot,,,,"[66.6, 25.9]",,Ground Pass,,14.150971,,Incomplete,,Pablo Álvarez Nuñez,26487.0,,,,,,,1,From Throw In,Sergio González Soriano,26206.0,Right Center Midfield,14,RC Deportivo La Coruña,219,"['045394ca-e964-415d-869d-0b678bb867c6', 'db4d2d83-9a05-411f-8c55-8d4a582ad2de']",3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:03.967,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.078254,,,,,,,,,,,,,54289075-a315-4100-882c-e852fff72c6a,196,,"[58.2, 56.5]",69221,5,,,,,1.0824624,,Left Foot,,,,"[68.4, 75.7]",,Ground Pass,,21.741205,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,15,Barcelona,217,['3c214e43-3e0c-48eb-9b78-761c066d2290'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.608,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.9696,,,,,,,,,,,,,8748faf6-3b46-4fd3-9165-3acf52c1308f,199,,"[71.5, 61.6]",69221,5,,,,,-1.5455916,,Right Foot,,,,"[71.8, 49.7]",,Ground Pass,,11.903781,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,15,Barcelona,217,['88dba6db-15f1-45e6-be30-bd58fc020f4e'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.296,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.6773,,,,,,,,,,,,,2b00a805-ed63-4444-a5d7-02ff0879e04a,203,,"[73.3, 50.3]",69221,5,,,,,2.4199378,,Left Foot,,,,"[65.8, 56.9]",,Low Pass,,9.990496,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,15,Barcelona,217,"['906461e0-966a-412e-b7de-a788719fff17', 'f21818c0-d078-4390-89c7-f751f58730a1']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.682,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,3.068088,,,,,,,,,,,,,7c9cd71d-76d9-4fbe-95c8-034491166454,206,,"[67.5, 54.5]",69221,5,,,,,-1.3749744,,Right Foot,,,,"[77.2, 5.6]",,High Pass,,49.852783,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,True,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,15,Barcelona,217,['c1f67383-37e7-4205-bf6e-d423d06771ff'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.174,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.787004,,,,,,,,,,,,,f978dde6-3c77-4ed0-9ad6-4081e8674a37,209,,"[78.4, 5.6]",69221,5,,,,,1.9403275,,Left Foot,,,,"[72.9, 19.8]",,Ground Pass,,15.227935,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,15,Barcelona,217,['2cdb5736-523a-46ef-bff4-56d8c7185364'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.995,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.940937,,,,,,,,,,,,,f072d8d2-9396-4495-9be5-ecb48b3f9b41,213,,"[71.7, 25.8]",69221,5,,,,,1.2470337,,Right Foot,,,,"[76.7, 40.7]",,Ground Pass,,15.716552,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,15,Barcelona,217,"['c26adc1b-bf2c-4643-aeaf-2afc9a525592', 'ce733ef6-ccc9-48fc-a0d1-02e734d7a271']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.276,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.250007,,,,,,,,,,,,,014d36d6-08d1-49ba-8ec4-8966a2e241db,216,,"[76.6, 44.3]",69221,5,,,,,1.4305933,,Left Foot,,,,"[80.1, 69.1]",,Ground Pass,,25.045757,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,15,Barcelona,217,['581cd25a-0cf4-497c-a67c-0dcfdb3d9549'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.570,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.1165,,,,,,,,,,,,,0c7ecbbb-a786-4703-9e8f-395c2f526914,219,,"[80.1, 69.1]",69221,5,,,,,0.64689666,,Left Foot,,,,"[89.5, 76.2]",,Ground Pass,,11.780067,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,['203adee5-8e3f-4070-bc11-2409b14305e9'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.551,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.104685,,,,,,,,,,,,,21424a2f-a2ca-45f3-86df-bf7e00780ae5,222,,"[83.1, 68.7]",69221,5,,,,,-1.5634435,,Left Foot,,,,"[83.2, 55.1]",,Ground Pass,,13.600368,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,15,Barcelona,217,['31a939f6-9511-4912-b5cf-bcbf4631dcbc'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.061,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.5913,,,,,,,,,,,,,5bee9e80-f194-4c05-bd9b-79e5140bab7d,227,,"[82.8, 55.1]",69221,5,,,,,2.0274017,,Right Foot,,,,"[80.0, 60.8]",,Low Pass,,6.3505907,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,15,Barcelona,217,"['6292679d-47de-4ae7-9405-9821e2ea9bcb', 'c8aaa97b-510d-462b-b6f1-43d2f8d1cf3d']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.720,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.8126,,,,,,,,,,,,,6f4f0ed3-3992-4619-ac97-62c364988648,229,,"[80.0, 60.8]",69221,5,,,,,-0.6223029,,Right Foot,,,,"[84.6, 57.5]",,Ground Pass,,5.661272,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Midfield,15,Barcelona,217,['1f262e06-dec4-44f0-b815-21325ab38bf6'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.311,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.87201,,,,,,,,,,,,,4f7af86f-ecd3-4d41-b5da-efea7c5d6609,232,,"[84.0, 57.1]",69221,5,,,,,1.4039412,,Right Foot,,,,"[87.2, 76.1]",,Ground Pass,,19.26759,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,15,Barcelona,217,"['34f6ec27-0060-47a7-99ad-e4fa5de58a67', '573115fa-5edc-44c2-8a53-df8c9e67e611']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.124,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,2.1799,,,,,,,,,,,,,b7ff1be3-96a1-440f-8c09-cefd83b56592,235,,"[101.7, 76.5]",69221,5,,,,,-1.1390527,,Right Foot,True,,,"[119.3, 38.3]",,High Pass,,42.059483,,Out,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.883,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.9108,,,,,,,,,,,,,d04266e9-bbfb-404b-899f-5b7567b73009,236,,"[7.0, 45.0]",69221,6,,,,,0.36649677,,Right Foot,,,,"[76.3, 71.6]",,High Pass,,74.22971,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,Goal Kick,1,From Goal Kick,Daniel Aranzubia Aguado,26029.0,Goalkeeper,16,RC Deportivo La Coruña,219,['63cb24fc-6643-427a-84f7-742597b80242'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:01.704,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.9244,,,,,,,,,,,,,401efcef-0a68-467d-968e-5cf07f28e0d3,239,,"[76.3, 71.6]",69221,6,,,,True,-0.20653607,,,,,,"[86.8, 69.4]",,Low Pass,,10.728001,,,,Iván Sánchez Rico Soto,26055.0,,,,,,,1,From Goal Kick,Juan Antonio Rodríguez Villamuela,25881.0,Right Wing,16,RC Deportivo La Coruña,219,"['691d8d75-2802-4dd6-9279-ac0a4429e2c1', '911e485d-f697-492b-8b46-1f8d0fd6ba58']",4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:04.615,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,2.382447,,,,,,,,,,,,,4b5b0f50-c82c-4c3a-9100-16e35f3ab93d,246,,"[22.8, 14.8]",69221,6,,,,,2.258243,,Right Foot,,,,"[7.2, 33.8]",,Ground Pass,,24.583735,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,16,RC Deportivo La Coruña,219,"['051f7e45-6dfa-4c15-8871-4be1fe2efe82', '055b3735-a474-453e-84b0-b05fb886abd4']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:06:07.418,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.8006,,,,,,,,,,,,,53ca5ddc-6b25-4e96-bb5d-e6d0972c2938,250,,"[9.0, 39.0]",69221,6,,,,,0.49899635,,Right Foot,,,,"[49.0, 60.8]",,Low Pass,,45.554802,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,16,RC Deportivo La Coruña,219,"['40d10e6f-c5d5-42b9-acfe-424b47e1cd25', '41c5f511-b26e-4268-8e18-3e926ac2f2a6', '6739b8ba-569f-451e-b1e5-3f388e03424c']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:06:11.521,Pass,True,2009/2010
,,,,,,,,,,,,True,,,,,0.7923,,,,,,,,,,,,,40d10e6f-c5d5-42b9-acfe-424b47e1cd25,252,,"[72.0, 20.2]",69221,6,,,,,-0.029188788,,Left Foot,,,,"[85.7, 19.8]",,Ground Pass,,13.705838,,,,José Andrés Guardado Hernández,5563.0,,,,,,Interception,1,From Goal Kick,Manuel Pablo García Díaz,26209.0,Left Back,16,RC Deportivo La Coruña,219,"['53ca5ddc-6b25-4e96-bb5d-e6d0972c2938', '9d480679-479a-4563-bfbb-e81211816bb7']",13,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:13.322,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.2278,,,,,,,,,,,,,29dadfae-8c6c-4450-b74a-d24dbe06625f,261,,"[47.6, 60.8]",69221,6,,,,,-2.294205,,Right Foot,,,,"[40.8, 53.1]",,Ground Pass,,10.272779,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,17,Barcelona,217,"['df0c1704-b0ed-49ba-9421-601e9191fbd0', 'e0aa66cf-8049-4ae4-9f35-5d6ad3a9aceb']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.730,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.250887,,,,,,,,,,,,,b12ff25f-339a-4d14-a534-c89ef2eea7ee,264,,"[38.0, 51.7]",69221,6,,,,,-1.5211477,,Right Foot,,,,"[38.8, 35.6]",,Ground Pass,,16.119864,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,17,Barcelona,217,['5da6d830-456d-4d7f-92df-6e46b30f5bcb'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.276,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.597317,,,,,,,,,,,,,58a295f5-5fda-44d5-b40e-76773d222dbb,267,,"[67.0, 22.8]",69221,6,,,,,-1.0860991,,Right Foot,,,,"[76.9, 4.0]",,Ground Pass,,21.247353,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,17,Barcelona,217,['dda8befd-6108-430c-a283-763d69e15c2e'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.341,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.377119,,,,,,,,,,,,,639ac867-dd87-4f75-aea3-aef2b079572e,270,,"[78.0, 3.9]",69221,6,,,,,2.1417227,,Left Foot,,,,"[70.1, 16.2]",,Ground Pass,,14.618482,,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,17,Barcelona,217,['e7aae0c1-5fdd-4db7-a177-af2db4b3ed61'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.641,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.167515,,,,,,,,,,,,,55ec6d81-a457-479a-ae4b-4fa27b796f80,273,,"[69.6, 18.7]",69221,6,,,,,0.56192154,,Right Foot,,,,"[80.4, 25.5]",,Ground Pass,,12.7624445,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,17,Barcelona,217,['c8781f90-e29f-4d52-b0ed-01b8c5df878b'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.199,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.789773,,,,,,,,,,,,,89419c6f-5197-46c1-b87b-ab5ec3e628c5,276,,"[81.7, 37.2]",69221,6,,,,,1.398352,,Right Foot,,,,"[87.5, 70.5]",,Ground Pass,,33.80133,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,17,Barcelona,217,['be56a397-4cd8-4f46-a820-8095b944d31d'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.966,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.3048,,,,,,,,,,,,,4af09bdc-0a3c-4f4a-8858-e0a2af31c2b8,279,,"[94.0, 70.7]",69221,6,,,,,-0.9336691,,Right Foot,True,,,"[110.8, 48.0]",,High Pass,,28.240574,,Incomplete,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,['294ce882-d7e8-4c8b-9e23-c5d65366418c'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.312,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.4305,,,,,,,,,,,,,3b07f568-05fd-428b-96d6-dabfc6ea6d45,283,,"[13.4, 4.6]",69221,6,,,,,0.2013171,,Left Foot,,,,"[18.3, 5.6]",,High Pass,,5.001,,Incomplete,,,,,,,,,,1,Regular Play,Manuel Pablo García Díaz,26209.0,Left Back,17,Barcelona,217,['3ab30ac9-6192-419a-822e-df1bb6ee0004'],43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:43.023,Pass,,2009/2010
