50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.1888,,,,,,,,,,,,d87edb2a-6441-41f1-ab28-aca7ceca3d59,78,,"[78.4, 40.7]",69333,1,,,,,1.157371,,Right Foot,,,"[92.0, 71.7]",,Ground Pass,,33.85203,,,Juan Isaac Cuenca López,26776.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['0e4968c2-66c7-49e1-a1d0-769f58ee5aad'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:19.920,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.2133,,,,,,,,,,,,96f68734-4f10-422e-852d-161501a40a3e,81,,"[91.7, 67.9]",69333,1,,,,,-2.4203267,,Right Foot,,,"[80.1, 57.7]",,Ground Pass,,15.446683,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing Back,6,Barcelona,217,['6add2367-3267-4584-8139-6ad435dbaefc'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.108,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.285276,,,,,,,,,,,,9bafd841-2f6d-49d3-88e0-b01f48952e81,85,,"[77.2, 62.3]",69333,1,,,,,-3.0894012,,Right Foot,,,"[63.8, 61.6]",,Ground Pass,,13.418271,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,"['412208c1-e013-450d-921b-e6ea3473bba5', 'bd99ad3b-683c-4e89-9c55-0731c109756c']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.164,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,2.113062,,,,,,,,,,,,d338141a-1028-4008-8310-aed84c46cff2,88,,"[68.9, 57.7]",69333,1,,,,,-1.8643854,,Right Foot,,,"[57.2, 19.0]",,Ground Pass,,40.42994,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,['5a45a1ce-d3e9-40a4-afaa-5a454686658b'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.660,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.582502,,,,,,,,,,,,e1e91954-06cb-40f1-b82f-9b3a7d30424a,91,,"[56.8, 24.8]",69333,1,,,,,1.3606137,,Left Foot,,,"[63.2, 54.8]",,Low Pass,,30.675072,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,6,Barcelona,217,['a37782a1-2d25-4166-8d8a-ecfd19e9434b'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.142,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.350318,,,,,,,,,,,,1984a16d-f66e-42c0-8f38-c060426d5412,94,,"[70.4, 55.7]",69333,1,,,,,0.9345707,,Right Foot,,,"[85.1, 75.6]",,Ground Pass,,24.740654,,,Juan Isaac Cuenca López,26776.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,['a7280144-2ece-4752-8a1c-508ca050b054'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.243,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.990078,,,,,,,,,,,,c7b39163-eb20-4bb1-afc8-4cbec46a40de,97,,"[87.2, 73.3]",69333,1,,,,,-2.7898784,,Right Foot,,,"[76.3, 69.3]",,Ground Pass,,11.610771,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing Back,6,Barcelona,217,['359989d9-1f5d-4a88-ac5c-b882fe646786'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.683,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.824057,,,,,,,,,,,,44444a63-a2f2-48f7-8daa-8c7374ed4a67,100,,"[76.3, 69.3]",69333,1,,,,,-1.2402483,,Right Foot,,,"[79.8, 59.1]",,Ground Pass,,10.783784,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,['a2db8036-1ab6-4460-b49c-89bec628dd3c'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.126,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.126584,,,,,,,,,,,,502c420e-4741-423b-94b2-7712cc99b6c0,104,,"[80.0, 60.2]",69333,1,,,,,2.3458855,,Right Foot,,,"[75.2, 65.1]",,Ground Pass,,6.8593,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['ebde8f77-e780-4735-9771-0b305d024960'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.114,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.564636,,,,,,,,,,,,17a97951-668e-4322-8bbf-9c01043f4ad6,108,,"[74.9, 64.2]",69333,1,,,,,-1.1644425,,Right Foot,,,"[82.0, 47.7]",,Ground Pass,,17.96274,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,"['09b8b152-1ec1-4792-b806-475682a8c2c9', 'fad0ba9e-1424-4eaf-9805-1c7878146424']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.250,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,0.8592,,,,,,,,,,,,a716e53c-a573-42a4-a83f-24e421262ba6,112,,"[80.6, 47.8]",69333,1,,,,,-1.0412067,,Right Foot,,,"[87.8, 35.5]",,Ground Pass,,14.252368,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,"['6f9de069-01b6-4908-b84a-e118543af09a', '8400e2c2-5877-45fe-9692-38b006f3b079', 'fb711e7f-f559-422f-9363-461448916934']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.203,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,0.459872,,,,,,,,,,,,fb711e7f-f559-422f-9363-461448916934,114,,"[33.2, 45.5]",69333,1,,,,,-1.9554011,,Left Foot,,,"[31.5, 41.3]",,Ground Pass,,4.5310044,,,Vicente Iborra De La Fuente,3497.0,,,,,Recovery,1,Regular Play,Valmiro Lópes Rocha,25872.0,Left Midfield,7,Levante UD,221,"['a716e53c-a573-42a4-a83f-24e421262ba6', 'ad3658dc-c8a8-4dcb-a797-022ddd2f0868']",50,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:50.062,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.909773,,,,,,,,,,,,97eb75f0-2507-4447-a0e7-51a11e117bd4,118,,"[31.3, 41.7]",69333,1,,,,,1.6155425,,Right Foot,,,"[30.7, 55.1]",,Ground Pass,,13.413426,,,Javier Rodríguez Venta,25937.0,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Left Center Midfield,7,Levante UD,221,"['1b85aa3b-11c3-4c24-ada1-afb89f571360', '7c8b2198-9b9b-47ba-8e13-6907e7681576']",51,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:51.578,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.666597,,,,,,,,,,,,e7af3493-a861-433a-a3ed-cb9892fe6a52,121,,"[33.2, 55.1]",69333,1,,,,,1.0923074,,Right Foot,,,"[44.3, 76.5]",,Ground Pass,,24.107468,,,Valmiro Lópes Rocha,25872.0,,,,,,1,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,7,Levante UD,221,['218382b1-e0b5-400c-8a22-c6053ba73589'],54,,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:54.721,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.194455,,,,,,,,,,,,ec8a1e12-dfa0-400a-9c7f-d97dced1a1e7,126,,"[77.6, 76.4]",69333,2,,,,,-2.7238896,,Right Foot,,,"[59.8, 68.5]",,Ground Pass,,19.474342,,,Vicente Iborra De La Fuente,3497.0,,,,,,1,Regular Play,Valmiro Lópes Rocha,25872.0,Left Midfield,7,Levante UD,221,"['5b70971f-1fe8-4a0e-bb98-00c75144b66e', 'cd9e714f-948b-4f78-b522-96fc6ceba528']",3,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:03.604,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,0.900851,,,,,,,,,,,,08b224de-baca-4ec0-be2a-e9dedb97c9bc,129,,"[52.4, 66.6]",69333,2,,,,,1.2439697,,Right Foot,,,"[54.4, 72.5]",,Ground Pass,,6.2297673,Incomplete,,Javier Rodríguez Venta,25937.0,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Left Center Midfield,7,Levante UD,221,"['0a7c29fc-2b17-4943-949f-cb94894a414e', '3100a16d-9c07-46e3-a6c5-cbe2122fd45b']",6,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:06.664,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.686158,,,,,,,,,,,,632d2035-fdce-42b9-8251-99c2d201e6a1,133,,"[63.2, 7.7]",69333,2,,,,,1.6261144,,Right Foot,,,"[61.5, 38.4]",,High Pass,,30.747032,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,8,Barcelona,217,['40a6dfef-5b6a-41a9-a4a5-d62d8d73dcdf'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.835,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.0123,,,,,,,,,,,,b5b48d01-8d5c-483f-9f0f-97a9209eb669,137,,"[63.8, 40.9]",69333,2,,,,,0.38237903,,Right Foot,,,"[73.0, 44.6]",,High Pass,,9.916148,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,"['18b8953b-5674-4afc-8561-983bc320d449', 'd3dd99bf-25a0-438f-98ff-a5ea841bdf34']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.680,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.636269,,,,,,,,,,,,d3dd99bf-25a0-438f-98ff-a5ea841bdf34,139,,"[48.0, 36.4]",69333,2,,,,,0.104018815,,Right Foot,,,"[66.2, 38.3]",,High Pass,,18.298906,Incomplete,,Arouna Koné,26696.0,,,,,Recovery,1,Regular Play,Pedro López Muñoz,6787.0,Right Midfield,8,Barcelona,217,"['04ba77f1-6ef7-4ac6-92a5-2e42e9070037', '13d9a4e8-b8c4-4f9b-b29e-d7b67505aa12', 'b5b48d01-8d5c-483f-9f0f-97a9209eb669']",15,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:15.693,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.934386,,,,,,,,,,,,cc35e315-408d-4572-806c-ff41d896e31f,143,,"[54.8, 42.7]",69333,2,,,,,1.3240755,,Right Foot,,,"[58.2, 56.2]",,Ground Pass,,13.921566,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Center Back,9,Barcelona,217,['7055e853-0eb3-4b1c-a9b4-654416fa32be'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.170,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.594886,,,,,,,,,,,,1fbf788c-47a7-46e0-b850-4f719f113577,146,,"[63.9, 59.7]",69333,2,,,,,0.83663535,,Right Foot,,,"[78.7, 76.1]",,Ground Pass,,22.090721,,,Juan Isaac Cuenca López,26776.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['89498a1b-16f9-402c-8a5f-ceff3a646b28'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.507,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.7209,,,,,,,,,,,,ca446d4b-c8e3-49d5-a1dc-0be99528be44,149,,"[84.9, 70.5]",69333,2,,,,,-2.278573,,Right Foot,,,"[76.6, 60.8]",,Ground Pass,,12.766362,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Juan Isaac Cuenca López,26776.0,Right Wing Back,9,Barcelona,217,['3c72f952-ab48-4932-9247-127396ef2039'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.553,Pass,,2011/2012
,,,,,,,,,,,,,,,,,3.74648,,,,,,,,,,,,7acb9cd2-6093-4cdf-a522-2ad2987af2f9,152,,"[76.6, 60.8]",69333,2,,,,,2.7159703,,Right Foot,,,"[54.1, 71.0]",,Low Pass,,24.704048,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,9,Barcelona,217,['3c32e5ba-81bb-4685-81b6-58e6b2253302'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.404,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.457994,,,,,,,,,,,,3220b256-f983-4471-ad3a-576324291902,155,,"[56.2, 69.1]",69333,2,,,,,-1.1692806,,Right Foot,,,"[63.8, 51.2]",,Ground Pass,,19.446594,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['8443c7a4-d8b5-44e0-96fa-d435dbd8f9a2'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.800,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.920994,,,,,,,,,,,,d6192bb5-6eec-4719-9f67-30a35608c419,158,,"[66.4, 36.9]",69333,2,,,,,-1.3649621,,Right Foot,,,"[68.3, 27.8]",,Ground Pass,,9.296236,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['1cf94ac4-5f76-4538-aa7e-e3688535ff66'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.251,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.405657,,,,,,,,,,,,382006b2-df12-4a3e-a04f-e223bb2f204b,161,,"[71.5, 23.6]",69333,2,,,,,-0.98048955,,Left Foot,,,"[84.9, 3.6]",,Ground Pass,,24.074053,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['82ea1c3a-6fe5-453c-b0bf-e97d880e6c7a'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.929,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.4744,,,,,,,,,,,,b2f69292-a0b2-4580-9293-b4745afa5ae3,164,,"[88.8, 11.7]",69333,2,,,,,0.7936624,,Right Foot,,,"[94.8, 17.8]",,Ground Pass,,8.556284,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,9,Barcelona,217,"['838a08aa-5bb1-4505-a8d7-e474a90955f7', 'fd43ad3f-8ffd-4961-a42a-b303cb1a8e7e']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.147,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.156571,,,,,,,,,,,,5c904acd-b61b-4ce9-b31d-ff68ef36742d,169,,"[76.0, 21.0]",69333,2,,,,,-0.844154,,Left Foot,,,"[79.2, 17.4]",,Ground Pass,,4.816638,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,9,Barcelona,217,['4d1ba243-96ea-4eac-86f5-82a4477dfad9'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.135,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.888562,,,,,,,,,,,,17b692a9-7ee9-4de9-b4cb-bd6e44a330c9,172,,"[79.2, 17.4]",69333,2,,,,,0.08837678,,Right Foot,,,"[87.1, 18.1]",,Ground Pass,,7.930952,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['ac6dbe30-3f99-4a29-86f2-9679229dbd7a'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.515,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.444978,,,,,,,,,,,,fe55e32f-4de5-4829-956d-852e8d4f7f2b,175,,"[87.1, 18.1]",69333,2,,,,,-2.9663262,,Left Foot,,,"[77.5, 16.4]",,Ground Pass,,9.749359,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['2a03f1ff-d938-45c6-a76f-11a5d9e7c1cc'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.524,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.287099,,,,,,,,,,,,6956ceed-618f-4ca1-87c2-aa14f66a85cf,178,,"[77.5, 16.4]",69333,2,,,,,2.2220192,,Right Foot,,,"[61.8, 37.0]",,Ground Pass,,25.900772,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['57b56418-83e6-4ddf-b7a4-a41959114af4'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.555,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.403942,,,,,,,,,,,,a47d09d0-d8c1-48c6-bb20-6705cc2a67d7,181,,"[62.4, 40.0]",69333,2,,,,,1.3920785,,Right Foot,,,"[65.2, 55.5]",,Ground Pass,,15.750873,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Center Back,9,Barcelona,217,['0ede8e44-9414-413d-9b79-a474f7ada6b9'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.870,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.151286,,,,,,,,,,,,796e1f04-467c-4e9c-af80-2f7c19cb66b9,184,,"[66.3, 55.8]",69333,2,,,,,-0.8681357,,Right Foot,,,"[75.7, 44.7]",,Ground Pass,,14.545446,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,9,Barcelona,217,['1887bcd1-c35a-4d15-90e8-2a403f51593e'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.196,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.606336,,,,,,,,,,,,e2a9f5bc-30a1-4180-b4ca-a2b25aadba5a,187,,"[77.4, 43.5]",69333,2,,,,,-1.5707964,,Right Foot,,,"[77.4, 27.9]",,Ground Pass,,15.6,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['6420ea62-b7e8-44a2-8177-aa6e9aadc2dd'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.165,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.4837,,,,,,,,,,,,d1adc280-7235-4e95-9633-e8b929eef8d4,191,,"[76.9, 26.2]",69333,3,,,,,-0.035383455,,Left Foot,,,"[88.2, 25.8]",,Ground Pass,,11.307077,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['b6f36d06-013a-44a1-8e14-dcc02067ebf1'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.244,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.650901,,,,,,,,,,,,2d920576-3d0e-4067-ad85-d801fa02f20e,194,,"[87.8, 25.8]",69333,3,,,,,0.19739556,7b4dad5d-9f25-4dbb-929c-8a317aa08ea4,Right Foot,,,"[95.3, 27.3]",True,Ground Pass,,7.648529,,,Francesc Fàbregas i Soler,3478.0,,,Through Ball,True,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['16ee2a49-793e-4bcf-9fc6-0946ba317774'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.808,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.11953,,,,,,,,,,,,aef8d7de-7345-489a-bc64-7a3f8d9cd332,199,,"[61.0, 41.0]",69333,4,,True,,,2.8716476,,Right Foot,,,"[40.4, 46.7]",,Ground Pass,,21.37405,,,Francisco Javier Farinós Zapata,25998.0,,,,,Kick Off,1,From Kick Off,Arouna Koné,26696.0,Center Forward,10,Levante UD,221,['0ddc8957-aa96-4668-b624-9e191ca950bb'],3,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:03.285,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.360926,,,,,,,,,,,,bfafe511-ef76-407f-a584-154ad698e086,201,,"[40.4, 46.7]",69333,4,,True,,,0.5726268,,Right Foot,,,"[87.4, 77.0]",,High Pass,,55.92039,Incomplete,,,,,,,,,1,From Kick Off,Francisco Javier Farinós Zapata,25998.0,Right Center Midfield,10,Levante UD,221,['1e9a1ff1-a3e5-42d9-81e2-aa3d2ac221e4'],6,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:06.970,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.893651,,,,,,,,,,,,05e32a2c-307f-4220-bc96-5ed6015473df,203,,"[96.4, 80.0]",69333,4,,,,,-1.5142529,,,,,"[97.0, 69.4]",,Low Pass,,10.616967,,,Valmiro Lópes Rocha,25872.0,,,,,Throw-in,1,From Throw In,Javier Rodríguez Venta,25937.0,Right Back,11,Levante UD,221,['a74f7dfc-832d-4859-a98a-d0eab4bb67e4'],18,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:18.865,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.034481,,,,,,,,,,,,dd868744-28f6-419f-841b-8f89b97fab41,206,,"[97.0, 70.3]",69333,4,,,,,1.7704802,,Right Foot,,,"[95.3, 78.7]",,Ground Pass,,8.570297,,,Javier Rodríguez Venta,25937.0,,,,,,1,From Throw In,Valmiro Lópes Rocha,25872.0,Left Midfield,11,Levante UD,221,['5d1edd9b-ba46-4140-94ec-3c2304583937'],20,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:20.722,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.3337,,,,,,,,,,,,68b66967-a263-474b-83aa-1f1c28d4c0d0,210,,"[95.0, 76.2]",69333,4,,,,,-1.154242,465f5b40-fe13-42e4-b7dc-bb3e4906bed2,Right Foot,True,,"[107.3, 48.4]",,High Pass,,30.399508,,,Xavier Torres Buigues,24162.0,True,,,,,1,From Throw In,Javier Rodríguez Venta,25937.0,Right Back,11,Levante UD,221,['2fbbafc5-0314-4dbf-8bb6-9b37f8835845'],21,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:21.957,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.904541,,,,,,,,,,,,a197b78b-c13e-4e1f-ac69-5fa3885da922,214,,"[5.2, 52.0]",69333,4,,,,,1.0649203,,Keeper Arm,,,"[12.9, 65.9]",,Ground Pass,,15.890248,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,13,Barcelona,217,['c7948887-ff20-4ffb-9de2-372954db7d39'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.022,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.442109,,,,,,,,,,,,bc4bec2f-8ade-47cf-ba46-cc31fb9d371f,217,,"[46.5, 59.6]",69333,4,,,,,-1.5443475,,Right Foot,,,"[47.0, 40.7]",,Ground Pass,,18.906612,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,14,Barcelona,217,['6cb6f53e-66b7-49a8-bc6b-ce7a884f9707'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.326,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.126232,,,,,,,,,,,,be91891e-f1ba-4cb0-bca4-46926a1bb5dd,220,,"[54.1, 35.6]",69333,4,,,,,1.4656578,,Right Foot,,,"[56.2, 55.5]",,Ground Pass,,20.010498,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['2d4242bc-2946-443d-afb2-4f17ace10a3a'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.328,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.289711,,,,,,,,,,,,4462c764-7dbe-4e20-94a7-32b526f70ed2,223,,"[64.2, 58.9]",69333,4,,,,,0.7118469,,Right Foot,,,"[84.6, 76.5]",,Ground Pass,,26.942904,,,Juan Isaac Cuenca López,26776.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,16,Barcelona,217,['39123d85-5a67-412c-a656-5363e4dcdae3'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.882,Pass,,2011/2012
,,,,,,,,,,,,,,,,,3.813986,,,,,,,,,,,,591b2286-3955-4b89-a974-5c7f9810239f,227,,"[83.4, 73.6]",69333,4,,,,,0.19147146,,Right Foot,,,"[115.9, 79.9]",,Ground Pass,,33.104984,Out,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing Back,17,Barcelona,217,"['8591018d-a81c-4288-aeb6-117f901e0717', 'fbe40055-1889-4324-8bd3-b7aed0e14d68']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.788,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,2.475933,,,,,,,,,,,,0192ef6c-086a-46fe-8b43-54f749e61347,230,,"[11.6, 1.0]",69333,5,,,,,0.17380112,,,,,"[37.8, 5.6]",,High Pass,,26.600752,,,Arouna Koné,26696.0,,,,,Throw-in,1,From Throw In,Juan Francisco García García,26023.0,Left Back,18,Levante UD,221,['5db2d0b4-2e57-4c1f-a02c-7f378df7c7b8'],6,,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:06.851,Pass,,2011/2012
