ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.892808,,,,,,,,,,,,e146b127-0220-4549-953a-fd46f7eb4ddb,124,,,"[12.8, 64.0]",303421,1,,,,0.0,,Right Foot,,,"[30.6, 64.0]",,Low Pass,,17.8,,Incomplete,,Lucas Pérez Martínez,6732.0,,,,,,1,From Free Kick,Martín Aguirregabiria Padilla,6618.0,Right Back,3,Barcelona,217,"['ab09f634-f0a0-4c47-bd23-24fa0f7146c5', 'd01a2ca0-4ad7-4236-82f2-2f42df721eb9']",57,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:01:57.528,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.262427,,,,,,,,,,,,0f7156d9-6968-43d4-b7e8-426fc690b9cd,129,,,"[85.7, 9.6]",303421,2,,,,-3.0014138,,Right Foot,,,"[69.4, 7.3]",,Low Pass,,16.46147,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Ricard Puig Martí,24841.0,Left Center Midfield,3,Barcelona,217,"['8e0e1826-ca1f-4c70-b8ac-c7668c4b4581', 'd92f239a-6012-48f2-8a39-9230cbc6e1c3']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.299,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.798279,,,,,,,,,,,,9a70a11f-6fc5-4f56-9c1f-bfec9816b720,132,,,"[69.4, 8.5]",303421,2,,,,1.7232431,,Left Foot,,,"[63.7, 45.6]",,Ground Pass,,37.535316,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['626af546-b586-475f-b099-5159be835a28'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.257,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.388913,,,,,,,,,,,,42a0cd4b-9b8c-4b49-aa65-f903a107112c,135,,,"[72.1, 51.5]",303421,2,,,,-2.2156637,,Right Foot,,,"[63.3, 39.8]",,Ground Pass,,14.640014,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,3,Barcelona,217,['998dacd4-2ba1-48d3-a115-8297d9a77a3e'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.716,Pass,,2019/2020
,,,,,,,,,,,,,,,,3.760759,,,,,,,,,,,,f132c9de-599b-4d7e-bd0b-96a51d30d2a4,137,,,"[63.3, 39.8]",303421,2,,,,-1.5605927,,Right Foot,,,"[63.7, 0.6]",,Low Pass,,39.20204,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['8f6b82cb-d49b-47a2-a79d-c98374f70f33'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.105,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.015448,,,,,,,,,,,,15678c6b-fb7e-4ce0-a63d-969e0befdfaf,140,,,"[63.7, 0.6]",303421,2,,,,2.25021,,Right Foot,,,"[57.4, 8.4]",,Ground Pass,,10.026465,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,3,Barcelona,217,['288f883c-c112-465b-9a0c-e8a979b5b6e3'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.149,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.379398,,,,,,,,,,,,11a5d1fd-39ea-456d-bef6-a1bf88d61072,143,,,"[62.5, 11.6]",303421,2,,,,1.95566,,Left Foot,,,"[52.9, 35.3]",,Ground Pass,,25.57049,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['7dc9bf1d-cc5b-4de9-896f-fc3b6f8601fe'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.364,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.329391,,,,,,,,,,,,8de0d930-0d74-45d1-9482-ace54ad8a53e,146,,,"[53.5, 37.9]",303421,2,,,,1.4131413,,Right Foot,,,"[56.6, 57.4]",,Ground Pass,,19.744873,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['2bb0634c-6cd6-4ceb-b5d7-d7344d84ba2c'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.219,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.246493,,,,,,,,,,,,a01447d8-3cb6-454a-884a-ef7254264774,150,,,"[56.6, 52.1]",303421,2,,,,-2.4211915,,Right Foot,,,"[47.6, 44.2]",,Ground Pass,,11.975391,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,3,Barcelona,217,"['03c96444-0672-4326-a80b-50b601321935', '260e587e-fc11-47a1-8e72-1453e137af7c']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.988,Pass,True,2019/2020
,,,,,,,,,,,,,,,,2.335632,,,,,,,,,,,,8eae8119-d5a7-43d2-b922-0c5d4ee15c1a,153,,,"[54.8, 46.3]",303421,2,,,,1.2640661,,Right Foot,,,"[63.7, 74.4]",,Low Pass,,29.475752,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['29679edb-6605-44ee-a282-6633bd554eb4'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.962,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.860448,,,,,,,,,,,,48fac05c-1fb0-43bb-b70b-f9fd5d306fbe,156,,,"[63.7, 73.2]",303421,2,,,,-2.800817,,Right Foot,,,"[49.6, 68.2]",,Ground Pass,,14.96028,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,['d0bd6545-271c-4f22-95d0-7e23084a5be4'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.345,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.781355,,,,,,,,,,,,931ea5cd-a868-4c5d-8945-9af27e199e52,159,,,"[49.2, 68.2]",303421,2,,,,-2.1164513,,Right Foot,,,"[33.9, 43.0]",,Ground Pass,,29.48101,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,3,Barcelona,217,['8cbd1e17-9032-4397-890f-40ea9f6c9385'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.880,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.82747,,,,,,,,,,,,3c556eb2-ba27-4b68-8e45-364bfae9e839,162,,,"[33.1, 42.4]",303421,2,,,,-1.2982484,,Right Foot,,,"[42.1, 10.2]",,Ground Pass,,33.434113,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Barcelona,217,['48d26cfd-5a59-4f90-8b3a-58e3347f836f'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.643,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.71872,,,,,,,,,,,,4ad3af72-448f-4ff1-b771-fa0219a17c38,165,,,"[63.7, 11.6]",303421,2,,,,0.45924234,,Left Foot,,,"[72.8, 16.1]",,Ground Pass,,10.151847,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,3,Barcelona,217,['8b316b90-d4d9-42d4-ad20-491870925a09'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.629,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.233991,,,,,,,,,,,,cb668604-610a-49da-989d-a676080ff315,176,,,"[77.8, 11.6]",303421,2,,,,-0.4636476,,Left Foot,,,"[92.0, 4.5]",,Ground Pass,,15.876082,,,,Anssumane Fati,30756.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,3,Barcelona,217,['3c7f9f6f-bc37-4360-8303-71e038e3203b'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.030,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.988094,,,,,,,,,,,,1e37d572-584c-4ca6-a913-f2b554d1c9c7,179,,,"[104.4, 17.3]",303421,2,,,,2.6325219,0db1bc22-6767-4dd0-ae62-4efc264c2fb4,Right Foot,,,"[91.5, 24.5]",,Ground Pass,,14.773287,,,,Ricard Puig Martí,24841.0,True,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,3,Barcelona,217,['f24fd230-c0df-4962-b853-bb2916e0c9b4'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.870,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.5683,,,,,,,,,,,,25be3b8b-aa96-4160-a189-55eeb250dfc9,185,,,"[31.8, 39.1]",303421,2,,,True,-1.9086745,,,,,"[27.9, 28.0]",,High Pass,,11.7652025,,Incomplete,,Oliver Burke,3513.0,,,,,Recovery,1,From Free Kick,José Luis Sanmartín Mato,3265.0,Left Center Forward,3,Barcelona,217,"['1685d794-943d-4db7-b639-0badfa1f1660', '332a9d0e-bbcf-42b2-8ddc-30500aa2e14d', 'f31c6c02-fa77-4bc7-b487-93d407e0ff9a']",56,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:02:56.440,Pass,True,2019/2020
,,,,,,,,,,,,,,,,0.34595,,,,,,,,,,,,8fba2551-84f3-4879-933a-beb600d8eef9,191,,,"[91.5, 51.5]",303421,2,,,,-1.1071488,,Right Foot,,,"[92.6, 49.3]",,Low Pass,,2.4596748,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,3,Barcelona,217,"['61de3f22-ea0c-4c28-874a-d62664f869f0', 'c5905a0f-3c0c-4793-9125-3c7527bcf929', 'd67be109-29c7-4086-af2d-ef797dc4bbf8']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.970,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.000789,,,,,,,,,,,,11622424-f501-486d-9be0-75b66bc49dac,196,,,"[31.3, 12.7]",303421,3,,,,1.6199371,,Right Foot,,,"[30.7, 24.9]",,Ground Pass,,12.2147455,,,,Manuel Alejandro García Sánchez,6632.0,,,,,,1,Regular Play,Oliver Burke,3513.0,Left Midfield,4,Deportivo Alavés,206,['f3b206c7-32bf-4d11-8e78-20f5a5a11b73'],1,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:01.404,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.704304,,,,,,,,,,,,c871686e-dc2a-49cd-8b36-6a658b882b4b,199,,,"[28.9, 26.3]",303421,3,,,,1.0161147,,Right Foot,,,"[34.6, 35.5]",,Ground Pass,,10.822661,,,,Víctor Camarasa Ferrando,6659.0,,,,,,1,Regular Play,Manuel Alejandro García Sánchez,6632.0,Left Center Midfield,4,Deportivo Alavés,206,['7db709fd-2745-49ea-98b5-a48ce7911f13'],3,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:03.901,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.142588,,,,,,,,,,,,6d386168-a68d-4539-acbc-dd586b491899,204,,,"[34.6, 39.7]",303421,3,,,,3.0076478,,Right Foot,,,"[20.5, 41.6]",,Ground Pass,,14.227438,,,,Víctor Laguardia Cisneros,6615.0,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,4,Deportivo Alavés,206,"['61f0bcd5-03ca-42bf-8343-0164bd7de66f', 'b62e5b6f-015d-4ee3-9162-c8ffb3d57d3d']",6,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:06.088,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.165613,,,,,,,,,,,,f9b5ea6f-698c-4021-b619-667ed5005e0b,207,,,"[20.5, 40.8]",303421,3,,,,-2.0000734,,Right Foot,,,"[14.0, 26.6]",,Ground Pass,,15.616978,,,,Lisandro Magallán,23263.0,,,,,,1,Regular Play,Víctor Laguardia Cisneros,6615.0,Right Center Back,4,Deportivo Alavés,206,['d4b88896-7aec-41a0-8e3d-0871afa8907c'],7,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:07.937,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.294848,,,,,,,,,,,,07877ae7-f071-4618-acac-f79c167e46bd,209,,,"[14.0, 26.6]",303421,3,,,,-0.8783769,,Right Foot,,,"[28.1, 9.6]",,Ground Pass,,22.086422,,,,Adrián Marín Gómez,6935.0,,,,,,1,Regular Play,Lisandro Magallán,23263.0,Left Center Back,4,Deportivo Alavés,206,['7c5216d2-8e09-4360-963a-94a3b69b4ac8'],9,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:09.102,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.669637,,,,,,,,,,,,ca2ac006-9783-4fe7-97a5-1cc2804acb17,212,,,"[42.9, 9.0]",303421,3,,,,0.35373965,,Left Foot,,True,"[80.0, 22.7]",,Low Pass,,39.548706,,,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Adrián Marín Gómez,6935.0,Left Back,4,Deportivo Alavés,206,['956731b2-515b-4ead-a55f-6700d3498c05'],13,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:13.535,Pass,,2019/2020
,,,,,,,,,,,,,,,,3.73209,,,,,,,,,,,,83d10531-784f-44e2-bb62-39975aca33c7,217,,,"[83.9, 22.7]",303421,3,,,,-0.7968919,,Right Foot,,,"[101.1, 5.1]",,Ground Pass,,24.608942,,,,Oliver Burke,3513.0,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Right Center Forward,4,Deportivo Alavés,206,['181a507c-73db-4b38-91e4-6b104c995079'],16,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:16.829,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.928388,,,,,,,,,,,,576bf2f0-55fc-4e87-a461-67e79e0f94dd,220,,,"[105.1, 7.6]",303421,3,,,,0.7614028,,Right Foot,,,"[117.9, 19.8]",,Ground Pass,,17.68276,,Pass Offside,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Oliver Burke,3513.0,Left Midfield,4,Deportivo Alavés,206,['455582bc-3db8-45ba-9975-a298f98c9528'],22,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:22.955,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.001927,,,,,,,,,,,,882cdb56-788a-487d-8888-a2b2a603154d,222,,,"[6.7, 52.0]",303421,3,True,,,0.37206775,,Right Foot,,,"[31.3, 61.6]",,Ground Pass,,26.406816,,,,Ronald Federico Araújo da Silva,32480.0,,,,,Free Kick,1,From Free Kick,Norberto Murara Neto,6590.0,Goalkeeper,5,Barcelona,217,['93d1f18d-4b3a-4779-9199-c9115cd9204a'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.318,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.916608,,,,,,,,,,,,330164a6-5da3-48fb-8897-3d4cb1948608,224,,,"[31.3, 61.6]",303421,3,True,,,0.42259237,,Right Foot,,,"[63.1, 75.9]",,Low Pass,,34.86732,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,5,Barcelona,217,['6cc23a97-5406-4c00-9601-873da6a1bd0f'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.648,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.693155,,,,,,,,,,,,5e47afd5-c308-4f20-8387-25c2ba012ad9,227,,,"[63.3, 72.5]",303421,3,,,,-2.50012,,Right Foot,,,"[39.6, 54.8]",,Low Pass,,29.580061,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,"['4c8784c0-c8bc-49e3-8fca-4ef07ee17f98', 'a0d8e492-4354-4d42-9649-af1ae48aab9b']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.334,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.786788,,,,,,,,,,,,697bc260-3d8d-4611-bf45-75545c469cd1,230,,,"[41.5, 55.2]",303421,4,,,,-1.6346481,,Left Foot,,,"[39.0, 16.1]",,Ground Pass,,39.17984,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,5,Barcelona,217,"['c32048d9-654a-40d3-a8c4-4b1623ef347c', 'e57f27db-9f58-4d77-9671-7167e89997a9']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.027,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.11761,,,,,,,,,,,,29612fd0-dd35-4aee-9c90-da54353c44a5,233,,,"[41.9, 14.1]",303421,4,,,,0.34071848,,Left Foot,,,"[52.9, 18.0]",,Ground Pass,,11.670904,,,,Ricard Puig Martí,24841.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,['9643604d-8bf7-42ae-92d6-4a660b237b02'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.465,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.302953,,,,,,,,,,,,c3797826-289f-41b5-a3ca-3c4091308b97,237,,,"[54.1, 20.0]",303421,4,,,,2.2713783,,Right Foot,,,"[42.8, 33.4]",,Ground Pass,,17.528547,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Ricard Puig Martí,24841.0,Left Center Midfield,5,Barcelona,217,['97ef99d3-6c62-4005-8f30-12807fc0754a'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.663,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.241144,,,,,,,,,,,,04d06ebe-fc27-4ab6-9c6f-f58f27f47522,240,,,"[42.5, 34.7]",303421,4,,,,1.2918767,,Right Foot,,,"[48.6, 56.0]",,Ground Pass,,22.156263,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['b02b5ecb-7f82-4c8f-937c-c8ae361dee3b'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.325,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.387467,,,,,,,,,,,,9582eaeb-a8a5-49fe-b22e-eeeef039bf19,243,,,"[49.2, 57.1]",303421,4,,,,1.0029523,,Right Foot,,,"[56.6, 68.7]",,Ground Pass,,13.75936,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,5,Barcelona,217,['dd6090ac-05f5-4b17-91d9-5a6f1becca67'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.747,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.904977,,,,,,,,,,,,ec9ec6ae-6ab8-4534-ac08-d092ae3831c5,246,,,"[56.6, 68.7]",303421,4,,,,0.6857295,,Right Foot,,,"[64.3, 75.0]",,Ground Pass,,9.94887,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,['3b3ae4c9-0253-4941-b993-366380b1c283'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.597,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.990171,,,,,,,,,,,,d7ea1ea9-bd44-4273-af14-d10581e6d510,250,,,"[64.3, 75.0]",303421,4,,,,-2.5225265,,Right Foot,,,"[56.3, 69.3]",,Ground Pass,,9.822932,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,"['a43f01f6-86b9-4930-b777-a146b4a0cd07', 'a7e62ab0-ef23-405a-bc42-36e335f02126']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.741,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.659784,,,,,,,,,,,,9839fdc9-25c6-48ae-aba0-a0f01869b7ed,253,,,"[56.3, 68.2]",303421,4,,,,-2.1052473,,Right Foot,,,"[40.2, 41.0]",,Ground Pass,,31.607752,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,['83bb1fa6-36fe-4906-ae7a-56e027967835'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.872,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.133541,,,,,,,,,,,,d768c1f5-ebe8-4cd5-8bf1-ac6cc118c1dd,256,,,"[42.5, 40.7]",303421,4,,,,-1.3132529,,Right Foot,,,"[48.4, 18.3]",,Ground Pass,,23.16398,,,,Clément Lenglet,6826.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['95067ce2-db30-4a44-b8e4-cefb3a9c8a53'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.402,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.534245,,,,,,,,,,,,04e3f088-87fc-4be0-8098-474287e715e9,259,,,"[48.4, 17.5]",303421,4,,,,-0.74165505,,Left Foot,,,"[63.9, 3.3]",,Ground Pass,,21.02118,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,['5a54b61d-7fe8-41db-b95c-750a3e9d1eb1'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.196,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.461699,,,,,,,,,,,,fdb6a189-6449-484d-a9c8-8810d89988e6,262,,,"[70.4, 5.1]",303421,4,,,,0.74969906,,Left Foot,,,"[84.9, 18.6]",,Ground Pass,,19.811613,,,,Anssumane Fati,30756.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['09adbe63-63f5-46d7-a202-f6a1ee3f7945'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.849,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.892809,,,,,,,,,,,,c83726c9-cd17-4866-ad96-f3c7765df4d4,265,,,"[95.4, 22.4]",303421,4,,,,1.1126431,,Right Foot,,,"[99.0, 29.7]",,Ground Pass,,8.13941,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Anssumane Fati,30756.0,Left Wing,5,Barcelona,217,"['20cf0c02-03fe-4bd1-bbe0-d6fea37c39ce', '909ad722-82c3-4fad-95e9-35d876eeb6b5']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.434,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.491318,,,,,,,,,,,,20cf0c02-03fe-4bd1-bbe0-d6fea37c39ce,267,,,"[21.1, 50.4]",303421,4,,,,1.0198139,,Right Foot,,,"[26.2, 58.7]",,Ground Pass,,9.741663,,,,Víctor Camarasa Ferrando,6659.0,,,,,Recovery,1,Regular Play,Lisandro Magallán,23263.0,Left Center Back,6,Deportivo Alavés,206,"['ae2ff4d0-460d-4d84-a9fa-4650e26cb8b5', 'c83726c9-cd17-4866-ad96-f3c7765df4d4']",30,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:30.327,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.777188,,,,,,,,,,,,6e44e99e-fe80-4947-9eb5-f6877f88a82c,270,,,"[28.1, 59.5]",303421,4,,,,0.74652886,,Right Foot,,,"[46.8, 76.8]",,Ground Pass,,25.475086,,,,Edgar Antonio Méndez Ortega,26387.0,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,6,Deportivo Alavés,206,['bbe47f7b-bd34-4ac4-b6e1-a0b028aa91fb'],32,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:32.692,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.242215,,,,,,,,,,,,9bd307c7-a24e-487f-86a0-791cd6a9ea95,274,,,"[48.0, 77.4]",303421,4,,,,-1.0500679,,Right Foot,,,"[55.8, 63.8]",,Ground Pass,,15.67801,,,,José Luis Sanmartín Mato,3265.0,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,6,Deportivo Alavés,206,"['729150bd-9a91-4b52-8c07-246cc6f43840', 'dbc09469-352d-4008-951a-a634bfbf2c80']",35,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:35.095,Pass,True,2019/2020
,,,,,,,,,,,,,,,,2.402416,,,,,,,,,,,,57bf32d4-6e54-4e74-abf2-f165df8d6b0f,280,,,"[56.4, 64.5]",303421,4,True,,,-1.9314024,,Right Foot,,,"[42.9, 28.7]",,Ground Pass,,38.260815,,,,Lisandro Magallán,23263.0,,,,,Free Kick,1,From Free Kick,Víctor Camarasa Ferrando,6659.0,Right Center Midfield,7,Deportivo Alavés,206,['4d5d9078-382f-4691-9c3f-7d6781d7c46c'],50,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:50.565,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.115562,,,,,,,,,,,,78a96b2b-c208-4a38-986e-1e9d59d8156c,282,,,"[42.9, 28.7]",303421,4,,,,1.799383,,Right Foot,,,"[37.2, 53.2]",,Ground Pass,,25.154324,,,,Víctor Laguardia Cisneros,6615.0,,,,,,1,From Free Kick,Lisandro Magallán,23263.0,Left Center Back,7,Deportivo Alavés,206,['f764a4da-815a-447a-8c8b-483c6d6492ce'],53,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:53.421,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.369468,,,,,,,,,,,,69dd53e3-f394-4bc4-bf66-01a6c3d96002,286,,,"[37.8, 55.0]",303421,4,,,,1.3409845,,Right Foot,,,"[42.9, 76.8]",,Ground Pass,,22.388613,,,,Martín Aguirregabiria Padilla,6618.0,,,,,,1,From Free Kick,Víctor Laguardia Cisneros,6615.0,Right Center Back,7,Deportivo Alavés,206,"['6b7e9d22-7bb8-4dda-9e26-3c5ccb151c3f', 'acb3a2d7-e7ce-46fa-88e9-7922b9b4964f']",55,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:04:55.577,Pass,True,2019/2020
