bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.1212,,,,,,,,,,,,30253c0b-5be0-4331-8c0f-61989928eab9,131,,,"[96.0, 2.0]",16215,2,,,,1.5707964,,Left Foot,,,,"[96.0, 4.0]",,Ground Pass,,2.0,,,Incomplete,,Jesé Rodríguez Ruiz,3990.0,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Left Wing Back,6,Real Betis,218,"['5e943730-15b7-4407-b2fb-9e4057e01da7', 'bf96bac5-300b-4239-a107-f400376664f3']",2,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:02.068,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.155595,,,,,,,,,,,,fd23a7a4-ce76-48fc-bd41-7771d14d5d3b,134,,,"[97.0, 1.0]",16215,2,True,,,0.5191461,,,,,,"[104.0, 5.0]",,Low Pass,,8.062258,,,,,Jesé Rodríguez Ruiz,3990.0,,,,,Throw-in,1,From Throw In,Cristian Tello Herrera,6658.0,Left Wing Back,7,Real Betis,218,['72800a2d-d616-4455-8ccd-76fae39d63b1'],12,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:12.390,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.596619,,,,,,,,,,,,b653fe34-0e8e-4c97-87e1-0b406158fecb,137,,,"[105.0, 4.0]",16215,2,,,,2.7610862,,Right Foot,,,,"[95.0, 8.0]",,Ground Pass,,10.770329,,,,,José Andrés Guardado Hernández,5563.0,,,,,,1,From Throw In,Jesé Rodríguez Ruiz,3990.0,Left Center Forward,7,Real Betis,218,['f2e3d743-ce4c-4447-b3ea-abce1862097f'],15,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:15.385,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.8611,,,,,,,,,,,,1d910b18-9738-4ffc-84bc-c12fa66bb8de,141,,,"[92.0, 10.0]",16215,2,,,,-0.6287963,,Left Foot,,,,"[103.0, 2.0]",,Low Pass,,13.601471,,,,,Cristian Tello Herrera,6658.0,,,,,,1,From Throw In,José Andrés Guardado Hernández,5563.0,Left Center Midfield,7,Real Betis,218,['4da2bc81-24d3-4c8f-a7ef-8bbc83559591'],19,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:19.573,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.3266,,,,,,,,,,,,cd14e573-21a2-4abf-b70e-3841a93a4052,145,,,"[104.0, 4.0]",16215,2,,,,0.8519663,,Right Foot,,,,"[111.0, 12.0]",,Ground Pass,,10.630146,,,,,José Andrés Guardado Hernández,5563.0,,,,,,1,From Throw In,Cristian Tello Herrera,6658.0,Left Wing Back,7,Real Betis,218,"['13ecbd02-7748-407f-b2ea-da75edf4aaef', 'bd798604-a71b-494f-910a-cb150dc329e5']",22,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:22.643,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.1377,,,,,,,,,,,,e808b5ef-36fd-42de-bd31-f2438f45a029,149,,,"[112.0, 13.0]",16215,2,,,,0.98279375,,Left Foot,,,,"[114.0, 16.0]",,Ground Pass,,3.6055512,,,Incomplete,,Giovani Lo Celso,3313.0,,,,,,1,From Throw In,José Andrés Guardado Hernández,5563.0,Left Center Midfield,7,Real Betis,218,"['2e88cd41-bb2d-4d6f-99cd-f8b22ebce7f7', '42719acb-e1e3-40e9-a447-dfc167cc5bb7']",24,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:24.275,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.6607,,,,,,,,,,,,3c36b33a-8268-4063-aa44-dd8b6c120349,153,,,"[32.0, 80.0]",16215,2,,,,-2.55359,,Head,,,,"[26.0, 76.0]",,Low Pass,,7.2111025,,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,7,Real Betis,218,['72c7c7cf-1893-4c1f-8437-1bf33dbf7331'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.912,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.6237,,,,,,,,,,,,d1246333-ed77-43e9-a09d-e07144d8b339,155,,,"[26.0, 76.0]",16215,2,,,,0.4636476,,Head,,,,"[30.0, 78.0]",,Low Pass,,4.472136,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Midfield,7,Real Betis,218,"['8990f77e-132b-4d4b-a97b-977436a748b0', 'b7cffe1b-0201-4930-9f2e-6da49a13c626']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.694,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.4162,,,,,,,,,,,,b7cffe1b-0201-4930-9f2e-6da49a13c626,157,,,"[91.0, 3.0]",16215,2,,,,2.55359,,Right Foot,,,,"[85.0, 7.0]",,High Pass,,7.2111025,,,,,William Silva de Carvalho,5214.0,,,,,Recovery,1,From Throw In,Cristian Tello Herrera,6658.0,Left Wing Back,7,Real Betis,218,"['d1246333-ed77-43e9-a09d-e07144d8b339', 'fb751e31-79a0-4ff0-bba6-42ee2b9b30bd']",31,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:31.317,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,d4a50266-d752-4f68-ab5b-48f4d98c44b1,160,,,"[85.0, 7.0]",16215,2,,,,-2.55359,,Left Foot,,,,"[79.0, 3.0]",,Ground Pass,,7.2111025,,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,1,From Throw In,William Silva de Carvalho,5214.0,Center Defensive Midfield,7,Real Betis,218,['4a2b8ccd-1ed9-4cef-8dce-14e21dc57cbb'],32,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:32.794,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.8585,,,,,,,,,,,,fe5151c6-eefc-48ef-a23b-4ab8c172a6b7,164,,,"[71.0, 3.0]",16215,2,,,,2.7291822,,Right Foot,,,,"[55.0, 10.0]",,Ground Pass,,17.464249,,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,7,Real Betis,218,"['4de9faa3-f5bd-4f20-9cae-20baacc94e70', 'dd409edb-5184-4651-a441-3960d0eab1e7']",34,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:34.048,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.927395,,,,,,,,,,,,3e59a405-7c0b-41ff-93c6-aa9ea954a314,166,,,"[56.0, 10.0]",16215,2,,,,0.0,,Right Foot,,,,"[70.0, 10.0]",,Ground Pass,,14.0,,,,,William Silva de Carvalho,5214.0,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Center Back,7,Real Betis,218,['501e9b56-dc3c-4a06-aec7-23de9c26c89b'],35,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:35.907,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.888109,,,,,,,,,,,,487c942d-809d-49af-8bf7-cd41b72ca62c,170,,,"[71.0, 13.0]",16215,2,,,,-2.158799,,Right Foot,,,,"[65.0, 4.0]",,Ground Pass,,10.816654,,,,,Cristian Tello Herrera,6658.0,,,,,,1,From Throw In,William Silva de Carvalho,5214.0,Center Defensive Midfield,7,Real Betis,218,"['4a66b9bd-d10c-407e-8aa2-e161e14f7a4f', 'ef5f2924-5c0c-400f-96bd-386dbde198e0']",37,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:37.365,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.6518,,,,,,,,,,,,3948c5d4-6c16-4d55-883d-0f28b2f8f3b5,173,,,"[64.0, 4.0]",16215,2,,,,2.6098685,,Right Foot,,,,"[47.0, 14.0]",,Ground Pass,,19.723083,,,,,Marc Bartra Aregall,7068.0,,,,,,1,From Throw In,Cristian Tello Herrera,6658.0,Left Wing Back,7,Real Betis,218,['13e334cd-d7a8-42ce-b218-5cc538912ce8'],39,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:39.371,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,3.7052,,,,,,,,,,,,bc286a54-ee52-4acd-beb0-8b9f5f05cf1e,176,,,"[47.0, 15.0]",16215,2,,,,-0.34464732,,Right Foot,,,,"[86.0, 1.0]",,High Pass,,41.4367,,,Out,,Jesé Rodríguez Ruiz,3990.0,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Center Back,7,Real Betis,218,"['3eb9817e-b401-4280-831d-23e49036cbd8', '96706d0b-dabb-4299-8eac-c768c8e44f0e']",41,,,,,,,,,,,,,,,,,,,Real Betis,218,00:02:41.022,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.877251,,,,,,,,,,,,99b275ea-3c7b-458a-bcd6-7c5dc4dc1096,178,,,"[30.0, 80.0]",16215,2,,,,-2.5213432,,,,,,"[16.0, 70.0]",,High Pass,,17.20465,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,8,Barcelona,217,['d212f6c9-335b-47db-9a02-9dfd077c99e2'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.133,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.44829,,,,,,,,,,,,98b0638b-60a0-4956-833e-28bc21fb9961,182,,,"[16.0, 70.0]",16215,2,,,,-1.9974238,,Right Foot,,,,"[6.0, 48.0]",,Ground Pass,,24.166092,,,,,Marc-André ter Stegen,20055.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['22963aa1-50f5-4391-9c05-3cbc271ca766', 'b3f74bc6-1d1b-43a5-90ca-65491d293bee']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.349,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.4946,,,,,,,,,,,,c70ad2c4-1189-4ad2-9d48-9bee350164c7,185,,,"[15.0, 46.0]",16215,3,,,,-0.0540015,,Right Foot,,,,"[52.0, 44.0]",,High Pass,,37.054016,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,8,Barcelona,217,"['44d73ba6-2da5-421b-820f-0db5791911c7', '8f5493b9-6efe-4be1-bf0c-e32f3503fb28']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.780,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.881,,,,,,,,,,,,16e2d5b1-5d0b-488a-8f94-538667570209,191,,,"[58.0, 41.0]",16215,3,,,,-1.1071488,,Right Foot,,,,"[64.0, 29.0]",,Ground Pass,,13.416408,,,,,José Andrés Guardado Hernández,5563.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Center Back,9,Real Betis,218,"['3959f060-166c-4732-9d8b-e3028f88c314', '4f51e88c-a014-427d-8580-2c83a79ec4a7']",4,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:04.254,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.11077,,,,,,,,,,,,b389b468-a622-43b6-beaa-80e2d10d4a25,195,,,"[65.0, 29.0]",16215,3,,,,-1.7004988,,Left Foot,,,,"[62.0, 6.0]",,Ground Pass,,23.194826,,,,,Cristian Tello Herrera,6658.0,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Center Midfield,9,Real Betis,218,"['b3b46d29-a2a1-4fbc-8afa-317ed9aaa186', 'd11176b0-0026-4bbd-ab7a-ccf7cc14d9e3']",5,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:05.608,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.1885,,,,,,,,,,,,3f586167-90bf-417d-b15a-c2aefb79efb9,200,,,"[87.0, 13.0]",16215,3,,,,-0.14189705,,Left Foot,,,,"[94.0, 12.0]",,Ground Pass,,7.071068,,,Incomplete,,Giovani Lo Celso,3313.0,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Left Wing Back,9,Real Betis,218,"['39d97d23-74c2-4f99-868e-3dc09cf9db0b', 'f0731bff-1230-4555-a8b4-19d98c2db5d2']",12,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:12.266,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.822222,,,,,,,,,,,,0bc30446-ffde-4b8d-b362-cb8c4013bc60,206,,,"[26.0, 69.0]",16215,3,,,,0.1798535,,Right Foot,,,,"[37.0, 71.0]",,Ground Pass,,11.18034,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,10,Barcelona,217,"['18667e06-620b-4787-9c3e-8e7ef3e24bd2', '72ad8047-0fa5-41a8-92d9-4235e3efa403']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.592,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.515723,,,,,,,,,,,,5678f082-10b6-4fb3-b82e-b27a39097c8c,210,,,"[36.0, 71.0]",16215,3,,,,-1.735945,,Right Foot,,,,"[35.0, 65.0]",,Ground Pass,,6.0827627,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Midfield,10,Barcelona,217,"['22d2d764-6976-4f4f-8f32-9443a54aae2a', '8928d70e-6c90-4e8c-b9be-16b9752dd8be']",14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.454,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,2.5247,,,,,,,,,,,,7658efba-254a-447c-82c8-2798b69ddefe,213,,,"[35.0, 64.0]",16215,3,,,,-0.39234015,,Right Foot,,,,"[64.0, 52.0]",,Ground Pass,,31.38471,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,10,Barcelona,217,"['02d5bb7d-80fb-4f96-bd0b-d84be891aef1', 'b26021bd-dde7-422d-bcd7-6bc17c0b7b81']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.010,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.720025,,,,,,,,,,,,b26021bd-dde7-422d-bcd7-6bc17c0b7b81,215,,,"[57.0, 29.0]",16215,3,,,,0.32175055,,Right Foot,,,,"[66.0, 32.0]",,Ground Pass,,9.486833,,,,,William Silva de Carvalho,5214.0,,,,,Recovery,1,Regular Play,Marc Bartra Aregall,7068.0,Center Back,11,Real Betis,218,"['7658efba-254a-447c-82c8-2798b69ddefe', 'c62df7a0-fb7b-4709-8e55-0b4e2a0a509d']",17,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:17.534,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.8394,,,,,,,,,,,,b87f5ce6-7415-493d-aeef-b94a299d7f79,219,,,"[67.0, 32.0]",16215,3,,,,3.1415927,,Right Foot,,,,"[56.0, 32.0]",,Ground Pass,,11.0,,,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Center Defensive Midfield,11,Real Betis,218,"['1deb133b-3b58-4470-a563-5c49a345102b', '5a30f520-ce0c-4ec4-a93f-ba673740e6ac']",18,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:18.441,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.6508,,,,,,,,,,,,239af35c-8541-45f0-89b6-34cd33a10979,221,,,"[56.0, 32.0]",16215,3,,,,-0.09065989,,Right Foot,,,,"[67.0, 31.0]",,Ground Pass,,11.045361,,,,,William Silva de Carvalho,5214.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Center Back,11,Real Betis,218,"['1deb133b-3b58-4470-a563-5c49a345102b', '6edee4f5-2452-4fd3-9b22-8c4febd88481']",19,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:19.280,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.1664,,,,,,,,,,,,e61da003-bf43-4ab4-bee5-644003094164,225,,,"[61.0, 35.0]",16215,3,,,,-2.9229238,,Right Foot,,,,"[52.0, 33.0]",,Ground Pass,,9.219544,,,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Center Defensive Midfield,11,Real Betis,218,['9f814d36-4287-4676-8b30-68fd2ecda74f'],22,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:22.115,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.3878,,,,,,,,,,,,0199db49-6e2a-47c6-a866-d8226de19441,228,,,"[52.0, 33.0]",16215,3,,,,-0.27829966,,Right Foot,,,,"[59.0, 31.0]",,High Pass,,7.28011,,,Incomplete,,William Silva de Carvalho,5214.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Center Back,11,Real Betis,218,"['1b98e0c2-86d3-42ee-983b-281c1c324e9d', 'b21ae270-a938-4923-9a4c-b2d86d32a402']",23,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:23.320,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.1184,,,,,,,,,,,,b98544ec-954b-4fa6-972e-f006b658f862,233,,,"[52.0, 20.0]",16215,3,,,,3.1415927,,Head,,,,"[51.0, 20.0]",,High Pass,,1.0,,,Incomplete,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Center Midfield,11,Real Betis,218,"['7862f648-d828-401b-a6f0-2a3165f5edfc', 'ca32ad2c-3b7b-4741-8ca6-91c07e791f47']",27,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:27.477,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.457017,,,,,,,,,,,,862a7426-7e33-4b07-b3c1-5b10ba9703f0,237,,,"[45.0, 3.0]",16215,3,,,,2.3276308,,Right Foot,,,,"[28.0, 21.0]",,Low Pass,,24.758837,,,,,Marc Bartra Aregall,7068.0,,,,,Recovery,1,Regular Play,Cristian Tello Herrera,6658.0,Left Wing Back,11,Real Betis,218,"['02f67bd8-dcbf-40d4-a4d7-036e75241c6a', '873171aa-9be0-498b-8410-64315217fb16']",29,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:29.474,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.9804,,,,,,,,,,,,73526593-af39-4bb0-9a72-1c3a1577f9b5,240,,,"[38.0, 23.0]",16215,3,,,,1.2753555,,Right Foot,,,,"[45.0, 46.0]",,Ground Pass,,24.04163,,,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Center Back,11,Real Betis,218,['02d0d432-2c6f-4f5f-bdc1-3b1f893b36f9'],36,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:36.887,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.7563,,,,,,,,,,,,73b7e0d4-7876-4865-a64e-2a69902fed48,243,,,"[46.0, 45.0]",16215,3,,,,1.9513026,,Right Foot,,,,"[40.0, 60.0]",,Ground Pass,,16.155495,,,,,Aïssa Mandi,6648.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Center Midfield,11,Real Betis,218,['6319522c-7fa7-4206-85ad-9e1ab68a8540'],38,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:38.280,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,0.600273,,,,,,,,,,,,1617fbb0-5354-4cd8-91c0-867b3d6b379a,245,,,"[40.0, 60.0]",16215,3,True,,,-1.3439975,,Right Foot,,,,"[43.0, 47.0]",,Ground Pass,,13.341664,,,,,Sergio Canales Madrazo,6673.0,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,11,Real Betis,218,['7ac7af77-fdf0-4dd3-98bf-560b6bc69bf6'],40,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:40.037,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.2072,,,,,,,,,,,,46ee7abe-a0c7-4c6f-a45b-a17d78933577,247,,,"[57.0, 54.0]",16215,3,,,,1.7506498,,Left Foot,,,,"[55.0, 65.0]",,Ground Pass,,11.18034,,,,,Aïssa Mandi,6648.0,,,,,,1,Regular Play,Sergio Canales Madrazo,6673.0,Right Center Midfield,11,Real Betis,218,['22e746f6-266a-43b9-9a5e-78749b75d79e'],43,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:43.698,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.4216,,,,,,,,,,,,8399072b-ad85-43fd-a22c-d214613ec095,250,,,"[67.0, 65.0]",16215,3,,,,-2.0344439,,Right Foot,,,,"[57.0, 45.0]",,Ground Pass,,22.36068,,,,,William Silva de Carvalho,5214.0,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,11,Real Betis,218,['7fa5b7b4-784d-482e-a456-18900d5ddb3b'],47,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:47.530,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.5646,,,,,,,,,,,,1f0a12cd-9757-48d9-ac67-f5375dc102f2,253,,,"[59.0, 39.0]",16215,3,,,,-1.3439975,,Right Foot,,,,"[65.0, 13.0]",,Ground Pass,,26.683329,,,,,Sidnei Rechel da Silva Júnior,6777.0,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Center Defensive Midfield,11,Real Betis,218,['e001a695-4114-4124-9b92-60aef589a326'],50,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:50.734,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.6525,,,,,,,,,,,,cd9b79f0-6358-4c27-8bab-80ab2e7938a5,257,,,"[66.0, 4.0]",16215,3,,,,2.55359,,Right Foot,,,,"[42.0, 20.0]",,Ground Pass,,28.84441,,,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,11,Real Betis,218,"['3028268c-27d0-450a-a9b0-098aab24d483', '4d425c62-3c1d-439d-833b-cac12c6c5c59']",55,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:55.917,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,2.6053,,,,,,,,,,,,fb98648f-dd89-4f57-8316-b704b460dcf9,260,,,"[40.0, 20.0]",16215,3,,,,2.642246,,Right Foot,,,,"[18.0, 32.0]",,Ground Pass,,25.059929,,,,,Pau López Sabata,6792.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Center Back,11,Real Betis,218,"['4b53ef7b-daa3-40ec-a78a-0b25a84e6ca8', 'd38679ce-d856-4692-a60f-672a92dc966f']",58,,,,,,,,,,,,,,,,,,,Real Betis,218,00:03:58.570,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,1.107998,,,,,,,,,,,,fa7cc90e-f86c-47a9-bb9c-26942cce1a5c,263,,,"[18.0, 32.0]",16215,4,,,,-0.28605145,,Left Foot,,,,"[35.0, 27.0]",,Ground Pass,,17.720045,,,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,11,Real Betis,218,['90dcb0e0-79bf-41ea-91f1-46763f033b86'],1,,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:01.289,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.678646,,,,,,,,,,,,f678d9b4-c587-4ffe-b1b8-a9ddb009fed5,266,,,"[38.0, 31.0]",16215,4,,,,1.2120256,,Right Foot,,,,"[53.0, 71.0]",,High Pass,,42.72002,,,,,Joaquín Sánchez Rodríguez,6651.0,,True,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Center Back,11,Real Betis,218,['50e5296a-6be4-4acb-b53a-c5fb70869e9a'],5,,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:05.125,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.437238,,,,,,,,,,,,264b467b-00b6-483a-9e8f-359ac9f0c70b,270,,,"[53.0, 72.0]",16215,4,,,,-1.4056476,,Right Foot,,,,"[56.0, 54.0]",,Ground Pass,,18.248287,,,,,William Silva de Carvalho,5214.0,,,,,,1,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing Back,11,Real Betis,218,"['5fea3c79-cec2-448b-b949-ec2aad343ef6', '60d28f55-4a8a-4cec-b7db-fb7d7ef3a11c']",9,,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:09.244,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,,0.422428,,,,,,,,,,,,c2d1f203-10aa-468d-b755-2bebb2ee87b5,273,,,"[56.0, 54.0]",16215,4,,,,1.2490457,,Right Foot,,,,"[58.0, 60.0]",,Ground Pass,,6.3245554,,,,,Giovani Lo Celso,3313.0,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Center Defensive Midfield,11,Real Betis,218,['23bc09a0-5a14-4e2d-9bb9-06707762bc4a'],10,,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:10.721,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,2.44176,,,,,,,,,,,,fa151455-9593-4381-8790-e191635439f3,277,,,"[60.0, 40.0]",16215,4,,,,-0.40187064,,Left Foot,,,,"[100.0, 23.0]",,High Pass,,43.462627,,,,,Cristian Tello Herrera,6658.0,,,Through Ball,True,,1,Regular Play,Giovani Lo Celso,3313.0,Right Center Forward,11,Real Betis,218,['de7da1b7-d101-4d0d-be5e-432fcbffe9fe'],15,,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:15.229,Pass,,2018/2019
,,,,,,,,,,,,,,,,,,1.169798,,,,,,,,,,,,54a4095a-ae83-4ad6-a904-3495230fc739,285,,,"[14.0, 44.0]",16215,4,,,,-1.5707964,,Keeper Arm,,,,"[14.0, 34.0]",,Ground Pass,,10.0,,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,12,Barcelona,217,['a95f948c-05f0-4aae-bc3b-8a717b949a5c'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.956,Pass,,2018/2019
