50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.018525,,,,,,,,,,,,,fda54012-0211-45c2-82e5-22e9143ce9a4,133,,"[77.8, 63.2]",267597,1,,,,,2.0467384,,Right Foot,,,,"[72.8, 72.9]",,Ground Pass,,10.912836,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['93643d4f-eb35-46f3-becf-0aef7a40654b'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.248,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.163134,,,,,,,,,,,,,9811bae1-da31-4d32-8336-9cfd0cddf34e,136,,"[77.1, 67.6]",267597,1,,,,,-1.7762971,,Right Foot,,,,"[69.2, 29.7]",,Low Pass,,38.714596,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['c8fcf4c5-3f52-4c62-8e27-808382cfc33c'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.644,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.949844,,,,,,,,,,,,,9a9867bf-bc4b-4831-bc87-3d33f9329f61,139,,"[76.9, 25.6]",267597,1,,,,,-0.92364115,,Left Foot,,,,"[86.8, 12.5]",,Ground Pass,,16.420109,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,5,Barcelona,217,['5f15801d-d8a4-4b83-b79c-07c682575894'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.179,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.939852,,,,,,,,,,,,,6b3babe6-9cdd-4e54-a4bb-dd199da2b1d1,142,,"[93.8, 10.3]",267597,1,,,,,-0.9011574,,Left Foot,,,,"[99.5, 3.1]",,Ground Pass,,9.183137,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,['6da5cff6-328f-4e0c-b31e-16c2075a2fb4'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.645,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.885698,,,,,,,,,,,,,f416990e-52fc-434c-aa34-0f16e99f1e43,151,,"[98.3, 9.9]",267597,2,,,,,1.4121411,,Right Foot,,,,"[100.3, 22.4]",,Ground Pass,,12.658989,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,5,Barcelona,217,"['4bd209aa-adec-4f43-a884-2daed95a6187', 'a4b2777d-4c28-4a6b-a537-4c7276e96e04']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.778,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.5491,,,,,,,,,,,,,7d46ef65-3726-4733-be74-959cdc2fada4,156,,"[120.0, 0.1]",267597,2,,,,,1.8111819,,Right Foot,,,,"[111.2, 36.0]",,High Pass,True,36.96282,,Incomplete,Gerard Piqué Bernabéu,5213.0,,,Inswinging,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,"['0f37efe8-306e-47d7-81d3-076546faf2af', '6166a8b6-52dc-4918-be75-35d1f4c90243']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.153,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.559071,,,,,,,,,,,,,116f3053-d711-425b-8db0-330a27bf8360,163,,"[7.0, 36.1]",267597,3,,True,,,-0.524669,,Right Foot,,,,"[69.2, 0.1]",,High Pass,,71.86682,,Out,,,,,,,Goal Kick,1,From Goal Kick,Sergio Asenjo Andrés,6755.0,Goalkeeper,7,Villarreal,222,,9,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:09.511,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.242497,,,,,,,,,,,,,7a90e0be-0f0e-4308-a5ca-6be7436c1399,164,,"[44.3, 80.0]",267597,3,,,,,-2.3194764,,,,,,"[32.5, 67.3]",,High Pass,,17.3358,,,Gerard Piqué Bernabéu,5213.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['bc008014-efa1-4310-84ed-384654ac7b3d'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.107,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.592931,,,,,,,,,,,,,8381fcb7-478b-4441-8983-bdd1932bfe20,167,,"[30.6, 60.8]",267597,3,,,,,-1.4170887,,Right Foot,,,,"[36.1, 25.3]",,Ground Pass,,35.92353,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['c97cbfdf-0fbf-4be3-8e4d-01179f2d0e4b'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.250,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.03341,,,,,,,,,,,,,094fc143-47b8-4b72-9ff3-9b047f64ae1f,170,,"[41.9, 18.3]",267597,3,,,,,-0.7591869,,Right Foot,,,,"[55.6, 5.3]",,Ground Pass,,18.886238,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['b0618da3-05ac-4720-b9a7-26b87efd2121'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.031,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.8935,,,,,,,,,,,,,9281d53c-6ece-4b52-bc82-2a9001fc027f,173,,"[56.2, 3.9]",267597,3,,,,,0.32175055,,Left Foot,,,,"[71.8, 9.1]",,Ground Pass,,16.443844,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['e8bf0f67-51d0-4c94-ab97-b4300d858c23'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.186,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.862093,,,,,,,,,,,,,ed374078-283d-44ff-afcf-2207e9d7c479,175,,"[70.9, 10.6]",267597,3,,,,,-2.0533097,,Left Foot,,,,"[66.5, 2.2]",,Ground Pass,,9.482615,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['72387e78-c7ad-4fd1-b7ec-926dcb9d96cc'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.080,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.327579,,,,,,,,,,,,,7ef7497d-c210-427f-81db-68a842f0bc16,179,,"[65.5, 2.7]",267597,3,,,,,2.9195108,,Right Foot,,,,"[56.2, 4.8]",,Ground Pass,,9.534149,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,"['655dbf19-cb2a-4ec0-b072-0e59b277178a', 'dc755b22-357f-47b0-ac07-a35da5d6abda']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.074,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.675143,,,,,,,,,,,,,7cd81d8d-e027-49a6-9d42-82d245edc083,182,,"[55.6, 5.3]",267597,3,,,,,1.9756881,,Left Foot,,,,"[45.7, 28.4]",,Ground Pass,,25.132051,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['31b79ac3-f455-425d-a086-1e2769d8d14f'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.864,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.66402,,,,,,,,,,,,,da02f43e-abdf-43a7-a10d-1df9d0c32235,185,,"[48.9, 30.6]",267597,3,,,,,1.3076808,,Right Foot,,,,"[56.9, 60.3]",,Ground Pass,,30.758575,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['e7b504d8-2f90-4633-bb63-27c0c9e500d9'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.947,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.195339,,,,,,,,,,,,,851d82a5-541c-43c2-b7f4-905511acc80c,188,,"[68.9, 66.8]",267597,3,,,,,0.7194562,,Right Foot,,,,"[80.2, 76.7]",,Ground Pass,,15.023315,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['15198c6b-5a1e-48ce-8686-a29756bb5cdb'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.351,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.876497,,,,,,,,,,,,,cbd646b8-cb9a-465f-b6e0-48c6aa5863d0,191,,"[85.8, 76.9]",267597,3,,,,,-1.6856729,,Left Foot,,,,"[84.3, 63.9]",,Ground Pass,,13.086252,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['32a582aa-24f5-4816-a8ed-4890727ba73e'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.890,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.789622,,,,,,,,,,,,,055d5da9-d6c1-4559-8ab0-909232fe0f6d,195,,"[87.3, 68.0]",267597,3,,,,,0.20145507,,Right Foot,,,,"[101.5, 70.9]",,Ground Pass,,14.493102,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['2df6a7af-89d6-41dc-89ac-6ba35cfa9401', 'd44afd84-82fd-4535-8952-4f8617165620']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.713,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.883948,,,,,,,,,,,,,6c7bb6b9-495d-4970-a435-17dfbbb27591,198,,"[98.3, 66.4]",267597,3,,,,,-2.4189692,,Left Foot,,,,"[89.0, 58.2]",,Ground Pass,,12.39879,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['218543ee-5bac-4f9b-a624-d26eff18bd36'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.753,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.433285,,,,,,,,,,,,,cb8012de-b5ad-4f30-b55f-8dbd56f53e55,202,,"[89.9, 57.2]",267597,3,,,,,-1.6692035,,Left Foot,,,,"[86.8, 25.8]",,Ground Pass,,31.552654,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,8,Barcelona,217,"['8023e82d-9122-4d0d-abdb-1c2d24dc0812', 'cd2e1854-3e7c-4a4f-ae82-f1570dbbd18d']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.776,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.449339,,,,,,,,,,,,,700dc6fc-6b94-4214-9b9c-e2497a9c087d,206,,"[88.0, 21.5]",267597,3,,,,,-1.1503112,,Left Foot,,,,"[93.5, 9.2]",,Ground Pass,,13.473678,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['2d6488b6-859b-4c9b-8c27-874f28bcfe77', '541bfa7e-843d-4137-9239-2f44aa34dbee']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.661,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.188678,,,,,,,,,,,,,44f6fb42-f670-4d5d-ae76-624bc9ddc70d,209,,"[69.4, 7.3]",267597,3,,,,,2.2625914,,Right Foot,,,,"[58.3, 20.7]",,Ground Pass,,17.400288,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['0b303bcb-bd2b-40dd-88e0-6f9468483ffb'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.794,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.377219,,,,,,,,,,,,,31eddfa0-8f0f-4104-98bf-b9d2b8104413,212,,"[58.6, 28.4]",267597,4,,,,,0.7813902,,Right Foot,,,,"[108.7, 78.1]",,High Pass,,70.569824,,,Daniel Alves da Silva,4324.0,,True,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['c17571db-8b35-44d7-8e44-65b703d9e438'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.272,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.8413,,,,,,,,,,,,,589ff627-c3c5-40ea-a6cd-919f03d30b22,216,,"[22.9, 0.1]",267597,4,,,,,0.22024873,,,,,,"[49.7, 6.1]",,High Pass,,27.46343,,Incomplete,Giovani dos Santos Ramírez,5987.0,,,,,Throw-in,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,9,Villarreal,222,"['d5c35ed4-ba76-44ea-95d3-6dbeeb0d2bef', 'dcf8aca7-9aa5-4aba-9f52-9301ae51c45b']",20,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:20.912,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.049679,,,,,,,,,,,,,d5c35ed4-ba76-44ea-95d3-6dbeeb0d2bef,219,,"[70.4, 74.0]",267597,4,,,,True,1.4625257,,,,,,"[70.9, 78.6]",,High Pass,,4.6270943,,Out,,,,,,,Recovery,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Villarreal,222,"['589ff627-c3c5-40ea-a6cd-919f03d30b22', 'a3354b15-1862-4dbc-98c0-218b97894bd0']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.754,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.870825,,,,,,,,,,,,,544bf64d-6ea4-4bea-9760-d38c45898239,220,,"[52.4, 0.1]",267597,4,,,,,2.125975,,,,,,"[47.5, 8.0]",,Low Pass,,9.296236,,,Bruno Soriano Llido,22819.0,,,,,Throw-in,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,10,Villarreal,222,['bd9321a1-6b32-4d6c-9355-c54cb089789c'],39,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:39.859,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.531004,,,,,,,,,,,,,bb217824-6e99-47c5-b402-cf7b1ec8d91c,223,,"[47.5, 8.0]",267597,4,,,,,-0.94200003,,Left Foot,,,,"[50.7, 3.6]",,Ground Pass,,5.440588,,,Jaume Vicent Costa Jordá,6828.0,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,10,Villarreal,222,['a792235f-44cb-450a-b3fd-009f3d202afa'],40,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:40.924,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.064591,,,,,,,,,,,,,54aac849-5bc5-40d4-8b1f-7c91fdb38ec0,226,,"[51.9, 3.4]",267597,4,,,,,3.1131911,,Left Foot,,,,"[34.3, 3.9]",,Ground Pass,,17.607101,,,Bruno Soriano Llido,22819.0,,,,,,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,10,Villarreal,222,['3aaad0e0-2420-4e37-9fef-2c7d4e45c195'],42,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:42.438,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.992513,,,,,,,,,,,,,389b1167-7332-48e1-a6d3-28b678836339,229,,"[33.1, 13.1]",267597,4,,,,,1.1503112,,Right Foot,,,,"[38.6, 25.4]",,Ground Pass,,13.473678,,,Tomás Pina Isla,6622.0,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,10,Villarreal,222,['f7727543-0071-4a24-a04d-932807d1ae90'],48,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:48.130,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.172061,,,,,,,,,,,,,b23a12a9-28c6-4903-b656-7051a5d2c587,232,,"[36.9, 23.9]",267597,4,,,,,-2.724372,,Right Foot,,,,"[18.4, 15.7]",,Ground Pass,,20.235859,,,Víctor Ruíz Torre,6752.0,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Left Defensive Midfield,10,Villarreal,222,['afab66a3-a623-444c-ac9e-f91d28e6eed0'],49,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:49.162,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.6543,,,,,,,,,,,,,add220ed-b03b-4f6e-af60-348bea97334d,236,,"[18.8, 12.6]",267597,4,,,,,0.4239435,,Left Foot,,,,"[72.2, 36.7]",,High Pass,,58.586433,,Incomplete,Luciano Vietto,6744.0,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,10,Villarreal,222,"['0fedfc07-ceef-4fa1-a91e-dab7f54633fc', '43c25726-4f7d-4838-a540-ba194aeee137', '671ba81d-d1b9-4bdf-97ad-0266fc4bbcbf']",51,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:51.331,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,2.097057,,,,,,,,,,,,,733bc0d1-21dd-4720-8212-1d3ee64ff53d,241,,"[46.2, 40.7]",267597,4,,,,,-1.7408128,,Right Foot,,,,"[42.2, 17.4]",,Ground Pass,,23.640854,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,11,Barcelona,217,"['a7778816-a6c1-4584-b491-759f37301cd7', 'ab5317d6-4abd-4710-a47c-5173be497a4b']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.901,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.132197,,,,,,,,,,,,,33777c37-5391-49e1-8d17-154b624f75e4,244,,"[40.9, 11.6]",267597,5,,,,,2.045007,,Left Foot,,,,"[35.1, 22.9]",,Ground Pass,,12.701574,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['8cb97cce-73dd-4cba-9b48-bebcac039e7a'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.137,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.392286,,,,,,,,,,,,,e31fad90-0c65-4922-94e4-695e9c83062f,247,,"[42.1, 28.0]",267597,5,,,,,-1.1240553,,Right Foot,,,,"[50.1, 11.3]",,Ground Pass,,18.51729,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,11,Barcelona,217,['36ad9a5e-e213-4840-af9a-2706a30161e0'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.403,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.148849,,,,,,,,,,,,,cb813662-e159-45bb-9799-367062972f3e,250,,"[56.9, 12.6]",267597,5,,,,,-0.5346889,,Left Foot,,,,"[67.2, 6.5]",,Ground Pass,,11.970798,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['9dc1ce6d-d627-4a2b-b9f6-db817d52f03f'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.631,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.7466,,,,,,,,,,,,,a6bec067-66aa-4872-9f17-7a4aa36da7e5,253,,"[68.4, 2.9]",267597,5,,,,,0.044415217,,Right Foot,,,,"[77.4, 3.3]",,Ground Pass,,9.008884,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['c40f2e63-1dce-4d56-9adf-b112b3c379f6'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.964,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.349665,,,,,,,,,,,,,eb7178e5-d7b8-411c-9d52-a85817626e92,256,,"[74.9, 3.3]",267597,5,,,,,2.4053352,,Right Foot,,,,"[68.5, 9.1]",,Ground Pass,,8.637129,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,['a219862a-a128-4ab0-8c0d-e7f535234ebe'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.619,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.994761,,,,,,,,,,,,,c6e40a87-d358-4a63-beac-7b1eb1d766ce,259,,"[69.4, 9.9]",267597,5,,,,,-0.39305803,,Right Foot,,,,"[81.7, 4.8]",,Ground Pass,,13.315405,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['deab7f1d-0414-4bd1-8924-57055fa538b7'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.749,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.639924,,,,,,,,,,,,,ff80ce05-49cb-4b97-9dcb-5cade1068584,263,,"[91.4, 6.8]",267597,5,,,,,-0.6923344,,Right Foot,,,,"[95.5, 3.4]",,Ground Pass,,5.3263497,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,['4e7e3519-185a-4718-b6f7-62bcfda5cb51'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.045,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.212909,,,,,,,,,,,,,390c24b2-8a0b-45b9-85fc-8a38704e21bb,266,,"[95.5, 2.9]",267597,5,,,,,2.9147937,,Left Foot,,,,"[78.6, 6.8]",,Ground Pass,,17.344164,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['1c416cf7-be95-45ec-8801-7b72e47333c1'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.727,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.905305,,,,,,,,,,,,,bd566552-0084-4a9b-8325-e0497212a42e,269,,"[75.7, 9.2]",267597,5,,,,,1.9120884,,Right Foot,,,,"[62.7, 45.8]",,Ground Pass,,38.840187,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['4703e96e-6fdf-4387-aa2d-f000fdbe2234'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.123,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.181293,,,,,,,,,,,,,a682089a-6d2d-4660-98ac-987fec162e6a,272,,"[61.7, 46.3]",267597,5,,,,,0.78074706,,Right Foot,,,,"[72.5, 57.0]",,Ground Pass,,15.20296,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['17909766-6ddc-4308-8688-2ad6171162bb'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.043,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.998193,,,,,,,,,,,,,62c08aec-721f-4716-a319-38c2c57a0db1,275,,"[72.5, 59.3]",267597,5,,,,,1.0872399,,Left Foot,,,,"[81.9, 77.2]",,Ground Pass,,20.218061,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['32271446-5d74-4b37-a639-a1e855f42dc1'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.134,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.546348,,,,,,,,,,,,,a835844d-80fe-4965-a09f-54dc45b8c01b,278,,"[82.5, 77.2]",267597,5,,,,,-0.37298772,,Left Foot,,,,"[98.6, 70.9]",,High Pass,,17.288725,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['a03b24b7-f907-4df9-80f5-0b701a9207fd'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.798,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.853859,,,,,,,,,,,,,b3368f05-724b-4663-9f6c-304afa74f225,281,,"[98.9, 71.1]",267597,5,,,,,-0.41500446,,Right Foot,,,,"[119.1, 62.2]",,Ground Pass,,22.07374,,Out,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['7ca8a3f7-92d4-4be2-a3aa-379fda93dfb5'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.467,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.909,,,,,,,,,,,,,1f9c1850-c24b-4fa7-85e1-9408709b3041,283,,"[7.0, 36.1]",267597,6,,,,,0.1449614,,Right Foot,,,,"[75.5, 46.1]",,High Pass,,69.22608,,,Bruno Soriano Llido,22819.0,,,,,Goal Kick,1,From Goal Kick,Sergio Asenjo Andrés,6755.0,Goalkeeper,12,Villarreal,222,['d265a12c-bf2e-4b64-882c-cd24121dc68c'],0,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:00.916,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.720816,,,,,,,,,,,,,7f979094-6bd8-45bf-af67-f4a3760628ce,286,,"[75.5, 46.1]",267597,6,,,,True,0.1798535,,,,,,"[87.6, 48.3]",,Low Pass,,12.298374,,,Giovani dos Santos Ramírez,5987.0,,,,,,1,From Goal Kick,Bruno Soriano Llido,22819.0,Right Defensive Midfield,12,Villarreal,222,"['6a6b92e7-76e5-4471-a1ef-36313dfc5abc', '7a36030b-b493-4197-b3ac-f00cbe1065ba']",5,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:05.027,Pass,True,2014/2015
