ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,True,,,,,,0.5726,,,,,,,,,,,,,,,263cc3e1-3f28-4b8e-b591-b295ecb808d3,930,,"[44.6, 39.2]",68320,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,55,Barcelona,217,"['292d55a6-1711-457d-9253-ee22f1b6c748', '6243f238-34a9-4bb7-a47f-a640f04d6707', '76b0acf5-73ab-443d-9a2e-a5feb1eec791']",58,,,,,,,,,,,,,,,Villarreal,222,00:25:58.550,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.4421,,,,,,,,,,,,,,,3e6d44bb-f88c-4fc5-9e19-64dc5ff0cd34,949,,"[35.0, 59.1]",68320,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,55,Barcelona,217,"['69962c61-57bf-463e-994c-0b3be2eb2f09', '973f226c-2bbc-4843-8381-aa45ccbaefca']",15,,,,,,,,,,,,,,,Villarreal,222,00:26:15.639,Pressure,,2005/2006
,,,,,,,,,True,,,,,,1.31,,,,,,,,,,,,,,,ec2bd92d-30dd-4b51-81bc-8b80ae8ad107,956,,"[86.1, 27.0]",68320,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,56,Villarreal,222,"['415e43bf-0319-4714-8c85-821409821407', 'dadbe0c1-2aa8-4d11-af86-caaa4fec23c0']",18,,,,,,,,,,,,,,,Barcelona,217,00:26:18.396,Pressure,,2005/2006
,,,,,,,,,True,,,,,,1.035476,,,,,,,,,,,,,,,b27e6570-632e-4fe0-8185-6773e7e5bac8,958,,"[63.8, 24.4]",68320,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,56,Villarreal,222,"['2940e72b-b8ec-401c-8f33-afe9ef9371bf', '493a3493-df36-4e95-992c-fbe856565377']",21,,,,,,,,,,,,,,,Barcelona,217,00:26:21.140,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.8738,,,,,,,,,,,,,,,c2c1ef4e-efea-4929-98d6-6c6accbfbe33,964,,"[62.6, 6.2]",68320,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,56,Villarreal,222,['7caac5a4-87b2-4ecd-bf6d-115abbf6f726'],24,,,,,,,,,,,,,,,Barcelona,217,00:26:24.311,Pressure,,2005/2006
,,,,,,,,,True,,,,,,1.392688,,,,,,,,,,,,,,,f1933d6e-a0a8-4812-9de2-c1ab8555b777,972,,"[52.3, 42.4]",68320,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Pablo Sorín,25938.0,Left Wing,57,Barcelona,217,"['895569d2-a0e8-4a07-8f6f-9f15ecf2009e', '9c8139f0-097d-4475-8fb2-f5a9d1eb986b', 'd1d74bff-a2e3-485a-9286-ce6b30f2ee1d']",30,,,,,,,,,,,,,,,Villarreal,222,00:26:30.316,Pressure,,2005/2006
,,,,,,,,,,,,,,,2.068683,,,,,,,,,,,,,,,58fafd97-73aa-4462-b8cc-9906b6700345,983,,"[29.9, 71.1]",68320,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,58,Barcelona,217,"['4eaf4318-0dee-4a04-8611-17e157057c29', '5ebffb1c-dea6-427e-9837-91dba18c7496', 'd941d36b-bec5-4dd8-abe4-073538505b07']",52,,,,,,,,,,,,,,,Villarreal,222,00:26:52.060,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.882844,,,,,,,,,,,,,,,fd1a96c4-568c-461b-b70e-a85ff8fe5ffc,989,,"[36.9, 78.8]",68320,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,58,Barcelona,217,"['595b929c-04b1-4bc2-a61e-181560a28369', 'b2568cdc-73cc-43f6-84fc-f9d85ad66df1']",56,,,,,,,,,,,,,,,Villarreal,222,00:26:56.606,Pressure,,2005/2006
,,,,,,,,,,,,,,,3.542032,,,,,,,,,,,,,,,95ef1fa2-6ada-408c-9592-c42b5306faff,991,,"[45.6, 74.0]",68320,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José María Romero Poyón,25940.0,Center Attacking Midfield,58,Barcelona,217,"['40024598-df88-4a6f-9765-1a2092824b8f', '498c2c21-1380-4f09-ae6e-96b5c8b1d64e']",57,,,,,,,,,,,,,,,Villarreal,222,00:26:57.903,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.4389,,,,,,,,,,,,,,,ab82bf50-e5f2-4cb1-9664-46f8ad809cb4,1008,,"[61.4, 20.2]",68320,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Motta,4325.0,Right Center Midfield,59,Villarreal,222,['b661a105-d61f-4be5-9ad5-da55e7ecc128'],30,,,,,,,,,,,,,,,Barcelona,217,00:27:30.575,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.867763,,,,,,,,,,,,,,,43a5f732-0f89-4d74-a478-1ace07743673,1012,,"[48.2, 12.1]",68320,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,60,Villarreal,222,"['459cc07b-8bd0-4e15-984b-35c00efa2294', 'b31f680a-31fa-4905-8f4a-e12ca7367d43']",41,,,,,,,,,,,,,,,Barcelona,217,00:27:41.866,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.9498,,,,,,,,,,,,,,,d76a22cb-941d-4675-8df3-cd4d8c96d8d7,1018,,"[17.3, 21.9]",68320,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,61,Villarreal,222,"['db360839-ae71-4d98-ad57-5d8ec603e165', 'ead6c40d-3ac0-4f9c-88e1-e40ff063b5b6']",59,,,,,,,,,,,,,,,Barcelona,217,00:27:59.173,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.59179,,,,,,,,,,,,,,,fffbf986-f08b-4605-a030-0f971afd8759,1033,,"[40.0, 9.1]",68320,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Motta,4325.0,Right Center Midfield,62,Villarreal,222,"['c1aac5b3-4034-47b0-9da8-5d60075327f8', 'e73bf311-2fd1-4a9b-a872-b8cddb0ae825']",17,,,,,,,,,,,,,,,Barcelona,217,00:28:17.764,Pressure,,2005/2006
,,,,,,,,,True,,,,,,1.22778,,,,,,,,,,,,,,,10ecb2a0-ccfd-4bab-871b-d475c6f7f213,1039,,"[76.9, 45.0]",68320,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luciano Gabriel Figueroa Herrera,25941.0,Center Forward,63,Barcelona,217,,20,,,,,,,,,,,,,,,Villarreal,222,00:28:20.905,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.561515,,,,,,,,,,,,,,,8940abe4-5925-45ad-b38b-d432f07f32e4,1076,,"[33.0, 44.8]",68320,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Román Riquelme,25934.0,Right Wing,63,Barcelona,217,"['95d49ceb-8e71-43ba-8929-f9eb50c4259d', 'ea1de69c-7df9-426f-84fb-d89623df4a80']",54,,,,,,,,,,,,,,,Villarreal,222,00:28:54.258,Pressure,,2005/2006
,,,,,,,,,,,,,,,2.0566,,,,,,,,,,,,,,,bbfb4d1e-7f5b-40e4-9015-d25f130bdf7d,1083,,"[29.6, 73.0]",68320,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,63,Barcelona,217,['96fa4415-18e3-4f5e-91eb-a946828ef621'],1,,,,,,,,,,,,,,,Villarreal,222,00:29:01.940,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.759489,,,,,,,,,,,,,,,a501117a-8962-40ad-9b9a-7cdcccb04f7f,1087,,"[42.6, 57.4]",68320,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Romero Poyón,25940.0,Center Attacking Midfield,63,Barcelona,217,"['15e6c855-fd1d-4c78-9a1e-9227864cc2b8', 'ff5125d0-49b3-44fc-a621-4e27de14ce62']",8,,,,,,,,,,,,,,,Villarreal,222,00:29:08.632,Pressure,,2005/2006
,,,,,,,,,True,,,,,,0.555445,,,,,,,,,,,,,,,84b502e6-5416-40f7-a53b-8d647a113d00,1101,,"[34.9, 55.2]",68320,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,65,Barcelona,217,"['61efa6dd-9291-4b09-b6ef-4556ce9cc986', 'f2f5d048-cbd5-452e-a1af-e0adfc584db8']",17,,,,,,,,,,,,,,,Villarreal,222,00:29:17.543,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.86256,,,,,,,,,,,,,,,6527d9a4-b11e-48de-a3b3-2b5553d0c6e7,1132,,"[83.1, 41.3]",68320,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,68,Villarreal,222,['7fea59c4-90ba-4bd4-8bcd-1fb7061ae377'],38,,,,,,,,,,,,,,,Barcelona,217,00:30:38.518,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.734637,,,,,,,,,,,,,,,450d2849-76f7-4ae4-9166-bfd059000a57,1155,,"[49.2, 18.5]",68320,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,71,Villarreal,222,['22a7a368-61e0-4747-96d8-b986a9e1ba0e'],34,,,,,,,,,,,,,,,Barcelona,217,00:31:34.806,Pressure,,2005/2006
,,,,,,,,,,,,,,,3.949695,,,,,,,,,,,,,,,858ef604-2755-4874-bb55-6bb3cb94572d,1165,,"[8.4, 69.3]",68320,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oleguer Presas Renom,25873.0,Right Back,74,Villarreal,222,"['783d1022-adcf-4563-bad0-2848c49ebf56', '7dd36e79-90e4-4da2-9343-f05d8a61792f', '8d1e30f1-af45-4a96-8654-54862d979422']",50,,,,,,,,,,,,,,,Barcelona,217,00:32:50.670,Pressure,,2005/2006
,,,,,,,,,,,,,,,3.14325,,,,,,,,,,,,,,,776cf5b9-f007-43c3-be58-62f633d95c1d,1168,,"[9.4, 73.4]",68320,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Villarreal,222,"['783d1022-adcf-4563-bad0-2848c49ebf56', '7dd36e79-90e4-4da2-9343-f05d8a61792f']",51,,,,,,,,,,,,,,,Barcelona,217,00:32:51.470,Pressure,,2005/2006
,,,,,,,,,,,,,,,2.6067,,,,,,,,,,,,,,,e702d3db-1d05-42bc-bceb-4c89382ec0f6,1180,,"[13.5, 73.4]",68320,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Motta,4325.0,Right Center Midfield,75,Villarreal,222,['079de8f8-a165-41de-bb34-ac4ac0c06055'],50,,,,,,,,,,,,,,,Barcelona,217,00:33:50.033,Pressure,,2005/2006
,,,,,,,,,,,,,,,2.6789,,,,,,,,,,,,,,,6d43ae92-0823-44ec-9960-46df96013719,1181,,"[20.5, 68.3]",68320,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,75,Villarreal,222,,50,,,,,,,,,,,,,,,Barcelona,217,00:33:50.101,Pressure,,2005/2006
,,,,,,,,,True,,,,,,0.709905,,,,,,,,,,,,,,,c904372d-beb1-4b64-94f8-7d8824201bc9,1187,,"[79.8, 42.4]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,76,Barcelona,217,"['0839f6ea-00ff-4dd7-a02b-e4dcbd74cdb3', '44d763ee-0acb-4d0d-86f5-e0ec160228e6', 'c51153c4-3aac-4d9f-a817-c359ce542d15', 'e4bcbb14-8294-429c-a7fa-7244cadd2ea9']",2,,,,,,,,,,,,,,,Villarreal,222,00:34:02.587,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.731542,,,,,,,,,,,,,,,a7afbb9a-92fa-42c8-9d42-5b3035ef0d93,1196,,"[39.5, 50.1]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,76,Barcelona,217,"['1d745976-8979-46c7-8ac1-d492680d98c7', 'dee95ea1-f32b-494d-8185-2951a005ed20']",7,,,,,,,,,,,,,,,Villarreal,222,00:34:07.726,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.708,,,,,,,,,,,,,,,c4a68d1e-90af-4fda-be92-c474fed3fd60,1203,,"[15.4, 49.6]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Peña Montaño,25933.0,Left Center Back,76,Barcelona,217,,10,,,,,,,,,,,,,,,Villarreal,222,00:34:10.805,Pressure,,2005/2006
,,,,,,,,,,,,,,,3.7311,,,,,,,,,,,,,,,d5b70f9e-0020-48b3-92b7-cf0ee618b369,1209,,"[36.9, 75.5]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,76,Barcelona,217,"['73d7671c-aebc-4847-a5a9-278dd2cb1b8b', 'e5e6a006-e987-42cd-af65-961e414a530d']",18,,,,,,,,,,,,,,,Villarreal,222,00:34:18.330,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.350432,,,,,,,,,,,,,,,cc739d0e-3f71-4c31-9728-13b1b7579f0d,1217,,"[35.7, 58.1]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,76,Barcelona,217,"['46879afc-273e-4c9f-8ed2-ddef4999908e', '90c6441b-d15f-4eac-82ee-99ed1c4244a6', 'ac2b54af-76c4-46c3-a3e2-2471d23e2fca']",30,,,,,,,,,,,,,,,Villarreal,222,00:34:30.356,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.333245,,,,,,,,,,,,,,,322cce90-b65f-472a-932a-5bfe11341c06,1221,,"[48.7, 58.6]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luciano Gabriel Figueroa Herrera,25941.0,Center Forward,76,Barcelona,217,"['2d9cd6b1-aea1-43fb-b2b5-4022a7d4a1c8', '685c0e0f-f3f6-44a8-9613-b4e7d6dc021a']",32,,,,,,,,,,,,,,,Villarreal,222,00:34:32.520,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.4932,,,,,,,,,,,,,,,941c0618-b8ed-47ae-ad1f-e00a7f883a94,1227,,"[65.8, 46.2]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luciano Gabriel Figueroa Herrera,25941.0,Center Forward,76,Barcelona,217,"['f00c2219-b9b5-4d2f-9634-56043047a479', 'ff1a161e-a564-4378-ae7b-73730272607a']",36,,,,,,,,,,,,,,,Villarreal,222,00:34:36.695,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.613522,,,,,,,,,,,,,,,360b1add-b932-4189-8be0-ce55dc5b2194,1229,,"[52.5, 48.2]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,76,Barcelona,217,"['14f2a440-2854-4844-8001-f4831fea89ac', '5749d1d4-a696-4472-bbe9-6caed989d040']",39,,,,,,,,,,,,,,,Villarreal,222,00:34:39.112,Pressure,,2005/2006
,,,,,,,,,True,,,,,,1.542001,,,,,,,,,,,,,,,74cb6444-291a-4715-bdfb-40722bbdc36f,1239,,"[57.1, 29.7]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,77,Villarreal,222,"['160a3bb5-3cf8-4de1-ae95-3e7e0335be37', '3ffb825a-2c0f-4749-9569-9a30dbaed87f']",44,,,,,,,,,,,,,,,Barcelona,217,00:34:44.405,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.255254,,,,,,,,,,,,,,,0593593f-5d3a-45c2-8ca1-a0804047c667,1253,,"[42.9, 11.4]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,77,Villarreal,222,,52,,,,,,,,,,,,,,,Barcelona,217,00:34:52.771,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.734295,,,,,,,,,,,,,,,910164eb-a8cc-4362-8309-8a26d3d1563e,1256,,"[43.8, 5.5]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,77,Villarreal,222,['cb262581-6064-46ac-8dd5-7dc09d7ff8e9'],54,,,,,,,,,,,,,,,Barcelona,217,00:34:54.059,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.528275,,,,,,,,,,,,,,,dbb98c53-0f02-4428-9231-f9a7d4924b93,1257,,"[43.8, 3.3]",68320,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,77,Villarreal,222,,54,,,,,,,,,,,,,,,Barcelona,217,00:34:54.419,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.124671,,,,,,,,,,,,,,,5702a90e-7b64-4e3b-9c0c-497c6af14e58,1263,,"[33.0, 18.5]",68320,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Motta,4325.0,Right Center Midfield,78,Villarreal,222,['0a4aa1cd-9e96-4872-aff5-914e43bcaf95'],7,,,,,,,,,,,,,,,Barcelona,217,00:35:07.721,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.5942,,,,,,,,,,,,,,,c0d023f6-cacd-4d46-98c3-c2ec5ba2d7e1,1264,,"[30.8, 16.6]",68320,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,78,Villarreal,222,,7,,,,,,,,,,,,,,,Barcelona,217,00:35:07.936,Pressure,,2005/2006
,,,,,,,,,True,,,,,,1.06264,,,,,,,,,,,,,,,d7806f3f-1617-4db6-bd22-2e1da0c632f0,1269,,"[80.3, 76.6]",68320,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Rodríguez Venta,25937.0,Right Back,78,Villarreal,222,['4dcd43b1-7044-4f5e-9e0c-f029b8d86375'],11,,,,,,,,,,,,,,,Villarreal,222,00:35:11.510,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.5396,,,,,,,,,,,,,,,a5df9fe7-18e5-41fd-b51a-40b1701df8a5,1275,,"[75.7, 19.5]",68320,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,Villarreal,222,['b6b96b36-3d20-4624-aefc-c5ff866f3d6c'],17,,,,,,,,,,,,,,,Barcelona,217,00:35:17.614,Pressure,,2005/2006
,,,,,,,,,,,,,,,3.009112,,,,,,,,,,,,,,,e097c109-1ea4-472b-ad40-d196f846dd45,1292,,"[23.4, 67.7]",68320,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Rodríguez Venta,25937.0,Right Back,79,Barcelona,217,"['01b3bcae-74f1-4fc5-98b8-5d0d91344875', '02ad0e2d-8621-41af-9b90-b0c1b031b27d', '1b3d01ed-086a-40e7-9741-886354c95a22', '91581eea-0b1a-421e-9add-c879744370d8', 'e5e815fe-e907-4519-b731-8cb9e35c3092']",50,,,,,,,,,,,,,,,Villarreal,222,00:35:50.188,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.288992,,,,,,,,,,,,,,,446bfb98-6077-4216-90f0-dc73c508050b,1306,,"[63.4, 26.6]",68320,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,80,Villarreal,222,['5885da0a-70ed-419c-9dbc-58861b94a3e5'],21,,,,,,,,,,,,,,,Barcelona,217,00:36:21.208,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.102097,,,,,,,,,,,,,,,722c5b55-4bb7-4c9c-aca9-31acaa17ecbb,1316,,"[84.2, 48.5]",68320,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luciano Gabriel Figueroa Herrera,25941.0,Center Forward,81,Barcelona,217,"['7bb9d8f1-57fb-4a0e-adef-42a470442015', '8ad858da-1295-4fc5-9e74-f3eb9de2fb64']",48,,,,,,,,,,,,,,,Villarreal,222,00:36:48.435,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.561911,,,,,,,,,,,,,,,f892e9ed-9bf7-4c0e-b05f-1a7986ac22b1,1321,,"[57.8, 72.1]",68320,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,81,Barcelona,217,,52,,,,,,,,,,,,,,,Villarreal,222,00:36:52.876,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.652616,,,,,,,,,,,,,,,999a1a57-ba34-4e8d-8e20-22afc47197fb,1333,,"[56.2, 13.7]",68320,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodolfo Martín Arruabarrena,25935.0,Left Back,81,Barcelona,217,['11cda617-3145-4a34-89bd-5ec08beb33a3'],3,,,,,,,,,,,,,,,Villarreal,222,00:37:03.323,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.715133,,,,,,,,,,,,,,,6aa09fe1-c4eb-4c2c-be54-925ea49b88bb,1337,,"[66.8, 40.7]",68320,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José María Romero Poyón,25940.0,Center Attacking Midfield,81,Barcelona,217,['31d6b74c-1760-46db-bce6-c77e1dff333f'],7,,,,,,,,,,,,,,,Villarreal,222,00:37:07.225,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.8087,,,,,,,,,,,,,,,a8dee1f6-1e36-4ab7-bc67-5619c0e01d9d,1347,,"[37.8, 72.8]",68320,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,81,Barcelona,217,['e287bd2c-4beb-4153-9e55-257bd05bb934'],15,,,,,,,,,,,,,,,Villarreal,222,00:37:15.645,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.218806,,,,,,,,,,,,,,,60ae684a-911b-4ee9-981d-0e991d79f0f1,1352,,"[22.1, 58.5]",68320,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,81,Barcelona,217,,18,,,,,,,,,,,,,,,Villarreal,222,00:37:18.048,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.32481,,,,,,,,,,,,,,,c77d8cb4-7a39-46ea-bc2c-1238646b79b8,1353,,"[20.7, 51.3]",68320,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Peña Montaño,25933.0,Left Center Back,81,Barcelona,217,"['4deef524-bff2-41f4-a21d-e83229c8360a', 'd46291e7-2078-4912-be73-33dc3469a8fa']",18,,,,,,,,,,,,,,,Villarreal,222,00:37:18.817,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.50289,,,,,,,,,,,,,,,78e6d01a-0d15-47d8-baa0-66b63fcac4ea,1360,,"[24.6, 44.1]",68320,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Pablo Sorín,25938.0,Left Wing,81,Barcelona,217,"['d0c02e32-1f92-4d75-9279-be00bdd48dc1', 'fbc9b2f9-af22-4a68-8ba9-12defa7d8931']",20,,,,,,,,,,,,,,,Villarreal,222,00:37:20.241,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.4906,,,,,,,,,,,,,,,2cb8c7d0-5e3e-4bec-8025-8bca6d0b19d4,1373,,"[54.7, 72.6]",68320,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,82,Barcelona,217,,8,,,,,,,,,,,,,,,Villarreal,222,00:39:08.576,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.336819,,,,,,,,,,,,,,,bb7ebc6f-2a3e-44df-8a46-81c901877733,1376,,"[51.8, 78.8]",68320,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Antonio Senna da Silva,20135.0,Left Center Midfield,82,Barcelona,217,"['4361fb60-cac9-4dc4-a7e8-be4f07db17f3', '9a3bffc3-4c0b-4efe-97f8-f113b63725a2']",9,,,,,,,,,,,,,,,Villarreal,222,00:39:09.727,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.715195,,,,,,,,,,,,,,,62a85ad9-fce1-41cb-9e62-50668557ca98,1378,,"[41.0, 70.6]",68320,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Joaquín Moreno Verdú,25939.0,Right Center Midfield,82,Barcelona,217,"['930f2de1-94da-48a5-8158-9ea7428e0f6c', 'cb24f064-5b4f-4a04-b660-5b5a85d5917f']",10,,,,,,,,,,,,,,,Villarreal,222,00:39:10.728,Pressure,,2005/2006
,,,,,,,,,,,,,,,2.4512,,,,,,,,,,,,,,,23a0ce1e-c202-4491-a76b-9444f8e59b94,1385,,"[19.8, 70.9]",68320,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Rodríguez Venta,25937.0,Right Back,82,Barcelona,217,"['16ef5387-1571-4f24-a4d7-60aba3b44719', '8f9459cd-61e6-4286-8708-1f95c62868b0', 'c97d9a5f-7970-4e06-bda0-c0c4710dd440']",17,,,,,,,,,,,,,,,Villarreal,222,00:39:17.143,Pressure,,2005/2006
