50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.921926,,,,,,,,,,,,,,,45c7806f-f1d9-47b4-bd87-5faeb0fed92f,130,,"[81.6, 80.0]",68329,2,True,,,-2.706407,,,,,"[70.2, 74.7]",,High Pass,,12.571794,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Juliano Haus Belletti,25863.0,Right Back,8,Barcelona,217,['d7a73021-a161-4ad6-b43f-4c14202656c6'],22,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.902,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.850244,,,,,,,,,,,,,,,b4470532-0ec7-42cd-9546-fdde9f160bf5,133,,"[68.8, 66.5]",68329,2,,,,-2.8100386,,Right Foot,,,"[62.7, 64.4]",,Ground Pass,,6.4513564,,,Thiago Motta,4325.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,"['848a2f34-57f1-4d71-a972-ce31dd9a7efe', 'ed3db0e2-8825-400d-b6a5-b059823d3350']",26,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.353,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,1.021877,,,,,,,,,,,,,,,ac5dc9d5-70da-4682-8723-69cf1a6806e7,136,,"[61.7, 64.8]",68329,2,,,,-0.5245478,,Left Foot,,,"[77.6, 55.6]",,Low Pass,,18.369812,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Thiago Motta,4325.0,Center Defensive Midfield,8,Barcelona,217,['cb0b480d-9e3c-461a-b7e2-ea9b3a4703bb'],27,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.244,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.52331,,,,,,,,,,,,,,,70a06e58-8b58-49b5-9b4b-5498ef688b60,139,,"[76.3, 48.3]",68329,2,,,,-2.3399358,,Left Foot,,,"[64.2, 35.8]",,Ground Pass,,17.397127,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,['86ce23ad-a0c2-4284-a389-aa2bbbdca2d4'],30,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.041,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.183027,,,,,,,,,,,,,,,4fb727da-27dd-4254-8547-077092810c54,142,,"[66.7, 28.9]",68329,2,,,,-0.64715517,,Right Foot,,,"[79.8, 19.0]",,Ground Pass,,16.420109,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['f38e444d-c60d-42c5-9d4c-f22d47880f6e'],32,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.634,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,4.212716,,,,,,,,,,,,,,,33feb817-18b3-40a2-a8a3-a71a3e057e57,146,,"[83.3, 48.0]",68329,2,,,,0.22413337,,Right Foot,,,"[116.2, 55.5]",,High Pass,,33.744038,Incomplete,,Juliano Haus Belletti,25863.0,,,Through Ball,True,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,8,Barcelona,217,"['09d3e62f-f816-4ca3-b4b7-2bd61350a855', '5b3aa899-5a93-429e-a3ab-bf2b957432d3']",39,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.339,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,3.0648,,,,,,,,,,,,,,,4df36453-e269-4f93-9e9f-6715cf7a2ce3,150,,"[15.8, 48.6]",68329,2,,,,-0.049060438,,Right Foot,,,"[76.9, 45.6]",,High Pass,,61.173607,,,Luís Fabiano Clemente,25943.0,,,,,,1,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,9,Sevilla,213,['f865e46e-49a9-4a8f-9174-0b433ead8f18'],59,,,,,,,,,,,,,,,,Sevilla,213,00:02:59.297,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.6978,,,,,,,,,,,,,,,5315b8b6-d535-4284-847a-8af28ecd0dc4,153,,"[76.9, 45.6]",68329,3,,,True,1.134505,,,,,"[84.5, 61.9]",,High Pass,,17.984716,,,Frédéric Oumar Kanouté,25960.0,,,,,,1,Regular Play,Luís Fabiano Clemente,25943.0,Right Center Forward,9,Sevilla,213,"['0fa012bb-5aae-4027-8fe1-e43a4350ea64', 'e41d9c89-69ea-40f0-ac0e-cbffc305d1db']",2,,,,,,,,,,,,,,,,Sevilla,213,00:03:02.402,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,0.8461,,,,,,,,,,,,,,,8b9ed0f9-aa3c-4f46-b953-d48782183e39,159,,"[21.1, 3.8]",68329,3,True,,,2.1353657,,Left Foot,,,"[7.8, 24.8]",,Ground Pass,,24.857393,,,Víctor Valdés Arribas,20176.0,,,,,Free Kick,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,10,Barcelona,217,['4fcdc188-c4ab-42df-8af6-d644bbcac32d'],27,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.366,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.241471,,,,,,,,,,,,,,,6d179103-69aa-4565-b088-1a19c0f3366b,161,,"[6.7, 26.6]",68329,3,True,,,1.1012837,,Right Foot,,,"[20.5, 53.8]",,Ground Pass,,30.500492,,,Lilian Thuram,15071.0,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,10,Barcelona,217,['920d7bc5-94ca-4813-a8ca-90a0ff7e409c'],28,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.553,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.71805,,,,,,,,,,,,,,,171f7ecd-f3ac-4247-9c25-43346a531ad9,163,,"[24.3, 55.5]",68329,3,,,,0.16227719,,Right Foot,,,"[46.9, 59.2]",,Ground Pass,,22.900873,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,10,Barcelona,217,['b03fb605-4612-41bf-9d52-b4d4d786b05b'],31,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.210,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.353876,,,,,,,,,,,,,,,328d74b7-41b6-408f-adb0-88220f381405,166,,"[54.2, 43.1]",68329,3,,,,-1.5190291,,Right Foot,,,"[55.2, 23.8]",,Ground Pass,,19.32589,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['36cbfcca-d56c-48af-92cf-f952cd8e5d14'],39,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.822,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.387148,,,,,,,,,,,,,,,50ccfef8-c4b8-4646-8077-37f1916d3ef7,170,,"[54.2, 25.7]",68329,3,,,,1.5707964,,Right Foot,,,"[54.2, 44.8]",,Ground Pass,,19.1,,,Thiago Motta,4325.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,"['c133a426-48fa-4e12-903e-5ed962ed8ef1', 'd9f3dba2-5967-4dd5-a671-de29426b4f95']",43,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.339,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,1.036105,,,,,,,,,,,,,,,dec3f161-7af0-4037-921f-aba62e59bda4,173,,"[61.5, 53.2]",68329,3,,,,0.39951548,,Left Foot,,,"[70.5, 57.0]",,Ground Pass,,9.76934,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Thiago Motta,4325.0,Center Defensive Midfield,10,Barcelona,217,['705541df-0a90-4078-a082-47b431226ad7'],46,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.588,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.085963,,,,,,,,,,,,,,,90276eb6-c4a2-4226-9da0-215f022eb387,177,,"[71.3, 47.8]",68329,3,,,,-1.3034667,64b3d029-ac1f-43bb-8d04-4c2073df0346,Left Foot,,,"[75.6, 32.1]",,Ground Pass,,16.278206,,,Ronaldo de Assis Moreira,25879.0,True,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['5a7d8584-5f42-40c3-b203-8093007a036c', 'd39ad6bf-7792-4585-83e0-cff2a7010c3d']",50,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.046,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,3.5046,,,,,,,,,,,,,,,b80e18e1-e07e-4db0-aa8f-df60bb9e99d1,182,,"[9.9, 45.9]",68329,4,,,,0.07225215,,Right Foot,,,"[77.6, 50.8]",,High Pass,,67.8771,Incomplete,,Frédéric Oumar Kanouté,25960.0,,,,,,1,From Keeper,Andrés Palop Cervera,25946.0,Goalkeeper,12,Sevilla,213,"['1063e574-b817-465d-8b97-4802be0fa15c', 'd8a66892-ed4c-4b5f-bbfd-f14f0102a57a']",8,,,,,,,,,,,,,,,,Sevilla,213,00:04:08.261,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.2997,,,,,,,,,,,,,,,1063e574-b817-465d-8b97-4802be0fa15c,184,,"[43.4, 30.2]",68329,4,,,True,-0.30380794,,,,,"[61.9, 24.4]",,High Pass,,19.387882,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Keeper,Thiago Motta,4325.0,Center Defensive Midfield,12,Sevilla,213,"['6340d3b2-ff22-4a9f-80d3-95ea18b4c49a', '6636ac31-a470-463a-a3dd-e34ce8ae548b', '7c7511ef-e50b-4701-b616-d71b61cead7c', 'b80e18e1-e07e-4db0-aa8f-df60bb9e99d1']",11,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.766,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,1.081548,,,,,,,,,,,,,,,576801d5-3a1d-42f8-80e7-2b10f59c1cfe,190,,"[58.1, 56.8]",68329,4,,,,1.6663945,,Right Foot,,,"[57.4, 64.1]",,Low Pass,,7.3334846,,,Daniel Alves da Silva,4324.0,,,,,,1,From Keeper,Christian Bjørnshøj Poulsen,20150.0,Right Center Midfield,12,Sevilla,213,['1371d75e-5541-4a80-9cbc-d679b859de74'],13,,,,,,,,,,,,,,,,Sevilla,213,00:04:13.923,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.75301,,,,,,,,,,,,,,,5df45c24-f45e-4d85-81b6-25af75b69a6f,193,,"[58.5, 64.5]",68329,4,,,,0.26836622,,Right Foot,,,"[70.5, 67.8]",,Low Pass,,12.445481,,,Jesús Navas González,6821.0,,,,,,1,From Keeper,Daniel Alves da Silva,4324.0,Right Back,12,Sevilla,213,['3c5f40a7-626d-4d1a-8665-4122175049d3'],15,,,,,,,,,,,,,,,,Sevilla,213,00:04:15.094,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.730416,,,,,,,,,,,,,,,e44bd505-4a5c-484b-8d68-7570dc6683de,196,,"[71.3, 67.8]",68329,4,,,,2.5171824,,Right Foot,,,"[64.5, 72.7]",,Low Pass,,8.381527,,,Daniel Alves da Silva,4324.0,,,,,,1,From Keeper,Jesús Navas González,6821.0,Right Midfield,12,Sevilla,213,['60464ac8-96db-4a81-a653-337c9c85f9a3'],15,,,,,,,,,,,,,,,,Sevilla,213,00:04:15.973,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.741186,,,,,,,,,,,,,,,c0c1eafc-1827-4fa9-ae08-0b0d60c4b74d,199,,"[74.4, 77.4]",68329,4,,,,-1.2169207,,Right Foot,,,"[80.2, 61.7]",,Ground Pass,,16.737085,,,Jesús Navas González,6821.0,,,,,,1,From Keeper,Daniel Alves da Silva,4324.0,Right Back,12,Sevilla,213,['42e3fcc1-5006-4e50-9773-c4430560ed59'],19,,,,,,,,,,,,,,,,Sevilla,213,00:04:19.517,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.763244,,,,,,,,,,,,,,,7e9f788b-eb2d-4b42-8a1d-784b94e01bfb,203,,"[78.0, 60.7]",68329,4,,,,0.30288488,,Right Foot,,,"[86.0, 63.2]",,Ground Pass,,8.381527,,,Luís Fabiano Clemente,25943.0,,,,,,1,From Keeper,Jesús Navas González,6821.0,Right Midfield,12,Sevilla,213,"['a75e19e4-cc28-4b27-bf53-a45054c3b3bc', 'aeb4a4c2-5821-4eb2-8931-10a5c3d63c92']",21,,,,,,,,,,,,,,,,Sevilla,213,00:04:21.677,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,0.963414,,,,,,,,,,,,,,,b9d030be-6782-4e46-bad9-285503cc8721,206,,"[88.8, 62.2]",68329,4,,,,-1.928105,,Right Foot,,,"[86.0, 54.7]",,Ground Pass,,8.005623,,,Jesús Navas González,6821.0,,,,,,1,From Keeper,Luís Fabiano Clemente,25943.0,Right Center Forward,12,Sevilla,213,['d75c478e-fbe8-4fc9-9c54-1c4a058d1dc1'],23,,,,,,,,,,,,,,,,Sevilla,213,00:04:23.052,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.15376,,,,,,,,,,,,,,,b03dd8af-ed90-449b-9f5c-2728a6e71cbe,210,,"[93.0, 52.9]",68329,4,,,,-1.6840817,e386ebff-5691-41b2-bf2b-c13736a12716,Left Foot,,,"[91.1, 36.2]",,Ground Pass,,16.807735,,,Frédéric Oumar Kanouté,25960.0,True,,,,,1,From Keeper,Jesús Navas González,6821.0,Right Midfield,12,Sevilla,213,"['6f5b0a8e-4dda-496e-999b-bf049bd38c3a', 'd0a5861d-5369-4940-bd86-05bb7a67cc5d']",24,,,,,,,,,,,,,,,,Sevilla,213,00:04:24.169,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,0.8188,,,,,,,,,,,,,,,ec79b286-fc48-4e68-ba87-49ed25a443ae,220,,"[5.8, 36.7]",68329,4,True,,,0.7781694,,Keeper Arm,,,"[26.7, 57.3]",,High Pass,,29.345697,,,Juliano Haus Belletti,25863.0,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,['9a280961-3e25-425a-9eea-0f83c7089480'],37,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.673,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.968093,,,,,,,,,,,,,,,5c267084-5b2e-4788-aac9-43374d00c4a3,222,,"[35.3, 71.9]",68329,4,,,,-0.95360494,,Right Foot,,,"[41.9, 62.6]",,Ground Pass,,11.403947,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,15,Barcelona,217,['61ba843e-2c03-42ea-9caa-5aadd2388aaf'],38,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.916,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.263307,,,,,,,,,,,,,,,b17f181c-a612-4d2d-a65e-920c4e3ede90,225,,"[42.8, 58.1]",68329,4,,,,-0.43300587,,Right Foot,,,"[64.0, 48.3]",,Ground Pass,,23.355513,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,16,Barcelona,217,['de4c55cb-7111-4a96-928c-169743b17a92'],42,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.069,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.708879,,,,,,,,,,,,,,,4cd99e75-13f8-4e97-90c5-9dc8485594cc,229,,"[70.3, 55.8]",68329,4,,,,0.14509194,,Right Foot,,,"[92.2, 59.0]",,Ground Pass,,22.132555,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,17,Barcelona,217,"['5ba5db26-bb95-49f9-8ba2-2fceedb38627', 'f60a9a99-3146-42ba-8c6f-083dc2b57424']",45,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.238,Pass,,2006/2007
,,,,,,,,,,,,True,,,,,,1.941838,,,,,,,,,,,,,,,f60a9a99-3146-42ba-8c6f-083dc2b57424,231,,"[28.8, 22.0]",68329,4,,,,2.64732,,Left Foot,,,"[10.8, 31.7]",,Ground Pass,,20.447248,,,Andrés Palop Cervera,25946.0,,,,,Interception,1,Regular Play,Antonio Puerta Pérez,26013.0,Left Back,18,Sevilla,213,"['4cd99e75-13f8-4e97-90c5-9dc8485594cc', '8e93ec05-52c5-42e3-8e1f-c71e159ac97a']",46,,,,,,,,,,,,,,,,Sevilla,213,00:04:46.947,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.57633,,,,,,,,,,,,,,,9be3cba9-9644-4170-8b1f-016a93e49f93,234,,"[10.4, 31.5]",68329,4,,,,-1.3685776,,Right Foot,,,"[15.3, 7.6]",,Ground Pass,,24.397131,,,Antonio Puerta Pérez,26013.0,,,,,,1,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,18,Sevilla,213,['7410979d-f7d4-4846-b24e-d1b82512d621'],48,,,,,,,,,,,,,,,,Sevilla,213,00:04:48.929,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,3.584775,,,,,,,,,,,,,,,bb917283-50e2-492e-a811-7aa1d127d817,238,,"[15.7, 4.0]",68329,4,,,,0.07892185,,Left Foot,,,"[72.6, 8.5]",,High Pass,,57.077667,Incomplete,,,,,,,,,1,Regular Play,Antonio Puerta Pérez,26013.0,Left Back,18,Sevilla,213,['8194f28a-d169-4263-a645-8ff30fb2d7ac'],52,,,,,,,,,,,,,,,,Sevilla,213,00:04:52.257,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.908767,,,,,,,,,,,,,,,441608f8-4cc2-4e75-9440-5db0e6b2a37e,241,,"[28.4, 64.8]",68329,4,,,,-2.5391376,,Right Foot,,,"[3.1, 47.4]",,Low Pass,,30.705862,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,19,Barcelona,217,"['11961911-7a32-414c-a0be-afcc36814e13', 'f4f01c9e-5a28-44e9-a41d-86b22f3b8988']",58,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.438,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,1.576841,,,,,,,,,,,,,,,22639cc8-4db1-41e8-bc4a-5e014b7185d3,244,,"[2.8, 47.4]",68329,5,,,,1.2515272,,Right Foot,,,"[10.8, 71.6]",,Ground Pass,,25.488037,,,Lilian Thuram,15071.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,19,Barcelona,217,['103484c6-01a2-445c-862c-3c71d014e9c4'],0,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.986,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.611165,,,,,,,,,,,,,,,9e4811eb-2178-4d08-80be-76c95ea9a6eb,246,,"[12.3, 71.6]",68329,5,True,,,-0.008474373,,Left Foot,,,"[35.9, 71.4]",,Ground Pass,,23.600847,,,Juliano Haus Belletti,25863.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,19,Barcelona,217,['28dacdd8-c775-4a69-aa66-0bd7cffd0f8a'],3,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.985,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.05456,,,,,,,,,,,,,,,bb6c6ffd-23ab-4e9d-886d-539be74459f0,248,,"[38.0, 70.8]",68329,5,,,,-1.9080495,,Right Foot,,,"[35.3, 63.1]",,Ground Pass,,8.159657,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,19,Barcelona,217,['326e2522-e9fd-4a59-9652-9d63b1ef9f3b'],7,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.455,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,2.115817,,,,,,,,,,,,,,,f2482043-3592-4a21-bb68-8d1c8fa58485,251,,"[40.9, 51.3]",68329,5,,,,-1.4856782,,Left Foot,,,"[43.4, 22.0]",,Ground Pass,,29.406462,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,19,Barcelona,217,['5573413a-2cd7-4f8c-bf51-b2eb11d24ed8'],10,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.602,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.378105,,,,,,,,,,,,,,,f315bf46-10db-48d4-8803-b7638eed2990,255,,"[55.2, 18.2]",68329,5,,,,-1.1256163,,Right Foot,,,"[62.5, 2.9]",,Ground Pass,,16.952286,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,19,Barcelona,217,"['1e199c29-b165-4d40-9088-9195cf89472e', '32ef22a8-e7b9-4139-a933-6b35256837b3']",14,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.321,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,1.850656,,,,,,,,,,,,,,,47386c24-496a-49cd-84c9-e0b87d4c9664,259,,"[55.2, 4.5]",68329,5,,,,2.0041983,,Left Foot,,,"[43.4, 30.0]",,Ground Pass,,28.097864,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,19,Barcelona,217,"['4cca2ed7-04cb-42b6-aaf9-48105cfa9d41', 'b5332c37-b5bd-4c9e-bc8e-5390550657ce']",17,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.670,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,3.480165,,,,,,,,,,,,,,,f45ab937-67e0-4abc-900a-ff7fe98261ff,262,,"[49.2, 29.1]",68329,5,,,,0.54249233,,Right Foot,,,"[98.8, 59.0]",,Ground Pass,,57.915195,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,19,Barcelona,217,"['504edf9b-765b-4a23-871f-2f659616a974', 'aec7f8ea-d849-4ce5-aa52-edc332c21df3']",20,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.967,Pass,,2006/2007
,,,,,,,,,,,,True,,,,,,1.848569,,,,,,,,,,,,,,,aec7f8ea-d849-4ce5-aa52-edc332c21df3,264,,"[22.2, 22.0]",68329,5,,,,2.4717488,,Left Foot,,,"[9.7, 31.9]",,Ground Pass,,15.945532,,,Andrés Palop Cervera,25946.0,,,,,Interception,1,Regular Play,Antonio Puerta Pérez,26013.0,Left Back,20,Sevilla,213,"['3f2dfc7b-1d05-4531-ac37-f84a84b3b352', 'f45ab937-67e0-4abc-900a-ff7fe98261ff']",24,,,,,,,,,,,,,,,,Sevilla,213,00:05:24.448,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.0254,,,,,,,,,,,,,,,dfab80fc-1d05-4bba-b6b3-458f0665551e,267,,"[10.0, 31.9]",68329,5,,,,-0.47152147,,Right Foot,,,"[35.3, 19.0]",,Low Pass,,28.398943,,,Antonio Puerta Pérez,26013.0,,,,,,1,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,20,Sevilla,213,['24835ffe-da16-4972-a9b7-871707238b96'],26,,,,,,,,,,,,,,,,Sevilla,213,00:05:26.505,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.94065,,,,,,,,,,,,,,,4410d091-7775-483c-a472-e2ed1026520b,270,,"[36.1, 18.8]",68329,5,,,,0.009478389,,Left Foot,,,"[57.2, 19.0]",,High Pass,,21.100948,Incomplete,,Renato Dirnei Florencio,26015.0,,,,,,1,Regular Play,Antonio Puerta Pérez,26013.0,Left Back,20,Sevilla,213,"['3d1e1d1d-bd30-407a-8e9f-325cf9c5b166', 'dbbfea19-dc9b-4cc0-b8c7-5ffaf76e874c']",27,,,,,,,,,,,,,,,,Sevilla,213,00:05:27.556,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.822005,,,,,,,,,,,,,,,3d1e1d1d-bd30-407a-8e9f-325cf9c5b166,272,,"[63.8, 62.0]",68329,5,,,,0.57202953,,Right Foot,,,"[71.1, 66.7]",,Low Pass,,8.682166,,,Juliano Haus Belletti,25863.0,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Barcelona,217,"['4410d091-7775-483c-a472-e2ed1026520b', '5a4190a2-26e4-4ff9-b137-1b49cb9f5de2']",29,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.497,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.753715,,,,,,,,,,,,,,,076687aa-9e39-4715-a51b-16766ea3998d,275,,"[62.3, 69.1]",68329,5,,,,-2.9451308,,Left Foot,,,"[41.7, 65.0]",,Ground Pass,,21.004047,,,Lilian Thuram,15071.0,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,21,Barcelona,217,['f5cb8f15-2281-4f29-8787-8f10bca32ad1'],31,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.757,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.669784,,,,,,,,,,,,,,,301b40b3-9956-4a25-b4c7-84688dc2a7b0,278,,"[40.8, 63.3]",68329,5,,,,-1.4454724,,Right Foot,,,"[42.4, 50.6]",,Ground Pass,,12.80039,,,Thiago Motta,4325.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,21,Barcelona,217,['9b3f3214-dc6f-497e-a656-5afbb0e78dfe'],34,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.309,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.111264,,,,,,,,,,,,,,,fd2e332e-6df5-4a64-a7b6-e357f9d1ac9f,281,,"[40.8, 45.0]",68329,5,,,,0.6857295,,Left Foot,,,"[52.9, 54.9]",,Ground Pass,,15.633938,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,21,Barcelona,217,['cbfeb2fd-5d3e-4d59-b02d-4ad495fee150'],39,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.799,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.239502,,,,,,,,,,,,,,,c74a355b-ac75-451d-b2ec-a0ef33800d1a,284,,"[49.6, 60.9]",68329,5,,,,1.5056711,,Right Foot,,,"[50.5, 74.7]",,Ground Pass,,13.829317,,,Juliano Haus Belletti,25863.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Barcelona,217,['82c971e9-a4eb-40ae-aa30-3cd2a597a9b0'],43,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.442,Pass,,2006/2007
