50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.8738,,,,,,,,,,,,0dcb5739-1c41-4813-8b7e-7a86fb1af1d1,77,,,"[84.7, 11.1]",69326,1,,,,-1.5098962,,Right Foot,,,"[85.2, 2.9]",,Ground Pass,,8.21523,,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,From Throw In,Frédéric Oumar Kanouté,25960.0,Right Center Forward,4,Sevilla,213,['5b3a30d5-61c7-4ec6-9473-c3d68db0a9b1'],28,,,,,,,,,,,,,,,,,Sevilla,213,00:01:28.068,Pass,,2011/2012
,,,,,,,,,,,,,,,0.642413,,,,,,,,,,,,9937e200-92ab-4623-aa46-53e7ab833b7b,80,,,"[88.7, 6.7]",69326,1,,,,-0.4973427,,Left Foot,,,"[99.2, 1.0]",,Low Pass,,11.947385,,Out,,José Antonio Reyes Calderón,23816.0,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,4,Sevilla,213,['e3d6861f-774d-48a3-840b-56d8ebf17e22'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:01:30.687,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0692,,,,,,,,,,,,cb78acab-b3c1-4c53-a0fc-e417f4d34eb6,82,,,"[19.6, 80.0]",69326,1,True,,,-0.98805684,,,,,"[28.3, 66.8]",,High Pass,,15.809175,,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['fcde8f0b-1035-4ae0-a782-0253f4b14db6'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.940,Pass,,2011/2012
,,,,,,,,,,,,,,,1.2923,,,,,,,,,,,,d2f48edb-2fa1-4339-84f1-7f4a720603cf,84,,,"[28.3, 66.8]",69326,1,,,,2.4047,,Left Foot,,,"[17.5, 76.6]",,Low Pass,,14.583552,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['8d671aec-cce4-401f-97b5-9a54e50f8506'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.054,Pass,,2011/2012
,,,,,,,,,,,,,,,0.5034,,,,,,,,,,,,f3453f5d-351e-409e-ac6c-93308c2d13b5,87,,,"[20.1, 76.6]",69326,1,,,,-1.5083776,,Right Foot,,,"[20.7, 67.0]",,Ground Pass,,9.6187315,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['93c41f5d-c175-4ea0-8f4d-8476b323d69c'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.498,Pass,,2011/2012
,,,,,,,,,,,,,,,0.8353,,,,,,,,,,,,cf3a2bf4-d235-4e6e-9841-75996c033ce0,91,,,"[22.0, 68.7]",69326,1,,,,0.6449674,,Right Foot,,,"[32.9, 76.9]",,Low Pass,,13.640015,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,5,Barcelona,217,['7fe03b18-f91b-44eb-957b-0a365b8634b6'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.039,Pass,,2011/2012
,,,,,,,,,,,,,,,0.9352,,,,,,,,,,,,b93bc45a-cf82-4b79-90aa-d1e7cee0eb28,100,,,"[92.7, 14.4]",69326,1,,,,1.5883384,,Left Foot,,,"[92.5, 25.8]",,Ground Pass,,11.401754,,,,Frédéric Oumar Kanouté,25960.0,,,,,,1,From Throw In,José Antonio Reyes Calderón,23816.0,Left Midfield,5,Barcelona,217,['2f4815fb-87a1-47b8-8875-2b28a8faa1a5'],47,,,,,,,,,,,,,,,,,Sevilla,213,00:01:47.473,Pass,,2011/2012
,,,,,,,,,,,,,,,0.7385,,,,,,,,,,,,694d7fed-e17f-4c28-b4c7-e57376f1b788,103,,,"[92.5, 25.8]",69326,1,,,,0.21459287,,Right Foot,,,"[100.3, 27.5]",,Ground Pass,,7.983107,,Incomplete,,Manuel del Moral Fernández,24507.0,,,,,,1,From Throw In,Frédéric Oumar Kanouté,25960.0,Right Center Forward,5,Barcelona,217,"['4fa97d2b-4ea0-41c3-8387-8ebef8164691', '52625faa-c418-4ffd-836b-4c52a514bc4c']",48,,,,,,,,,,,,,,,,,Sevilla,213,00:01:48.449,Pass,,2011/2012
,,,,,,,,,,,,,,,0.3165,,,,,,,,,,,,52625faa-c418-4ffd-836b-4c52a514bc4c,105,,,"[20.7, 53.5]",69326,1,,,,0.029841885,,Right Foot,,,"[27.4, 53.7]",,Ground Pass,,6.7029843,,,,Francesc Fàbregas i Soler,3478.0,,,,,Recovery,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,5,Barcelona,217,"['4a3e7250-7062-4fe4-b1ab-68e5db75dea2', '694d7fed-e17f-4c28-b4c7-e57376f1b788']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.187,Pass,,2011/2012
,,,,,,,,,,,,,,,0.787699,,,,,,,,,,,,9a3b96f2-232e-4598-b0ea-8a029801c08f,109,,,"[78.4, 28.5]",69326,1,,,,1.3933715,,Right Foot,,,"[81.0, 43.0]",,Ground Pass,,14.731259,,,,Gary Alexis Medel Soto,16453.0,,,,,Recovery,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,6,Sevilla,213,['048413f4-be9b-42c3-b5fa-de35d5050c77'],51,,,,,,,,,,,,,,,,,Sevilla,213,00:01:51.642,Pass,,2011/2012
,,,,,,,,,,,,,,,1.076639,,,,,,,,,,,,5f76fc06-8009-4f15-80f3-c1949814b83d,112,,,"[80.3, 49.8]",69326,1,,,,1.7655741,,Right Foot,,,"[77.4, 64.5]",,Ground Pass,,14.983324,,,,Jesús Navas González,6821.0,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Center Midfield,6,Sevilla,213,['17ad65ab-df0f-4a0c-a554-885478a166d2'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:01:53.895,Pass,,2011/2012
,,,,,,,,,,,,,,,1.776149,,,,,,,,,,,,38d288ed-9bed-4e2c-86be-1fb90cd329a3,115,,,"[86.2, 69.3]",69326,1,,,,0.47282165,,Right Foot,,,"[107.9, 80.4]",,Ground Pass,,24.374166,,Out,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Midfield,6,Sevilla,213,['db2f5ac2-958f-41f1-95f1-eeb4052e7476'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:01:55.894,Pass,,2011/2012
,,,,,,,,,,,,,,,3.6322,,,,,,,,,,,,2599e259-0908-4e27-a89d-7b45eee4f5d5,117,,,"[21.3, 1.0]",69326,2,,,,0.104018815,,,,,"[57.7, 4.8]",,High Pass,,36.597813,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,"['03d70dd8-baff-4731-8a85-a98028ec8967', '4d0e4f34-320a-4a0f-bb63-ebf618aca476']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.097,Pass,,2011/2012
,,,,,,,,,,,,,,,3.2346,,,,,,,,,,,,4d0e4f34-320a-4a0f-bb63-ebf618aca476,119,,,"[63.3, 76.2]",69326,2,,,,-0.1798535,,Right Foot,,,"[86.4, 72.0]",,High Pass,,23.478714,,,,Frédéric Oumar Kanouté,25960.0,,,,,Recovery,1,From Throw In,Emir Spahić,26791.0,Right Center Back,7,Barcelona,217,"['2599e259-0908-4e27-a89d-7b45eee4f5d5', 'ed7fb2a5-c2e7-414d-b1bd-5f7a45d83578']",16,,,,,,,,,,,,,,,,,Sevilla,213,00:02:16.729,Pass,,2011/2012
,,,,,,,,,,,,,,,3.0432,,,,,,,,,,,,b1b89612-a1f2-4b41-ba8b-80e473eb5efd,121,,,"[86.8, 72.2]",69326,2,,,True,-0.96253425,,,,,"[100.1, 53.1]",,Low Pass,,23.27445,,Incomplete,,Manuel del Moral Fernández,24507.0,,,,,,1,From Throw In,Frédéric Oumar Kanouté,25960.0,Right Center Forward,7,Barcelona,217,"['163069a0-622b-4c2b-bc2d-48ac7df5fd75', 'cccf46b6-ea85-4bb6-88e4-7214864b53d2', 'd25c7325-88eb-4dea-b70d-e5ff5cae79f4']",19,,,,,,,,,,,,,,,,,Sevilla,213,00:02:19.964,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.0199,,,,,,,,,,,,cccf46b6-ea85-4bb6-88e4-7214864b53d2,125,,,"[20.9, 27.9]",69326,2,,,,-0.4241944,,Left Foot,,,"[30.2, 23.7]",,Ground Pass,,10.204411,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,"['1c4d5423-859d-4fde-bfa1-806207c3f065', 'b1b89612-a1f2-4b41-ba8b-80e473eb5efd']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.007,Pass,,2011/2012
,,,,,,,,,,,,,,,0.8167,,,,,,,,,,,,d844b622-ca9e-474f-b892-13e1f346b911,128,,,"[33.7, 24.5]",69326,2,,,,1.170172,,Left Foot,,,"[40.9, 41.5]",,Ground Pass,,18.461853,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['c64d2fa6-e194-4c8d-ab68-5437b35188b5'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.769,Pass,,2011/2012
,,,,,,,,,,,,,,,0.898,,,,,,,,,,,,0841967b-5022-44b2-8c9b-1cdd5fe89733,131,,,"[43.6, 33.8]",69326,2,,,,-0.71991813,,Right Foot,,,"[50.1, 28.1]",,Ground Pass,,8.64523,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,['cc6c7bf2-30a8-47c3-9b02-4b147418cafc'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.508,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0375,,,,,,,,,,,,b0214d86-2ca3-462a-b80c-433103ea888d,134,,,"[50.1, 28.1]",69326,2,,,,-1.8230388,,Left Foot,,,"[47.6, 18.4]",,Ground Pass,,10.016986,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,7,Barcelona,217,['59638fc2-b75a-4102-beb0-8a5febbdac57'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.066,Pass,,2011/2012
,,,,,,,,,,,,,,,1.1036,,,,,,,,,,,,fa6a03d5-22d5-4cb0-aa2e-b42a92b63df1,137,,,"[48.9, 16.1]",69326,2,,,,-1.4862525,,Right Foot,,,"[49.9, 4.3]",,Ground Pass,,11.842297,,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,['da978b18-9c5d-4218-b381-d30cf15b27c7'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.103,Pass,,2011/2012
,,,,,,,,,,,,,,,0.9448,,,,,,,,,,,,c7972755-c20f-454e-a177-db2b8b342b82,141,,,"[55.6, 5.2]",69326,2,,,,2.5337906,,Left Foot,,,"[48.7, 10.0]",,Ground Pass,,8.405355,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['ffb8c42f-21ac-4fc8-887d-bdbecfd12498'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.096,Pass,,2011/2012
,,,,,,,,,,,,,,,2.4801,,,,,,,,,,,,0f34fcda-f2fe-4acf-b9bb-df63dc37f7f7,144,,,"[48.7, 10.0]",69326,2,,,,1.735945,,Right Foot,,,"[41.1, 55.6]",,Low Pass,,46.228996,,,,Gerard Piqué Bernabéu,5213.0,,True,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,['f855a314-73e5-4749-ac9f-b14f2bac7bc7'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.093,Pass,,2011/2012
,,,,,,,,,,,,,,,0.9891,,,,,,,,,,,,5686cb8b-296d-4ac1-83b1-83dbb86a9b69,148,,,"[53.1, 60.9]",69326,2,,,,-1.3094703,,Right Foot,,,"[55.4, 52.3]",,Ground Pass,,8.902246,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['961bb47d-f16b-4305-a9fa-4828c94b538e'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.733,Pass,,2011/2012
,,,,,,,,,,,,,,,1.1222,,,,,,,,,,,,f5d1836a-391e-4490-981d-002f796c5eb6,151,,,"[55.6, 46.6]",69326,2,,,,-1.5707964,,Right Foot,,,"[55.6, 34.8]",,Ground Pass,,11.8,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['c38ed47a-4361-4fe2-a352-65cd80fe659b'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.434,Pass,,2011/2012
,,,,,,,,,,,,,,,1.4066,,,,,,,,,,,,a59a5706-3f66-489b-9a07-0f00ffa3907f,154,,,"[64.4, 29.1]",69326,2,,,,-1.3543252,,Right Foot,,,"[69.7, 5.0]",,Low Pass,,24.6759,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,['860eb209-407a-415f-9514-69b2dc4c4451'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.045,Pass,,2011/2012
,,,,,,,,,,,,,,,0.995,,,,,,,,,,,,a1a1d44b-75e6-4bba-83e2-edde7ee57018,158,,,"[78.5, 4.6]",69326,2,,,,2.9488919,,Right Foot,,,"[70.3, 6.2]",,Ground Pass,,8.354639,,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,7,Barcelona,217,"['4c30b0a1-e351-457e-8755-903800965724', '756b2332-32b3-4b95-84c6-63f7eec4cb9b']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.665,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.018,,,,,,,,,,,,39e91dd7-3111-4eca-a5e7-13a26edc58e6,161,,,"[69.5, 6.0]",69326,2,,,,1.5707964,,Left Foot,,,"[69.5, 24.3]",,Ground Pass,,18.3,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['af2efcb6-2ecc-454d-b918-2c37abb44dfb'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.596,Pass,,2011/2012
,,,,,,,,,,,,,,,3.1229,,,,,,,,,,,,3da61b05-396b-4c3f-bb89-a25f4a890e36,164,,,"[69.5, 24.3]",69326,3,,,,0.97109836,,Right Foot,,,"[104.3, 75.2]",,High Pass,,61.659145,,,,Daniel Alves da Silva,4324.0,,True,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,7,Barcelona,217,['9e9fdb93-c93b-4c45-9e26-056b3015b055'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.715,Pass,,2011/2012
,,,,,,,,,,,,,,,0.2271,,,,,,,,,,,,2218878e-1756-4791-a148-2ecca3e2f3c6,168,,,"[102.5, 63.0]",69326,3,,,,-2.329174,,Left Foot,,,"[98.9, 59.2]",,Ground Pass,,5.234501,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,"['1a19f6b1-163b-4aa3-9c35-162a74055ad9', 'a3239990-3bcb-457f-bc12-621793c01511']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.724,Pass,,2011/2012
,,,,,,,,,,,,,,,1.2445,,,,,,,,,,,,3e3d2ec7-9352-4da0-8470-6c6328ded50f,171,,,"[96.6, 80.0]",69326,3,True,,,-2.1336646,,,,,"[91.3, 71.6]",,High Pass,,9.932271,,,,Francesc Fàbregas i Soler,3478.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['ebed6d2e-6593-4fd1-9812-2020c7ce06ea'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.351,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0216,,,,,,,,,,,,0e429fe5-aee3-4b20-a46b-a6b23c8e06ec,173,,,"[91.3, 71.6]",69326,3,,,,0.7853982,,Right Foot,,,"[95.9, 76.2]",,Low Pass,,6.5053825,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,8,Barcelona,217,['1e210f46-8f20-40da-89ff-2e81ccf01245'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.595,Pass,,2011/2012
,,,,,,,,,,,,,,,2.2161,,,,,,,,,,,,091b9673-e895-430c-a9b9-036ec781d071,178,,,"[97.4, 73.3]",69326,3,,,,-1.0400229,,Left Foot,True,,"[116.3, 41.1]",,High Pass,,37.33698,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['642b759d-94cc-45dc-8876-618e423e650f'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.428,Pass,,2011/2012
,,,,,,,,,,,,,,,2.04812,,,,,,,,,,,,b45aff87-de3e-4157-b3d4-715cf01a42e0,181,,,"[15.2, 44.7]",69326,3,,,,1.0645388,,Keeper Arm,,,"[32.0, 75.0]",,Ground Pass,,34.64578,,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,1,Regular Play,Andrés Palop Cervera,25946.0,Goalkeeper,10,Sevilla,213,['30d31c67-8da3-45bd-bc9b-bb2f70a5f14a'],59,,,,,,,,,,,,,,,,,Sevilla,213,00:03:59.239,Pass,,2011/2012
,,,,,,,,,,,,,,,1.3939,,,,,,,,,,,,3f0bcadb-2850-40a4-829b-912074326a3e,184,,,"[34.7, 75.2]",69326,4,,,,-0.02739041,,Right Foot,,,"[56.6, 74.6]",,Ground Pass,,21.908218,,Incomplete,,Jesús Navas González,6821.0,,,,,,1,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Right Back,10,Sevilla,213,"['344d3abd-7f3f-4645-8ad7-ec791267d820', '4d29700e-e627-498e-b8f0-18ce4146081e']",1,,,,,,,,,,,,,,,,,Sevilla,213,00:04:01.752,Pass,,2011/2012
,,,,,,,,,,,,,,,0.6901,,,,,,,,,,,,344d3abd-7f3f-4645-8ad7-ec791267d820,186,,,"[64.4, 6.4]",69326,4,,,,-0.59917533,,Left Foot,,,"[72.6, 0.8]",,Ground Pass,,9.929753,,Out,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,10,Sevilla,213,"['3f0bcadb-2850-40a4-829b-912074326a3e', 'a43f0195-e030-4f1b-8e9b-46f8196a6ec0']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.146,Pass,,2011/2012
,,,,,,,,,,,,,,,2.47958,,,,,,,,,,,,15b90f79-cc5d-4212-b358-ee61f12ae071,188,,,"[50.1, 80.0]",69326,4,,,,-2.7566078,,,,,"[23.2, 69.1]",,Low Pass,,29.024473,,,,Emir Spahić,26791.0,,,,,Throw-in,1,From Throw In,Antonio Manuel Luna Rodríguez,6675.0,Right Back,11,Sevilla,213,['76986f0f-a3b0-4e9b-8aa2-d7f91b9f45d3'],10,,,,,,,,,,,,,,,,,Sevilla,213,00:04:10.439,Pass,,2011/2012
,,,,,,,,,,,,,,,2.515179,,,,,,,,,,,,b15896b4-449d-491a-900f-03c3ff989c30,192,,,"[17.1, 69.7]",69326,4,,,,-1.8994843,,Right Foot,,,"[6.8, 39.5]",,Ground Pass,,31.90815,,,,Andrés Palop Cervera,25946.0,,,,,,1,From Throw In,Emir Spahić,26791.0,Right Center Back,11,Sevilla,213,"['95ed02c0-178e-446c-a03f-4bccb91516e0', 'b980fe0a-1b84-4f09-924b-2355279df456']",13,,,,,,,,,,,,,,,,,Sevilla,213,00:04:13.500,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.227106,,,,,,,,,,,,7ea71ec5-3878-4f94-bf82-f8009e8ff91e,195,,,"[7.0, 38.8]",69326,4,,,,-1.0333036,,Right Foot,,,"[16.0, 23.7]",,Ground Pass,,17.57868,,,,Julien Escudé,26018.0,,,,,,1,From Throw In,Andrés Palop Cervera,25946.0,Goalkeeper,11,Sevilla,213,['4db7586f-7110-4a9f-bbce-ec63bd383478'],16,,,,,,,,,,,,,,,,,Sevilla,213,00:04:16.308,Pass,,2011/2012
,,,,,,,,,,,,,,,1.4697,,,,,,,,,,,,d558cd39-8b98-45a8-b498-3bb5c3bce351,199,,,"[16.0, 23.7]",69326,4,,,,-0.6499735,,Left Foot,,,"[40.6, 5.0]",,Ground Pass,,30.900648,,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,From Throw In,Julien Escudé,26018.0,Left Center Back,11,Sevilla,213,['00c13c22-1621-4ff9-a0fa-358748b65958'],18,,,,,,,,,,,,,,,,,Sevilla,213,00:04:18.918,Pass,,2011/2012
,,,,,,,,,,,,,,,4.265795,,,,,,,,,,,,a94b29df-5b07-4cd5-a8c8-7f75fad7bccc,203,,,"[42.7, 3.9]",69326,4,,,,0.5727172,,Left Foot,,,"[79.3, 27.5]",,Low Pass,,43.549053,,Incomplete,,Manuel del Moral Fernández,24507.0,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,11,Sevilla,213,"['2357c8ec-51c4-4b64-a935-c8b81d10f70e', '9f85709a-4f3a-4826-9b26-41dc23583eb4']",21,,,,,,,,,,,,,,,,,Sevilla,213,00:04:21.048,Pass,,2011/2012
,,,,,,,,,,,,,,,1.4737,,,,,,,,,,,,d204ffd8-498e-4cdb-bc32-75ffecf0990a,207,,,"[38.8, 40.5]",69326,4,,,,-3.1329348,,Right Foot,,,"[15.7, 40.3]",,Ground Pass,,23.100866,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,12,Barcelona,217,['6ccde9ff-3bac-4bcc-97af-931e7a1f8b99'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.973,Pass,,2011/2012
,,,,,,,,,,,,,,,1.6493,,,,,,,,,,,,f583830b-fd9d-43ef-a32f-ef7a015f6a81,210,,,"[15.2, 42.4]",69326,4,,,,0.68964666,,Right Foot,,,"[34.6, 58.4]",,Ground Pass,,25.146769,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['93bfaf54-a179-4d20-8ca7-a21111272390'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.602,Pass,,2011/2012
,,,,,,,,,,,,,,,1.8221,,,,,,,,,,,,8c467ae2-94b7-4cd1-bd29-82eab410e53f,213,,,"[55.6, 59.8]",69326,4,,,,-1.766803,,Right Foot,,,"[50.1, 32.1]",,Ground Pass,,28.240751,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['18a37e5e-7c8f-4d16-aaf9-e232d008582b'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.013,Pass,,2011/2012
,,,,,,,,,,,,,,,1.1451,,,,,,,,,,,,fc55ef52-6280-47b4-8da1-90539a8346d7,216,,,"[50.5, 29.4]",69326,4,,,,-1.2640514,,Left Foot,,,"[57.5, 7.3]",,Ground Pass,,23.182106,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['7f9a2646-fe64-44f6-9c43-2b7dffb5833f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.230,Pass,,2011/2012
,,,,,,,,,,,,,,,0.9766,,,,,,,,,,,,49327a7d-5e0b-44b3-9d4f-8cc79452b86c,219,,,"[62.1, 11.1]",69326,4,,,,2.2937758,,Left Foot,,,"[50.1, 24.7]",,Ground Pass,,18.137255,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,12,Barcelona,217,['9d003340-f073-474d-b8ae-550ea707abb8'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.936,Pass,,2011/2012
,,,,,,,,,,,,,,,1.3634,,,,,,,,,,,,84ffc321-6361-4618-ab75-12de44623e03,222,,,"[50.1, 24.7]",69326,4,,,,-1.6688416,,Right Foot,,,"[49.5, 18.6]",,Ground Pass,,6.129437,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['5edee75d-c51e-4034-a04f-a73fa3c54671'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.627,Pass,,2011/2012
,,,,,,,,,,,,,,,0.9734,,,,,,,,,,,,b4a54b4b-cbdb-4ee0-b0b2-dcab79490765,225,,,"[66.3, 31.2]",69326,4,,,,1.7975951,,Left Foot,,,"[64.2, 40.3]",,Ground Pass,,9.339165,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,12,Barcelona,217,['f9f91424-e0d1-4d4b-89cf-171152099bd2'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.672,Pass,,2011/2012
,,,,,,,,,,,,,,,1.717,,,,,,,,,,,,985ae636-f2e4-47d8-a8f8-9cb27c231c08,228,,,"[64.2, 37.1]",69326,4,,,,-1.640221,,Right Foot,,,"[62.1, 6.9]",,Ground Pass,,30.272924,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,12,Barcelona,217,['3a7ba495-38b6-4253-a104-77c5dfeca947'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.019,Pass,,2011/2012
