bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[102.5, 74.1]",,,,,,,,,,,,0.374648,,,,,,,,,,,,,,b2ed0965-834b-49d6-9726-e0d828eec745,1431,,"[102.3, 74.3]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,65,Barcelona,217,"['1c0d6f96-e55e-4961-9dfa-03a3ee7eba4e', '769b6011-f612-4864-973c-e7192e694a51']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:47.645,Carry,,2020/2021
,,,"[94.9, 67.7]",,,,,,,,,,,,2.828583,,,,,,,,,,,,,,6ff618d4-2b54-482c-839c-882636ee722c,1434,,"[95.7, 66.2]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,65,Barcelona,217,"['09346e9a-1807-441c-b81a-4fac16f3b08d', '0a193266-d389-4222-9fb3-7bdcd12b6ef2']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:49.035,Carry,,2020/2021
,,,"[80.3, 67.5]",,,,,,,,,,,,0.485649,,,,,,,,,,,,,,7a1f62a3-ffe2-49d0-a134-6a153a8df52f,1437,,"[80.3, 67.5]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,65,Barcelona,217,"['358303c8-1026-45d9-83c4-0bd46ddd5d32', '95f514f1-8666-48ba-ba29-7df53e219b2a']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:53.256,Carry,,2020/2021
,,,"[72.1, 39.5]",,,,,,,,,,,,0.589166,,,,,,,,,,,,,,ea2bfa77-90c1-4882-aa24-352c2add3138,1440,,"[70.9, 42.8]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,65,Barcelona,217,"['3a47ad1f-7897-49e4-a422-38aa82d85d20', '7c865352-a5fc-4b2e-9a02-1f99d75028f4']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:55.600,Carry,,2020/2021
,,,"[80.9, 7.3]",,,,,,,,,,,,2.937501,,,,,,,,,,,,,,0eb5b99a-6879-420d-8f34-7d38ef2dd752,1443,,"[76.8, 21.2]",3773689,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,65,Barcelona,217,"['2efb790e-13d8-48eb-9d46-bebf4c4d3b92', '3b90efd1-448a-4beb-ab74-42fa0d6395bb']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:57.474,Carry,,2020/2021
,,,"[86.6, 4.1]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,92327e9e-7108-4c69-83e2-69f8b5cd7fc5,1446,,"[86.6, 4.1]",3773689,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,65,Barcelona,217,"['63412782-b78b-4180-840c-7e3b33234bc2', 'f0a48c56-d009-42db-a090-f6013d6f3791']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:01.439,Carry,,2020/2021
,,,"[77.6, 9.6]",,,,,,,,,,,,1.31562,,,,,,,,,,,,,,211a4001-a3d2-497a-adf1-8248c0835720,1449,,"[77.4, 5.7]",3773689,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,65,Barcelona,217,"['5c43d11b-ef3e-4259-b387-3c191531c541', '79b48174-4b67-4839-9967-48b9aeed51f8']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:02.763,Carry,,2020/2021
,,,"[66.2, 37.7]",,,,,,,,,,,,2.887944,,,,,,,,,,,,,,7e74cf56-b44a-4937-8885-4ceae3ecad6c,1452,,"[63.5, 34.6]",3773689,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,65,Barcelona,217,"['b150fff4-cc33-42c2-88c2-e3b4a79445fd', 'd0e3f476-4af5-46dd-a8e3-e2d0bfbb77e6']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:06.158,Carry,,2020/2021
,,,"[73.5, 22.4]",,,,,,,,,,,,0.875609,,,,,,,,,,,,,,c7e5e1e9-3cf9-4450-a031-2f9ebea750a3,1455,,"[72.3, 22.6]",3773689,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,65,Barcelona,217,"['94cb6384-1c30-47ba-98fb-11606a860946', 'e3a01199-8eea-4908-8369-2ac2d4bf1dbe']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:10.319,Carry,,2020/2021
,,,"[93.5, 8.3]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,654a18fd-2312-4e33-8f04-e4678018241f,1458,,"[93.5, 8.3]",3773689,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,65,Barcelona,217,"['2d322aae-89de-424c-b896-1b3330fc5f8c', 'c2e44850-ffb8-4270-b33b-a54a395feacf']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:12.543,Carry,,2020/2021
,,,"[83.6, 4.8]",,,,,,,,,,,,0.490232,,,,,,,,,,,,,,f956b25b-a1ab-4156-bf67-bf25612f129e,1464,,"[83.6, 4.8]",3773689,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,65,Barcelona,217,"['9fe4d405-e4d1-4e68-9e5f-8fc625ebf5f0', 'd7b3419d-a054-486f-a292-8763d8acd0b5']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:17.411,Carry,,2020/2021
,,,"[82.7, 18.7]",,,,,,,,,,,,1.647921,,,,,,,,,,,,,,7edef1d6-d8e0-4b08-b138-a762bc04d828,1467,,"[81.5, 17.3]",3773689,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,65,Barcelona,217,"['26461db0-afb3-4dd6-a037-9116547a1c59', 'f9aa116f-e7e4-4e8c-b26d-7d92b94403b6']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:19.030,Carry,,2020/2021
,,,"[79.2, 38.5]",,,,,,,,,,,,2.308959,,,,,,,,,,,,,,40b89d76-a53c-482d-90c8-36c9077ee9b1,1470,,"[80.9, 29.9]",3773689,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,65,Barcelona,217,"['1a3f88e4-144e-45b1-aae0-cf64c40996c2', '89324b05-f749-4120-a7f9-e9d904438802']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:21.550,Carry,,2020/2021
,,,"[26.6, 51.0]",,,,,,,,,,,,0.123936,,,,,,,,,,,,,,ccee32c7-dcbb-4270-839b-97a73d7e8c29,1484,,"[27.0, 50.8]",3773689,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Marcos Foyth,21081.0,Right Back,66,Villarreal,222,"['45c1b846-160c-4526-aa25-4f3a06a4b05d', 'da50a99a-86de-4eab-b2d3-127da51005b3', 'ff8f80aa-6269-49ef-a63c-bfb52452fb87']",29,,,,,,,,,,,,,,,,,,Villarreal,222,00:34:29.756,Carry,True,2020/2021
,,,"[47.6, 64.9]",,,,,,,,,,,,1.537624,,,,,,,,,,,,,,524cf8eb-fd8f-4259-84ae-98fc19549346,1497,,"[45.5, 68.1]",3773689,35,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Marcos Foyth,21081.0,Right Back,67,Villarreal,222,"['653b6544-ff40-4c4d-a2b1-d6714525a900', '86aa2478-e13c-41bb-bfb7-e70d7e027712']",45,,,,,,,,,,,,,,,,,,Villarreal,222,00:35:45.184,Carry,,2020/2021
,,,"[39.6, 39.5]",,,,,,,,,,,,4.478937,,,,,,,,,,,,,,fa67c420-4f21-4d35-b9e0-0a292f9b91f8,1500,,"[34.3, 54.6]",3773689,35,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raúl Albiol i Tortajada,7030.0,Right Center Back,67,Villarreal,222,"['1b0c892a-659d-46b3-853b-25a470d65cf6', 'a2a75b84-8c52-47ef-be4e-d3fa764add18', 'e2077b28-7fef-4759-ae48-b9bf00d4bac6']",48,,,,,,,,,,,,,,,,,,Villarreal,222,00:35:48.693,Carry,True,2020/2021
,,,"[42.2, 7.3]",,,,,,,,,,,,1.350381,,,,,,,,,,,,,,5350c6ac-292d-4cf7-b64a-9272184fa74d,1504,,"[39.6, 9.6]",3773689,35,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pau Francisco Torres,6892.0,Left Center Back,67,Villarreal,222,"['1b10766b-9e96-4744-950f-144b86602eed', '667d0f32-bd13-41bf-8bbb-a9b2c67b3c6d']",55,,,,,,,,,,,,,,,,,,Villarreal,222,00:35:55.066,Carry,,2020/2021
,,,"[60.6, 10.6]",,,,,,,,,,,,5.755334,,,,,,,,,,,,,,b360c93e-b2ac-4849-9921-1cee05c5cc2d,1508,,"[56.1, 15.3]",3773689,35,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Manuel Trigueros Muñoz,6771.0,Left Midfield,67,Villarreal,222,"['39be402d-5a8a-4814-b299-f6e9b824aad8', '50d01a8c-4650-4004-93fe-80da349a06ca', '7d8e6fae-5abb-4bd1-a616-eeb924c35375', 'b8f6a6ce-36be-4b9c-85cc-4e5f2496bf25']",57,,,,,,,,,,,,,,,,,,Villarreal,222,00:35:57.375,Carry,True,2020/2021
,,,"[64.7, 7.8]",,,,,,,,,,,,1.489109,,,,,,,,,,,,,,5376e4c2-19b3-4009-9465-9f5ace84e497,1512,,"[60.6, 10.6]",3773689,36,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Manuel Trigueros Muñoz,6771.0,Left Midfield,67,Villarreal,222,"['39be402d-5a8a-4814-b299-f6e9b824aad8', '651bf455-3a96-4de5-a8f0-a4d098feb976', '74944b8b-73c6-4a1a-abac-d9b45b7e6593', 'b8f6a6ce-36be-4b9c-85cc-4e5f2496bf25']",3,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:03.131,Carry,True,2020/2021
,,,"[76.3, 7.5]",,,,,,,,,,,,0.783098,,,,,,,,,,,,,,adf4cdb7-00b2-4cd3-aa07-de8fd398c949,1516,,"[74.5, 6.7]",3773689,36,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alberto Moreno Pérez,3515.0,Left Back,67,Villarreal,222,"['314f91e0-3124-47a7-ba10-73217503ec98', '41b7dd42-f267-43e9-ac93-46d242dc4a05', '523f9c4e-5624-4323-ae0c-7047a407b1b5', '8fd37cb6-5ed9-42db-8dde-c1efb37e6d2e']",5,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:05.381,Carry,True,2020/2021
,,,"[71.2, 13.1]",,,,,,,,,,,,1.042656,,,,,,,,,,,,,,927e5b06-2420-4fff-aec5-c56312664ffa,1521,,"[71.4, 12.4]",3773689,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pau Francisco Torres,6892.0,Left Center Back,68,Villarreal,222,"['adb78027-1755-417e-827c-a43251e7888c', 'f9a24ef8-2c90-4939-970e-cfe690a166f2']",31,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:31.327,Carry,,2020/2021
,,,"[73.3, 15.3]",,,,,,,,,,,,3.586158,,,,,,,,,,,,,,03445e07-93de-4d0e-a42d-56902ee97a4a,1524,,"[74.3, 8.2]",3773689,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Left Center Midfield,68,Villarreal,222,"['78830dc3-a7cf-4020-bffb-a0084a3f062d', '9fc25b47-f03e-4b11-95cb-a98f0116228d']",33,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:33.364,Carry,,2020/2021
,,,"[73.6, 52.6]",,,,,,,,,,,,3.185479,,,,,,,,,,,,,,245f49fb-0f6f-4887-bcdd-3942fc07008c,1527,,"[63.5, 43.3]",3773689,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,68,Villarreal,222,"['059c4903-a51b-4b48-a0dd-1e6e661fe5b9', '8d245a99-b743-488e-96f3-c2034372e57d']",39,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:39.001,Carry,,2020/2021
,,,"[81.3, 76.6]",,,,,,,,,,,,2.300914,,,,,,,,,,,,,,96a318a2-a7c1-4f59-8570-1d826cdf4fab,1530,,"[79.1, 76.0]",3773689,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,68,Villarreal,222,"['c90caa30-b7e0-4817-b817-3383894b05f9', 'f12bb61c-82fd-4118-9443-91cff253522a']",44,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:44.855,Carry,,2020/2021
,,,"[72.7, 66.9]",,,,,,,,,,,,1.987858,,,,,,,,,,,,,,3a0a4c2f-b4de-45ca-a18e-185c9f47ebb0,1533,,"[72.5, 73.0]",3773689,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Marcos Foyth,21081.0,Right Back,68,Villarreal,222,"['5610eb2e-d330-4b6d-ac8a-e80ffe4b7ad7', '97755997-2786-4991-a233-885ef46a1b98']",48,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:48.408,Carry,,2020/2021
,,,"[62.7, 46.9]",,,,,,,,,,,,1.322424,,,,,,,,,,,,,,6dfbebb4-7e66-484a-ba7b-42729dcfdaf2,1536,,"[62.1, 49.5]",3773689,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Right Center Midfield,68,Villarreal,222,"['8781648a-782f-4b77-a302-c29ea17177ee', 'a6401a5b-9426-4e82-8285-e7d18d00595d']",51,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:51.874,Carry,,2020/2021
,,,"[58.1, 37.7]",,,,,,,,,,,,3.79372,,,,,,,,,,,,,,3bbe3003-4ae1-4bbb-b749-11d021165ecb,1541,,"[48.8, 32.4]",3773689,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,68,Villarreal,222,"['891d367e-b8bc-4242-8342-2bef995c05e9', 'c37f072b-eb2b-49ee-a83f-3a358ca6cb5f']",56,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:56.898,Carry,,2020/2021
,,,"[83.5, 51.6]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,abcd45f9-0c50-48dd-8c17-64ff2c449da1,1544,,"[83.5, 51.6]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Moreno Balaguero,6766.0,Right Center Forward,68,Villarreal,222,"['45c5a3e7-1a83-478c-ac83-95e00caf9ded', '6957343e-6870-49c9-b9c7-607d1b2c9c26']",1,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:01.931,Carry,,2020/2021
,,,"[76.9, 76.4]",,,,,,,,,,,,0.306016,,,,,,,,,,,,,,e86bc838-01b0-4ab0-acfd-366f384a88be,1554,,"[75.5, 76.2]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,69,Villarreal,222,"['3d5d7ff2-b3e3-4ebf-abe1-2b187cbca414', '8bda95d2-8d7a-4fc6-91a9-1240a1b2902c', '97e8e75d-0d1a-40b5-8b3e-a1c1ee2bdcdd']",13,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:13.512,Carry,True,2020/2021
,,,"[65.9, 75.3]",,,,,,,,,,,,0.859114,,,,,,,,,,,,,,941c7a9f-1cc6-4589-9b7b-ce03c028b7ec,1557,,"[68.0, 76.4]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Marcos Foyth,21081.0,Right Back,69,Villarreal,222,"['0b6c68b7-387b-4e33-ae71-0668a3408824', 'cd3de715-de66-44bb-8f4a-b5dfb77c12df']",14,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:14.920,Carry,,2020/2021
,,,"[64.7, 50.6]",,,,,,,,,,,,5.956743,,,,,,,,,,,,,,27afc7ed-89ed-441c-90eb-a66fe7bec901,1560,,"[51.3, 57.2]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,69,Villarreal,222,"['edfbe83c-d0c5-4393-9625-9e023fb55bf2', 'fb7b6f71-ab22-4dec-84f7-057072144d54']",17,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:17.538,Carry,,2020/2021
,,,"[76.5, 65.4]",,,,,,,,,,,,1.827193,,,,,,,,,,,,,,d43a7473-1ce0-452c-80c7-6056fccef9de,1563,,"[80.2, 68.0]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Right Center Forward,69,Villarreal,222,"['1dcee367-8eae-4df1-a3bb-9ac8bdbf19ca', 'a56f3674-eb42-4242-b6ad-364156ce921d']",24,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:24.948,Carry,,2020/2021
,,,"[66.9, 63.2]",,,,,,,,,,,,1.573265,,,,,,,,,,,,,,0158e4fd-381a-4e90-af7c-f73543b88952,1566,,"[68.0, 66.5]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Marcos Foyth,21081.0,Right Back,69,Villarreal,222,"['2ffd5134-87c1-46f4-b806-79fd29e1e270', '7fc48b56-d733-4701-8c55-cd5b286175b9']",27,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:27.838,Carry,,2020/2021
,,,"[57.9, 37.8]",,,,,,,,,,,,1.066426,,,,,,,,,,,,,,5322a363-8a36-436b-9bdc-eea70f822ecb,1569,,"[57.0, 39.3]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,69,Villarreal,222,"['30b6be8a-0d2d-4dec-9c15-fd0e177eeaf0', 'af84dac2-5362-4549-86a7-e21bfb510aa1', 'f652c69b-b3b0-47f9-b788-1e5b2e86883e']",31,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:31.144,Carry,True,2020/2021
,,,"[63.4, 46.6]",,,,,,,,,,,,0.925134,,,,,,,,,,,,,,2b4a0cd7-428b-4b22-860f-d82e05639436,1573,,"[57.9, 46.3]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,69,Villarreal,222,"['a4f28563-171f-4178-b886-43e87fcb7827', 'bdb4647b-e1a4-46ac-9cd2-3ad9e0c15cf3']",33,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:33.672,Carry,,2020/2021
,,,"[7.1, 28.5]",,,,,,,,,,,,0.320117,,,,,,,,,,,,,,ec68cc72-70bc-4a05-b1c2-d4ee71782fd4,1585,,"[7.1, 28.5]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,71,Barcelona,217,"['1b2c9e57-1efa-409c-9eff-0b4ab00ba7d1', 'fafa3334-0d29-47bc-85e3-f6e1da98772a']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.454,Carry,,2020/2021
,,,"[10.8, 45.2]",,,,,,,,,,,,8.589659,,,,,,,,,,,,,,baba121c-b9ce-474c-872f-ac90030ffbbb,1588,,"[2.8, 39.0]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,71,Barcelona,217,"['308f61fa-9070-4edf-b00c-e0717276befc', 'e8e12f0a-1345-459e-b00d-8b243ce359d1']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:34.104,Carry,,2020/2021
,,,"[38.5, 73.4]",,,,,,,,,,,,2.087081,,,,,,,,,,,,,,b1a0d4f0-485e-4a2a-8db7-aa066d1fee5f,1593,,"[31.1, 75.0]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,71,Barcelona,217,"['0cf86ff2-8ab7-4ca1-8339-434a213d6fcc', 'd445d97a-8593-4238-a44f-61a2214b8553']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.662,Carry,,2020/2021
,,,"[52.1, 74.8]",,,,,,,,,,,,0.93262,,,,,,,,,,,,,,1b7b5cbb-f3f9-4b5b-962e-028c344672fb,1596,,"[48.5, 70.1]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,71,Barcelona,217,"['66f4836c-a493-4381-bc96-2588ad4324ca', '74d3907a-ff57-4e64-a4ca-b13cba745438', '851c677d-f982-4d1c-b53a-75187708b560']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:48.828,Carry,True,2020/2021
,,,"[44.8, 73.4]",,,,,,,,,,,,0.670005,,,,,,,,,,,,,,7b850c46-39f7-4e84-b29b-57b9f87f1abb,1601,,"[44.6, 74.1]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,71,Barcelona,217,"['34d8cf75-3f64-433c-9896-1a340cfdcb70', '848fa81f-bbde-41a0-8748-47d373b75581', 'cd3c5780-e7bf-4b6b-b52e-4500e69ae8b5']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.743,Carry,True,2020/2021
,,,"[51.4, 67.3]",,,,,,,,,,,,0.157391,,,,,,,,,,,,,,364e670c-23cc-4b96-a7df-69dc714b1b4d,1605,,"[51.6, 67.2]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,71,Barcelona,217,"['9a1bde0c-181c-421c-b683-c2c310af4121', '9c94bb78-3d93-41b9-98e9-71a8c559b9ee', 'ebffb7b0-c071-4317-bb70-7480ebd2d388']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.947,Carry,True,2020/2021
,,,"[70.2, 18.1]",,,,,,,,,,,,0.176275,,,,,,,,,,,,,,3742374d-c323-46e8-a25d-9d9b5991da65,1610,,"[68.5, 15.3]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,72,Villarreal,222,"['50c4d214-c336-4ac0-96e4-bfe0c776a827', '9119c459-2aa0-4510-8700-986be5da6a5b', 'f6ab8561-3633-493a-98f2-fef072beaf9d']",53,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:53.802,Carry,True,2020/2021
,,,"[88.6, 41.1]",,,,,,,,,,,,2.74818,,,,,,,,,,,,,,fa89da5f-36a4-434b-89b7-306f634c3071,1614,,"[73.6, 37.5]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,72,Villarreal,222,"['22b47a17-a967-478f-b220-638e9c111eee', '441d937d-a046-4a32-8ff9-3fff05fdf296', '7bb748c5-429c-468a-bc65-4fdfa5155f76']",55,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:55.609,Carry,True,2020/2021
,,,"[104.5, 35.5]",,,,,,,,,,,,0.33591,,,,,,,,,,,,,,59b214e9-3e78-496a-ab60-637c5fbd5453,1619,,"[102.2, 35.8]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,72,Villarreal,222,"['0c721639-43f4-4505-bc2b-a0155def0b3e', 'c3b7ee24-49c8-424b-b6e9-c46d38c43cde', 'e6e00d8a-aa5d-43b3-832b-a24c5cd8a227']",59,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:59.385,Carry,True,2020/2021
,,,"[70.3, 49.3]",,,,,,,,,,,,0.878331,,,,,,,,,,,,,,8d572a66-fdb6-4106-91aa-3d95ddd34f27,1626,,"[68.8, 46.9]",3773689,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,73,Barcelona,217,"['0afaf167-f1f6-437a-b34d-8394068398fa', 'e1fdf8b0-91ce-49cc-8a5c-f531c4f5c55b']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.663,Carry,,2020/2021
,,,"[83.8, 56.0]",,,,,,,,,,,,1.624701,,,,,,,,,,,,,,5e5e435b-de0a-4fcb-a241-f13ea3b1cf67,1629,,"[79.9, 56.7]",3773689,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,73,Barcelona,217,"['80695fb6-8492-4ea8-9ada-101c0095583a', '824fb2b4-dbee-4952-96f3-a8a0f24a3104']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:43.812,Carry,,2020/2021
,,,"[77.8, 43.8]",,,,,,,,,,,,3.304462,,,,,,,,,,,,,,33935655-95f0-4fb5-9193-55c6a90bc2fc,1632,,"[76.4, 42.8]",3773689,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,73,Barcelona,217,"['09d3f32d-e7cf-4139-98df-e91affa378ff', 'f1230d0d-abb0-45c2-94bd-ca8914837e47', 'f15c97b5-7d4e-4a5a-ab48-640dce36bcce']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.919,Carry,True,2020/2021
,,,"[36.8, 32.0]",,,,,,,,,,,,0.313845,,,,,,,,,,,,,,123dd272-779f-44a7-a80d-9b5fff5d5115,1638,,"[37.0, 32.0]",3773689,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Trigueros Muñoz,6771.0,Left Midfield,73,Barcelona,217,"['5064862d-1ac4-4da6-b768-f8d20fd90664', '6b8d5295-8832-42e1-b1ca-fec219b00ed7', '9ad2c65b-8321-410e-927d-003712f08261', 'b74a997a-139b-40ab-a3b8-0abab5f7e818']",51,,,,,,,,,,,,,,,,,,Villarreal,222,00:39:51.441,Carry,True,2020/2021
