50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[114.7, 71.8]",,,,,,,,,,,,1.724151,,,,,,,,,,,,,e2afaa17-c224-4a37-9611-d3487648ca34,409,,,"[103.6, 73.5]",3773660,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Right Wing,20,Barcelona,217,"['575f3998-1853-45e1-8f32-54859de9fac8', '66665a81-db5d-47d4-b906-6d14bb517106']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.713,Carry,,2020/2021
,,,,,"[90.8, 69.5]",,,,,,,,,,,,0.473129,,,,,,,,,,,,,b1625d7a-dc8d-4f7e-a411-edc42cd29d3d,417,,,"[89.5, 70.1]",3773660,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergino Dest,21881.0,Right Back,21,Barcelona,217,"['3f3577bc-7719-46d4-8636-69c030804db5', 'afeb2e3d-af78-40b2-a770-fad39095492f']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.725,Carry,,2020/2021
,,,,,"[104.7, 73.5]",,,,,,,,,,,,0.549006,,,,,,,,,,,,,cd6543b9-b29c-4fa4-be89-35288b9ddf24,420,,,"[104.7, 75.2]",3773660,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,21,Barcelona,217,"['b8804096-e556-42c4-87a9-1b9805a2de37', 'c9c5c187-e8ad-405c-8693-b52f20a66c64']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.628,Carry,,2020/2021
,,,,,"[115.8, 71.6]",,,,,,,,,,,,1.416203,,,,,,,,,,,,,8535367b-ea56-4ce2-96ed-67d7c640713f,427,,,"[116.0, 71.8]",3773660,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,22,Barcelona,217,"['12abafe6-f9b0-411d-b1c3-7f95f84f0942', '4cd18994-33df-4f1d-a296-3b01d7295220', '939e224b-7d01-4331-89f9-d9b8ebb1d984']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.103,Carry,True,2020/2021
,,,,,"[3.0, 6.6]",,,,,,,,,,,,2.427982,,,,,,,,,,,,,38024b26-a99f-41f2-b8a3-4366a201b263,431,,,"[4.3, 8.5]",3773660,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Clerc Martínez,23948.0,Left Back,22,Barcelona,217,"['6ac22b44-bab7-4acc-bd78-305758f63130', '850bc907-3649-4549-8140-6f7d3cee7e0c', '8e4ee384-0605-4e6b-b186-fc8cb2a8e07e']",56,,,,,,,,,,,,,,,,,Levante UD,221,00:09:56.519,Carry,True,2020/2021
,,,,,"[72.6, 55.5]",,,,,,,,,,,,2.478641,,,,,,,,,,,,,faadcdd1-7c81-4ec0-9d58-1654a872c7eb,437,,,"[70.6, 68.2]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,22,Barcelona,217,"['3c14aef5-6110-47b3-bd45-5e85e7d78ea1', 'b0f146d7-a1e4-40c9-af34-f0882f891ba7']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:10:03.522,Carry,,2020/2021
,,,,,"[68.9, 38.6]",,,,,,,,,,,,1.999999,,,,,,,,,,,,,90a45a94-628a-4974-936b-db0608192b35,440,,,"[69.2, 54.1]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,22,Barcelona,217,"['a4706143-fe12-4514-b461-2f6277c0eb53', 'b82f6e15-b078-4b82-863d-c200aa8aa334']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:10:06.914,Carry,,2020/2021
,,,,,"[67.4, 20.3]",,,,,,,,,,,,0.927671,,,,,,,,,,,,,5a1aef4e-d279-48b2-a980-049f1e2fdc58,443,,,"[65.3, 19.6]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,22,Barcelona,217,"['04e7994c-ff89-46dc-85b4-e846478c4a50', '59df63f3-fe61-45d8-a9f7-025f44cb33c6']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:10:10.914,Carry,,2020/2021
,,,,,"[63.2, 43.8]",,,,,,,,,,,,1.876476,,,,,,,,,,,,,bc7012c2-3eb5-4324-8f30-4a6984fecc70,446,,,"[63.2, 39.9]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,22,Barcelona,217,"['1ab7f8e3-7b39-4257-a18a-ac05442849b0', '2f28c584-cc8f-485f-b95e-81b34c981f6c']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:10:13.042,Carry,,2020/2021
,,,,,"[93.5, 67.1]",,,,,,,,,,,,3.847819,,,,,,,,,,,,,42bb2841-6854-42c5-b9aa-c8787517a106,449,,,"[85.8, 76.1]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,22,Barcelona,217,"['1a56a036-3c14-483a-98de-6452d319e3b4', '46ea57c7-64be-4c2d-b40f-470c96989132', '611efd59-d421-4515-b8ee-d28d6f299e06']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:10:17.090,Carry,True,2020/2021
,,,,,"[10.1, 22.2]",,,,,,,,,,,,1.105121,,,,,,,,,,,,,a203defa-5e5a-4747-b0d0-4e2f679a5d0e,454,,,"[16.7, 22.4]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,23,Levante UD,221,"['1d4c0840-8570-4440-93c8-caa06b230c48', '2167d46f-fa06-4be1-b170-63531683fd93']",21,,,,,,,,,,,,,,,,,Levante UD,221,00:10:21.552,Carry,,2020/2021
,,,,,"[3.9, 32.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,101c0a62-7e99-4738-9456-c4433665966f,457,,,"[3.9, 32.7]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,23,Levante UD,221,"['0d04a29d-ddb7-4190-97fe-f981b5297425', '8f362d18-ea25-4c4a-b246-c8ff28be1b48']",23,,,,,,,,,,,,,,,,,Levante UD,221,00:10:23.889,Carry,,2020/2021
,,,,,"[72.1, 26.9]",,,,,,,,,,,,1.119534,,,,,,,,,,,,,f9177d63-db62-44c8-ae7c-c5879042871d,469,,,"[79.8, 28.0]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,24,Barcelona,217,"['0b19ae34-53ba-4864-9cd9-386ceabc26fb', 'c1ca7607-703a-4a8d-afd1-3eef13c13946']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:10:32.183,Carry,,2020/2021
,,,,,"[71.3, 15.5]",,,,,,,,,,,,0.946861,,,,,,,,,,,,,e3c3660c-1edf-4956-b9e8-149c49adc5d0,474,,,"[71.3, 15.5]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,24,Barcelona,217,"['28ca09ca-e946-4b9d-9185-19d4d8b18a27', '9b0620da-2bbe-4d48-89db-f8f6aaf222e4']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:10:35.112,Carry,,2020/2021
,,,,,"[67.9, 23.7]",,,,,,,,,,,,0.513126,,,,,,,,,,,,,0746b1dc-81ba-49ca-9f61-3372bbd9f87c,477,,,"[67.9, 23.7]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,24,Barcelona,217,"['028da819-5445-44d8-b499-cfd97741b203', 'a98bdeab-818a-4c29-85c1-a6715654fd34']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:10:37.299,Carry,,2020/2021
,,,,,"[86.3, 73.5]",,,,,,,,,,,,1.433319,,,,,,,,,,,,,14cb91b4-9869-4f63-87a9-6408cf7d064e,480,,,"[91.4, 74.4]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,24,Barcelona,217,"['9a69c0f2-bcd2-41be-8808-90dfb2172ee9', 'c064b0d5-3d6b-495a-bffa-a60151b655c3']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.701,Carry,,2020/2021
,,,,,"[80.1, 69.5]",,,,,,,,,,,,0.689929,,,,,,,,,,,,,7dfdda08-5c45-42c6-b2f5-ec802a0338fd,483,,,"[80.7, 69.9]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,24,Barcelona,217,"['5cfd727b-b7f4-4214-935f-59ce92973f19', 'f8d002dc-e513-4ac8-bc84-bdccf8fb591c']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:10:43.126,Carry,,2020/2021
,,,,,"[87.5, 54.1]",,,,,,,,,,,,0.739301,,,,,,,,,,,,,1404682f-b474-476e-981b-f47db8725e3a,487,,,"[86.0, 56.6]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,24,Barcelona,217,"['09c03ba2-d956-475e-bb87-273b8063912d', '98d5735c-1d13-4886-ac65-aa2fa83d75be', 'b9da2797-15e8-4bf4-ad02-0962e31a557d']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:10:44.778,Carry,True,2020/2021
,,,,,"[28.5, 19.0]",,,,,,,,,,,,1.18747,,,,,,,,,,,,,07ebb530-b912-4a98-84fe-fc09b8d90967,491,,,"[22.5, 24.8]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,24,Barcelona,217,"['2cd32a78-53dc-4965-97ac-0d2a3fa4bf8e', '4f868b41-4262-4e84-a0bb-d72a23a8bacd', 'f0187caa-d5ae-43c8-be17-bd8577352698']",46,,,,,,,,,,,,,,,,,Levante UD,221,00:10:46.842,Carry,True,2020/2021
,,,,,"[50.7, 57.1]",,,,,,,,,,,,0.340374,,,,,,,,,,,,,49bdbc80-5c9e-4277-ab16-6b2f08c0765d,496,,,"[50.1, 55.8]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roger Martí Salvador,6684.0,Left Center Forward,24,Barcelona,217,"['19688b2e-5d25-488a-a5a9-75a532ed4268', '84c819f3-4702-465c-96fd-824ef45dff9d', 'a70ae37a-c2fa-4ad7-a2c8-c2c654357ee5']",51,,,,,,,,,,,,,,,,,Levante UD,221,00:10:51.004,Carry,True,2020/2021
,,,,,"[84.6, 20.7]",,,,,,,,,,,,1.174163,,,,,,,,,,,,,616f7cb5-3957-4a6a-b2ea-77c5d6a528c3,502,,,"[76.6, 22.6]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,24,Barcelona,217,"['125b3f62-ed10-40f7-8fda-dd0a56e8ae6a', '1b9e856b-08df-4d52-a97c-dbe0248e249a', '28932a5b-0831-4691-8474-2c824c715ab8']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:10:54.282,Carry,True,2020/2021
,,,,,"[91.2, 18.8]",,,,,,,,,,,,0.697724,,,,,,,,,,,,,308f68a5-f52d-42dc-96f7-06a9adc58995,505,,,"[84.8, 14.3]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,24,Barcelona,217,"['2e27420a-b82e-4450-acdd-153237496c13', '3cca82b4-4f7c-45e5-9e08-f5556de0bff6']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:10:56.795,Carry,,2020/2021
,,,,,"[11.2, 39.7]",,,,,,,,,,,,6.942645,,,,,,,,,,,,,b9842993-fb37-40f6-9ec1-c54777575433,510,,,"[3.7, 43.4]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aitor Fernández Abarisketa,23344.0,Goalkeeper,25,Levante UD,221,"['a2e7e3c0-b704-45b7-9832-e50931323d34', 'c549ed8f-c3e6-42ae-af1f-e973dee64db2']",0,,,,,,,,,,,,,,,,,Levante UD,221,00:11:00.967,Carry,,2020/2021
,,,,,"[34.5, 5.1]",,,,,,,,,,,,1.89693,,,,,,,,,,,,,41b76be9-5d7a-4dd7-9209-6cb88a47180d,513,,,"[29.8, 4.0]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carlos Clerc Martínez,23948.0,Left Back,25,Levante UD,221,"['773b9d96-5416-4739-8450-e5b51ca2cc43', 'a8f92965-7e29-40bf-a76a-394711226d28']",11,,,,,,,,,,,,,,,,,Levante UD,221,00:11:11.053,Carry,,2020/2021
,,,,,"[34.9, 20.7]",,,,,,,,,,,,1.68539,,,,,,,,,,,,,e09129a8-03db-4263-9d02-bb7afeabcc96,516,,,"[33.0, 16.4]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mickaël Malsa,23966.0,Left Defensive Midfield,25,Levante UD,221,"['26b594b9-7af1-4838-b595-54cd7a31d9d2', 'ddd7bab7-60ec-4e63-acc7-c1bd1b45a2d6']",14,,,,,,,,,,,,,,,,,Levante UD,221,00:11:14.268,Carry,,2020/2021
,,,,,"[56.5, 47.2]",,,,,,,,,,,,1.185754,,,,,,,,,,,,,5908d46f-9397-4a65-a8db-42ed3b670ebb,519,,,"[54.6, 45.7]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gonzalo Julián Melero Manzanares,11669.0,Left Midfield,25,Levante UD,221,"['470f00a8-d891-4230-8801-308640b6fb3b', 'c5eb2b91-6237-4a69-a98f-a5457ce89b83']",17,,,,,,,,,,,,,,,,,Levante UD,221,00:11:17.485,Carry,,2020/2021
,,,,,"[56.7, 73.7]",,,,,,,,,,,,1.455686,,,,,,,,,,,,,c8563680-8742-4fdd-9e51-38386b15ba3c,522,,,"[57.8, 75.2]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jorge Andújar Moreno,6672.0,Right Back,25,Levante UD,221,"['48bf063a-247f-4953-9b8b-df78eba73038', '4e25b063-5b90-47e2-8877-d3f941054eea']",21,,,,,,,,,,,,,,,,,Levante UD,221,00:11:21.077,Carry,,2020/2021
,,,,,"[43.5, 63.3]",,,,,,,,,,,,1.415364,,,,,,,,,,,,,ba08a345-01b4-4c1e-8d7c-2897d2822c50,525,,,"[48.2, 64.6]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nikola Vukčević,17303.0,Right Defensive Midfield,25,Levante UD,221,"['8950729a-8f84-4905-b0c2-455d46e2b459', '8db963d6-c1c9-4fc9-a736-e092279eda33']",23,,,,,,,,,,,,,,,,,Levante UD,221,00:11:23.509,Carry,,2020/2021
,,,,,"[47.3, 56.0]",,,,,,,,,,,,7.739548,,,,,,,,,,,,,84d14cca-3adc-457f-a628-f071ba99f0d9,528,,,"[40.9, 58.6]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Postigo Redondo,6682.0,Right Center Back,25,Levante UD,221,"['7bcca725-472e-437c-bb22-325b9088f8c4', 'da6886b5-2dfb-42be-8906-592c5050d292']",25,,,,,,,,,,,,,,,,,Levante UD,221,00:11:25.764,Carry,,2020/2021
,,,,,"[57.6, 7.9]",,,,,,,,,,,,1.736761,,,,,,,,,,,,,6be838a8-b8f4-426a-b8b8-4ed7acaa3ce8,531,,,"[52.4, 9.6]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,25,Levante UD,221,"['60dbe963-15c7-4fd9-bf61-a726179fcce2', '944928b1-a61e-463b-83d7-30d70701fb3a']",35,,,,,,,,,,,,,,,,,Levante UD,221,00:11:35.879,Carry,,2020/2021
,,,,,"[94.4, 50.6]",,,,,,,,,,,,6.409362,,,,,,,,,,,,,149c0a7f-b875-4aff-b188-bcde955da311,534,,,"[76.0, 14.5]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Gómez Alcón,30593.0,Right Center Forward,25,Levante UD,221,"['b2b1b82b-3677-4ff0-ad96-8ad73e8a9ac3', 'd01934b9-b541-4861-bc9e-2a2c73a92797', 'f23740c4-262a-4a23-8665-8817e3027f7e']",38,,,,,,,,,,,,,,,,,Levante UD,221,00:11:38.467,Carry,True,2020/2021
,,,,,"[92.0, 57.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,44849114-81ae-4232-aa70-e3cdf26a2bca,538,,,"[92.0, 57.3]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roger Martí Salvador,6684.0,Left Center Forward,25,Levante UD,221,"['48f5a3b0-49fa-4ad9-9dd8-99a7d1519163', 'c63713b6-ff3e-400c-ad97-c1b0978966f9']",45,,,,,,,,,,,,,,,,,Levante UD,221,00:11:45.522,Carry,,2020/2021
,,,,,"[102.9, 40.8]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,abe1993c-8fea-4cb3-bfb2-9dca2b7475cd,541,,,"[102.9, 40.8]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gonzalo Julián Melero Manzanares,11669.0,Left Midfield,25,Levante UD,221,"['75a40fd8-12c0-45d5-b0c3-d231e7482337', 'fb8d23ee-b4fb-4363-9ffd-b8b850721494']",46,,,,,,,,,,,,,,,,,Levante UD,221,00:11:46.423,Carry,,2020/2021
,,,,,"[109.3, 39.0]",,,,,,,,,,,,0.746606,,,,,,,,,,,,,c84d8571-e0dc-46a9-8f09-6a20a826cadb,544,,,"[106.6, 35.9]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jorge De Frutos Sebastián,32673.0,Right Midfield,25,Levante UD,221,"['5999fad9-e810-46db-b985-849877105380', '8a5bc0ed-7660-44e0-afbe-2a9791f016ba', 'd2c785cc-c8bb-4284-a863-6329768885b0']",47,,,,,,,,,,,,,,,,,Levante UD,221,00:11:47.256,Carry,True,2020/2021
,,,,,"[11.8, 47.6]",,,,,,,,,,,,1.377601,,,,,,,,,,,,,e61c7baa-381c-4be4-86cf-8f724acd0f4b,549,,,"[9.0, 44.2]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,26,Barcelona,217,"['32a94fba-1acf-4c35-9420-a5ce1288b43b', 'ac9a2744-22fb-486d-834b-456aac0136fb']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.145,Carry,,2020/2021
,,,,,"[31.1, 60.5]",,,,,,,,,,,,0.746852,,,,,,,,,,,,,37fb4e57-a59e-4b2f-9f5f-a18f4de3a9d3,552,,,"[27.0, 61.8]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,26,Barcelona,217,"['111fa9ae-c52e-4b6e-92bf-74303b119fea', '4da5e7aa-480c-45ae-a558-f1de0237d9f0', '9982197d-c630-4124-bae7-fdadcc52c2d9']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:11:51.805,Carry,True,2020/2021
,,,,,"[40.7, 50.4]",,,,,,,,,,,,0.472961,,,,,,,,,,,,,1c16c982-bde8-44d8-a72c-8e8bdd7b911a,556,,,"[42.2, 53.0]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,26,Barcelona,217,"['17132d5e-392b-400b-b976-cb05b6eff828', '429547c5-7064-4228-a0e5-7ce7433a2991', '810f19e5-9278-4954-9355-1247c22cbf3d']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:11:54.105,Carry,True,2020/2021
,,,,,"[38.3, 22.8]",,,,,,,,,,,,0.810993,,,,,,,,,,,,,7270eaaa-82b1-486c-b341-8355d51be4b4,560,,,"[28.7, 24.1]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,26,Barcelona,217,"['1a1546ad-6832-4260-a112-45ab3ec9b1ef', '89841362-6d47-442c-b7ff-ed8a0b9adbfd']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:11:56.790,Carry,,2020/2021
,,,,,"[64.4, 15.1]",,,,,,,,,,,,1.240746,,,,,,,,,,,,,20054eb6-7fb6-43be-950c-be8005c09098,563,,,"[53.7, 23.2]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,26,Barcelona,217,"['a182840b-0ece-4260-87df-0e19a45af377', 'c51e8905-90f5-4959-923a-05c9fef89ab9', 'fe4bf90e-0cd6-4eaa-9edb-dcca01ece601']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:11:59.397,Carry,True,2020/2021
,,,,,"[64.0, 6.4]",,,,,,,,,,,,1.635347,,,,,,,,,,,,,789a3f39-15de-4186-9f4d-66be0334d00c,567,,,"[64.7, 3.6]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,26,Barcelona,217,"['29922cda-4f3c-4e5e-9278-e643143bfc30', 'c24091c8-0739-4d06-a826-1ba0ad6ff2a3']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:12:02.270,Carry,,2020/2021
,,,,,"[61.4, 34.2]",,,,,,,,,,,,1.45667,,,,,,,,,,,,,92034f33-2a2f-4241-a72a-71f1e20e3a41,570,,,"[56.7, 28.6]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,26,Barcelona,217,"['0c63fdb4-08b4-4d9d-b8d6-83bdd08a5bec', 'bc18535e-7de9-4b3b-9662-5f12147bb19a']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:12:05.505,Carry,,2020/2021
,,,,,"[74.5, 53.4]",,,,,,,,,,,,2.028693,,,,,,,,,,,,,bb8d99eb-327b-46b8-85ca-722169a8730a,573,,,"[70.9, 58.3]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,26,Barcelona,217,"['cff4a5b8-8c34-4d3d-a833-1099cff62f96', 'd55aa95d-424e-46c7-ba0e-62cae881d41d']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:12:08.562,Carry,,2020/2021
,,,,,"[83.5, 51.1]",,,,,,,,,,,,0.475937,,,,,,,,,,,,,ae57fa11-7167-4162-b8ec-0c41b8ad5646,576,,,"[82.8, 47.6]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,26,Barcelona,217,"['973ad158-705a-4428-a466-ea26101822f9', '97ddba8a-93ab-4000-971a-3579853d3d94']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:12:11.561,Carry,,2020/2021
,,,,,"[90.8, 55.8]",,,,,,,,,,,,0.434666,,,,,,,,,,,,,80736634-6283-4714-b8e5-c3718833ec3b,579,,,"[90.3, 54.1]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,26,Barcelona,217,"['65e31d65-9013-4bb9-b402-258426065d24', 'a25ac59d-6dbf-44a1-9082-2f0681be7793']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:12:13.162,Carry,,2020/2021
,,,,,"[104.0, 71.4]",,,,,,,,,,,,0.522804,,,,,,,,,,,,,afbf48cc-9333-4bd8-93e0-2a2162434471,582,,,"[104.0, 70.7]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,26,Barcelona,217,"['2e9cb1f2-8673-426f-b7ed-b1028365f124', 'b6f627b5-fa71-4c70-aed1-d554ec5c05d6']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.597,Carry,,2020/2021
,,,,,"[95.0, 66.2]",,,,,,,,,,,,1.199999,,,,,,,,,,,,,b0d6cef3-e6b2-49f5-af14-88582f16774e,585,,,"[96.5, 67.3]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,26,Barcelona,217,"['e20b7758-0c33-4a66-84d6-88b2673ee968', 'e6f6c0b0-c2dc-4a00-a33b-5672d6394c94']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:12:16.920,Carry,,2020/2021
,,,,,"[91.6, 53.8]",,,,,,,,,,,,0.80795,,,,,,,,,,,,,f75ed605-41a3-48bc-8d97-7aa5301deb4b,588,,,"[91.6, 53.8]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,26,Barcelona,217,"['72a814e9-cb36-4a1b-a4e2-94b4d34b9fc7', 'd95dbd72-1d4b-4038-ab21-33e44a55bf10']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:12:19.320,Carry,,2020/2021
,,,,,"[109.4, 16.6]",,,,,,,,,,,,1.147829,,,,,,,,,,,,,c1c1a790-c4f6-4b00-b1ad-7d2b31f3b538,591,,,"[105.9, 16.2]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,26,Barcelona,217,"['6460dba3-2c30-4784-b7be-3d24e8e12221', '963e9522-8624-4447-a00d-b0d66cb8e1a0']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:12:22.698,Carry,,2020/2021
,,,,,"[84.3, 30.9]",,,,,,,,,,,,1.086218,,,,,,,,,,,,,53e3b66e-5229-407a-b1f7-3f1ca301a63a,599,,,"[84.3, 30.9]",3773660,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,27,Barcelona,217,"['389527e3-b933-4b23-aa1d-111e7185c043', 'd70f4eec-7d86-4666-9ba3-a85e840140c7']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:12:40.650,Carry,,2020/2021
