ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.06235,,,,,,,,,,,,,,,2596d875-6600-4408-b3a9-b6b64bc3a334,1012,,,"[37.7, 6.9]",68360,23,,,,-0.05837516,,Left Foot,,,,"[53.1, 6.0]",,Ground Pass,,15.426276,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,52,Barcelona,217,['2753827c-ae6e-4f3e-bd0f-be1ef14ca435'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:18.790,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.222095,,,,,,,,,,,,,,,beb27b56-98c0-4827-aa2f-d9aaf3ad5f9a,1015,,,"[62.9, 14.0]",68360,23,,,,-1.3848506,,Right Foot,,,,"[64.8, 3.9]",,Ground Pass,,10.277159,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,52,Barcelona,217,['aecae87e-a229-49ce-8b37-cd296f2b0c40'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:23.161,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.279565,,,,,,,,,,,,,,,6ff0c75e-4c53-4f14-b51a-a4d1a95fa013,1019,,,"[64.8, 3.9]",68360,23,,,,2.36143,,Left Foot,,,,"[55.2, 13.4]",,Ground Pass,,13.505924,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,52,Barcelona,217,"['0bdd9d8f-d6a9-4248-9330-d17d1d2813ff', '4d22c136-c9ac-4f20-a0ef-5732a2167ddd']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:25.622,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.358335,,,,,,,,,,,,,,,2473237b-0481-45bd-99d1-2ae655e8b188,1022,,,"[55.2, 13.4]",68360,23,,,,3.1415927,,Right Foot,,,,"[45.3, 13.4]",,Ground Pass,,9.9,,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,52,Barcelona,217,['57ea9912-2794-4aef-9eb5-c97e7990ecfb'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:26.936,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.0802,,,,,,,,,,,,,,,108a9f72-d434-42e0-94d6-56fc88873503,1025,,,"[45.3, 13.4]",68360,23,,,,1.6541296,,Left Foot,,,,"[41.7, 56.5]",,Ground Pass,,43.250088,,,,,Carles Puyol i Saforcada,20125.0,,True,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,52,Barcelona,217,['97a95bd3-6f04-4e35-8925-94b84dbff20d'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:28.334,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.005368,,,,,,,,,,,,,,,8d255498-836b-475c-a017-ef356287899e,1028,,,"[41.3, 55.6]",68360,23,,,,1.0694726,,Right Foot,,,,"[51.0, 73.3]",,Ground Pass,,20.183657,,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,52,Barcelona,217,['c5422492-a4c3-4713-961a-b33252356cd9'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:31.266,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.767449,,,,,,,,,,,,,,,80ca3d92-dabc-4f34-8f1b-cd9bcfd09080,1031,,,"[52.0, 72.6]",68360,23,,,,-1.017502,,Right Foot,,,,"[58.3, 62.4]",,Ground Pass,,11.988745,,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,52,Barcelona,217,['1cb6db9e-aea8-4609-92fc-cc13de3fbfa1'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:34.548,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.685507,,,,,,,,,,,,,,,64569643-ce85-4b80-8217-a5a576472411,1034,,,"[58.3, 62.4]",68360,23,,,,-0.58645225,,Right Foot,,,,"[73.2, 52.5]",,Ground Pass,,17.889103,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,52,Barcelona,217,"['226a8ccb-bd3b-4f0e-b6e6-e61e1e0c5320', '2ddd7a93-9b6d-4e11-8354-acc4797613d2']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.385,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.4147,,,,,,,,,,,,,,,226a8ccb-bd3b-4f0e-b6e6-e61e1e0c5320,1036,,,"[46.9, 27.6]",68360,23,,,,0.2870296,,Left Foot,,,,"[63.5, 32.5]",,Ground Pass,,17.30809,,,,,Alexandre Geijo Pazos,26182.0,,,,,Recovery,1,Regular Play,Miguel Ángel Lozano Ayala,25875.0,Left Center Midfield,53,Levante UD,221,"['64569643-ce85-4b80-8217-a5a576472411', '81e9fb63-5c93-4f86-8c5b-c32063ed764a']",38,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:38.070,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.7928,,,,,,,,,,,,,,,d089e50c-6b3d-44e2-8b41-36e3bb6fa609,1040,,,"[63.5, 32.5]",68360,23,,,,1.4553697,,Right Foot,,,,"[64.3, 39.4]",,Ground Pass,,6.946222,,,,,Rahamat Riga Mustapha,26181.0,,,,,,1,Regular Play,Alexandre Geijo Pazos,26182.0,Right Center Forward,53,Levante UD,221,"['a32b3806-1745-4460-aba0-c416e4ed9fd2', 'a689e38c-a3fd-4f11-a675-141b9b141260']",39,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:39.526,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.075844,,,,,,,,,,,,,,,b9b339d0-d50e-408d-bfe9-2e4152d5bc24,1046,,,"[53.7, 45.3]",68360,23,,,,1.411323,,Right Foot,,,,"[56.0, 59.6]",,Ground Pass,,14.483784,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,54,Barcelona,217,['a3888235-b2be-4fd6-bddd-e56d18d30ca0'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.381,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.410205,,,,,,,,,,,,,,,2322d73a-954e-47e6-8e44-6326baae1d97,1049,,,"[56.0, 59.6]",68360,23,,,,0.90372396,,Right Foot,,,,"[68.6, 75.6]",,Ground Pass,,20.365658,,,,,Gianluca Zambrotta,15774.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,54,Barcelona,217,['4e290208-8fb8-4553-a590-89ab87b6554b'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.430,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.35725,,,,,,,,,,,,,,,88f7edb9-7ff0-40a9-9337-2b7fa8dfdc82,1052,,,"[68.6, 75.6]",68360,23,,,,-2.228403,,Right Foot,,,,"[60.8, 65.5]",,Ground Pass,,12.76127,,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,54,Barcelona,217,['63687e78-7ef8-4f12-b0d2-bc2b0e94d8ce'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.118,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.837322,,,,,,,,,,,,,,,a5dccacf-c463-4703-ae86-f826a0ce702d,1055,,,"[64.6, 61.3]",68360,23,,,,-1.2101045,,Right Foot,,,,"[86.1, 4.3]",,High Pass,,60.92003,,,,,Ronaldo de Assis Moreira,25879.0,,True,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,54,Barcelona,217,['f2813733-b6d5-4635-adf6-795bc47f43a9'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:50.135,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.037191,,,,,,,,,,,,,,,70dcde45-c4a8-4700-b59e-6ba5a4006011,1058,,,"[99.9, 18.2]",68360,23,,,,-0.86964273,,Right Foot,,,,"[110.2, 6.0]",,Ground Pass,,15.966528,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,54,Barcelona,217,['99f9db82-86b9-4669-92b2-8b55c63fb189'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:57.236,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.080277,,,,,,,,,,,,,,,4eeb2553-3fc3-4668-a670-eee1d2d069df,1061,,,"[110.2, 6.0]",68360,23,,,,1.5707964,,Left Foot,True,,,"[110.2, 37.8]",,High Pass,,31.8,,,Incomplete,,,,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,54,Barcelona,217,['ae141bfa-e881-4e71-8ea3-259346a9c5b6'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:58.652,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.576216,,,,,,,,,,,,,,,98dadbe9-29d8-45ca-b573-cf4c4cf781a2,1063,,,"[120.0, 80.0]",68360,24,,,,-1.7314682,,Right Foot,,,,"[115.3, 51.0]",,High Pass,,29.378393,,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,55,Barcelona,217,['492f8eb3-38c1-4467-ade3-6f35b256faa8'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.076,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.790745,,,,,,,,,,,,,,,b85f1c91-1eb9-48b3-ad04-758bc6746e53,1070,,,"[116.7, 53.5]",68360,24,,,,-1.7667775,,Right Foot,True,,,"[114.0, 39.9]",,High Pass,,13.865424,,,Incomplete,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,55,Barcelona,217,['25177c79-abbc-4454-97bb-56237ceeab42'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.247,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.513699,,,,,,,,,,,,,,,dbb67b7e-d4ef-45c5-81b6-193fcf461241,1072,,,"[120.0, 80.0]",68360,24,,,,-1.7656603,,Right Foot,,,,"[112.5, 42.0]",,High Pass,,38.73306,,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,56,Barcelona,217,['70802fdb-bdda-4e20-bb16-e764a0befa0e'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:47.480,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.313697,,,,,,,,,,,,,,,d57d0010-3725-4e9b-b1df-c23ffee8848f,1075,,,"[120.0, 80.0]",68360,25,,,,-1.747031,,Right Foot,,,,"[114.8, 50.8]",,High Pass,,29.659399,,,,True,Carles Puyol i Saforcada,20125.0,,,Outswinging,,Corner,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,57,Barcelona,217,['09ab7f3f-123b-4feb-898e-58efe54d6980'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:08.059,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.547207,,,,,,,,,,,,,,,e14fcb6c-72df-4a40-8ce3-e5874164eace,1078,,,"[114.8, 50.8]",68360,25,,,True,-1.7738415,,,,,,"[110.6, 30.4]",,High Pass,,20.827866,,,Unknown,,,,,,,,,1,From Corner,Carles Puyol i Saforcada,20125.0,Right Center Back,57,Barcelona,217,['8caee933-cc3a-42dd-806c-6c0f5b153da0'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:09.372,Pass,True,2007/2008
,,,,,,,,,,,,,,,,3.4231,,,,,,,,,,,,,,,8e6ecebe-484b-453e-94cf-c8d21a5fd1e9,1081,,,"[13.2, 47.4]",68360,25,,,,-0.41258243,,Right Foot,,,,"[74.2, 20.7]",,High Pass,,66.58746,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Vladan Kujović,26180.0,Goalkeeper,58,Levante UD,221,['1dff633f-85fb-4a6b-ad1e-7fae61bb228c'],37,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:37.419,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.507017,,,,,,,,,,,,,,,1dff633f-85fb-4a6b-ad1e-7fae61bb228c,1083,,,"[45.9, 59.4]",68360,25,,,True,0.14461444,,,,,,"[56.2, 60.9]",,High Pass,,10.40865,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,58,Levante UD,221,"['35c62c1d-c5e8-45bf-9e5d-c704fdc29f9c', '6de3be9b-fa1e-456e-ba38-4e5076c3035b', '8e6ecebe-484b-453e-94cf-c8d21a5fd1e9']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.842,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.883383,,,,,,,,,,,,,,,35c62c1d-c5e8-45bf-9e5d-c704fdc29f9c,1084,,,"[63.9, 19.2]",68360,25,,,,3.1415927,,Head,,,,"[63.7, 19.2]",,Low Pass,,0.2,,,,,Laurent Courtois,26178.0,,,,,Recovery,1,From Free Kick,Javier Fuego Martínez,6751.0,Right Center Midfield,58,Levante UD,221,"['1dff633f-85fb-4a6b-ad1e-7fae61bb228c', '2635df65-5e0a-440d-ba14-a143b5da4534']",42,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:42.349,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.1485,,,,,,,,,,,,,,,3829186e-2b85-4bcf-8f78-ba913e015b9c,1093,,,"[79.2, 12.3]",68360,25,,,,0.1954908,,Left Foot,,,,"[99.4, 16.3]",,Ground Pass,,20.592232,,,,,Alexandre Geijo Pazos,26182.0,,,,,,1,From Free Kick,Laurent Courtois,26178.0,Left Midfield,58,Levante UD,221,"['2370d345-a285-476e-b2fb-347953d477dc', 'c0ba2992-ceb3-48b0-85d5-dc754f40c534']",47,,,,,,,,,,,,,,,,,,Levante UD,221,00:25:47.885,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.3155,,,,,,,,,,,,,,,1e8acb30-3a25-491a-b4c9-d80f08433129,1099,,,"[120.0, 0.1]",68360,26,,,,1.7329952,,Right Foot,,,,"[113.7, 38.6]",,High Pass,True,39.01205,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Rahamat Riga Mustapha,26181.0,Left Center Forward,59,Levante UD,221,['fa1d9f6e-9695-4065-820c-22fba1f09c3e'],17,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:17.868,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2965,,,,,,,,,,,,,,,f5cde7a6-03ec-4d8f-a3c8-d7425347ddf1,1101,,,"[100.2, 62.5]",68360,26,,,,-2.6288042,,Left Foot,,,,"[88.3, 55.8]",,Ground Pass,,13.6565,,,,,Miguel Ángel Lozano Ayala,25875.0,,,,,Recovery,1,From Corner,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,59,Levante UD,221,['596ef3b2-96d4-4375-a3e0-a16d6f91b11b'],22,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:22.437,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.8149,,,,,,,,,,,,,,,f0861714-7c40-44a7-a461-e8022d885fc6,1103,,,"[88.3, 55.8]",68360,26,,,,-0.93964595,,Right Foot,,,,"[114.1, 20.5]",,High Pass,,43.723335,,,,,Rahamat Riga Mustapha,26181.0,,,,,,1,From Corner,Miguel Ángel Lozano Ayala,25875.0,Left Center Midfield,59,Levante UD,221,['09ca6376-25b6-436d-aa7d-916e00771519'],23,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:23.733,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.9963,,,,,,,,,,,,,,,599560c5-02a0-4318-8c92-f6626a7c8010,1110,,,"[117.1, 13.1]",68360,26,,,,-2.9352686,,Right Foot,,,,"[104.2, 10.4]",,Ground Pass,,13.179529,,,,,Laurent Courtois,26178.0,,,,,,1,From Corner,Rahamat Riga Mustapha,26181.0,Left Center Forward,59,Levante UD,221,"['3ecfcd57-62e9-42d6-8263-c4655c4c985c', 'a26fb18d-a698-499c-812e-ac8fb2d998c2']",31,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:31.127,Pass,True,2007/2008
,,,,,,,,,,,,,,,,0.7827,,,,,,,,,,,,,,,46936381-7eeb-4101-b768-595bf1183fe7,1113,,,"[104.7, 11.7]",68360,26,,,,2.051202,2cb00315-6960-4233-be5a-8406ddbbf6b7,Left Foot,,,,"[97.3, 25.9]",,Ground Pass,,16.012495,,,,,Juan Manuel Gómez Sánchez,25885.0,True,,,,,1,From Corner,Laurent Courtois,26178.0,Left Midfield,59,Levante UD,221,['872acbcb-eb86-48c7-beea-8fddf1ca85b1'],33,,,,,,,,,,,,,,,,,,Levante UD,221,00:26:33.023,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.908957,,,,,,,,,,,,,,,d1095563-43c0-41a6-ac50-0bec25611cc8,1123,,,"[120.0, 0.1]",68360,27,,,,1.7370788,,Right Foot,,,,"[112.8, 43.0]",,High Pass,True,43.5,,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Rahamat Riga Mustapha,26181.0,Left Center Forward,60,Levante UD,221,['e7313bac-364e-40a8-89df-c6eba887f150'],11,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:11.033,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.990624,,,,,,,,,,,,,,,880475bc-2c0f-4e3f-bc3a-b64cbb66c122,1125,,,"[112.4, 80.0]",68360,27,,,,-1.4698193,,,,,,"[114.7, 57.3]",,High Pass,,22.816223,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Iñaki Descarga Retegi,25894.0,Right Back,61,Levante UD,221,['2fd708d0-b3c1-458a-aaec-6592311b8d10'],42,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:42.363,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.7449,,,,,,,,,,,,,,,df70a3d9-24c3-4702-974d-21e8f619b955,1127,,,"[109.1, 80.0]",68360,27,,,,-2.0634813,,,,,,"[104.0, 70.5]",,Low Pass,,10.782393,,,,,Juan Manuel Gómez Sánchez,25885.0,,,,,Throw-in,1,From Throw In,Iñaki Descarga Retegi,25894.0,Right Back,62,Levante UD,221,['512c3513-340c-4f9d-8662-61abb8174421'],55,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:55.155,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.826,,,,,,,,,,,,,,,99e1658e-4550-4a3d-ab1f-34201d2ecd2e,1130,,,"[104.0, 70.5]",68360,27,,,,-1.3258177,,Right Foot,True,,,"[111.2, 41.7]",,High Pass,,29.686361,,,Pass Offside,,Alexandre Geijo Pazos,26182.0,,,,,,1,From Throw In,Juan Manuel Gómez Sánchez,25885.0,Right Midfield,62,Levante UD,221,['9c00769d-c763-4a5b-8a5c-7e653d3ee319'],57,,,,,,,,,,,,,,,,,,Levante UD,221,00:27:57.365,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.462552,,,,,,,,,,,,,,,b3c545c8-f7eb-4992-ab7b-6d86e5ec2af6,1132,,,"[6.4, 38.8]",68360,28,True,,,-0.23599519,,Right Foot,,,,"[48.4, 28.7]",,Ground Pass,,43.19734,,,,,Gnégnéri Yaya Touré,3087.0,,,,,Free Kick,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,63,Barcelona,217,['638e049f-93d7-476b-be53-6290172d0048'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:16.103,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.729406,,,,,,,,,,,,,,,630d42d0-4f13-4de7-9657-19681dc22b48,1134,,,"[48.4, 28.7]",68360,28,,,,-1.7621436,,Right Foot,,,,"[44.7, 9.6]",,Ground Pass,,19.455076,,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,63,Barcelona,217,['284bf4c7-d017-4fb5-94a8-8c7d6933a9ff'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:17.606,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.525494,,,,,,,,,,,,,,,c49f4ab1-6665-4e59-aa91-6f0060c95d27,1137,,,"[51.6, 17.0]",68360,28,,,,1.851096,,Left Foot,,,,"[47.8, 30.2]",,Ground Pass,,13.736084,,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,63,Barcelona,217,['f112f42c-c6f9-4219-a60e-9902331be6e4'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:22.672,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.935587,,,,,,,,,,,,,,,143e879c-1dfa-4b8e-9e95-a68ca68ce389,1140,,,"[52.0, 34.6]",68360,28,,,,1.731559,,Right Foot,,,,"[47.8, 60.5]",,Ground Pass,,26.23833,,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,63,Barcelona,217,['e43450d3-f405-47e0-9d45-d528870c2721'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:25.487,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.920804,,,,,,,,,,,,,,,e0f5a44f-3c97-4be8-af84-3cb7e09df88d,1143,,,"[47.8, 60.5]",68360,28,,,,-1.7431037,,Right Foot,,,,"[41.5, 24.3]",,Ground Pass,,36.744114,,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,63,Barcelona,217,['3d82f214-1eba-46a8-b661-83217b9c0f0a'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:28.068,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.568322,,,,,,,,,,,,,,,dc6efaaf-da9b-40b9-8c55-2ef69874ada9,1146,,,"[39.8, 23.5]",68360,28,,,,-0.23135862,,Left Foot,,,,"[60.6, 18.6]",,Ground Pass,,21.369371,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,63,Barcelona,217,['8d46232c-095f-421b-a082-02c7986b653b'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:31.023,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.33131,,,,,,,,,,,,,,,526aacd6-8896-4024-a96d-61ef56c608ad,1149,,,"[60.6, 18.6]",68360,28,,,,-0.096253365,,Right Foot,,,,"[75.1, 17.2]",,Ground Pass,,14.56743,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,63,Barcelona,217,['1477e36d-98fc-4675-8c61-820535b89caa'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:33.591,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.019193,,,,,,,,,,,,,,,c74f6d1d-8650-4a12-b2d4-f3fde007f2e7,1153,,,"[72.2, 27.7]",68360,28,,,,1.5991576,,Right Foot,,,,"[71.8, 41.8]",,Ground Pass,,14.105673,,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,63,Barcelona,217,"['32d40e59-f621-47b8-bcdc-ffcd0e4e1625', 'ecbdbadf-5582-46f3-8c48-468373df3442']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:36.873,Pass,True,2007/2008
,,,,,,,,,,,,,,,,2.89954,,,,,,,,,,,,,,,f542d26a-5c85-4fc7-bcbc-2bd6665a3d6d,1157,,,"[67.6, 33.8]",68360,28,,,,1.888884,,Right Foot,,,,"[56.8, 66.6]",,Ground Pass,,34.532303,,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,63,Barcelona,217,"['563878a3-ad7f-4f6f-bb48-1bb971e13eda', 'feed1926-3d3c-49a2-a6cd-811fc3cb6b81']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:39.439,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.624468,,,,,,,,,,,,,,,0eaa60d2-bbea-4c3c-bffb-10f43fa15a6b,1159,,,"[57.7, 66.8]",68360,28,,,,0.3284394,,Right Foot,,,,"[75.6, 72.9]",,Ground Pass,,18.910843,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,63,Barcelona,217,['d692c3bc-b6ca-4f22-b260-a01bfcaf091a'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:42.339,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.066708,,,,,,,,,,,,,,,1128fc9e-8cba-40a0-9024-740b1fcf3def,1162,,,"[81.6, 53.5]",68360,28,,,,-0.6682894,,Left Foot,,,,"[91.1, 46.0]",,Ground Pass,,12.103719,,,,,Samuel Eto''o Fils,19298.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,63,Barcelona,217,['6088b4f4-7e50-4c25-97ba-41bca58c67bd'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.298,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.3155,,,,,,,,,,,,,,,666e3baa-c640-4d4b-b1a2-3d0f64397e08,1165,,,"[90.9, 46.0]",68360,28,,,,0.15741688,,Right Foot,,,,"[97.2, 47.0]",,Ground Pass,,6.3788714,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,63,Barcelona,217,"['49554fae-8b97-4b2b-9568-6adc5ce131a4', 'c08d6158-8294-49b7-9cf3-dd25520d5d5d']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:50.460,Pass,,2007/2008
