bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.544241,,,,,,,,,,,,,,,2f44f896-9e67-4f1a-8ae9-c9044e07ec87,134,,,"[62.7, 40.4]",266815,2,,,,0.64205813,,Right Foot,,,,"[73.8, 48.7]",,Ground Pass,13.860014,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,4,Barcelona,217,['d8c6eb77-e726-423f-b46d-2d52f7368aa9'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.092,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.109624,,,,,,,,,,,,,,,3b5270bc-5667-4ba0-b75e-63afcc6039ed,138,,,"[84.2, 25.4]",266815,2,,,,-0.24497867,,Left Foot,,,,"[111.8, 18.5]",,Ground Pass,28.449429,,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,['e2f2a54f-bf97-4f06-beca-6e0c1e015d1d'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.827,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.856975,,,,,,,,,,,,,,,fae13de4-0443-46e8-bd75-82361dc7b442,141,,,"[111.8, 18.5]",266815,2,,,,2.349453,41530eb0-dc4c-4afc-9963-9b136bbf044c,Left Foot,,,,"[89.7, 40.9]",,Ground Pass,31.466967,,,,Ivan Rakitić,5470.0,True,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,4,Barcelona,217,['79406768-a0e6-4f27-9fae-91ea84bcad78'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.257,Pass,,2015/2016
,,,,,,,,,,,,,,,,3.6643,,,,,,,,,,,,,,,ea4aa2fd-dfc5-45b9-b59e-32b7d388452d,145,,,"[6.0, 44.0]",266815,3,,,,0.24381542,,Left Foot,,,,"[66.7, 59.1]",,High Pass,62.54998,,Incomplete,,Pablo Pérez Rodríguez,23838.0,,,,,Goal Kick,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,5,Sporting Gijón,1041,"['5ab9cb70-4bb5-4679-ab06-24ec7ef1ba60', 'bd150fae-9203-4223-8ffa-9a6928587267']",16,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:16.609,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.130344,,,,,,,,,,,,,,,5ab9cb70-4bb5-4679-ab06-24ec7ef1ba60,148,,,"[53.4, 21.0]",266815,3,,,True,1.7561443,,,,,,"[52.2, 27.4]",,High Pass,6.511528,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,From Goal Kick,Arda Turan,11094.0,Left Center Midfield,5,Sporting Gijón,1041,"['503eb858-d201-46e1-a498-97213cb68534', 'ea4aa2fd-dfc5-45b9-b59e-32b7d388452d', 'f869e60f-4ec0-4b74-9344-caafbaf3588d']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.274,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.976778,,,,,,,,,,,,,,,5fd7066e-49c7-49c2-9e13-961b98128127,151,,,"[52.2, 27.4]",266815,3,,,,0.14543061,,Left Foot,,,,"[72.0, 30.3]",,Low Pass,20.011248,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,5,Sporting Gijón,1041,"['3ea89024-6d42-4a35-8913-4542e607e38c', '4976936d-a1e5-4cfd-bc42-6cbde72813b9']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.668,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.786554,,,,,,,,,,,,,,,81336181-21b1-4e1f-bb06-e4cd058e8480,156,,,"[47.7, 52.7]",266815,3,,,,1.7624449,,Left Foot,,,,"[43.8, 72.8]",,Ground Pass,20.474863,,,,Alberto Lora Ramos,26633.0,,,,,,1,From Goal Kick,Jorge Meré Pérez,8818.0,Left Center Back,5,Sporting Gijón,1041,"['8eaad989-f525-49a0-8a07-603b68237f15', 'a1670ae8-277d-4cae-a398-87bd52874708']",25,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:25.606,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.411584,,,,,,,,,,,,,,,11b15b55-d426-4472-86e0-352daa6606e1,159,,,"[44.2, 72.5]",266815,3,,,,0.7448798,,Right Foot,,,,"[51.9, 79.6]",,Low Pass,10.473777,,Out,,Pablo Pérez Rodríguez,23838.0,,,,,,1,From Goal Kick,Alberto Lora Ramos,26633.0,Right Back,5,Sporting Gijón,1041,['a2cfe069-c669-433c-b4c9-3e503a0f109f'],26,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:26.673,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.935057,,,,,,,,,,,,,,,f40cd76f-fd42-4848-bc42-fb3281e8cc1c,161,,,"[62.3, 0.1]",266815,3,,,,2.584691,,,,,,"[35.8, 16.6]",,Low Pass,31.216982,,,,Jérémy Mathieu,10609.0,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,['e3842530-828a-4c4c-b38d-3946ba8dc3bd'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.264,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.611714,,,,,,,,,,,,,,,b8849fa2-fae5-47fa-8e4d-dc06543d3557,164,,,"[35.7, 16.8]",266815,3,,,,1.5338738,,Left Foot,,,,"[37.1, 54.7]",,Ground Pass,37.92585,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['fbe3e7eb-0b3b-4aa2-8872-e74c99cd0a35'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.950,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.075816,,,,,,,,,,,,,,,762da0ef-8665-4983-b9b4-024dc312afca,167,,,"[48.5, 56.0]",266815,3,,,,-0.98279375,,Right Foot,,,,"[55.5, 45.5]",,Ground Pass,12.61943,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['fcdfaaae-e378-49b4-82d9-f8a9d9b6989d'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.940,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.626176,,,,,,,,,,,,,,,8edc2dc9-c38a-4659-80ab-c5de43621485,170,,,"[57.3, 45.0]",266815,3,,,,-1.0516502,,Right Foot,,,,"[81.3, 3.0]",,High Pass,48.373547,,,,Adriano Correia Claro,22102.0,,True,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['4677ed32-2a09-44c3-bc8b-1228aad8329a'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.652,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.908944,,,,,,,,,,,,,,,63eff756-e53f-48af-bfd9-9be9e5d495fd,173,,,"[78.5, 7.0]",266815,3,,,,1.1818395,,Left Foot,,,,"[83.5, 19.2]",,Ground Pass,13.18484,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,['22632c87-bfbb-4bae-9aaa-266c8929af73'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.148,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.85435,,,,,,,,,,,,,,,9b81064e-d350-41bd-b4bc-859af91bb3ce,176,,,"[83.5, 19.2]",266815,3,,,,-2.1970577,,Right Foot,,,,"[76.7, 9.8]",,Ground Pass,11.601724,,,,Arda Turan,11094.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,['cf199e47-28e2-4a45-9e01-ae3abf8ef8d4'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.562,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.593749,,,,,,,,,,,,,,,bf2614e2-ef32-4d17-af7d-84f444acc512,179,,,"[76.7, 9.8]",266815,3,,,,-0.83988965,,Right Foot,,,,"[81.9, 4.0]",,Ground Pass,7.7897367,,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Arda Turan,11094.0,Left Center Midfield,6,Barcelona,217,['16513d8c-c146-47bc-8151-b12c286f3000'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.874,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.475669,,,,,,,,,,,,,,,452db346-0722-456c-b502-24bd65de906d,183,,,"[79.1, 2.6]",266815,3,,,,2.6143055,,Right Foot,,,,"[55.4, 16.4]",,High Pass,27.424988,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,"['189acc8f-4c80-434b-9b78-e8a812da125b', '55bca46f-3b05-45d7-b1ca-2171b733b076']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.064,Pass,True,2015/2016
,,,,,,,,,,,,,,,,2.445525,,,,,,,,,,,,,,,71e3fe10-221e-4606-bd6c-c80f426d49dc,186,,,"[56.9, 21.2]",266815,3,,,,1.4328675,,Left Foot,,,,"[61.8, 56.5]",,Ground Pass,35.638462,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['6a50eccb-0a23-4842-b31e-374531476f75'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.574,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.043884,,,,,,,,,,,,,,,0989e2e4-a262-494b-9ba0-2105b08bde07,189,,,"[72.0, 65.6]",266815,4,,,,-0.11519028,,Right Foot,,,,"[84.1, 64.2]",,Ground Pass,12.180722,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['395b33aa-9ce2-40e6-aeb8-08bcad2e8b2e'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.413,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.755614,,,,,,,,,,,,,,,01b36fe9-0651-4c82-ab09-3bd9b1976d63,194,,,"[82.7, 62.5]",266815,4,,,,-2.1703925,,Left Foot,,,,"[77.3, 54.6]",,Ground Pass,9.5692215,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,"['8447944f-12ba-483a-a022-e4492a55636e', 'bc1766c0-d682-4ad1-8240-0a708760a920', 'f725fb54-f9d8-4905-ac7d-baf8f421cc68']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.353,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.852192,,,,,,,,,,,,,,,b0168e47-f35c-418d-ae6a-7063e43496cb,197,,,"[77.3, 54.6]",266815,4,,,,1.6148853,,Right Foot,,,,"[77.0, 61.4]",,Ground Pass,6.8066144,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['a3c6656d-b71d-4bda-b986-f8ca6dc21717'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.177,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.193657,,,,,,,,,,,,,,,b408986b-d033-46d4-a4aa-510d1bca631c,200,,,"[73.6, 65.7]",266815,4,,,,1.2463932,,Right Foot,,,,"[77.4, 77.0]",,Ground Pass,11.921828,,,,Aleix Vidal Parreu,6400.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['14cbd086-193f-4600-af47-76cd7ceb1dc7'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.348,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.760609,,,,,,,,,,,,,,,da9af1cc-54da-4eaa-a72f-8e3a6bc33550,204,,,"[77.3, 77.3]",266815,4,,,,-2.684182,,Right Foot,,,,"[58.0, 67.8]",,Ground Pass,21.511393,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,6,Barcelona,217,"['0662c89c-a7f5-4260-ab04-b823255f4dfb', 'fc5aa547-1549-4abb-9feb-00fd33acb566']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.914,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.539868,,,,,,,,,,,,,,,0f787a2e-4d5e-4c6b-9fea-f5aadb226443,207,,,"[58.0, 67.8]",266815,4,,,,-1.8840725,,Right Foot,,,,"[53.4, 53.6]",,Ground Pass,14.926487,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['1399c43f-a170-406b-b0ee-8bcb5e85eaed'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.232,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.41379,,,,,,,,,,,,,,,d8a33408-04a0-4bc4-8e93-acdb803f835c,210,,,"[57.6, 52.9]",266815,4,,,,1.3584503,,Right Foot,,,,"[62.3, 74.7]",,Ground Pass,22.300898,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['b4edbb22-83e0-40ad-bc0a-f808b46103a3'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.506,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.984143,,,,,,,,,,,,,,,1736f510-ab98-448f-aafc-e043284e4918,213,,,"[65.1, 75.6]",266815,4,,,,-1.6766492,,Right Foot,,,,"[63.4, 59.6]",,Ground Pass,16.09006,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['74e6c139-4587-4cfc-866f-b4affb471180'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.983,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.651444,,,,,,,,,,,,,,,26de5086-1413-4510-9304-e6868770d865,216,,,"[64.4, 56.1]",266815,4,,,,-1.4142958,,Right Foot,,,,"[72.4, 5.4]",,High Pass,51.327282,,,,Adriano Correia Claro,22102.0,,True,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['07a00d36-940f-4ed4-9a58-be61ced3a2d3'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.157,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.509923,,,,,,,,,,,,,,,8bcd473c-afb6-4e3c-9db6-e80f757de18c,219,,,"[78.1, 9.1]",266815,4,,,,2.5646596,,Left Foot,,,,"[71.8, 13.2]",,Ground Pass,7.5166483,,,,Arda Turan,11094.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,['ffb517f7-d408-46d6-9739-548952366fbd'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.264,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.630927,,,,,,,,,,,,,,,30ca997c-8188-450f-85d2-2deefa2c7356,222,,,"[70.4, 14.0]",266815,4,,,,2.1045046,,Right Foot,,,,"[62.6, 27.2]",,Ground Pass,15.332319,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Arda Turan,11094.0,Left Center Midfield,6,Barcelona,217,['e9d17e4c-54e9-4ff4-befc-791628019d1f'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.500,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.049034,,,,,,,,,,,,,,,573a50aa-cb34-45f8-b9f1-d8b60392304d,225,,,"[64.4, 28.2]",266815,4,,,,1.5803502,,Left Foot,,,,"[64.1, 59.6]",,Ground Pass,31.401434,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['b6db05c2-3a7f-44c2-8a90-c6ac4d081389'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.240,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.030125,,,,,,,,,,,,,,,85d253bd-97cf-4a81-bdc7-8c8e2fe8a8bd,228,,,"[65.1, 61.0]",266815,4,,,,0.09065989,,Right Foot,,,,"[104.7, 64.6]",,High Pass,39.763298,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['88f7d1d0-9ca0-4917-8ad8-fe9ca2e87397'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.676,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.89417,,,,,,,,,,,,,,,b5ffeb3a-d4e7-4d33-86ed-dc7976e8c1b1,232,,,"[108.6, 77.0]",266815,4,,,,-1.3405768,,Left Foot,,,,"[111.6, 64.2]",,High Pass,13.146863,,Incomplete,,Aleix Vidal Parreu,6400.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,6,Barcelona,217,"['6283fd88-9bac-4852-955d-e57fb2bad2da', '70c583d3-9450-4cd4-b19a-8758216032e5', 'bde982c7-fd95-45c4-89ec-a266866a291e']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.743,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.615759,,,,,,,,,,,,,,,1d2901ec-3c0c-4874-9a06-c88b674e3a4a,237,,,"[34.5, 4.9]",266815,4,,,,1.2256386,,Left Foot,,,,"[40.9, 22.7]",,Low Pass,18.915602,,,,Alen Halilović,6926.0,,,,,,1,From Throw In,Alejandro Menéndez Díez,23994.0,Left Wing,6,Barcelona,217,['d7a37e63-4306-4ecb-87df-33b154b4f5cf'],45,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:45.689,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.389712,,,,,,,,,,,,,,,efe4b59d-fdac-4508-920c-bcccd515ea1a,243,,,"[80.2, 52.9]",266815,4,,,,2.4592762,,Right Foot,,,,"[75.4, 56.8]",,Ground Pass,6.1846585,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Throw In,Arda Turan,11094.0,Left Center Midfield,6,Barcelona,217,['91e7370a-cae1-4cb5-849c-4aff21a83865'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.413,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.068713,,,,,,,,,,,,,,,fa493950-74f9-4d8a-a48c-4d35d755a2f9,246,,,"[75.4, 56.8]",266815,4,,,,-2.9455147,,Right Foot,,,,"[60.8, 53.9]",,Ground Pass,14.885227,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['5c1f9c55-cf36-4abc-84fd-1c0b44201629'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.102,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.764126,,,,,,,,,,,,,,,3d75461d-8275-46e0-9f6d-d5cb2df6dc5a,249,,,"[62.3, 52.5]",266815,4,,,,-1.5013893,,Left Foot,,,,"[63.6, 33.8]",,Ground Pass,18.745132,,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['b94bf99b-4f96-4123-9279-b6035f2bc065'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.359,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.658928,,,,,,,,,,,,,,,dbbb4a86-bf4d-4431-b5e3-9cbecdb45d4f,252,,,"[65.1, 29.2]",266815,4,,,,-1.0914019,,Left Foot,,,,"[78.2, 4.0]",,Ground Pass,28.401585,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,6,Barcelona,217,['178b0c5f-9a75-4b91-be27-2b36ce791126'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.349,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.355863,,,,,,,,,,,,,,,391303eb-7c21-4bb9-8224-019d130fd74b,256,,,"[81.3, 30.8]",266815,5,,,,1.132366,,Right Foot,,,,"[94.1, 58.1]",,Ground Pass,30.151783,,Incomplete,,Aleix Vidal Parreu,6400.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,"['3b4ad606-dea6-4e4e-930c-5ab1381f55d2', 'cfbe4ee1-c526-4093-af56-ad2551ad13a8']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.108,Pass,,2015/2016
,,,,,,,,,,,,,,,,4.271965,,,,,,,,,,,,,,,f1c4f55a-614e-4188-a3b5-bbfc17dab100,261,,,"[44.7, 21.5]",266815,5,,,,1.3566645,,Left Foot,,,,"[57.4, 79.9]",,High Pass,59.764957,,Out,,Alen Halilović,6926.0,,True,,,,1,From Throw In,Alejandro Menéndez Díez,23994.0,Left Wing,6,Barcelona,217,"['72063f88-f0da-42a5-83b7-e8e934a7fef8', 'a8861ec1-5874-46c2-890f-a5bef8d6a103']",7,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:07.267,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.435734,,,,,,,,,,,,,,,036f43a7-c41d-4efd-8b70-16795ebce0f0,263,,,"[64.1, 0.1]",266815,5,,,,2.3056047,,,,,,"[56.6, 8.4]",,Low Pass,11.186599,,,,Arda Turan,11094.0,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['d9749749-bc38-4a94-9d3c-97ddf84ee01d'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:05:15.987,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.429781,,,,,,,,,,,,,,,48043ea9-e50a-4ae5-8d43-293799d6aea9,266,,,"[56.2, 10.0]",266815,5,,,,1.8848547,,Right Foot,,,,"[43.5, 49.1]",,Ground Pass,41.110825,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Arda Turan,11094.0,Left Center Midfield,7,Barcelona,217,['c74f94f9-65a4-4418-8ebc-dbf85cce272d'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.830,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.316994,,,,,,,,,,,,,,,c668a731-8a71-49de-b75b-8be49930b3c8,269,,,"[52.6, 50.5]",266815,5,,,,0.05230826,,Right Foot,,,,"[71.7, 51.5]",,Ground Pass,19.12616,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['8938f6cd-1f50-4477-abd5-44840db632eb'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.312,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.592972,,,,,,,,,,,,,,,3c344f6d-fb6c-42ac-a460-12fd1ffbb5e5,272,,,"[75.4, 53.3]",266815,5,,,,1.236226,,Right Foot,,,,"[83.5, 76.6]",,Ground Pass,24.667793,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,7,Barcelona,217,['9c5e3c25-06f6-4814-a4cd-15cc6ca40ef0'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.775,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.197154,,,,,,,,,,,,,,,95a01b5a-805c-4b8e-a563-d46b9cc21e43,275,,,"[81.4, 70.8]",266815,5,,,,-2.072162,,Left Foot,,,,"[70.0, 50.0]",,Ground Pass,23.71919,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['639697ec-1ebe-411b-b171-9837b9a88abc'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.350,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.497102,,,,,,,,,,,,,,,5892a904-dd8b-4a02-80c3-1a448e5ac82e,279,,,"[70.6, 49.1]",266815,5,,,,-1.133255,,Right Foot,,,,"[90.2, 7.2]",,High Pass,46.25765,,,,Adriano Correia Claro,22102.0,,True,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['0c175ad7-452b-4d33-8226-4575c16d2da2'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.077,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.396731,,,,,,,,,,,,,,,bc6c7d35-551f-4010-9a97-0933b2ea4ac3,281,,,"[90.2, 7.2]",266815,5,,,,2.454775,,Left Foot,,,,"[85.2, 11.3]",,Ground Pass,6.4660654,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['abcdd003-8ca2-4de0-940f-160f4f93cdb2'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.574,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.467492,,,,,,,,,,,,,,,d88e55b3-cdce-4ffc-8052-09c0b87a07aa,284,,,"[85.2, 11.3]",266815,5,,,,-0.7200707,,Right Foot,,,,"[90.9, 6.3]",,Ground Pass,7.5822163,,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Barcelona,217,['e371b226-b77d-4f55-9c71-f5d014eb8692'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.457,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.779551,,,,,,,,,,,,,,,c880ea8e-4adc-4300-8f98-25f3770ec0a0,287,,,"[90.9, 6.3]",266815,5,,,,2.5952327,,Left Foot,,,,"[83.5, 10.8]",,Ground Pass,8.660831,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['d7c7064d-c60f-4867-9c4d-4d92875bbe10'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:05:38.965,Pass,,2015/2016
