50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.4877,,,,,,,,,,,,,5310798e-d63a-4cde-b91f-077a2ecf2d1f,118,,,"[48.9, 19.7]",265866,2,,,,,1.2858026,,Right Foot,,,"[56.4, 45.3]",,Low Pass,,26.67602,,Incomplete,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,"['63f3bff2-8c5e-4be8-a747-f25d2da6e1e8', '87b48c99-b76a-4dad-8dc9-799d3ee52b04', '8dd88a9e-5467-4920-ac23-79d79c527dc0']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.970,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,2.005954,,,,,,,,,,,,,63f3bff2-8c5e-4be8-a747-f25d2da6e1e8,120,,,"[63.7, 34.8]",265866,2,,,,,-2.8613937,,Left Foot,,,"[35.9, 26.8]",,Ground Pass,,28.928186,,,,Edimar Curitiba Fraga,27238.0,,,,,,Recovery,1,Regular Play,Fidel Chaves de la Torre,23825.0,Left Wing,9,Córdoba CF,373,"['293756fe-695f-44d6-bcd8-0b7b585db293', '5310798e-d63a-4cde-b91f-077a2ecf2d1f']",40,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:02:40.458,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.807374,,,,,,,,,,,,,0e609ee4-99b3-4eac-8cea-85e02f01f942,124,,,"[37.8, 27.8]",265866,2,,,,,1.4762515,,Left Foot,,,"[38.9, 39.4]",,Ground Pass,,11.652039,,,,David Omar Rodríguez Barrera,24811.0,,,,,,,1,Regular Play,Edimar Curitiba Fraga,27238.0,Left Back,9,Córdoba CF,373,"['0bc1f686-3f5e-46e9-965f-10e03cb9f09f', '3ba52e4b-6430-4907-9fc7-a86a2cca9d59']",44,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:02:44.663,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.903386,,,,,,,,,,,,,d366694f-e7fe-4475-b755-f90a1378edc4,128,,,"[41.8, 36.7]",265866,2,,,,,0.5414472,,Right Foot,,,"[70.4, 53.9]",,High Pass,,33.373642,,Incomplete,,,,,,,,,,1,Regular Play,David Omar Rodríguez Barrera,24811.0,Left Defensive Midfield,9,Córdoba CF,373,['4d642f2e-62f0-4cba-9e49-dcc42e783ac5'],46,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:02:46.912,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.0531,,,,,,,,,,,,,0034106f-1a97-4d63-b26d-b7241e50fe65,131,,,"[38.9, 54.3]",265866,2,,,,,1.3311481,,Head,,,"[44.3, 76.4]",,High Pass,,22.750164,,,,José Ángel Crespo Rincón,18404.0,,,,,,Recovery,1,Regular Play,Rene Krhin,3160.0,Right Defensive Midfield,9,Córdoba CF,373,['7e58884c-e0d4-4448-a9f2-d171ad5adb1b'],51,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:02:51.384,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.404437,,,,,,,,,,,,,43e88f8f-da4f-4c9b-9d4a-15319179fd43,135,,,"[45.0, 77.0]",265866,2,,,,,-0.041933447,,Right Foot,,,"[59.3, 76.4]",,Ground Pass,,14.312582,,,,Tiago Manuel Dias Correia,7900.0,,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Right Back,9,Córdoba CF,373,['a125f168-22d8-4a1e-a9b9-3554335c60c5'],54,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:02:54.459,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.830554,,,,,,,,,,,,,52173799-d9f9-421f-a33f-61cb2681b41e,140,,,"[52.9, 0.1]",265866,3,,,,,2.7040055,,,,,"[35.8, 8.1]",,Low Pass,,18.878824,,,,Javier Alejandro Mascherano,5506.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['a208e97c-6bf4-4940-b4c6-232c3d97125a'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.483,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.219137,,,,,,,,,,,,,2c21ee89-c4fa-4ce4-8068-d83535057f84,143,,,"[47.2, 18.6]",265866,3,,,,,1.6198525,,Right Foot,,,"[45.3, 57.3]",,Ground Pass,,38.746613,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['3e4e6412-930e-48d8-8eed-5861924873c5'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.601,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.126345,,,,,,,,,,,,,f4400b80-c76c-4693-b939-e3d70f8e4b64,146,,,"[48.9, 54.6]",265866,3,,,,,1.2269906,,Right Foot,,,"[54.7, 70.8]",,Ground Pass,,17.206976,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['f88e191c-0881-4817-bfc5-22eb465d8b1a'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.491,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.291394,,,,,,,,,,,,,5daa1675-af02-4801-bcc0-3df1bb3e662a,149,,,"[55.6, 66.1]",265866,3,,,,,-1.7330735,,Right Foot,,,"[48.2, 20.9]",,High Pass,,45.801746,,,,Javier Alejandro Mascherano,5506.0,,,True,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['8d428c9c-ff6b-450f-b4bd-b7c61fad23d0'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.203,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.93973,,,,,,,,,,,,,0b5bca8b-71d1-4308-8d46-e587ab3ebde8,153,,,"[50.8, 23.1]",265866,3,,,,,-1.3992324,,Right Foot,,,"[54.3, 2.9]",,High Pass,,20.500975,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,"['c1df41d1-cf00-46a1-aca5-1f83b6a62060', 'fcc59bcc-7912-4898-a9f4-431ef9e7d4ff']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.125,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.931197,,,,,,,,,,,,,5db4b066-9ae8-496c-a772-891d1b019aa9,156,,,"[52.6, 9.6]",265866,3,,,,,-0.37510687,,Right Foot,,,"[68.6, 3.3]",,Ground Pass,,17.195639,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['1eacd78e-926f-49e8-be1b-0c83dab38f2b'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.078,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.75663,,,,,,,,,,,,,9d9c6f19-d561-4538-920f-4ffcb6d7bbe8,160,,,"[70.3, 4.8]",265866,3,,,,,2.6882539,,Right Foot,,,"[62.5, 8.6]",,Ground Pass,,8.676405,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,"['41c1c5f6-f9fd-417d-923e-eff323d2c7a9', 'faae4a51-af6b-4550-9af0-f32aa2a87a4a']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.305,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.022944,,,,,,,,,,,,,5c373e41-efcb-42d6-b131-aa9fbfb5b59f,163,,,"[63.4, 9.2]",265866,3,,,,,2.4114885,,Left Foot,,,"[49.1, 22.0]",,Ground Pass,,19.191925,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['8daa6a7c-8ae2-41fe-ac87-1408a4445776'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.582,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.651388,,,,,,,,,,,,,9fd89dcd-b744-43a3-9f91-c6cb5de0532a,166,,,"[57.1, 30.0]",265866,3,,,,,1.5131679,,Right Foot,,,"[58.3, 50.8]",,Ground Pass,,20.834587,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['bf97d153-e453-4b0f-9807-41fc094a8207'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.468,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.870775,,,,,,,,,,,,,ba72895e-26e3-4378-85d7-5e72b6e4d3ff,169,,,"[58.3, 52.1]",265866,3,,,,,-1.6175458,,Right Foot,,,"[57.5, 35.0]",,Ground Pass,,17.118704,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['c2526877-94b0-4f7e-a8f5-552aec14c047'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.844,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.75539,,,,,,,,,,,,,d4eee5e2-0195-4804-b5ad-9600bea9f3aa,172,,,"[63.4, 35.5]",265866,3,,,,,-1.2984093,,Right Foot,,,"[68.4, 17.6]",,Ground Pass,,18.585209,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['d09615a0-d8fa-4e3f-ae62-8c652d26e54f'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.559,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.319545,,,,,,,,,,,,,f0cb8f65-df44-42b4-9d77-ce1b4a287396,175,,,"[64.8, 30.6]",265866,3,,,,,1.6497983,,Right Foot,,,"[62.9, 54.6]",,Ground Pass,,24.07509,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['a2663607-08df-4211-b45e-57b9cccbdc31'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.721,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.610424,,,,,,,,,,,,,efa07443-16bf-44fc-bc8a-8fa079fb0815,178,,,"[61.7, 54.4]",265866,3,,,,,0.11819649,,Right Foot,,,"[77.7, 56.3]",,Ground Pass,,16.112417,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['38c65f18-6501-4f7c-916c-47f3f8f27f86'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.921,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.807517,,,,,,,,,,,,,8446b0c0-69a5-47d7-bb33-bdaab0b41cca,181,,,"[78.1, 56.5]",265866,3,,,,,-2.1303828,,Right Foot,,,"[72.4, 47.4]",,Ground Pass,,10.737783,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,['83f426fe-711c-4aec-b026-751eca06afe9'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.103,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.613299,,,,,,,,,,,,,66bd3770-900d-43e7-811f-dbf550d5b6f4,185,,,"[74.3, 47.0]",265866,3,,,,,-2.4329665,,Right Foot,,,"[59.6, 34.4]",,Ground Pass,,19.361044,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,"['2312b801-0be6-4b9a-8516-659b8d266aea', '955c9893-8f40-4692-b823-b656c04a8681']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.429,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,3.005838,,,,,,,,,,,,,3fb1e4ad-a45b-4c46-a08d-479bcc137b40,188,,,"[63.4, 36.1]",265866,3,,,,,1.0481659,,Right Foot,,,"[86.5, 76.2]",,High Pass,,46.27764,,,,Daniel Alves da Silva,4324.0,,,True,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['88ed1516-28b3-4eed-8284-d54ec09e87fe'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.164,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.75076,,,,,,,,,,,,,82910f13-2bad-4c8c-a80b-e20b04de539d,192,,,"[88.2, 71.2]",265866,3,,,,,-1.7465346,,Right Foot,,,"[86.3, 60.5]",,High Pass,,10.867382,,,,Ivan Rakitić,5470.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,"['0f9a9b1a-05d3-4832-8ab2-6c7ea72a1ba9', 'a5158174-3d2b-48f4-b199-bc09038fb8d7']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.669,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.754146,,,,,,,,,,,,,d5bb929b-98d4-42b5-9241-969564fb4686,195,,,"[85.0, 67.0]",265866,4,,,,,1.827164,,Right Foot,,,"[82.3, 77.3]",,Ground Pass,,10.648005,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,['02c286a6-5ab7-4047-b039-6e93119f1bb8'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.089,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.540878,,,,,,,,,,,,,72dd5ab3-1636-4cfa-9600-dd5a2b675cd2,198,,,"[84.6, 74.7]",265866,4,,,,,-2.7595813,,Right Foot,,,"[61.7, 65.5]",,Ground Pass,,24.678938,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['f182cc5e-638d-431e-8d07-aaa62622c6e8'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.574,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.05617,,,,,,,,,,,,,c41c62f2-a01e-4532-b963-b2b303af4099,201,,,"[64.2, 60.7]",265866,4,,,,,-1.3161716,,Right Foot,,,"[71.8, 31.5]",,Ground Pass,,30.172836,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['db9d77ca-9153-45d7-b4c4-be9e8efde0b8'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.014,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.663933,,,,,,,,,,,,,a0ccd5ec-3939-4f40-a8c7-c69a535ff584,204,,,"[71.6, 31.2]",265866,4,,,,,2.5952327,,Right Foot,,,"[64.2, 35.7]",,Ground Pass,,8.660831,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['bc141582-a1b8-429d-9bd1-cd2a1b7fa144'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.110,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.358102,,,,,,,,,,,,,21526bab-f91e-4331-be27-f3359bd996ac,207,,,"[63.8, 37.6]",265866,4,,,,,0.62510854,,Right Foot,,,"[112.3, 72.6]",,High Pass,,59.810116,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,"['77d37ef2-0ddc-4b59-a9ae-8f99241a636f', 'a7225893-51e1-4cc1-976c-038ee09690e8']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.134,Pass,,2014/2015
,,,,,,,,,,,,,,,,,6.109052,,,,,,,,,,,,,967c9f3c-63d2-4a8a-839f-50ecfcdd6bc2,215,,,"[5.3, 3.2]",265866,4,,,,,0.04844691,,Left Foot,,,"[54.8, 5.6]",,High Pass,,49.558147,,Incomplete,,Florin Andone,6731.0,,,,,,,1,From Throw In,Edimar Curitiba Fraga,27238.0,Left Back,10,Barcelona,217,"['3c2f6e59-78fc-459b-a544-0bac9abf6f82', 'fc7d3015-afd1-477c-9c1a-c093f3f30fa5']",14,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:04:14.005,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.319729,,,,,,,,,,,,,5dcb1c39-329e-4275-9543-56de378d5942,220,,,"[62.7, 74.5]",265866,4,,,,,-0.5527791,,Right Foot,,,"[87.5, 59.2]",,Low Pass,,29.139835,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['034fd16b-e18f-48bf-bd67-6b347be2f7b3'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.065,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.073173,,,,,,,,,,,,,ff289010-2235-4511-a600-90194e45a419,224,,,"[91.1, 50.4]",265866,4,,,,,-1.0594321,,Left Foot,,,"[98.9, 36.5]",,Ground Pass,,15.938946,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['36b3c3f4-7771-4c23-b63c-ca58fe18aecf'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.067,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.550979,,,,,,,,,,,,,76a94c35-459d-4b08-8512-21c9f98f87ba,227,,,"[96.6, 43.0]",265866,4,,,,,1.2878954,,Right Foot,,,"[99.1, 51.6]",,Ground Pass,,8.956003,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,['cd2072c6-a776-450b-be02-c8803dce1865'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.086,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.5283,,,,,,,,,,,,,28eac636-46d6-4b0f-b4f5-2d564f54b184,231,,,"[96.6, 45.1]",265866,4,,,,,-1.1251416,,Left Foot,,,"[104.1, 29.4]",,Ground Pass,,17.399426,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['b27ad7d0-9795-4d93-b6e9-b69c8bf9fda1', 'cbea4066-54f8-4f50-a7ae-e83692a453c6']",31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.341,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.1134,,,,,,,,,,,,,a5625740-7b6d-4b96-bedc-6c80fa130734,234,,,"[104.1, 29.4]",265866,4,,,,,-0.9640292,,No Touch,,,"[110.0, 20.9]",,Ground Pass,,10.34698,True,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['85092552-d3b7-464e-897b-555c88773f58'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.909,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.546584,,,,,,,,,,,,,060210ac-ae0c-4c5b-af2c-e6b1fd7f7c28,237,,,"[110.2, 21.4]",265866,4,,,,,2.274615,,Left Foot,True,,"[102.9, 30.0]",,Ground Pass,,11.280514,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['9e81c279-da8d-456a-b3d4-41182bdce2bd'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.105,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.498695,,,,,,,,,,,,,2f8a69e3-33ac-4eb4-b044-9ec20aac2c43,241,,,"[109.2, 25.2]",265866,4,,,,,-1.3948567,,Left Foot,,,"[110.0, 20.7]",,Ground Pass,,4.570558,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['6f04d07a-8452-44b6-a895-44809c63eb32', 'af56af96-3dc0-45eb-9fe6-95da4cf687f7']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.730,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.930353,,,,,,,,,,,,,4e21bad2-47be-4a77-bdb7-482cf139c6ed,243,,,"[110.4, 18.4]",265866,4,,,,,1.9700171,42753286-2ccf-4d2b-a0ec-dc45af4f16b7,Left Foot,True,,"[105.0, 31.2]",,Ground Pass,,13.892444,,,,Andrés Iniesta Luján,5216.0,True,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['8edec4fe-d940-4c72-b85d-8526021f780c'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.229,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.1624,,,,,,,,,,,,,e2bc89ad-a10d-4e5d-87fb-c08fe18916d6,248,,,"[6.7, 45.9]",265866,4,,,,,0.56286824,,Left Foot,,,"[15.1, 51.2]",,Ground Pass,,9.932271,,,,Tiago Manuel Dias Correia,7900.0,,,,,,Recovery,1,Regular Play,Íñigo López Montaña,26573.0,Right Center Back,11,Córdoba CF,373,['318f76d6-801d-4c33-9944-94b0e965f258'],37,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:04:37.923,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.388997,,,,,,,,,,,,,181c01e0-b4ec-4391-8897-d1ddabada542,251,,,"[15.1, 51.2]",265866,4,,,,,-2.7167604,,Right Foot,,,"[10.9, 49.3]",,Ground Pass,,4.609772,,,,David Omar Rodríguez Barrera,24811.0,,,,,,,1,Regular Play,Tiago Manuel Dias Correia,7900.0,Right Wing,11,Córdoba CF,373,['6867ab86-e15f-4f9d-bc69-a6543ddc9a8b'],39,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:04:39.091,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.894688,,,,,,,,,,,,,f97afdf8-81bb-4fcd-b980-b4d7dd0abbe4,254,,,"[16.0, 48.6]",265866,4,,,,,-0.5773584,,Right Foot,,,"[55.3, 23.0]",,High Pass,,46.902557,,Incomplete,,,,,,,,,,1,Regular Play,David Omar Rodríguez Barrera,24811.0,Left Defensive Midfield,11,Córdoba CF,373,['72d3e0b3-f9a3-435c-91ad-a0a560468668'],40,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:04:40.590,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.790677,,,,,,,,,,,,,803042b7-2f9a-4e57-8df0-f9967dae1b16,257,,,"[64.4, 36.7]",265866,4,,,,,-0.6865478,,Right Foot,,,"[77.7, 25.8]",,Ground Pass,,17.19593,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,12,Barcelona,217,['c599ee3e-6a1b-4ff8-8c8e-119a4f716959'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.528,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.406421,,,,,,,,,,,,,c36262fb-fb44-45f2-b147-8c2b4ae3a83f,260,,,"[74.1, 31.2]",265866,4,,,,,1.740855,,Right Foot,,,"[70.7, 51.0]",,Ground Pass,,20.089798,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['48617afa-427e-4447-9e84-f9f72bc27e7f'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.046,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.781627,,,,,,,,,,,,,98bd29e8-4086-412e-b268-da3664db045e,263,,,"[70.7, 51.0]",265866,4,,,,,-1.9328837,,Right Foot,,,"[65.7, 37.8]",,Ground Pass,,14.11524,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,12,Barcelona,217,['c61224d3-ee0a-4531-93cb-43fb73890f9c'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.573,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.314051,,,,,,,,,,,,,2b337271-2f94-4cb1-ba00-d5cc33abf169,266,,,"[72.4, 36.9]",265866,4,,,,,0.576621,,Right Foot,,,"[86.7, 46.2]",,Ground Pass,,17.058136,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['e3cc5153-1fb7-4f07-889b-b1d3aea5aedf'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.184,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.087592,,,,,,,,,,,,,8b207e9b-2621-4b1a-9207-34fd6c955e49,270,,,"[87.9, 50.8]",265866,4,,,,,0.65326124,,Left Foot,,,"[105.8, 64.5]",,Low Pass,,22.541073,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['712d284f-6b24-44d3-9696-66a0ecce6884', 'c29a5e86-763f-4be9-a61f-f3f14077525f']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.216,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.268534,,,,,,,,,,,,,3cd88c8e-3e69-4579-80eb-090937634b81,273,,,"[106.2, 64.5]",265866,5,,,,,-1.5187107,,Right Foot,True,,"[107.3, 43.4]",,Low Pass,,21.128654,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['51141261-18b1-42c5-8dc4-e4621b3119af'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.383,Pass,,2014/2015
