ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.7785,,,,,,,,,,,,,e75f0e98-434f-49ad-9307-60968d75279b,126,,,"[108.0, 43.0]",16289,2,,,,-2.5161076,41a7f6d7-ccef-4d0c-bc57-6cf578ec8a7b,Left Foot,,,,"[90.0, 30.0]",,Ground Pass,,22.203604,,,,,Luis Alberto Suárez Díaz,5246.0,True,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['a0978704-f9a8-4259-92c4-c0099acb1925'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.581,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.804373,,,,,,,,,,,,,f101f7ab-54fb-4355-91ef-d62205a1c168,131,,,"[14.0, 31.0]",16289,2,True,,,-0.7022569,,Keeper Arm,,,,"[27.0, 20.0]",,Ground Pass,,17.029387,,,,,Roberto Suárez Pier,6807.0,,,,,,1,From Keeper,Aitor Fernández Abarisketa,23344.0,Goalkeeper,9,Levante UD,221,['10a5dcc1-b349-46d8-abc2-9172921025a7'],17,,,,,,,,,,,,,,,,,Levante UD,221,00:02:17.026,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.657743,,,,,,,,,,,,,bdb818e9-425e-45e3-8315-47bca6b23da2,133,,,"[39.0, 24.0]",16289,2,,,,-1.2679114,,Right Foot,,,,"[44.0, 8.0]",,Ground Pass,,16.763054,,,,,Antonio Manuel Luna Rodríguez,6675.0,,,,,,1,Regular Play,Roberto Suárez Pier,6807.0,Left Center Back,10,Levante UD,221,['dbdcac85-d4db-42b5-a208-3e2b4ba921a1'],23,,,,,,,,,,,,,,,,,Levante UD,221,00:02:23.342,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.718,,,,,,,,,,,,,a3a1d541-5769-46a4-98ab-195456fbeba0,137,,,"[47.0, 8.0]",16289,2,,,,1.1071488,,Right Foot,,,,"[50.0, 14.0]",,Ground Pass,,6.708204,,,,,José Ángel Gómez Campaña,6688.0,,,,,,1,Regular Play,Antonio Manuel Luna Rodríguez,6675.0,Left Back,11,Levante UD,221,['16d27a47-85cc-4bdc-96a0-799f75ca05bb'],28,,,,,,,,,,,,,,,,,Levante UD,221,00:02:28.638,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.43953,,,,,,,,,,,,,881d50ac-2b0e-454b-8a80-41bfa0bb4068,140,,,"[51.0, 14.0]",16289,2,,,,-3.0750246,,Right Foot,,,,"[36.0, 13.0]",,Ground Pass,,15.033297,,,,,Roberto Suárez Pier,6807.0,,,,,,1,Regular Play,José Ángel Gómez Campaña,6688.0,Left Center Midfield,12,Levante UD,221,"['2c3b6772-c38c-4e92-a583-6288895c279d', 'e7c03fe0-0b7f-43a1-8439-9ef6f3c39456']",29,,,,,,,,,,,,,,,,,Levante UD,221,00:02:29.356,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.125535,,,,,,,,,,,,,10b80ed6-b3aa-4bd9-b6b2-7043a93fb119,144,,,"[39.0, 12.0]",16289,2,,,,1.2036225,,Left Foot,,,,"[44.0, 25.0]",,Ground Pass,,13.928389,,,,,Nikola Vukčević,17303.0,,,,,,1,Regular Play,Roberto Suárez Pier,6807.0,Left Center Back,13,Levante UD,221,['218d1046-5f0c-4af7-a90f-044e4ddeba3d'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:02:31.600,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.025941,,,,,,,,,,,,,b2da2c5d-7bec-409f-b138-f8c582788bba,147,,,"[40.0, 16.0]",16289,2,,,,0.13552772,,Left Foot,,,,"[62.0, 19.0]",,Ground Pass,,22.203604,,,,,José Ángel Gómez Campaña,6688.0,,,,,,1,Regular Play,Nikola Vukčević,17303.0,Center Defensive Midfield,14,Levante UD,221,['7c2dbeaf-04c4-4f0a-a710-7cb169582a7b'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:02:34.847,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.037889,,,,,,,,,,,,,3eb41555-d2eb-42b8-9025-cfb60c5216b1,151,,,"[90.0, 16.0]",16289,2,,,,-0.9151007,,Right Foot,,,,"[100.0, 3.0]",,Ground Pass,,16.40122,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,Regular Play,José Ángel Gómez Campaña,6688.0,Left Center Midfield,15,Levante UD,221,"['26d67829-b86d-412f-bf1b-6f48134dab4b', 'b1f14501-2320-4c34-a671-c006535dd825']",39,,,,,,,,,,,,,,,,,Levante UD,221,00:02:39.780,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.287121,,,,,,,,,,,,,a7458cb6-8256-4e24-9cc2-e17c755df9b0,155,,,"[115.0, 12.0]",16289,2,,,,1.5707964,,Left Foot,,,,"[115.0, 14.0]",,High Pass,,2.0,,,Incomplete,,,,,,,,,1,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Midfield,16,Levante UD,221,"['0a0a1d2a-b841-488a-8878-230602e06969', '94e5ae52-e9a9-4fd1-845a-1d569883c98c']",43,,,,,,,,,,,,,,,,,Levante UD,221,00:02:43.706,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.0834,,,,,,,,,,,,,3d8c1070-e3ff-476f-bb80-f5bf6ca363fa,157,,,"[120.0, 1.0]",16289,3,,,,1.6352232,,Right Foot,,,,"[118.0, 32.0]",,High Pass,True,31.06445,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,José Ángel Gómez Campaña,6688.0,Left Center Midfield,17,Levante UD,221,['6d9aa2ec-81d3-4e10-8e23-6f5dd04e7500'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:03:16.325,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.733101,,,,,,,,,,,,,b18b1bc2-b3e5-489c-a6b9-0b9b80b9353e,162,,,"[57.0, 24.0]",16289,3,,,,2.7509856,,Left Foot,,,,"[23.0, 38.0]",,Ground Pass,,36.769554,,,,,Aitor Fernández Abarisketa,23344.0,,,,,,1,From Corner,Antonio Manuel Luna Rodríguez,6675.0,Left Back,17,Levante UD,221,"['1a80226f-f8c4-4a85-934b-09d3ae581cba', 'f970826c-ad54-43f4-b191-5e8e4df90352']",23,,,,,,,,,,,,,,,,,Levante UD,221,00:03:23.264,Pass,True,2018/2019
,,,,,,,,,,,,,,,,4.448873,,,,,,,,,,,,,b81deea7-59ed-4742-8b0b-afcd3b801ddf,166,,,"[24.0, 38.0]",16289,3,,,,0.1671018,,Right Foot,,,,"[107.0, 52.0]",,High Pass,,84.17244,,,Incomplete,,Borja Mayoral Moya,21147.0,,,,,,1,From Corner,Aitor Fernández Abarisketa,23344.0,Goalkeeper,17,Levante UD,221,"['09ce42e1-eaeb-4deb-a7ac-2fbc800700dc', '120f73d1-daae-4821-a980-e42137dbe754']",27,,,,,,,,,,,,,,,,,Levante UD,221,00:03:27.708,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.7486,,,,,,,,,,,,,cc976e2f-b5d8-4248-8268-869154dddea9,170,,,"[14.0, 36.0]",16289,3,,,,0.74837804,,Keeper Arm,,,,"[28.0, 49.0]",,Ground Pass,,19.104973,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,18,Barcelona,217,['1036de72-0630-4462-b5d8-440c23407af2'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.511,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.23818,,,,,,,,,,,,,dad8bdc0-aad4-4f3d-b13d-a233aba7bc7f,173,,,"[35.0, 56.0]",16289,3,,,,-1.1441689,,Right Foot,,,,"[40.0, 45.0]",,Ground Pass,,12.083046,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['e6a5c8b4-b6a1-434f-aba2-a9bf7b4c011f'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.569,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9984,,,,,,,,,,,,,52945872-7bd1-4331-9457-7769f96be733,176,,,"[48.0, 46.0]",16289,3,,,,1.6614562,,Left Foot,,,,"[47.0, 57.0]",,Ground Pass,,11.045361,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,18,Barcelona,217,['bc05158a-8153-4b65-9b21-5ec998f3bab9'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.687,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.436868,,,,,,,,,,,,,6b01cb24-1ae8-4b9f-affc-647f61410c7f,179,,,"[48.0, 57.0]",16289,3,,,,-2.2318394,,Right Foot,,,,"[41.0, 48.0]",,Ground Pass,,11.401754,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,18,Barcelona,217,['7b1e43f3-eb1b-4b50-bb4f-e967c57985a6'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.312,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.558377,,,,,,,,,,,,,b0da9537-ed93-4515-82a4-7247c04484e7,182,,,"[48.0, 52.0]",16289,3,,,,1.0679531,,Right Foot,,,,"[59.0, 72.0]",,Ground Pass,,22.825424,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['5ad86416-2325-4044-97dd-4617086dce90'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.252,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.962,,,,,,,,,,,,,71e50a6b-fe4e-4761-9d1d-8c33f13fa8dc,185,,,"[62.0, 71.0]",16289,3,,,,0.32175055,,Right Foot,,,,"[68.0, 73.0]",,Ground Pass,,6.3245554,,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,18,Barcelona,217,['d27f1787-d6c3-4fb4-b71d-ef1e619ce5ef'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.913,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.8895,,,,,,,,,,,,,eb9f3438-6edf-4771-9d99-e614ed4936b1,189,,,"[64.0, 74.0]",16289,3,,,,-1.6951513,,Left Foot,,,,"[63.0, 66.0]",,Ground Pass,,8.062258,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,18,Barcelona,217,['a18b0468-4ff8-4a66-9b8b-f3c7041b7242'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.175,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.597231,,,,,,,,,,,,,aab667e4-8ffc-41ca-8795-dcf7a473cd21,193,,,"[63.0, 62.0]",16289,3,,,,-1.9832067,,Right Foot,,,,"[56.0, 46.0]",,Ground Pass,,17.464249,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,18,Barcelona,217,"['76991dc7-5c60-4a4b-a12b-17df996de88d', 'eafc68c5-f8e2-4bc7-aa71-fa33e71c5a5e']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.544,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.7952,,,,,,,,,,,,,43532679-51cd-4c1f-9858-24d957ba4a55,196,,,"[54.0, 41.0]",16289,4,,,,-1.1420183,,Right Foot,,,,"[70.0, 6.0]",,High Pass,,38.483765,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,18,Barcelona,217,['56838033-2591-4069-8a1f-2c225f6dfa5e'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.210,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.856081,,,,,,,,,,,,,b07e0005-6929-48b7-bb19-6513c6c9a2f5,199,,,"[71.0, 10.0]",16289,4,,,,0.5404195,,Left Foot,,,,"[81.0, 16.0]",,Ground Pass,,11.661903,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,18,Barcelona,217,['6781f824-32b8-4b1c-817b-f97a712eb877'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.428,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.896314,,,,,,,,,,,,,3d637ab1-1d91-467b-9906-dcc89fbd0bd6,206,,,"[82.0, 15.0]",16289,4,,,,2.819842,,Left Foot,,,,"[76.0, 17.0]",,Ground Pass,,6.3245554,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,18,Barcelona,217,['4c01a85c-97df-434d-ac11-4f9b1480bcbf'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.245,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.024694,,,,,,,,,,,,,35498100-c17f-42b8-90a7-aee03bba55c3,209,,,"[75.0, 24.0]",16289,4,,,,1.5971061,,Right Foot,,,,"[74.0, 62.0]",,Ground Pass,,38.013157,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,18,Barcelona,217,['844e70a8-347e-4a20-90ad-2cfd2c9457ba'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.137,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.143147,,,,,,,,,,,,,10055722-8163-460d-addc-65ededfba414,212,,,"[76.0, 70.0]",16289,4,,,,0.06241881,,Left Foot,,,,"[92.0, 71.0]",,Ground Pass,,16.03122,,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,18,Barcelona,217,['5e29ce5b-4ca9-4500-8904-a7c73dad06e5'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.979,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.532612,,,,,,,,,,,,,5195a7ba-5205-4fa6-bf4c-837a48847ebd,215,,,"[98.0, 66.0]",16289,4,,,,-2.4980915,,Right Foot,,,,"[86.0, 57.0]",,Ground Pass,,15.0,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,18,Barcelona,217,['6da6b229-99c8-4fb7-bca8-ce62c11a5377'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.979,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.30859,,,,,,,,,,,,,fa56f2f7-127b-4bd0-829f-4cab327abf94,219,,,"[85.0, 59.0]",16289,4,,,,-1.6162196,,Right Foot,,,,"[84.0, 37.0]",,Ground Pass,,22.022715,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,18,Barcelona,217,"['4d04f9a8-27c5-448a-a8d1-c9c19880424a', 'f2b71994-1801-40ac-badd-c7113cdcbcd8']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.178,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.8324,,,,,,,,,,,,,cdff70b0-8780-4eae-8a67-1688f8cdfd2d,223,,,"[78.0, 26.0]",16289,4,,,,-0.5585993,d19cc8fa-d03f-48cc-bb89-fb23dc0751d4,Right Foot,,,,"[86.0, 21.0]",,Ground Pass,,9.433981,,,,,Philippe Coutinho Correia,3501.0,True,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,18,Barcelona,217,['280207cb-a251-4ff2-a027-42c7df8aaf8d'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.433,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1743,,,,,,,,,,,,,c8c77343-eb0c-41e5-ba51-d9735669a577,236,,,"[120.0, 1.0]",16289,4,,,,2.587285,,Right Foot,,,,"[99.0, 14.0]",,Ground Pass,,24.698177,,,,,Jordi Alba Ramos,5211.0,,,,,Corner,1,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,19,Barcelona,217,['d3be39ba-4263-4048-8f70-5141fa5ad754'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.510,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.020003,,,,,,,,,,,,,1aae4cd3-083c-4346-aae0-5ac7a35b9b51,240,,,"[98.0, 19.0]",16289,4,,,,-0.7086263,,Left Foot,,,,"[105.0, 13.0]",,Ground Pass,,9.219544,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,19,Barcelona,217,['0ce8689b-4e85-4d61-a7e7-fe73cec5e60b'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.448,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1782,,,,,,,,,,,,,ddfe9a66-2bdd-4c00-9897-e3d0bb9db35d,243,,,"[101.0, 15.0]",16289,4,,,,1.1071488,1a5d3a31-bf8a-46ad-99f7-018030a397d0,Right Foot,True,,,"[114.0, 41.0]",,High Pass,,29.068884,,,,,Clément Lenglet,6826.0,True,,,,,1,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,19,Barcelona,217,['13602502-ed10-4761-8ed0-ecd75c12e3b8'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.080,Pass,,2018/2019
,,,,,,,,,,,,,,,,3.3309,,,,,,,,,,,,,57042915-b2cd-4365-982c-4689342c82d0,247,,,"[7.0, 45.0]",16289,5,,,,0.44237423,,Right Foot,,,,"[64.0, 72.0]",,High Pass,,63.07139,,,,,Jorge Andújar Moreno,6672.0,,,,,Goal Kick,1,From Goal Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,20,Levante UD,221,['c15f9e91-ae3e-4663-8751-17b0f0c4221d'],24,,,,,,,,,,,,,,,,,Levante UD,221,00:05:24.899,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.5483,,,,,,,,,,,,,c2b4945a-d4dc-4930-8fd7-e7159c5b1b68,249,,,"[63.0, 72.0]",16289,5,,,,0.0,,Other,,,,"[70.0, 72.0]",,Low Pass,,7.0,,,Incomplete,,David Remeseiro Salgueiro,6691.0,,,,,,1,From Goal Kick,Jorge Andújar Moreno,6672.0,Right Back,20,Levante UD,221,"['66a992fe-bbb4-4174-8a7f-46e6265f83cf', 'f68c7f1a-6fca-4888-92f6-5901eecaca67']",28,,,,,,,,,,,,,,,,,Levante UD,221,00:05:28.230,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9965,,,,,,,,,,,,,f68c7f1a-6fca-4888-92f6-5901eecaca67,251,,,"[51.0, 9.0]",16289,5,,,,0.8960554,,Left Foot,,,,"[55.0, 14.0]",,Low Pass,,6.4031243,,,,,Arthur Henrique Ramos de Oliveira Melo,11392.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,21,Barcelona,217,"['9dd6b1d8-f44a-47c4-adce-d2e408e24bab', 'c2b4945a-d4dc-4930-8fd7-e7159c5b1b68']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.778,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.5164,,,,,,,,,,,,,875c3e08-9e5a-41bb-96e7-0d0c56c1a287,258,,,"[64.0, 36.0]",16289,5,,,,0.0,,Right Foot,,,,"[86.0, 36.0]",,Ground Pass,,22.0,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,21,Barcelona,217,"['1091aecb-3d7e-494f-84d7-e1075b576ca4', 'fe9e3a6f-267f-499a-bb07-17a0f6770289']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.841,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.87898,,,,,,,,,,,,,824655fe-43b5-4a2f-99a8-9bb70bd3bb8c,262,,,"[31.0, 38.0]",16289,5,,,,-0.33929262,,Left Foot,,,,"[48.0, 32.0]",,Ground Pass,,18.027756,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Right Center Back,22,Levante UD,221,['82c7b286-cfc1-4dad-bf45-75f9dfe8c0a6'],36,,,,,,,,,,,,,,,,,Levante UD,221,00:05:36.510,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.953539,,,,,,,,,,,,,4f074e05-140e-41a7-8974-301716e8fdff,265,,,"[48.0, 33.0]",16289,5,,,,0.5880026,,Right Foot,,,,"[51.0, 35.0]",,Ground Pass,,3.6055512,,,,,José Ángel Gómez Campaña,6688.0,,,,,,1,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Midfield,22,Levante UD,221,"['b6ec70d1-882b-4323-9f41-079a633a58c3', 'e19029f7-cd78-42e9-9fe8-f217c2fd2fa7']",37,,,,,,,,,,,,,,,,,Levante UD,221,00:05:37.389,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.8751,,,,,,,,,,,,,a4dcbc39-bf91-4835-8aa2-2f5e5728f069,269,,,"[56.0, 39.0]",16289,5,,,,1.5707964,,Right Foot,,,,"[56.0, 47.0]",,Ground Pass,,8.0,,,,,Rubén Rochina Naixes,6680.0,,,,,,1,Regular Play,José Ángel Gómez Campaña,6688.0,Left Center Midfield,22,Levante UD,221,"['5aa71a88-d04e-49f7-82e5-aaed15cfadff', '9a6717b2-b457-4237-92a5-735dd4469beb']",39,,,,,,,,,,,,,,,,,Levante UD,221,00:05:39.380,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.6376,,,,,,,,,,,,,958ba7aa-6b9a-472b-b647-e933002d0bd0,272,,,"[56.0, 47.0]",16289,5,,,,-0.21866895,,Left Foot,,,,"[65.0, 45.0]",,Ground Pass,,9.219544,,,,,José Ángel Gómez Campaña,6688.0,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Center Midfield,22,Levante UD,221,['c50c4c12-f114-4f28-be44-20af2cee219a'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:05:41.295,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.1423,,,,,,,,,,,,,577e0c63-2bdc-4430-99cd-8d4c9548a052,281,,,"[49.0, 4.0]",16289,5,,,,0.0,,Right Foot,,,,"[52.0, 4.0]",,Ground Pass,,3.0,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,22,Levante UD,221,"['2cfe1775-f5a5-4e0a-9e49-21672f1da6ac', '92674010-3773-4ebf-a1c7-4ef1d9470cfa', '9cf8fb70-6e83-4daf-baa1-095d29f44354']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.341,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.230714,,,,,,,,,,,,,b8d7bbd3-c2e2-4912-b893-24405a323ec1,287,,,"[78.0, 77.0]",16289,5,,,,-2.9849908,,Right Foot,,,,"[59.0, 74.0]",,Ground Pass,,19.235384,,,,,Rúben Miguel Nunes Vezo,6592.0,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,22,Levante UD,221,['e0db6b8e-a9f0-451a-ad87-6d19c9073060'],53,,,,,,,,,,,,,,,,,Levante UD,221,00:05:53.100,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.788294,,,,,,,,,,,,,4d298661-2565-4c35-9c47-4621ff724f79,290,,,"[58.0, 72.0]",16289,5,,,,-1.152572,,Right Foot,,,,"[62.0, 63.0]",,Ground Pass,,9.848858,,,,,Nikola Vukčević,17303.0,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Right Center Back,22,Levante UD,221,['a0784344-de61-4fd6-b499-214692b8e293'],55,,,,,,,,,,,,,,,,,Levante UD,221,00:05:55.084,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.7289,,,,,,,,,,,,,1dc6fd8a-1474-4e32-835f-19380c51eeeb,293,,,"[62.0, 61.0]",16289,5,,,,-0.844154,,Left Foot,,,,"[70.0, 52.0]",,Ground Pass,,12.0415945,,,,,Rubén Rochina Naixes,6680.0,,,,,,1,Regular Play,Nikola Vukčević,17303.0,Center Defensive Midfield,22,Levante UD,221,['4ca11e81-94f5-4bf6-9d83-edbc502eeac5'],57,,,,,,,,,,,,,,,,,Levante UD,221,00:05:57.522,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.843526,,,,,,,,,,,,,ddd60cb5-3b07-4279-a6bb-840183f09ce0,296,,,"[70.0, 52.0]",16289,5,,,,2.55359,,Right Foot,,,,"[64.0, 56.0]",,Ground Pass,,7.2111025,,,,,Nikola Vukčević,17303.0,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Center Midfield,22,Levante UD,221,['76f88e5b-e417-456e-9db5-2ea99e288856'],58,,,,,,,,,,,,,,,,,Levante UD,221,00:05:58.291,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.461294,,,,,,,,,,,,,e44b3594-27ec-4f53-a7e0-1030fb19c18c,299,,,"[70.0, 54.0]",16289,6,,,,0.85843873,,Left Foot,,,,"[89.0, 76.0]",,Low Pass,,29.068884,,,,,David Remeseiro Salgueiro,6691.0,,,,,,1,Regular Play,Nikola Vukčević,17303.0,Center Defensive Midfield,22,Levante UD,221,['703f3757-2c9a-4a9a-8879-473c35d42279'],1,,,,,,,,,,,,,,,,,Levante UD,221,00:06:01.595,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.814733,,,,,,,,,,,,,63af5ea5-5720-40ab-8cea-2c5841614d11,303,,,"[91.0, 77.0]",16289,6,,,,-1.3521274,,Right Foot,,,,"[93.0, 68.0]",,Ground Pass,,9.219544,,,,,Rubén Rochina Naixes,6680.0,,,,,,1,Regular Play,David Remeseiro Salgueiro,6691.0,Right Midfield,22,Levante UD,221,['b39cbb43-a1ba-40f0-9f94-984d8c3e622e'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:06:04.660,Pass,,2018/2019
