bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.220934,,,,,,,,,,,d412f8e9-dfcf-4e6f-810b-a363dce35385,129,,"[65.0, 5.0]",16010,2,,,,,-0.17037511,,Right Foot,,,,"[74.3, 3.4]",,Ground Pass,,9.436631,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,7,Barcelona,217,"['90a97a76-de97-490e-bf8c-5fe377e5b050', 'fa1d4a99-a341-4c7a-8437-8804bc90d966']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.890,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.266822,,,,,,,,,,,4ac93288-aeb2-41c4-90b0-a88eaaf144bc,132,,"[73.5, 3.8]",16010,2,,,,,0.28728145,,Right Foot,,,,"[82.3, 6.4]",,Low Pass,,9.176056,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,"['684c4e58-4eab-4fa8-9a33-52c8e0ac44bd', '861648bf-f18d-4a73-8810-5fcfbdf8f3c5']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.252,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.182594,,,,,,,,,,,9ccf7ec5-092e-4e2e-b10a-8bd972a19f9a,136,,"[25.3, 72.5]",16010,2,,,,,-2.4473863,,Left Foot,,,,"[6.8, 57.1]",,Ground Pass,,24.070936,,,,,Unai Simón Mendibil,11748.0,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,7,Barcelona,217,['cec3d323-0711-47d4-90bc-1533785ecb92'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:26.963,Pass,,2018/2019
,,,,,,,,,,,,,,,,3.251377,,,,,,,,,,,04977a1d-995f-423d-885c-e9a7a5952532,139,,"[8.7, 57.1]",16010,2,,,,,0.43253562,,Right Foot,,,,"[58.3, 80.0]",,High Pass,,54.631218,,,Out,,,,,,,,,1,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,7,Barcelona,217,,29,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:29.146,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.317374,,,,,,,,,,,7976c0a5-83af-4a55-9810-d6d694f4b0d5,140,,"[66.8, 0.1]",16010,2,,True,,,0.1840059,,,,,,"[102.8, 6.8]",,Low Pass,,36.618164,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['78b5eaf6-d445-4bda-9b5b-a37da6a7da68'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.134,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.680746,,,,,,,,,,,a3074901-8c16-4e42-a95c-72f48ed8374f,142,,"[112.6, 22.7]",16010,2,,,,,2.3435369,,Right Foot,True,,,"[104.8, 30.7]",,Ground Pass,,11.1731825,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,8,Barcelona,217,"['600bc6ad-ea40-4527-9763-b7dcf8e7559a', '7f2a1577-13a5-4432-8103-b63487608bd0']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.276,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.368419,,,,,,,,,,,1eab633d-a2ce-459b-bd01-72a4669ae7bf,150,,"[7.0, 36.1]",16010,3,,,,,0.08835539,,Right Foot,,,,"[65.7, 41.3]",,High Pass,,58.929874,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Unai Simón Mendibil,11748.0,Goalkeeper,9,Athletic Club,215,['1f8f37bd-e90f-4ade-aa4a-00473e1444ab'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:35.436,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.981349,,,,,,,,,,,0169bfa3-df67-400b-ae77-db851fafb50b,161,,"[55.9, 48.0]",16010,3,,,,,1.2092658,,Right Foot,,,,"[64.9, 71.8]",,High Pass,,25.444841,,,,,Óscar de Marcos Arana,6649.0,,,,,,1,From Goal Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,9,Athletic Club,215,"['821a1e72-67d5-4026-9ca6-0df4aea95b01', 'd9d93006-648f-4051-983e-56831cdfc108']",44,,,,,,,,,,,,,,,,,Athletic Club,215,00:03:44.392,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.674842,,,,,,,,,,,8204683b-eb37-4c1e-9640-b164aa2016fe,165,,"[47.9, 0.1]",16010,3,,,,,2.908779,,,,,,"[28.5, 4.7]",,Low Pass,,19.937904,,,,,Clément Lenglet,6826.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['3485038a-627f-4645-a6fc-5aa7690da2bd'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.468,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.743513,,,,,,,,,,,b8cc825c-0cea-4fc2-b765-77322efabf18,168,,"[40.1, 9.6]",16010,3,,,,,0.16235149,,Left Foot,,,,"[51.7, 11.5]",,Ground Pass,,11.754574,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,10,Barcelona,217,['bfdc8520-f80b-43b7-96c2-ea6543878e70'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.864,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.995032,,,,,,,,,,,3fe3060e-018f-4e20-adc6-7d054b9b40ea,172,,"[54.7, 12.8]",16010,4,,,,,3.0619493,,Right Foot,,,,"[33.4, 14.5]",,Ground Pass,,21.367733,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,10,Barcelona,217,"['a9e09ae1-40f3-4ed7-bbd6-81ea813ac8e6', 'e5e51ab5-3ceb-41e5-984f-001531b1e387']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.648,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.14921,,,,,,,,,,,c9db2a83-83bd-425b-98de-4fa804f521a3,177,,"[37.7, 13.5]",16010,4,,,,,-1.1839206,,Right Foot,,,,"[38.8, 10.8]",,Ground Pass,,2.9154758,,,Incomplete,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,10,Barcelona,217,"['21f59eac-f2d1-4ac7-99b0-b3e95c047252', 'a5c21250-c379-4694-af76-2ef59957ca7a']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.787,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.860891,,,,,,,,,,,f557f501-62c4-4d4e-9014-a89f85894254,185,,"[19.8, 8.3]",16010,4,,,True,,-1.343107,,Right Foot,,,,"[21.7, 0.1]",,Ground Pass,,8.417244,,,Injury Clearance,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,10,Barcelona,217,,11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.616,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,1385ab16-cf4d-483b-806d-1c86d2f3f9cd,187,,"[92.3, 80.0]",16010,4,,,,,-0.4401915,,,,,,"[106.1, 73.5]",,Low Pass,,15.25418,,,Injury Clearance,,,,,,,,Throw-in,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,11,Athletic Club,215,,44,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:44.256,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.927869,,,,,,,,,,,d8a6f222-3464-4f0b-adbf-7a81813153ac,189,,"[14.0, 6.6]",16010,4,,,,,2.0576956,,Left Foot,,,,"[6.8, 20.2]",,Ground Pass,,15.388308,,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['a33037a0-0efd-4b09-964b-e409d31b440f'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.152,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.21991,,,,,,,,,,,6da6b788-83bb-420a-87ee-2bd464f54ac4,192,,"[8.2, 21.9]",16010,4,,,,,1.8034973,,Left Foot,,,,"[4.1, 39.2]",,Ground Pass,,17.779202,,,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,12,Barcelona,217,['520be667-9286-40ba-a1ad-3269b184220f'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.906,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.331425,,,,,,,,,,,42f4d4d4-de8d-4b8a-8509-6d32e6bf1d18,195,,"[4.5, 44.1]",16010,4,,,,,1.5182133,,Right Foot,,,,"[5.2, 57.4]",,Ground Pass,,13.318408,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,12,Barcelona,217,['019173ad-9851-47e1-83fe-324505d3411f'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.491,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.615679,,,,,,,,,,,a8ad1ca0-9031-49e4-afab-9d23c913e6b6,199,,"[5.5, 63.4]",16010,4,,,,,-0.049958397,,Right Foot,,,,"[33.5, 62.0]",,Low Pass,,28.034979,,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,"['5e46608e-a9a2-41a5-a8c5-fd713f66a2a4', 'd21667b1-0ee5-4caa-8c16-0306144cff2a']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.216,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.150745,,,,,,,,,,,4f813324-fe2d-42f0-ae31-d29df97132ad,206,,"[80.7, 22.3]",16010,4,,,,,1.2765617,,Left Foot,,,,"[82.7, 28.9]",,Ground Pass,,6.8963757,,,Incomplete,,,,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,12,Barcelona,217,['d9840a44-9e4f-4dce-a0ff-0ebc9a54592e'],58,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:58.314,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.977865,,,,,,,,,,,f773dbcd-9826-4ed8-8e9c-adcaeacd8f1a,208,,"[38.1, 41.2]",16010,4,,,,,1.9448408,,Head,,,,"[33.9, 51.9]",,High Pass,,11.4947815,,,,,Sergi Roberto Carnicer,6379.0,,,,,Recovery,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,12,Barcelona,217,['04a6d8e5-94ec-4c9a-b780-4ca9a5559f4a'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.449,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.302843,,,,,,,,,,,5fa9a871-23e4-4fe4-81b0-d8d45c2ef026,210,,"[33.8, 52.9]",16010,5,,,,,-2.131306,,Head,,,,"[27.9, 43.5]",,High Pass,,11.098198,,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,12,Barcelona,217,['016a7c79-7fbb-4918-bccd-4a247813553a'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.506,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.104313,,,,,,,,,,,2aa489f5-c5c4-42f6-b5bd-d62105f39416,213,,"[27.9, 43.5]",16010,5,,,,,2.087027,,Left Foot,,,,"[23.7, 50.9]",,Ground Pass,,8.508819,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,12,Barcelona,217,['903b8149-9c75-43aa-9697-587bcbe51968'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.894,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.363347,,,,,,,,,,,eef69156-2534-4fae-b353-1e2e2e3ab9d7,216,,"[23.7, 50.9]",16010,5,,,,,-1.4002634,,Right Foot,,,,"[29.4, 17.8]",,High Pass,,33.5872,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['211f1e86-5560-4055-9ba6-af61cdf53221'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.030,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.631132,,,,,,,,,,,4bdf1e29-5c5e-454a-b4c8-0703077383da,218,,"[28.5, 15.8]",16010,5,,,,,-0.18668933,,Head,,,,"[37.5, 14.1]",,High Pass,,9.159148,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['0acf2925-a5ec-4224-aa3d-1736e9af78e0'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.527,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.139711,,,,,,,,,,,85ee06d5-07be-4992-8f92-c14abec68612,220,,"[37.8, 11.5]",16010,5,,,,,3.0865302,,Head,,,,"[25.1, 12.2]",,Low Pass,,12.719276,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,12,Barcelona,217,['5394958c-4151-42d5-bca1-1a5538c9d248'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.239,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.508986,,,,,,,,,,,c5ab43e2-1725-4aae-b11f-8f5b58a669dc,223,,"[25.1, 11.5]",16010,5,,,,,0.30437472,,Left Foot,,,,"[44.2, 17.5]",,Low Pass,,20.020239,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['5766d847-8d82-4f6f-ad1f-89da87a47e26'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.049,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.019335,,,,,,,,,,,f1c7bd2a-731a-4129-9820-ccc2a4204769,231,,"[50.4, 20.9]",16010,5,,,,,0.47320145,,Right Foot,,,,"[62.9, 27.3]",,Ground Pass,,14.043148,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,12,Barcelona,217,['3cf8e0de-9e8c-4320-99d5-eb2a24f22628'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.102,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.74865,,,,,,,,,,,5637b0a9-0171-42a4-952a-745882321281,235,,"[63.2, 27.9]",16010,5,,,,,-3.0353277,,Right Foot,,,,"[55.7, 27.1]",,Ground Pass,,7.542546,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,12,Barcelona,217,['ffd00684-ef1b-41b7-b376-adbd01d2eee5'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.339,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.789516,,,,,,,,,,,8f05e186-3fdd-40d3-a552-3a5246b869f8,238,,"[55.7, 27.1]",16010,5,,,,,-0.07393904,,Right Foot,,,,"[66.5, 26.3]",,Ground Pass,,10.829589,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,12,Barcelona,217,['a0a67317-5ed5-4819-af34-2f40d61d9f76'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.120,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.762621,,,,,,,,,,,a14cbcac-45d8-4b2a-810c-68d695e2a9cf,241,,"[68.6, 25.6]",16010,5,,,,,-0.7474417,,Right Foot,,,,"[89.1, 6.6]",,Ground Pass,,27.95085,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,12,Barcelona,217,['b7f0eb9d-445d-4972-b832-af732a9084ef'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:05:15.424,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.292067,,,,,,,,,,,3fe3bffe-01fb-42f1-9628-4a50c78d1801,244,,"[111.0, 3.4]",16010,5,,,,,1.3415644,,Left Foot,,,,"[112.4, 9.4]",,High Pass,,6.1611686,,,Incomplete,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,12,Barcelona,217,['28af4a7a-f1d2-4f99-b816-ed796cdb4430'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.827,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.927226,,,,,,,,,,,ac84c5b4-a2fe-4a2f-a05b-cec245f45056,248,,"[99.4, 3.7]",16010,5,,,,,2.751884,,Right Foot,,,,"[88.2, 8.3]",,Ground Pass,,12.107849,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,12,Barcelona,217,['47629a6d-031c-4c8c-b792-db84c8e6c9fa'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.614,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.4826,,,,,,,,,,,cfe3ddd8-beeb-4b1b-9e2d-9dd17d5e4b73,251,,"[83.7, 5.7]",16010,5,,,,,1.094727,,Left Foot,,,,"[87.0, 12.1]",,Ground Pass,,7.2006946,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['41586174-8c66-47dc-ab4e-78b086c48ab3'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.059,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.957515,,,,,,,,,,,215c4c02-622d-42f3-8b0a-4500c2f6d917,255,,"[95.1, 10.2]",16010,5,,,,,-1.2197654,,Right Foot,,,,"[97.7, 3.1]",,Ground Pass,,7.5610847,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,12,Barcelona,217,['c24ee466-bd98-4e44-9f22-4f4358d07e55'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.946,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.029776,,,,,,,,,,,2e15a0d1-21d4-4316-a2b7-5300b10ff84e,258,,"[99.4, 7.2]",16010,5,,,,,1.9991645,,Right Foot,,,,"[91.5, 24.5]",,Ground Pass,,19.018412,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,12,Barcelona,217,['3f3394b9-cc48-4729-9387-90069202367d'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.748,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.649992,,,,,,,,,,,d893a45b-ca9c-439b-8e5e-1de9cc9adb2b,266,,"[7.0, 44.1]",16010,7,,,,,-0.41260839,,Right Foot,,,,"[60.0, 20.9]",,High Pass,,57.855335,,,Incomplete,,Iñaki Williams Arthuer,6393.0,,,,,Goal Kick,1,From Goal Kick,Unai Simón Mendibil,11748.0,Goalkeeper,14,Athletic Club,215,"['89516edd-0d21-4181-87ff-8863b7329ed5', 'f19a68af-7ec4-4c08-9baa-6ef269176146']",7,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:07.817,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.226893,,,,,,,,,,,f19a68af-7ec4-4c08-9baa-6ef269176146,268,,"[60.1, 59.2]",16010,7,,,,,-0.83082145,,Head,,,,"[72.7, 45.4]",,Low Pass,,18.686893,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,Interception,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,14,Athletic Club,215,"['3a1d2b8f-ca01-4ae5-afa3-9530181dab44', '86762982-e652-4b91-a59a-d76cab24ee6f', 'd893a45b-ca9c-439b-8e5e-1de9cc9adb2b']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:07:10.467,Pass,,2018/2019
,,,,,,,,,,,,,,,,3.603824,,,,,,,,,,,3a1d2b8f-ca01-4ae5-afa3-9530181dab44,270,,"[47.4, 34.7]",16010,7,,,,,-0.6185782,,Right Foot,,,,"[81.4, 10.5]",,High Pass,,41.73296,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Yeray Álvarez López,6877.0,Right Center Back,14,Athletic Club,215,"['2e6a3d25-d291-4b71-b870-5382d3d543e4', 'f19a68af-7ec4-4c08-9baa-6ef269176146']",11,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:11.694,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.736477,,,,,,,,,,,2e6a3d25-d291-4b71-b870-5382d3d543e4,271,,"[38.7, 69.6]",16010,7,,,,,0.015871683,,Head,,,,"[57.6, 69.9]",,High Pass,,18.90238,,,Incomplete,,Ousmane Dembélé,5477.0,,,,,Recovery,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Athletic Club,215,"['3a1d2b8f-ca01-4ae5-afa3-9530181dab44', '88a35cdc-9ff2-4e32-ad77-a5d072ae213c', '9323b78c-c897-47e1-80d1-84a1bb458b1a']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:07:15.297,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.005407,,,,,,,,,,,88a35cdc-9ff2-4e32-ad77-a5d072ae213c,274,,"[62.5, 10.2]",16010,7,,,,True,-0.11464656,,,,,,"[79.0, 8.3]",,High Pass,,16.609034,,,,,Raúl García Escudero,6391.0,,,,,Recovery,1,From Goal Kick,Mikel Balenziaga Oruesagasti,6789.0,Left Back,14,Athletic Club,215,"['0c81ad5f-3db7-4cbd-bd81-f674df70f73f', '2e6a3d25-d291-4b71-b870-5382d3d543e4', 'f894a0b3-d8a2-46fc-a951-462d5ebe80d6']",17,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:17.034,Pass,True,2018/2019
,,,,,,,,,,,,,,,,2.429145,,,,,,,,,,,02c3ea4e-9381-4f81-a418-7cc9dd2f5a55,276,,"[78.7, 7.9]",16010,7,,,,,0.47514135,,Head,,,,"[96.0, 16.8]",,High Pass,,19.455076,,,,,Iñaki Williams Arthuer,6393.0,,,,,,1,From Goal Kick,Raúl García Escudero,6391.0,Right Center Forward,14,Athletic Club,215,['0789fc14-2ada-446b-8912-e9b7c43f485c'],18,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:18.166,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.645906,,,,,,,,,,,63c3fd08-d70b-4ac7-92b5-43ac0fc4aabc,287,,"[23.7, 63.0]",16010,7,,,,,-0.5419993,,Right Foot,,,,"[33.0, 57.4]",,High Pass,,10.855874,,,Incomplete,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,14,Athletic Club,215,['0ce333cb-d688-4a69-8dc9-55c2d0a47726'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.390,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.262456,,,,,,,,,,,0ce333cb-d688-4a69-8dc9-55c2d0a47726,288,,"[87.1, 22.7]",16010,7,,,,,-2.6082904,,Right Foot,,,,"[78.8, 17.8]",,Low Pass,,9.638465,,,,,Daniel García Carrillo,6775.0,,,,,Recovery,1,From Goal Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,14,Athletic Club,215,"['63c3fd08-d70b-4ac7-92b5-43ac0fc4aabc', '8d77233d-4eaf-4044-b5a4-c295b2dd0195']",25,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:25.036,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.089527,,,,,,,,,,,8a9da69e-69b6-4b15-b6db-98776546bb2f,297,,"[76.2, 28.5]",16010,7,,,,,1.4102191,,Right Foot,,,,"[83.1, 71.1]",,High Pass,,43.155186,,,,,Óscar de Marcos Arana,6649.0,,True,,,,1,From Goal Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,14,Athletic Club,215,"['9b29cb31-e9eb-4082-aebf-b7855884c83c', 'd78c6426-ab3e-4737-8c04-613cc7ac0d9f']",29,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:29.666,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.998215,,,,,,,,,,,aa0919d5-0559-4d50-87ac-2498aed23fe6,300,,"[75.2, 71.1]",16010,7,,,,,-1.9173352,,Right Foot,,,,"[72.6, 63.9]",,Ground Pass,,7.6550636,,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Goal Kick,Óscar de Marcos Arana,6649.0,Right Back,14,Athletic Club,215,['7fbe4cc2-5aad-4c91-8bc5-7dfba9fb8965'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:36.036,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.250114,,,,,,,,,,,50724703-371f-42eb-b14a-44cbd3b15bd2,303,,"[71.6, 52.2]",16010,7,,,,,-2.3561945,,Right Foot,,,,"[63.5, 44.1]",,Ground Pass,,11.45513,,,,,Daniel García Carrillo,6775.0,,,,,,1,From Goal Kick,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,14,Athletic Club,215,['ecb36306-b4aa-48cc-b20d-27250ae436fc'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:37.968,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.402221,,,,,,,,,,,f38d2819-60ec-403a-bc72-6d97805e7771,306,,"[63.1, 37.3]",16010,7,,,,,-1.9363661,,Right Foot,,,,"[55.1, 16.4]",,Ground Pass,,22.378784,,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Goal Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,14,Athletic Club,215,['5c184ee0-0fa9-4899-b9f1-4ec279f7919b'],40,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:40.497,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.679788,,,,,,,,,,,a8db6591-1768-467c-b3a8-effc38465f61,309,,"[55.1, 10.9]",16010,7,,,,,-0.24296659,,Left Foot,,,,"[66.8, 8.0]",,Ground Pass,,12.054045,,,,,Mikel Balenziaga Oruesagasti,6789.0,,,,,,1,From Goal Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,14,Athletic Club,215,['1eb02caa-39ec-496d-9733-658eaa49b416'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:07:46.508,Pass,,2018/2019
