50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[80.3, 44.4]",,,,,,,,,,,,1.01759,,,,,,,,,,,,,,f0865d3a-c165-41f2-8891-d8756e7cebf0,1023,,"[78.8, 37.6]",69251,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,59,Barcelona,217,"['3c6d6bba-8ed1-4c72-a557-b35cb55a5c37', 'd92b7f8b-c94f-45cd-bc25-7eb42ce295a8']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.146,Carry,,2008/2009
,,,,,"[88.7, 69.9]",,,,,,,,,,,,2.049724,,,,,,,,,,,,,,0c416c38-9d60-49d7-8fa4-33cae918b637,1026,,"[80.1, 77.2]",69251,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,"['03837158-7963-4f56-9195-62e12173d339', '95ec4b82-338b-4ba0-af86-80e313735db7', 'c7fa9b8e-bbd9-4a61-b64e-7a92f6c2d7bf']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.871,Carry,True,2008/2009
,,,,,"[94.6, 59.1]",,,,,,,,,,,,2.392303,,,,,,,,,,,,,,3df4258b-270d-4457-96bc-bcef2179d94c,1030,,"[88.7, 69.9]",69251,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,59,Barcelona,217,"['6a41c819-cde8-4b25-9bca-46358f7495dd', '84229b26-bd22-4f05-badd-2b9ab9d6b665', '95ec4b82-338b-4ba0-af86-80e313735db7', 'c7fa9b8e-bbd9-4a61-b64e-7a92f6c2d7bf', 'f2c7b5f9-a61a-42f9-adcd-b6fd5c8684c0']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.921,Carry,True,2008/2009
,,,,,"[105.9, 62.7]",,,,,,,,,,,,1.668419,,,,,,,,,,,,,,0ffc743a-8c85-4a84-8f05-324d48113168,1053,,"[81.8, 79.6]",69251,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,64,Barcelona,217,"['014c312c-4d4d-447a-b07f-18d0864a1779', 'cf1b6469-ad2b-422f-b361-2456a63987ac', 'f64dd99d-f6c3-42f3-accf-f792bd7204ee']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.543,Carry,True,2008/2009
,,,,,"[106.1, 59.5]",,,,,,,,,,,,0.813618,,,,,,,,,,,,,,4b071527-a71d-4565-a151-a2bc99163016,1057,,"[105.9, 62.7]",69251,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,64,Barcelona,217,"['014c312c-4d4d-447a-b07f-18d0864a1779', '38b7dda8-feb5-46da-88ed-0d3e753cbdf1', '62d42867-4ea4-427f-a73a-f953248fb6a9', '6acd44a3-befd-45d1-be52-f6be7c207d92', 'f64dd99d-f6c3-42f3-accf-f792bd7204ee']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.211,Carry,True,2008/2009
,,,,,"[101.1, 49.7]",,,,,,,,,,,,0.744057,,,,,,,,,,,,,,b391e081-8896-49ed-b9f5-a3f711d2a023,1061,,"[99.9, 53.3]",69251,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,64,Barcelona,217,"['69ad8b4a-a6f1-44a3-bb6e-00892ace5068', 'a0084427-2305-4447-bbe0-70f1350798c9', 'bd5466ee-749e-4e4f-b9f1-29382787f2a4']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:49.945,Carry,True,2008/2009
,,,,,"[65.4, 51.3]",,,,,,,,,,,,1.537995,,,,,,,,,,,,,,2fb6179e-1d49-47d4-8b9d-6cb72dac183f,1072,,"[66.1, 52.0]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,66,Barcelona,217,"['31457788-9ac3-4485-9888-11bb939908f0', '7478fc91-c3ef-48b0-94ac-fb50665aa256', 'a30174de-1e28-4d66-8c00-000898e81211']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.723,Carry,True,2008/2009
,,,,,"[58.9, 30.8]",,,,,,,,,,,,0.492476,,,,,,,,,,,,,,dfd3ee2a-3318-48fd-af47-15fdd79eacbb,1078,,"[58.6, 30.6]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,67,Barcelona,217,"['66cad4e0-b5f3-4c82-8674-15307cd3f53c', 'ff334f54-4c20-4985-9ba6-1e93967b8dfe']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.374,Carry,,2008/2009
,,,,,"[42.0, 34.2]",,,,,,,,,,,,3.093951,,,,,,,,,,,,,,0506f64f-f894-4819-b9f3-b2995793bc5f,1081,,"[46.1, 33.5]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,67,Barcelona,217,"['4a89bbaa-7b56-4b24-a970-b8f62f17ae8c', 'b9d4fb25-39b5-4811-9231-5361285f95e2']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:19.102,Carry,,2008/2009
,,,,,"[17.3, 49.2]",,,,,,,,,,,,1.482932,,,,,,,,,,,,,,75ff903c-1c86-492c-bf4b-23ab1853952f,1084,,"[17.8, 45.3]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,67,Barcelona,217,"['454392b6-744a-4a39-9dec-5920260ac03d', 'b677472a-7ba9-4c2a-8d6f-04bcb740a5ba']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:24.259,Carry,,2008/2009
,,,,,"[65.4, 53.5]",,,,,,,,,,,,1.308279,,,,,,,,,,,,,,503b2f8b-b62e-4f20-8361-51b21bfc30d6,1090,,"[64.8, 54.0]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,67,Barcelona,217,"['6f597a0d-64bd-4f00-a7e2-00dc96d5a38f', 'dabc5867-c406-4f37-9cd6-78d64702428f']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:30.340,Carry,,2008/2009
,,,,,"[38.7, 34.2]",,,,,,,,,,,,1.1047,,,,,,,,,,,,,,178b2a1c-a1ea-4d31-b97b-dfdb655c7b3e,1094,,"[37.5, 31.6]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hedwiges Maduro,26396.0,Left Center Back,67,Barcelona,217,"['0ad32c7f-85b1-48cd-9c84-0d9d1e3cd81f', '343f8e62-8744-4857-9af3-fb3ed3091e16', '7d2c9c55-e9ed-4248-a034-c7c8d35b8f96']",33,,,,,,,,,,,,,,,,,,,Valencia,207,00:27:33.515,Carry,True,2008/2009
,,,,,"[80.1, 50.3]",,,,,,,,,,,,0.8222,,,,,,,,,,,,,,76da326a-ec97-4680-a947-340ca7e8b22c,1098,,"[82.3, 46.8]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,67,Barcelona,217,"['ca8240da-4e80-415b-bbd2-d5d81e7d0c51', 'ee056ba8-ad4e-4f12-854c-b3b69cc298a6']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:34.620,Carry,,2008/2009
,,,,,"[95.5, 54.4]",,,,,,,,,,,,0.932394,,,,,,,,,,,,,,f3ab9aab-819d-4fbb-8046-b485939e6c3c,1101,,"[87.3, 55.0]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['3d10d607-f127-4358-a32b-e391a5e2dea9', '6649e40d-3505-4799-b6e2-ded15e1b3b53', '957386db-3c10-489a-a17c-6196f7565923']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:36.439,Carry,True,2008/2009
,,,,,"[13.5, 45.4]",,,,,,,,,,,,9.779433,,,,,,,,,,,,,,88bfc8ca-cd4b-40e8-9d41-9f2945e7d8c1,1105,,"[7.7, 39.8]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,César Sánchez Domínguez,25917.0,Goalkeeper,67,Barcelona,217,"['3cf2d2e2-80cf-4561-85c3-887197e8c4f9', '4f108b19-f158-479c-9e90-f98e3d86120b']",38,,,,,,,,,,,,,,,,,,,Valencia,207,00:27:38.802,Carry,,2008/2009
,,,,,"[97.7, 34.0]",,,,,,,,,,,,5.248115,,,,,,,,,,,,,,a433a0ad-3816-4176-a7e3-0887b112284d,1109,,"[76.7, 14.6]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,67,Barcelona,217,"['912d10b7-97af-420e-8067-892fbc2d4192', '9f604c7f-f387-41bc-8099-36498772c49d', 'c0fc26e2-d8d2-44c6-b482-dc869b85728c']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.725,Carry,True,2008/2009
,,,,,"[93.6, 42.0]",,,,,,,,,,,,1.064,,,,,,,,,,,,,,989b6727-a2df-4911-a675-629d2a1110fe,1113,,"[95.8, 49.2]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,67,Barcelona,217,"['45c4d6bf-29e5-41a1-b0a6-bc9a826f3299', '9b4623e1-f3be-42d5-b765-5ffbf6ccf695']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.761,Carry,,2008/2009
,,,,,"[93.5, 17.6]",,,,,,,,,,,,0.609507,,,,,,,,,,,,,,b332b91a-e61b-438f-a42d-b82143d54783,1122,,"[93.8, 18.6]",69251,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,69,Valencia,207,"['5e92786b-a742-47ac-9b07-f7474cc4af6f', '7fc1d352-e34e-46c2-b6e5-d68ee0b54a01', '8610ee15-c6a1-48fc-aeb2-e069c8d7b9f4', 'ae29e210-38f0-4e38-be86-f6be939896b7']",40,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:40.744,Carry,True,2008/2009
,,,,,"[86.3, 3.1]",,,,,,,,,,,,4.110928,,,,,,,,,,,,,,b217ffc2-7b70-4273-9bed-e6dee502275f,1125,,"[93.5, 17.6]",69251,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,69,Valencia,207,"['7fc1d352-e34e-46c2-b6e5-d68ee0b54a01', '8610ee15-c6a1-48fc-aeb2-e069c8d7b9f4', '90c266d8-3e5a-4198-bd6c-24ffa2bc7640', 'ae29e210-38f0-4e38-be86-f6be939896b7']",41,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:41.353,Carry,True,2008/2009
,,,,,"[93.1, 15.4]",,,,,,,,,,,,1.386205,,,,,,,,,,,,,,14d92d91-5aef-4fe3-8ebc-5e603bbf9f16,1128,,"[81.9, 15.2]",69251,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Baraja Vegas,20129.0,Right Center Midfield,69,Valencia,207,"['4fbde5ac-69ae-42dc-a40f-d1731ff14bef', 'e4ee39bb-407f-4d00-9f74-ffb542c834e1']",46,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:46.321,Carry,,2008/2009
,,,,,"[114.0, 16.6]",,,,,,,,,,,,4.97638,,,,,,,,,,,,,,a59db31b-ac79-452b-87a5-a6de098df80f,1132,,"[103.7, 7.5]",69251,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,69,Valencia,207,"['57fa868a-33d2-42e9-960d-5bf666d28ece', '833ed202-26a1-4ee0-afa7-ac57d4d31f74', '9964fd4f-15f2-43be-8f2f-8068c96ca710']",48,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:48.502,Carry,True,2008/2009
,,,,,"[111.8, 17.6]",,,,,,,,,,,,0.978962,,,,,,,,,,,,,,2dc89fc0-0d2b-4c14-8721-79a6d018e285,1136,,"[114.0, 16.6]",69251,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,69,Valencia,207,"['8b3592e8-1aa1-4ba5-aa77-a747de4700a7', '9964fd4f-15f2-43be-8f2f-8068c96ca710', '9c038fb3-65a2-4ca0-b0a0-4594409bfa82', 'beedac11-e8ea-44e1-91e4-eb52a6459ff4']",53,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:53.478,Carry,True,2008/2009
,,,,,"[90.2, 21.5]",,,,,,,,,,,,1.097406,,,,,,,,,,,,,,9291c8ad-8316-4d56-8411-3ad5bf90d978,1142,,"[87.0, 22.5]",69251,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Left Center Midfield,69,Valencia,207,"['171e1d79-4fc3-401c-a81f-fa1d47914b15', '446fa545-dc76-49fe-ac70-4b012f89a0db']",59,,,,,,,,,,,,,,,,,,,Valencia,207,00:28:59.751,Carry,,2008/2009
,,,,,"[72.3, 9.9]",,,,,,,,,,,,2.484977,,,,,,,,,,,,,,4412847b-317b-48e0-a343-243fd26f1830,1158,,"[68.5, 2.9]",69251,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Left Wing,72,Valencia,207,"['00531761-d2db-4125-b1c1-6d827d845d4a', 'ccf01db9-041d-4814-841c-eccca0f49cff']",45,,,,,,,,,,,,,,,,,,,Valencia,207,00:30:45.451,Carry,,2008/2009
,,,,,"[79.8, 54.5]",,,,,,,,,,,,4.2871,,,,,,,,,,,,,,0f6b8464-f5bd-40c8-ac4c-016221c9d94b,1163,,"[45.6, 66.0]",69251,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,72,Valencia,207,"['0adc843a-e7e3-4ad2-90f6-bfcb5d9d0b1f', '508cc985-4a60-41e3-a822-f2f60a4d84c3', 'b768f956-7b72-43b0-8726-5d760d41122e']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.258,Carry,True,2008/2009
,,,,,"[53.2, 35.0]",,,,,,,,,,,,1.509271,,,,,,,,,,,,,,74444b16-ece1-433a-8e9c-c26a916ef815,1172,,"[43.8, 37.9]",69251,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Right Wing,72,Valencia,207,"['00c42e11-9534-444e-91ae-c65d0ff4dcd5', '6dfc2fb7-609f-4b90-a6b8-af610739a083']",58,,,,,,,,,,,,,,,,,,,Valencia,207,00:30:58.146,Carry,,2008/2009
,,,,,"[65.5, 31.9]",,,,,,,,,,,,1.028382,,,,,,,,,,,,,,b517c6db-10ac-4e10-b8a3-e4f099f5237c,1175,,"[64.1, 31.1]",69251,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Left Wing,72,Valencia,207,"['1d2cf1f8-e77e-4789-9f1c-2fb81af0f010', '7f1e06d5-6155-475f-8f72-a66717d97ac6']",0,,,,,,,,,,,,,,,,,,,Valencia,207,00:31:00.836,Carry,,2008/2009
,,,,,"[13.4, 44.4]",,,,,,,,,,,,2.348703,,,,,,,,,,,,,,3009a12a-3928-4f96-a1b7-42158b9f58fd,1184,,"[13.9, 47.8]",69251,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Sánchez Domínguez,25917.0,Goalkeeper,74,Valencia,207,"['b66b8635-ad4d-46ec-9788-5b5c073373ab', 'de760832-461d-4881-b6fd-1a32439eb121']",34,,,,,,,,,,,,,,,,,,,Valencia,207,00:31:34.849,Carry,,2008/2009
,,,,,"[50.8, 4.8]",,,,,,,,,,,,1.864934,,,,,,,,,,,,,,79f92d39-dcad-4e44-a00b-476f64845574,1187,,"[44.3, 6.8]",69251,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Baraja Vegas,20129.0,Right Center Midfield,74,Valencia,207,"['1defdfc3-e2fe-4f5e-8a38-27c397543c78', 'c074b91e-e615-4470-97aa-58f01c961d23', 'db0646bb-4e81-4f54-becf-f2fb38dbf133']",39,,,,,,,,,,,,,,,,,,,Valencia,207,00:31:39.703,Carry,True,2008/2009
,,,,,"[111.2, 21.7]",,,,,,,,,,,,3.674328,,,,,,,,,,,,,,d9a513ad-5221-4b29-a3c5-4a429f20b263,1191,,"[94.2, 19.6]",69251,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,74,Valencia,207,"['09b555ed-993f-45f4-894b-a1993a2b7156', '32b2062b-cb9c-4816-a140-dec23a30bac6', 'dcd7fea8-74b1-47f5-875a-2b77b4f0ffe4']",43,,,,,,,,,,,,,,,,,,,Valencia,207,00:31:43.641,Carry,True,2008/2009
,,,,,"[113.3, 22.3]",,,,,,,,,,,,1.890308,,,,,,,,,,,,,,c562bddb-f0fe-49ae-9fe2-262b0d6908e2,1195,,"[105.6, 20.2]",69251,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,74,Valencia,207,"['0f08cac9-dacf-4b6b-9c82-80a0244f0f70', '22217cdf-4a76-48b9-bcdc-5da7ffe24d10', '815d4aa6-5bb6-4729-b5da-b7f8a9fa78e8']",48,,,,,,,,,,,,,,,,,,,Valencia,207,00:31:48.043,Carry,True,2008/2009
,,,,,"[78.8, 6.5]",,,,,,,,,,,,0.155692,,,,,,,,,,,,,,9d9ea4ea-9617-4586-8032-4aedc74a19b4,1204,,"[78.8, 6.5]",69251,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,76,Barcelona,217,"['9cd830a6-3e58-4c76-9f0f-0b6f01594a90', 'ca15d14e-5020-4be2-99ea-196bdbb955fb']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.978,Carry,,2008/2009
,,,,,"[70.7, 17.8]",,,,,,,,,,,,0.643033,,,,,,,,,,,,,,6ffd5750-f60a-4026-8945-11eb707cc410,1207,,"[70.1, 19.7]",69251,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,76,Barcelona,217,"['eed83ae6-07d4-4d8f-8329-e6a5c69563be', 'fd0a6333-1134-4348-993d-fc2dd04aaead']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:51.525,Carry,,2008/2009
,,,,,"[57.6, 7.0]",,,,,,,,,,,,2.324573,,,,,,,,,,,,,,aa71560f-ab65-4db4-bf40-adebed985d7a,1210,,"[57.6, 6.9]",69251,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,76,Barcelona,217,"['39dc6e99-7461-43ed-a60a-e8fa8b69dce8', '47c7e6c9-9b51-4c54-b2ac-e3bf1515a7f7', '57fa3a78-aee2-49d2-86e5-9229469ef2f9']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.113,Carry,True,2008/2009
,,,,,"[85.4, 34.9]",,,,,,,,,,,,1.277948,,,,,,,,,,,,,,14b3be5d-0d5e-4b6a-ad19-6f3a321bab50,1215,,"[78.1, 23.8]",69251,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,76,Barcelona,217,"['072f0de6-812a-4666-89d2-8bc483bfd0f5', '2da9d7e0-9524-4287-a91e-2434863428ce', '8a7c1f65-65df-4ebe-bc63-1f9d5e098902']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:56.548,Carry,True,2008/2009
,,,,,"[24.6, 51.4]",,,,,,,,,,,,0.976289,,,,,,,,,,,,,,b4ec9d36-e0a0-4dd4-a078-50f16ddacb9a,1220,,"[23.1, 49.4]",69251,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,77,Valencia,207,"['1de30e56-5b17-46e0-9bc6-15a2c3fba52c', '53524c84-5a53-441b-a42b-5ee4d5244789', '9c58f60b-41b6-4802-9e58-b14cef907ec6']",59,,,,,,,,,,,,,,,,,,,Valencia,207,00:32:59.364,Carry,True,2008/2009
,,,,,"[20.7, 65.2]",,,,,,,,,,,,1.029002,,,,,,,,,,,,,,fe493f87-0dd5-49e7-9e7a-d2e79e626f05,1225,,"[20.7, 61.7]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,77,Valencia,207,"['26ea4e22-2771-418e-a888-9689fe579311', '3cc65a9f-9843-4ee4-9d22-5440df444faa', 'ea03f6d9-736d-4b27-9cc3-4c8747339b5f']",1,,,,,,,,,,,,,,,,,,,Valencia,207,00:33:01.468,Carry,True,2008/2009
,,,,,"[36.6, 53.1]",,,,,,,,,,,,0.110231005,,,,,,,,,,,,,,a06049b5-8a0e-4984-b84b-145c33d19189,1230,,"[36.6, 53.1]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Baraja Vegas,20129.0,Right Center Midfield,78,Valencia,207,"['347a8b4f-b7a7-48f1-900e-9e50d51ff05c', 'f37e0631-be9b-4b2c-974d-0f8959523993']",12,,,,,,,,,,,,,,,,,,,Valencia,207,00:33:12.925,Carry,,2008/2009
,,,,,"[45.0, 30.4]",,,,,,,,,,,,0.082569,,,,,,,,,,,,,,dcc1dc94-07b4-42fd-a63b-99d900ed24ef,1233,,"[45.0, 30.6]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,78,Valencia,207,"['9b990a6d-a8d4-4587-8225-a83996dcbef1', 'a0d40ac9-53f7-40ec-9e28-3eff9e35c23d']",15,,,,,,,,,,,,,,,,,,,Valencia,207,00:33:15.111,Carry,,2008/2009
,,,,,"[34.9, 23.9]",,,,,,,,,,,,1.001374,,,,,,,,,,,,,,882c530f-1177-42dd-8074-03af68210481,1236,,"[34.9, 21.4]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Back,78,Valencia,207,"['9f18a2a0-3909-4b89-bf79-aa8adee1ef81', 'a201af6c-c24e-4ea3-867e-26654c069d92', 'ad029492-69ae-4a4e-b636-ebfb9484e20b']",16,,,,,,,,,,,,,,,,,,,Valencia,207,00:33:16.385,Carry,True,2008/2009
,,,,,"[45.1, 42.7]",,,,,,,,,,,,1.065973,,,,,,,,,,,,,,d51682af-e092-444a-8d30-7418a6c83d36,1240,,"[43.8, 40.0]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Baraja Vegas,20129.0,Right Center Midfield,78,Valencia,207,"['52642ffc-546f-4d61-bab2-e7da5d087868', '7fae3c47-7884-4d2c-bf82-cedffd79ad0e', 'c41187da-b257-469d-a72d-bbadb0f89e99']",18,,,,,,,,,,,,,,,,,,,Valencia,207,00:33:18.524,Carry,True,2008/2009
,,,,,"[36.8, 48.3]",,,,,,,,,,,,0.551328,,,,,,,,,,,,,,8011660c-f631-4413-9ed2-d73678f6d1e1,1244,,"[36.8, 48.3]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Marchena López,20127.0,Left Center Midfield,78,Valencia,207,"['1c983c25-9fd9-4d77-a616-bbfb71d13983', '4ba30047-8fc2-47e9-9e05-4af7f08b97a6']",20,,,,,,,,,,,,,,,,,,,Valencia,207,00:33:20.637,Carry,,2008/2009
,,,,,"[52.0, 51.2]",,,,,,,,,,,,2.663308,,,,,,,,,,,,,,72797f79-49ce-4f94-9289-b8a7355d6176,1248,,"[54.4, 51.2]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Baraja Vegas,20129.0,Right Center Midfield,78,Valencia,207,"['4d2662a2-e4e3-42f4-96e0-21a0074ce65f', 'b3d8cb77-ebcc-43c9-a331-6fef12da24c4', 'eae63402-5a5e-43ed-a709-12ed9174b648']",22,,,,,,,,,,,,,,,,,,,Valencia,207,00:33:22.798,Carry,True,2008/2009
,,,,,"[10.4, 63.9]",,,,,,,,,,,,0.575975,,,,,,,,,,,,,,01bbf671-32cc-4f1a-8e23-0c308e4f204d,1252,,"[5.5, 60.3]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,78,Valencia,207,"['a5ff57c5-b99a-4867-b054-cdd33e3d7412', 'dcbb83be-f500-4fc3-b2fb-c881ac3ab4c7', 'dce25f74-5386-404e-abef-6a656c411af2']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.276,Carry,True,2008/2009
,,,,,"[15.4, 77.6]",,,,,,,,,,,,2.938725,,,,,,,,,,,,,,f272ee43-247c-4d49-bd84-148a5487ba8e,1255,,"[10.4, 63.9]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,78,Valencia,207,"['180f2552-3c00-4271-80e6-f3ca6ab0ab77', '42b4fdbc-0884-4989-a310-efce81606d59', 'a5ff57c5-b99a-4867-b054-cdd33e3d7412', 'dcbb83be-f500-4fc3-b2fb-c881ac3ab4c7']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.852,Carry,True,2008/2009
