bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.310252,,,,,,,,,,,,,93dec3b9-b3e3-4b41-a15e-a6e22dfda7a7,135,,"[56.4, 3.3]",70286,1,,,,2.5489657,,Left Foot,,,"[36.5, 16.7]",,Ground Pass,,23.99104,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,3,Barcelona,217,['f284f0e5-e250-4726-8814-b08e42699279'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.275,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.037334,,,,,,,,,,,,,7b52565e-4972-4477-9aca-c9d00ee8380d,138,,"[34.8, 28.3]",70286,1,,,,1.2806697,,Right Foot,,,"[45.1, 62.8]",,Ground Pass,,36.004723,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,3,Barcelona,217,['7e2fcf68-d04d-482e-80b0-b9e8968ac087'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.637,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.127619,,,,,,,,,,,,,c3e85c85-66fd-42ee-a8bf-8a1935f4a1d8,142,,"[68.2, 67.0]",70286,2,,,,1.1571071,,Right Foot,,,"[71.8, 75.2]",,Ground Pass,,8.955445,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,3,Barcelona,217,"['62daba11-8f24-4d89-b147-3bbd17ef4a3b', '8d20b20c-d385-4b03-8e1f-48b8b5220ca7']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.045,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.40653,,,,,,,,,,,,,d4328514-1c6d-4229-b3fe-5c0ae57b2e8a,145,,"[71.3, 75.2]",70286,2,,,,-2.0280063,,Right Foot,,,"[62.1, 56.5]",,Ground Pass,,20.840586,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,['7dfdd811-b9f1-4668-a6e6-aa2c3d1268ae'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.253,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.251539,,,,,,,,,,,,,1392bb20-672d-4fd7-802e-28b51cd71ff6,148,,"[56.2, 56.5]",70286,2,,,,-1.1041458,,Right Foot,,,"[62.9, 43.2]",,Ground Pass,,14.89228,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,3,Barcelona,217,['98e4b01e-8a6d-4867-b7a9-84bfbdb8a5af'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.872,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.904007,,,,,,,,,,,,,c582dcfd-46b9-43e3-82df-0512f904b9fa,151,,"[62.9, 43.2]",70286,2,,,,1.2519612,,Right Foot,,,"[66.3, 53.5]",,Ground Pass,,10.846659,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,3,Barcelona,217,['9e75ba1a-07b0-4d53-b91c-4e7baaa86d5c'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.164,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.2257,,,,,,,,,,,,,e4acb392-9482-47db-acbe-ddba9b4f1bf7,155,,"[65.7, 51.4]",70286,2,,,,-1.6804864,,Left Foot,,,"[63.2, 28.7]",,Ground Pass,,22.83725,,,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,3,Barcelona,217,"['bb407283-6043-4644-bcbd-6aff7032af99', 'e4abea98-3821-4128-9b7f-d7f2994925e9', 'f79efb25-62a0-49b0-8c06-e219b387faa2']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.978,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.7549,,,,,,,,,,,,,504230af-9cfe-4519-bbee-d79c234d697e,161,,"[71.9, 47.7]",70286,2,,,,-2.067219,,Right Foot,,,"[65.4, 35.7]",,Ground Pass,,13.647344,,,,,Alberto Facundo Costa,26728.0,,,,,,,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,3,Barcelona,217,"['e87b040b-c566-4790-ac14-c8c30f4e2130', 'e9f27d83-7a11-42cf-a462-ced7439132fb']",18,,,,,,,,,,,,,,,,,,Valencia,207,00:02:18.058,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,3.1574,,,,,,,,,,,,,06d1171a-09e0-4f81-b557-c82e486ebb7b,164,,"[65.4, 35.7]",70286,2,,,,1.1026645,,Left Foot,,,"[87.9, 80.2]",,Low Pass,,49.86482,,,Out,,João Pedro da Silva Pereira,20138.0,,,True,,,,1,Regular Play,Alberto Facundo Costa,26728.0,Right Center Midfield,3,Barcelona,217,['a8b35dce-184b-4998-86ce-fb4ee9ea51ef'],18,,,,,,,,,,,,,,,,,,Valencia,207,00:02:18.853,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.009131,,,,,,,,,,,,,1082911d-a6fb-4bb8-9443-0995900410c2,166,,"[36.3, 1.0]",70286,2,,,,0.16514868,,,,,"[50.1, 3.3]",,Low Pass,,13.990354,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,4,Barcelona,217,['aa6f819b-5aa6-49d7-a379-47f5c79329ee'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.809,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.734174,,,,,,,,,,,,,e6634e43-357e-40de-ae41-2aa4e84b7522,169,,"[50.1, 3.3]",70286,2,,,,1.3088701,,Right Foot,,,"[56.4, 26.8]",,High Pass,,24.329817,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,4,Barcelona,217,['8ec2aae8-872f-45d6-9e53-ce300ad7d4d0'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.858,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,3.771287,,,,,,,,,,,,,18b5b568-aad3-4660-a2f0-fb568fd627dd,176,,"[57.6, 38.6]",70286,2,,,,-0.8254873,,Left Foot,,,"[92.3, 1.0]",,High Pass,,51.16493,,,Out,,José Andrés Guardado Hernández,5563.0,,,,,,,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,4,Barcelona,217,"['2685f748-2f41-4016-ba22-2b808783727d', '34f1b4fe-2b4b-4c4e-b156-0c8f9ca07c93']",49,,,,,,,,,,,,,,,,,,Valencia,207,00:02:49.008,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.648484,,,,,,,,,,,,,f39f081f-703a-47f1-b900-115bdd85d415,178,,"[27.4, 80.0]",70286,3,,,,-0.26299474,,,,,"[43.0, 75.8]",,High Pass,,16.155495,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,"['1c7c1061-fb0d-4f5d-b8ab-06d5c36a8eab', '8acc1049-1085-42b2-a2e2-c4700b093d00']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.942,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.235511,,,,,,,,,,,,,8acc1049-1085-42b2-a2e2-c4700b093d00,180,,"[78.0, 5.2]",70286,3,,,,0.93971694,,Head,,,"[83.7, 13.0]",,Low Pass,,9.660746,,,Incomplete,,Jonas Gonçalves Oliveira,17083.0,,,,,,Recovery,1,From Throw In,Aly Cissokho,27146.0,Left Back,5,Barcelona,217,"['0fe661e8-13a1-4ce1-be0f-0e3f9562ea95', 'd318db39-f189-45cc-bc22-61bc45b43d19', 'f39f081f-703a-47f1-b900-115bdd85d415']",8,,,,,,,,,,,,,,,,,,Valencia,207,00:03:08.591,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.914991,,,,,,,,,,,,,0b4a27ae-8d4c-4597-9091-80f338c834a9,185,,"[30.6, 65.9]",70286,3,,,,-0.5585993,,Right Foot,,,"[38.6, 60.9]",,Ground Pass,,9.433981,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,5,Barcelona,217,"['072522ef-49e3-4619-9677-078cd20becf8', '278026dc-245e-4740-801e-fdc0847f78a4']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:11.962,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.150397,,,,,,,,,,,,,8bda2e08-1c91-4d2a-a3ce-a4525a50ccb8,188,,"[37.3, 66.8]",70286,3,,,,-3.0656521,,Right Foot,,,"[28.1, 66.1]",,Ground Pass,,9.226592,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['cf4d093a-bc6e-4133-918c-dbfbd52971b6'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.960,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.379951,,,,,,,,,,,,,5c52ecaa-fe71-4e3f-a818-b310d682100f,191,,"[28.1, 66.1]",70286,3,,,,-1.3585535,,Right Foot,,,"[40.9, 6.7]",,High Pass,,60.763477,,,,,Adriano Correia Claro,22102.0,,,True,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['602b0c06-d9fd-415d-befe-ab39e0170278'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.863,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.501544,,,,,,,,,,,,,361abee3-f054-4216-acf3-5bc1500d3981,194,,"[55.4, 7.9]",70286,3,,,,-0.19083111,,Right Foot,,,"[64.2, 6.2]",,Ground Pass,,8.962701,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,5,Barcelona,217,['2b6ae4ec-dfb2-4345-8d12-e3f6bcb7c865'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.177,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.73243,,,,,,,,,,,,,94db6690-5c0f-4c6b-b989-ddf3a24a6df8,197,,"[63.6, 4.8]",70286,3,,,,1.5111656,,Right Foot,,,"[64.0, 11.5]",,Ground Pass,,6.71193,,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Barcelona,217,['7d98c58c-2666-4958-914d-49bbb6ae0175'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.954,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.457302,,,,,,,,,,,,,1acb02dd-4623-47a7-b11b-76a0a81198e2,200,,"[64.0, 11.5]",70286,3,,,,-2.8771043,,Right Foot,,,"[59.2, 10.2]",,Ground Pass,,4.9729266,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,5,Barcelona,217,['8c797256-ea53-4478-8c94-e79a0fb40223'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.767,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.689851,,,,,,,,,,,,,2ae8848f-94ed-4b7f-829e-32515a74ed81,203,,"[55.2, 17.6]",70286,3,,,,1.8173326,,Right Foot,,,"[47.6, 47.8]",,Ground Pass,,31.141611,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,5,Barcelona,217,['636c5514-2aeb-439a-8ff0-70c3a315b973'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.428,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.705426,,,,,,,,,,,,,212223b1-f01b-413c-97e1-7e79b86d5a2c,206,,"[56.8, 53.3]",70286,3,,,,0.28567278,,Right Foot,,,"[71.1, 57.5]",,Ground Pass,,14.904026,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,5,Barcelona,217,['c0a13def-c3cc-46b0-bfe9-5f51ab05b7c1'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.101,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.406683,,,,,,,,,,,,,8e516368-9e94-45b9-9c12-3d5b0c8f7c10,209,,"[71.1, 57.5]",70286,3,,,,1.5579765,,Left Foot,,,"[71.3, 73.1]",,Ground Pass,,15.601282,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,5,Barcelona,217,['9c146f5c-29d3-4d40-b714-2858086d1601'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.887,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.87795,,,,,,,,,,,,,a5e24f2a-3bcf-47f3-aafa-c7404c8a9255,213,,"[70.7, 74.3]",70286,3,,,,-2.386954,,Right Foot,,,"[64.0, 68.0]",,High Pass,,9.196738,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,"['74415ed3-dd52-4561-81aa-b212cf57c0b4', 'f3864231-24f0-4191-81a3-d08d279a318a']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.334,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.661397,,,,,,,,,,,,,d3a45418-8946-4d3f-8aec-5404b9171f17,217,,"[63.6, 75.2]",70286,3,,,,-0.68405163,,Right Foot,,,"[70.1, 69.9]",,Ground Pass,,8.386894,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,"['258a7290-add8-43fa-9fa5-9ec37e527f54', '9cb4bc47-6a02-4b8d-bbad-cbf0ae9fa4d2']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.987,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.588399,,,,,,,,,,,,,7670217b-c271-42fa-8ef5-00cdd3a2f4ba,220,,"[70.1, 70.3]",70286,3,,,,-2.1672199,,Right Foot,,,"[62.7, 59.4]",,Ground Pass,,13.174597,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,5,Barcelona,217,['a1fb6adb-bcf4-4072-b350-028abfd80510'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.688,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.871299,,,,,,,,,,,,,520013b9-b177-4d6f-a3db-1cd4f30af4a8,224,,"[63.8, 55.6]",70286,3,,,,-2.282797,,Left Foot,,,"[57.5, 48.3]",,Ground Pass,,9.642613,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,"['6c1fb94d-ffbf-4c03-bcec-cf661c4440a7', 'b474fa5f-b5fe-41db-b11c-e71799c12a08']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.263,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,2.434856,,,,,,,,,,,,,c68969cd-81fc-412e-a0f8-b57546fca6df,227,,"[64.8, 42.6]",70286,3,,,,-0.9891957,,Right Foot,,,"[88.6, 6.4]",,Low Pass,,43.32297,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,['56115ea4-ae93-4b39-aacc-adcb4cc6f7c9'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.070,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.337311,,,,,,,,,,,,,20ef21db-32bb-4065-b710-985479428e2d,230,,"[85.2, 6.7]",70286,3,,,,3.009041,,Right Foot,,,"[77.7, 7.7]",,Ground Pass,,7.566373,,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,5,Barcelona,217,['ae40ba6e-d8d6-4f7c-8e72-07541da5196a'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.060,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.083361,,,,,,,,,,,,,d1c6f02e-22b4-4b84-b386-c4d000ab1e46,233,,"[77.0, 16.5]",70286,3,,,,1.5002067,,Right Foot,,,"[77.7, 26.4]",,Ground Pass,,9.924717,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,5,Barcelona,217,['ae9dfc8f-df0f-4f79-87bd-e2fb136dbd0b'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.298,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.743613,,,,,,,,,,,,,685c8773-5a50-478e-b06f-a89c4f83f565,237,,"[76.4, 26.6]",70286,3,,,,-0.82822907,,Right Foot,,,"[83.1, 19.3]",,Ground Pass,,9.908582,,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,5,Barcelona,217,"['43e7dfcf-57d6-43f7-8206-ae627e564e88', '936da833-232f-44e9-ba2a-189fc5da5119']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.421,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.7794,,,,,,,,,,,,,ef3b3b92-feaa-40f6-bf1b-397a0f76888c,243,,"[31.2, 55.2]",70286,3,,,,-0.06712589,,Right Foot,,,"[43.1, 54.4]",,Low Pass,,11.926861,,,,,Jonas Gonçalves Oliveira,17083.0,,,,,,Recovery,1,Regular Play,Alberto Facundo Costa,26728.0,Right Center Midfield,6,Valencia,207,['cf318aea-0c34-4320-9924-b0acfb010d39'],53,,,,,,,,,,,,,,,,,,Valencia,207,00:03:53.957,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.9078,,,,,,,,,,,,,193f62dc-6783-4207-aa55-ae20b345e90d,249,,"[44.4, 53.7]",70286,4,,,,-1.4321566,,Right Foot,,,"[49.2, 19.3]",,High Pass,,34.73327,,,,,Víctor Ruíz Torre,6752.0,,,,,,Free Kick,1,From Free Kick,Adil Rami,3253.0,Right Center Back,7,Valencia,207,['5c9dc403-7528-4908-9152-1f908e7a5634'],19,,,,,,,,,,,,,,,,,,Valencia,207,00:04:19.228,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.1449,,,,,,,,,,,,,5d4f04ec-07f0-4df9-8970-d487e0066062,252,,"[51.1, 19.1]",70286,4,,,,1.9922155,,Left Foot,,,"[36.8, 51.0]",,Ground Pass,,34.958546,,,,,Adil Rami,3253.0,,,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,7,Valencia,207,['2531f955-af6e-4ab2-b421-40bf7806c0a2'],23,,,,,,,,,,,,,,,,,,Valencia,207,00:04:23.351,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.6703,,,,,,,,,,,,,1fcc1292-500d-4938-a54c-cdf5b36a066e,255,,"[35.4, 47.4]",70286,4,,,,-1.4644035,,Right Foot,,,"[38.7, 16.5]",,Ground Pass,,31.075714,,,,,Víctor Ruíz Torre,6752.0,,,,,,,1,From Free Kick,Adil Rami,3253.0,Right Center Back,7,Valencia,207,['006ad3b0-612a-4bfa-a450-50fe8f092cf5'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:04:26.605,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.1579,,,,,,,,,,,,,a3b59fbb-fde7-4ca1-bec1-557ced3603ba,258,,"[40.0, 11.1]",70286,4,,,,0.391484,,Left Foot,,,"[57.2, 18.2]",,Ground Pass,,18.607794,,,,,José Andrés Guardado Hernández,5563.0,,,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,7,Valencia,207,['fba55620-48d7-4932-8d78-853cccad99c9'],29,,,,,,,,,,,,,,,,,,Valencia,207,00:04:29.624,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.836132,,,,,,,,,,,,,173e6592-7fb0-4267-aa3a-02771f7c203a,266,,"[69.5, 75.8]",70286,4,,,,-1.63025,,Right Foot,,,"[69.0, 67.4]",,Ground Pass,,8.414867,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,8,Barcelona,217,"['6dbd211c-4aa4-4a63-9cd3-7c4d751e1329', 'c3908671-b9d2-4c04-96fc-3f0311223fd0']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.792,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.91833,,,,,,,,,,,,,2b796db0-36f4-4c0f-920e-23bc932498c0,269,,"[69.2, 67.4]",70286,4,,,,-1.844086,,Right Foot,,,"[65.5, 54.2]",,Ground Pass,,13.708756,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['32499d0e-15d8-458e-9e4d-937178f0689d'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.047,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.720338,,,,,,,,,,,,,dd37c096-632b-4ff5-8f6b-e7971f78a5b6,272,,"[76.2, 32.5]",70286,4,,,,-1.8235738,,Right Foot,,,"[69.2, 5.4]",,Ground Pass,,27.989462,,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,8,Barcelona,217,['8980fb10-a7f0-4f1d-838d-37e4054de903'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.164,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.401115,,,,,,,,,,,,,15d57054-aa7c-41e2-a51b-c7c08503010a,275,,"[71.3, 13.0]",70286,4,,,,2.5722795,,Left Foot,,,"[63.8, 17.8]",,Ground Pass,,8.904493,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,8,Barcelona,217,['a80d74cc-08b5-40ea-8093-c7b450eeed09'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.464,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.45363,,,,,,,,,,,,,4df41cb1-0f0d-492a-9b43-cb6c431736c0,278,,"[63.8, 17.8]",70286,4,,,,-0.77854896,,Right Foot,,,"[78.5, 3.3]",,Ground Pass,,20.648003,,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,8,Barcelona,217,['8c4f1d08-8d4f-4f60-86ef-a1572feca5e4'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.914,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.910435,,,,,,,,,,,,,1f220664-3536-4bb0-8ece-5de1e4ab5e63,281,,"[78.5, 3.3]",70286,4,,,,1.8425885,,Right Foot,,,"[75.1, 15.5]",,Ground Pass,,12.664912,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,8,Barcelona,217,['3c86312c-248e-40a4-b2d8-7741e4d1ff69'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.608,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.26384,,,,,,,,,,,,,d990baf5-0f6b-458a-9d70-64f84077a04a,284,,"[75.1, 15.9]",70286,4,,,,1.7657146,,Right Foot,,,"[70.5, 39.2]",,Ground Pass,,23.749737,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,['5bb572e9-eb5a-40e1-8b2c-d6d434ea6a32'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.457,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.855588,,,,,,,,,,,,,204d429a-a266-4116-8d3a-de64bbc88feb,287,,"[69.5, 43.0]",70286,4,,,,0.7228233,,Right Foot,,,"[90.7, 61.7]",,Ground Pass,,28.268887,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['fdc30a3f-92c0-4299-9684-54f03ae800a9'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.951,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.02461,,,,,,,,,,,,,0f041127-e33d-43f8-8f23-e0013273b898,290,,"[90.7, 61.7]",70286,4,,,,1.1659045,,No Touch,,,"[95.5, 72.9]",,Ground Pass,,12.185237,,True,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,8,Barcelona,217,['219f98b5-7b7a-453d-9878-d313ebe5770e'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.886,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.469091,,,,,,,,,,,,,88a530ab-18af-4510-bfc9-4c5f3c0fa910,293,,"[102.2, 67.4]",70286,4,,,,-1.8037755,,Right Foot,,,"[98.0, 49.7]",,Ground Pass,,18.19148,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['42cb3ad2-aa99-4794-96ff-dea7381817f8'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.662,Pass,,2012/2013
