bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.8934,,,,,,,,,,,,,ec240a88-0d43-4060-b23d-1452b4ab4850,125,,"[97.6, 20.5]",69268,1,,,,,2.24714,,Right Foot,,,,"[91.5, 28.1]",,Ground Pass,,9.745255,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,"['8595adc7-87ea-4fb9-a6aa-634be1ddec4d', 'ad0200b7-d3bf-46eb-adbf-76f0e02492a4', 'd4c682e2-c1e8-478e-bc0a-ab650b25f110']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.395,Pass,True,2011/2012
,,,,,,,,,,,,,,,2.2061,,,,,,,,,,,,,fa60cd3f-0fc1-4224-be42-32f8005e889f,129,,"[25.1, 52.7]",69268,1,,,,,-2.5874753,,Left Foot,,,,"[7.0, 41.5]",,Ground Pass,,21.284971,,,,Diego López Rodríguez,6768.0,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Midfield,7,Villarreal,222,['25a604db-d70b-4b41-84a9-e463b1a669e3'],59,,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:59.997,Pass,,2011/2012
,,,,,,,,,,,,,,,3.9281,,,,,,,,,,,,,0a94e7dd-2fef-4ba8-a9ff-5dddc487ce13,132,,"[8.1, 42.6]",69268,2,,,,,0.28923318,,Right Foot,,,,"[65.9, 59.8]",,High Pass,,60.304893,,Incomplete,,Giuseppe Rossi,7141.0,,,,,,,1,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,7,Villarreal,222,"['20487f63-f334-4c31-afbd-55cdf3145f44', 'd13188dd-527b-4a71-aa38-413c9a395143', 'ee302416-2750-4143-a4c2-e0f3fc7b4819']",2,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:02.203,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.0007,,,,,,,,,,,,,21b44563-c1dc-4477-a27f-538e97bc46c9,138,,"[43.8, 55.8]",69268,2,,,,,0.35985526,,Left Foot,,,,"[53.9, 59.6]",,Ground Pass,,10.7912,,,,Nilmar Honorato da Silva,26698.0,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,7,Villarreal,222,"['5a44fa58-1d58-476d-9a4b-8088827f1397', '7f2e6d74-07b4-4dff-be0c-1abe02df300b']",8,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:08.959,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.105164,,,,,,,,,,,,,8a48660e-0d7b-4387-8467-9cfeabd76e96,141,,"[50.3, 60.5]",69268,2,,,,,-2.6711884,,Right Foot,,,,"[44.4, 57.5]",,Ground Pass,,6.618912,,,,Bruno Soriano Llido,22819.0,,,,,,,1,Regular Play,Nilmar Honorato da Silva,26698.0,Left Center Forward,7,Villarreal,222,['3999a4df-8085-4516-9993-0f0cfb196f8f'],11,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:11.512,Pass,,2011/2012
,,,,,,,,,,,,,,,1.335675,,,,,,,,,,,,,3b99041e-6a80-459b-a3c7-f7170cf98c4e,144,,"[46.1, 58.6]",69268,2,,,,,1.7438724,,Left Foot,,,,"[43.6, 72.9]",,Ground Pass,,14.516887,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,7,Villarreal,222,['21c6e487-c42e-4d01-a4a3-33d4e2cb0d82'],12,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:12.663,Pass,,2011/2012
,,,,,,,,,,,,,,,0.6166,,,,,,,,,,,,,2f6603d4-50d3-4b94-948d-26c4291224c2,148,,"[35.6, 74.3]",69268,2,,,,,-0.9055069,,Left Foot,,,,"[40.7, 67.8]",,Ground Pass,,8.261961,,Incomplete,,,,,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Right Back,7,Villarreal,222,['1c05de27-6cd0-4319-8730-27c5477c7385'],15,,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:15.148,Pass,,2011/2012
,,,,,,,,,,True,,,,,0.882553,,,,,,,,,,,,,1c05de27-6cd0-4319-8730-27c5477c7385,149,,"[80.3, 13.2]",69268,2,,,,,0.7207402,,Right Foot,,,,"[87.7, 19.7]",,Ground Pass,,9.849365,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Interception,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing Back,8,Barcelona,217,"['2f6603d4-50d3-4b94-948d-26c4291224c2', 'ca239227-e4b8-4b26-b6fe-9e9d94195c8d']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.764,Pass,,2011/2012
,,,,,,,,,,,,,,,1.047103,,,,,,,,,,,,,db285b1a-f4da-435b-a600-44b77c928b8e,152,,"[84.7, 17.4]",69268,2,,,,,-1.7883505,,Right Foot,,,,"[82.6, 7.9]",,Ground Pass,,9.729337,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,8,Barcelona,217,['fc023974-1183-42ef-9839-2fd66adb9c6e'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.687,Pass,,2011/2012
,,,,,,,,,,,,,,,1.150181,,,,,,,,,,,,,2445fcd3-5c15-48de-9722-3cf22882fee7,166,,"[86.4, 25.4]",69268,2,,,,,-1.076855,,Left Foot,,,,"[91.3, 16.3]",,Ground Pass,,10.335376,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,8,Barcelona,217,"['0fb7bfea-88d6-4104-bcc2-cb1c60823b55', '39a33fe7-f1e4-40a7-b8b7-4ded89d6ded1']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.192,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.876875,,,,,,,,,,,,,aee49654-6bcf-41a4-b2fd-c083e2dfef0d,169,,"[89.4, 14.4]",69268,2,,,,,2.4329665,,Right Foot,,,,"[81.0, 21.6]",,Ground Pass,,11.063454,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,8,Barcelona,217,['5498830c-f6c4-48d0-88c4-95c05a369f82'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.416,Pass,,2011/2012
,,,,,,,,,,,,,,,1.042137,,,,,,,,,,,,,a8396f0a-965e-4b80-9f92-83d6466fee69,172,,"[84.3, 21.8]",69268,2,,,,,-0.70631814,,Right Foot,,,,"[98.6, 9.6]",,Ground Pass,,18.797073,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,8,Barcelona,217,['64c74341-1b3e-41b0-9139-6d52faebc48a'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:28.469,Pass,,2011/2012
,,,,,,,,,,,,,,,0.9987,,,,,,,,,,,,,c0bffc73-8971-4253-ae2b-bd03a3701f86,175,,"[112.5, 10.9]",69268,2,,,,,1.5323538,,Left Foot,True,,,"[113.5, 36.9]",,Ground Pass,,26.019224,,Incomplete,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,8,Barcelona,217,['2a3d126f-db00-44d5-933d-a31b47907356'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.390,Pass,,2011/2012
,,,,,,,,,,,,,,,1.7358,,,,,,,,,,,,,73f9c646-b488-466a-8a82-8fbe86b28ba8,177,,"[108.5, 1.0]",69268,2,,,,,1.9141484,,,,,,"[101.6, 20.3]",,High Pass,,20.496342,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Throw-in,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['1dacedfa-eb58-4013-bbac-6a5e5c9e7da9'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.698,Pass,,2011/2012
,,,,,,,,,,,,,,,1.315101,,,,,,,,,,,,,b605ea8f-12d6-491a-9d4c-1d95ea466306,179,,"[101.6, 20.3]",69268,2,,,,,-1.7049071,,Right Foot,,,,"[99.9, 7.7]",,Low Pass,,12.714166,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,['543e045d-e87e-4a50-ad48-aa89bbc72a9f'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.434,Pass,,2011/2012
,,,,,,,,,,,,,,,0.703891,,,,,,,,,,,,,c387cb0c-22b1-4798-9607-c5ff055dd68a,182,,"[96.7, 6.7]",69268,2,,,,,2.4877827,,Right Foot,,,,"[89.0, 12.6]",,Ground Pass,,9.700516,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['150bd044-bdf1-45c3-a147-ee7d01fa3c6d'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.789,Pass,,2011/2012
,,,,,,,,,,,,,,,0.831675,,,,,,,,,,,,,62a2b585-3030-4780-b8f2-eeb3338a77c1,186,,"[88.7, 15.9]",69268,2,,,,,-0.8455664,,Right Foot,,,,"[96.5, 7.1]",,Ground Pass,,11.759252,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing Back,9,Barcelona,217,"['29bbd938-3cf1-4daf-a73a-04c2ec2df8c4', 'f4ae70d8-c34f-4975-9887-348517967fde']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.377,Pass,True,2011/2012
,,,,,,,,,,,,,,,1.142601,,,,,,,,,,,,,77bf6595-f283-4c01-b753-ac7899c5b9f3,189,,"[95.7, 6.5]",69268,2,,,,,-3.070285,,Right Foot,,,,"[80.3, 5.4]",,Ground Pass,,15.439236,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['c86e1e9f-5b81-4331-b97c-aa689bd18eac'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.248,Pass,,2011/2012
,,,,,,,,,,,,,,,1.520863,,,,,,,,,,,,,8944c027-f4a3-48ab-b3d7-37a59d4b7db2,192,,"[70.2, 20.8]",69268,2,,,,,2.9936433,,Left Foot,,,,"[49.4, 23.9]",,Ground Pass,,21.029741,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,9,Barcelona,217,['8ed06924-b169-43c9-affd-73cd96fe3c65'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.813,Pass,,2011/2012
,,,,,,,,,,,,,,,1.528344,,,,,,,,,,,,,e6ff22e6-d3d9-4871-b734-2b7d74f1a6ff,196,,"[62.9, 25.8]",69268,2,,,,,-0.730104,,Right Foot,,,,"[77.2, 13.0]",,Ground Pass,,19.191925,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Back,9,Barcelona,217,"['1c480b0f-1cbb-41ab-90df-df2844ffcd35', 'd2fe4477-7331-4a3c-99b7-2fceb2e93c60']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.808,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.985278,,,,,,,,,,,,,0a5a9f12-ff52-4e90-bec7-11f47236f6f8,199,,"[77.0, 23.3]",69268,3,,,,,2.6590793,,Right Foot,,,,"[70.7, 26.6]",,Ground Pass,,7.111962,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing Back,9,Barcelona,217,['0474b880-c3d0-4c01-bf24-2b948f1ad1b2'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.630,Pass,,2011/2012
,,,,,,,,,,,,,,,1.0501,,,,,,,,,,,,,0dd0dced-b220-4503-80d1-6b4849f8c0f8,203,,"[74.0, 21.0]",69268,3,,,,,-0.53704494,,Right Foot,,,,"[87.1, 13.2]",,Ground Pass,,15.246311,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,['0b17d091-b24f-4c68-b5e3-35227163a052'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.095,Pass,,2011/2012
,,,,,,,,,,,,,,,1.412517,,,,,,,,,,,,,226953e4-bae8-4c5e-aa9e-d6d29b394e46,206,,"[88.3, 13.0]",69268,3,,,,,1.9209199,,Right Foot,,,,"[81.8, 30.8]",,Ground Pass,,18.94967,,Incomplete,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Barcelona,217,['a214fdbb-d57e-4191-9f9c-c8f2d350398d'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.185,Pass,,2011/2012
,,,,,,,,,,,,,,,1.2996,,,,,,,,,,,,,a5f5d82e-f557-422d-b50e-4f88b74d3c77,209,,"[39.0, 50.6]",69268,3,,,,,0.47007838,,Left Foot,,,,"[51.4, 56.9]",,High Pass,,13.90863,,,,Borja Valero Iglesias,6997.0,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,9,Barcelona,217,['a39aec46-ecc4-47ae-87d8-85c3e83c0370'],7,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:07.505,Pass,,2011/2012
,,,,,,,,,,,,,,,5.0488,,,,,,,,,,,,,9562054b-3a0d-43db-98cd-fbee6b5443e2,215,,"[49.9, 56.5]",69268,3,,,,,0.24160485,,Right Foot,,,,"[119.7, 73.7]",,High Pass,,71.88797,,Out,,Nilmar Honorato da Silva,26698.0,,,,,,Free Kick,1,From Free Kick,Borja Valero Iglesias,6997.0,Right Midfield,10,Villarreal,222,['9da94a21-7bc9-4892-91fc-2125f77a9163'],18,,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:18.618,Pass,,2011/2012
,,,,,,,,,,,,,,,3.3614,,,,,,,,,,,,,c1dba38c-5539-477c-bc76-f74ac0383bed,217,,"[7.0, 45.0]",69268,3,,,,,0.5902896,,Right Foot,,,,"[47.3, 72.0]",,High Pass,,48.50866,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,11,Barcelona,217,['1ace9d9e-ef93-43f2-8f64-68255b1a3332'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.146,Pass,,2011/2012
,,,,,,,,,,,,,,,0.875509,,,,,,,,,,,,,837c1776-8d80-4294-a421-86e310ab2e34,219,,"[48.6, 70.1]",69268,3,,,,,-2.0100586,,Head,,,,"[40.8, 53.5]",,High Pass,,18.341211,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Goal Kick,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,11,Barcelona,217,['771e742f-a894-4b88-83cc-ee8491a86526'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.547,Pass,,2011/2012
,,,,,,,,,,,,,,,1.028494,,,,,,,,,,,,,cc6e4906-5c24-43c6-8821-63c50069ea6e,222,,"[45.0, 55.2]",69268,3,,,,,-1.0882831,,Left Foot,,,,"[50.5, 44.7]",,Low Pass,,11.85327,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['2ec756ed-2890-4f3e-ab42-fd810aaccce9'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.824,Pass,,2011/2012
,,,,,,,,,,,,,,,1.342695,,,,,,,,,,,,,fdec1499-81a1-4436-b934-badb733adc2d,226,,"[49.9, 40.7]",69268,3,,,,,-1.3629965,,Right Foot,,,,"[53.4, 24.1]",,Ground Pass,,16.964964,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,11,Barcelona,217,"['83d24a2a-8cec-4f54-8224-069fc0cd971c', 'f3efe926-528e-415d-9e3c-8b754ceae4b4']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.974,Pass,True,2011/2012
,,,,,,,,,,,,,,,3.803057,,,,,,,,,,,,,c97b4737-fc6d-42dd-b263-9529a49647b4,229,,"[54.1, 27.7]",69268,3,,,,,0.8049524,,Right Foot,,,,"[91.7, 66.8]",,High Pass,,54.24546,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Wing Back,11,Barcelona,217,"['7867c286-a40f-428b-8239-4dafd514e40a', 'b3b2f892-bafb-45b2-a159-15a8ecfb2706']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.048,Pass,,2011/2012
,,,,,,,,,,,,,,,0.864802,,,,,,,,,,,,,b4fae962-53b3-4772-acf0-8f7532ead775,232,,"[108.9, 80.0]",69268,4,,,,,-2.37506,,,,,,"[103.5, 74.8]",,Low Pass,,7.496666,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,12,Barcelona,217,['37fb2ca2-3aed-44b3-b05f-03b964fc6914'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.002,Pass,,2011/2012
,,,,,,,,,,,,,,,0.770893,,,,,,,,,,,,,f5124251-6abe-4fe9-aa35-bd88e23fc90e,235,,"[103.5, 74.8]",69268,4,,,,,1.04473,,Left Foot,,,,"[105.3, 77.9]",,Low Pass,,3.5846896,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,12,Barcelona,217,['30987834-0b3d-4b83-acf0-d2fbb27bbdee'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.934,Pass,,2011/2012
,,,,,,,,,,,,,,,0.4966,,,,,,,,,,,,,e47568d7-eb67-428e-9a8f-e2a621df37a9,238,,"[105.6, 78.1]",69268,4,,,,,-1.9922155,,Right Foot,,,,"[104.3, 75.2]",,Ground Pass,,3.1780498,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,12,Barcelona,217,"['306b5405-cc30-448a-84ac-300797ae7b8e', 'ccc19c5f-134a-4d82-97a6-18800c022b86']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.057,Pass,,2011/2012
,,,,,,,,,,,,,,,1.311298,,,,,,,,,,,,,b236e5c5-a2fe-4741-aa20-ad3de223d0ae,246,,"[17.5, 3.7]",69268,4,,,,,0.55265665,,Left Foot,,,,"[34.2, 14.0]",,Ground Pass,,19.620907,,,,Borja Valero Iglesias,6997.0,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,13,Villarreal,222,['9f1d8997-ebfc-4c09-9032-d779afc3a6bb'],17,,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:17.637,Pass,,2011/2012
,,,,,,,,,,,,,,,0.305402,,,,,,,,,,,,,ba345b31-54d5-442b-a636-dec8c748b87c,249,,"[34.6, 14.2]",69268,4,,,,,2.896614,,Right Foot,,,,"[26.2, 16.3]",,Ground Pass,,8.658522,,,,Carlos Marchena López,20127.0,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Midfield,13,Villarreal,222,"['3bb497fd-8c9b-4a29-8991-e2aeaf49d622', 'f15e6dba-0c3f-4337-87d0-9d0210b39f20']",18,,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:18.948,Pass,True,2011/2012
,,,,,,,,,,,,,,,2.421362,,,,,,,,,,,,,715a8803-c4d8-4166-be23-ae198767631e,251,,"[27.2, 16.1]",69268,4,,,,,-0.7312343,,Right Foot,,,,"[44.7, 0.4]",,Low Pass,,23.510424,,Out,,Rubén Gracia Calmache,25921.0,,,,,,,1,Regular Play,Carlos Marchena López,20127.0,Left Defensive Midfield,13,Villarreal,222,['3e0fa084-2cee-4b8d-9a1e-730b7d12d910'],19,,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:19.254,Pass,,2011/2012
,,,,,,,,,,,,,,,0.825984,,,,,,,,,,,,,6abf5450-046a-41e5-82ae-acd313d11fe8,253,,"[72.6, 80.0]",69268,4,,,,,-1.7873466,,,,,,"[71.5, 75.0]",,Low Pass,,5.1195703,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,Throw-in,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,14,Barcelona,217,['5e90d717-cb78-4691-a2f3-ef25bd21524d'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.834,Pass,,2011/2012
,,,,,,,,,,,,,,,0.76376,,,,,,,,,,,,,63c6f8ae-5b19-4e89-95db-ba10e565a961,257,,"[68.6, 74.1]",69268,4,,,,,2.3561945,,Right Foot,,,,"[63.9, 78.8]",,Low Pass,,6.646804,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,14,Barcelona,217,"['ca88f2ac-7404-45b5-9d39-bce9e32de98a', 'f3802c8e-2012-4784-a24d-cfde5b477ffd']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.700,Pass,True,2011/2012
,,,,,,,,,,,,,,,2.404122,,,,,,,,,,,,,3ba8a2c6-58b5-4825-881e-c61500465235,260,,"[54.3, 78.3]",69268,4,,,,,-2.5000947,,Left Foot,,,,"[22.3, 54.4]",,Low Pass,,39.94008,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,14,Barcelona,217,['936b5feb-bde0-4ea3-b108-711a12f47bd4'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.961,Pass,,2011/2012
,,,,,,,,,,,,,,,1.626306,,,,,,,,,,,,,a54425a7-10f5-4738-aa58-07fb1a1d7db4,263,,"[23.6, 51.4]",69268,4,,,,,-1.3604704,,Right Foot,,,,"[29.3, 24.7]",,Ground Pass,,27.30165,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,['c105e51e-0822-4bfa-827b-124a0f59e01d'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.676,Pass,,2011/2012
,,,,,,,,,,,,,,,1.621148,,,,,,,,,,,,,68dc90ed-6758-4ab2-8f0c-e22f90c50e7f,266,,"[33.5, 23.5]",69268,4,,,,,-0.58248794,,Left Foot,,,,"[58.7, 6.9]",,Ground Pass,,30.17615,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,14,Barcelona,217,['a81d34c5-fd7d-433e-9183-f5a8d8621c47'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.474,Pass,,2011/2012
,,,,,,,,,,,,,,,1.852124,,,,,,,,,,,,,24d04258-acba-4195-ab88-2ee015149bf4,272,,"[60.6, 1.0]",69268,4,,,,,2.637563,,,,,,"[41.2, 11.7]",,Low Pass,,22.155134,,,,Sergio Busquets i Burgos,5203.0,,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,15,Barcelona,217,['b8ba0680-5ab6-426b-949c-3089dff178d4'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.262,Pass,,2011/2012
,,,,,,,,,,,,,,,3.692004,,,,,,,,,,,,,dcfb3296-2ea4-4bed-a5dc-7e260895f92f,275,,"[41.5, 23.3]",69268,5,,,,,1.5152978,,Right Foot,,,,"[43.8, 64.7]",,Ground Pass,,41.46384,,,,Javier Alejandro Mascherano,5506.0,,,True,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Back,15,Barcelona,217,['ba1ff3e0-73b2-4e00-a78f-1c52e9c493ea'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.032,Pass,,2011/2012
,,,,,,,,,,,,,,,1.101106,,,,,,,,,,,,,95dea889-cfb5-4f9f-bc3a-f582629355ff,279,,"[54.7, 62.4]",69268,5,,,,,1.3061827,,Right Foot,,,True,"[58.9, 77.9]",,Low Pass,,16.058954,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,15,Barcelona,217,"['e2ffad9e-773f-4696-a501-0bbe1eb8248d', 'f606dd01-8861-4555-a9b9-6ca6abb881fb']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.415,Pass,True,2011/2012
,,,,,,,,,,,,,,,0.90603,,,,,,,,,,,,,16b84693-577b-4fdc-867e-fda1fc05b79f,283,,"[64.4, 75.2]",69268,5,,,,,-2.3561945,,Right Foot,,,,"[58.1, 68.9]",,Ground Pass,,8.909546,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,15,Barcelona,217,['cf16bce7-b139-4db1-9403-d68ccea3cbbb'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.863,Pass,,2011/2012
,,,,,,,,,,,,,,,0.686628,,,,,,,,,,,,,2e65f302-7d1c-4a21-8af8-c736239acf56,287,,"[78.2, 68.2]",69268,5,,,,,-1.703765,,Right Foot,,,,"[76.1, 52.5]",,Ground Pass,,15.839823,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,15,Barcelona,217,['17246edb-c57f-4c64-bea2-56ceac5d3aa6'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.634,Pass,,2011/2012
