50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,3.3887,,,,,,,,,,,,3ce30322-11eb-4c5c-a952-a8f17b916345,123,,"[24.2, 53.1]",69187,2,,,,,-0.2216246,,Left Foot,,,"[77.9, 41.0]",High Pass,,55.046345,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Ricardo López Felipe,25912.0,Goalkeeper,7,Osasuna,422,['f9987b6d-457a-4466-ab2b-a4e113387499'],45,,,,,,,,,,,,,,,,,Osasuna,422,00:02:45.636,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0149,,,,,,,,,,,,f9987b6d-457a-4466-ab2b-a4e113387499,124,,"[43.1, 40.0]",69187,2,,,,,0.17670886,,Other,,,"[48.7, 41.0]",Low Pass,,5.6885853,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,8,Barcelona,217,"['29efa6d3-8c49-41a0-a106-c98c2030e3a8', '3ce30322-11eb-4c5c-a952-a8f17b916345']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.025,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.1869,,,,,,,,,,,,98bfcf32-037d-4d9b-8321-ac40f711996c,133,,"[45.1, 50.1]",69187,2,,,,,1.2988224,,Right Foot,,,"[52.1, 75.2]",Ground Pass,,26.057821,,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,8,Barcelona,217,['e6d7665a-432a-4340-8841-9e65dc6db9f3'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.372,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.6273,,,,,,,,,,,,37d7ff36-ac30-457d-8d50-1ac4168262e9,136,,"[57.4, 67.5]",69187,2,,,,,-1.2646425,,Right Foot,,,"[62.9, 50.1]",Ground Pass,,18.248562,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,8,Barcelona,217,['5f7b947c-36a3-4776-a8f1-5d02e8d9f860'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.677,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.0149,,,,,,,,,,,,4b1f6197-bab1-4cc5-8198-d9b6faf61c94,139,,"[63.2, 47.7]",69187,2,,,,,-1.5546687,,Right Foot,,,"[63.8, 10.5]",Low Pass,,37.204838,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,8,Barcelona,217,['99eb2dfd-4dd1-4a06-afed-aceba346e810'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.958,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.353687,,,,,,,,,,,,92ba9477-eb05-4bbf-9f8b-f3f596d899a2,142,,"[64.2, 10.9]",69187,3,,,,,-0.46845526,,Left Foot,,,"[80.8, 2.5]",Ground Pass,,18.604301,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,['15cd20c7-8db3-40d0-afbb-593bda176e0e'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.764,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.6076,,,,,,,,,,,,ca1786c4-2775-4679-8e4d-43d64dc17985,146,,"[87.2, 13.9]",69187,3,,,,,-0.41670227,,Left Foot,,,"[111.6, 3.1]",Ground Pass,,26.683329,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,8,Barcelona,217,['4af848a0-a6d6-4a92-874c-2f5ba03f3c30'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.195,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.331483,,,,,,,,,,,,515a8646-243f-468c-b73d-e6ffb93d3950,150,,"[106.6, 4.3]",69187,3,,,,,2.3861256,,Right Foot,,,"[89.4, 20.5]",Low Pass,,23.627949,Incomplete,,Thierry Henry,15516.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,8,Barcelona,217,"['031f6ea1-3285-4e4e-a0d4-94674e37ee2d', '91291467-e50a-4891-947d-23a8f624664c', 'bf9f024f-686a-40c3-bf10-2f77006ecf32']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.663,Pass,True,2007/2008
,,,,,,,,,,,,,,,,0.677,,,,,,,,,,,,befa0cca-922d-4eb4-9439-d8b0ff3dbc2d,155,,"[51.0, 58.7]",69187,3,,,,,1.4885083,,Left Foot,,,"[51.8, 68.4]",Ground Pass,,9.732934,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Center Attacking Midfield,8,Barcelona,217,"['5473c54d-d79e-4f62-9cb8-457080cd3a6e', '7824c125-7738-44d2-b6fc-7a672f551b04']",19,,,,,,,,,,,,,,,,,Osasuna,422,00:03:19.656,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.4911,,,,,,,,,,,,f5c35487-9554-4f48-9de1-c5ca70956a53,161,,"[62.0, 15.8]",69187,3,,,,,2.218008,,Left Foot,,,"[55.5, 24.4]",Ground Pass,,10.780074,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,8,Barcelona,217,['75db73fb-12b8-4fef-9586-63a09af22cf5'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.722,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.1422,,,,,,,,,,,,60ab9639-3958-431c-97ce-34c531549234,164,,"[54.7, 24.5]",69187,3,,,,,1.4029005,,Right Foot,,,"[56.7, 36.3]",Ground Pass,,11.968291,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,8,Barcelona,217,['32be330d-42e7-4ee1-8329-23ee66943e8e'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.411,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0478,,,,,,,,,,,,b21e863e-4cfe-42a5-8d16-590aaa8f5923,167,,"[56.9, 37.7]",69187,3,,,,,0.35239232,,Right Foot,,,"[72.4, 43.4]",Ground Pass,,16.514841,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,8,Barcelona,217,['9d123816-c128-43ef-86a3-2a7286fbd8cb'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.237,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.7687,,,,,,,,,,,,0efb654e-2ef5-46a8-8d0b-a87dd3931995,172,,"[70.7, 44.8]",69187,3,,,,,-2.3688521,,Left Foot,,,"[66.7, 40.9]",Ground Pass,,5.5865912,,,Anderson Luís de Souza,19757.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,"['98072890-1810-4904-8bbe-13517cebae78', 'b3882107-05e8-4915-8ce7-025426a3d25c']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.388,Pass,True,2007/2008
,,,,,,,,,,,,,,,,5.3733,,,,,,,,,,,,b93a0ab6-4425-411a-8920-b0b869709c26,175,,"[66.7, 40.9]",69187,3,,,,,0.2562915,,Right Foot,,,"[114.4, 53.4]",High Pass,,49.310646,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,8,Barcelona,217,"['548377b0-dbf6-4f9b-86ca-2fae0572762d', 'cd796fc1-982a-411a-adfd-489bc001275a']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.197,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.2929,,,,,,,,,,,,9ee02cdf-5932-4d35-a4d0-b2cc3992c9fc,179,,"[21.7, 24.9]",69187,3,,,,,0.25538293,,Left Foot,,,"[82.6, 40.8]",High Pass,,62.941402,,,Carlos Alberto Vela Garrido,5560.0,,,,,,1,Regular Play,Ricardo López Felipe,25912.0,Goalkeeper,9,Osasuna,422,['cfe74619-237e-4782-9665-a4fd71832181'],51,,,,,,,,,,,,,,,,,Osasuna,422,00:03:51.963,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.081342,,,,,,,,,,,,bedc6569-13f5-4316-a4e5-2a84e57d3583,182,,"[82.6, 40.8]",69187,3,,,,True,-1.0223635,,,,,"[103.8, 6.1]",High Pass,,40.66362,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Left Wing,9,Osasuna,422,"['25d5ef71-5bfd-44c9-8366-fd324ec03482', '9dd9ccf0-f8f0-42a6-b29c-5f0b69a6425c']",55,,,,,,,,,,,,,,,,,Osasuna,422,00:03:55.296,Pass,True,2007/2008
,,,,,,,,,,,,,,,,2.3093,,,,,,,,,,,,e98e076f-d68c-4767-99ed-ee7fb5cc7b4a,186,,"[108.4, 8.5]",69187,4,,,,,1.2745658,,Right Foot,True,,"[120.7, 48.8]",High Pass,,42.135258,Out,,Enrique Sola Clemente,26518.0,,True,,,,1,Regular Play,Jaroslav Plašil,3150.0,Center Attacking Midfield,9,Osasuna,422,['b65a00f1-6ebd-4603-9a94-a6ff17d5c532'],1,,,,,,,,,,,,,,,,,Osasuna,422,00:04:01.029,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.1831,,,,,,,,,,,,cb68f580-b0d4-45ce-b45d-6ba99d6302d6,188,,"[6.0, 44.0]",69187,4,,True,,,-1.1266901,,Right Foot,,,"[23.7, 6.8]",Ground Pass,,41.19624,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,10,Barcelona,217,['043137c6-fc5a-4283-8997-29ff021f6674'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.145,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.6626,,,,,,,,,,,,d64573df-f8cc-419f-9bc2-533cedd41c35,190,,"[23.7, 6.8]",69187,4,,,,,1.0586431,,Right Foot,,,"[35.0, 26.9]",Ground Pass,,23.05862,,,Anderson Luís de Souza,19757.0,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,10,Barcelona,217,['a34db5c8-5e0b-4e99-bb71-a8ecd19d63d7'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.401,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.3236,,,,,,,,,,,,fbe992ad-0c98-481f-a6ab-497b6b6ee523,193,,"[39.2, 19.4]",69187,4,,,,,-0.87605804,,Right Foot,,,"[52.7, 3.2]",Ground Pass,,21.087673,,,Thierry Henry,15516.0,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,10,Barcelona,217,['a52e882e-23b6-478e-9191-0ef35282af02'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.818,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.8955,,,,,,,,,,,,a9a36c93-e3de-4459-9547-07f6a3c5217a,197,,"[50.1, 6.1]",69187,4,,,,,-0.27742478,,Right Foot,,,"[65.2, 1.8]",Ground Pass,,15.700318,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Goal Kick,Thierry Henry,15516.0,Left Wing,10,Barcelona,217,['e9644d73-9c55-4d20-aba0-5be38a9cdac1'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.833,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0881,,,,,,,,,,,,b19b901f-e86b-4283-ae9d-d294c34d838d,201,,"[65.2, 2.7]",69187,4,,,,,0.66404617,,Left Foot,,,"[76.7, 11.7]",Ground Pass,,14.603082,,,Thierry Henry,15516.0,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,10,Barcelona,217,['883ca92b-b39a-4683-911a-7e293263533a'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.597,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.683,,,,,,,,,,,,13aa1dae-02eb-4a9c-a8b8-49dc1fb046ce,205,,"[42.3, 80.0]",69187,4,,,,,-0.24768136,,,,,"[59.7, 75.6]",High Pass,,17.947702,Incomplete,,,,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,11,Osasuna,422,['9afe03f8-2e32-47da-bd67-72297ef3908d'],44,,,,,,,,,,,,,,,,,Osasuna,422,00:04:44.335,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.9434,,,,,,,,,,,,9afe03f8-2e32-47da-bd67-72297ef3908d,207,,"[61.3, 5.4]",69187,4,,,,True,1.4418856,,,,,"[62.7, 16.2]",High Pass,,10.890363,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,12,Barcelona,217,"['13aa1dae-02eb-4a9c-a8b8-49dc1fb046ce', '96a4d38f-dc7b-41e6-aef0-fe3d5b7b425b', 'be929efd-48e9-48a4-86ba-8606a0c7589f']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.018,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.1368,,,,,,,,,,,,8507ae08-1153-4f01-bc59-61f5d7530cfc,212,,"[59.6, 17.6]",69187,4,,,,,-0.10727885,,Right Foot,,,"[72.6, 16.2]",Ground Pass,,13.075168,,,Anderson Luís de Souza,19757.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,"['3a84434d-a0e5-4800-b040-830cefb21ef3', '7f97cb33-39bd-4fbf-a545-1bd825696373', 'c33fddaa-8c55-4b68-83c6-34096a982e12']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.603,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.885,,,,,,,,,,,,db06fe5a-69ff-4ccc-bbf9-6c1696b57f6b,218,,"[78.8, 15.9]",69187,5,,,,,0.7473999,,Right Foot,,,"[110.2, 45.0]",High Pass,,42.810863,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,13,Barcelona,217,['637a9fc3-74d1-47f7-aa91-39268e460775'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.896,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.5602,,,,,,,,,,,,d0b45956-3f83-4f40-bd72-896f75627059,221,,"[109.9, 49.8]",69187,5,,,,,2.534605,,Left Foot,,,"[106.3, 52.3]",Ground Pass,,4.382921,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,13,Barcelona,217,['a3de2208-2364-4220-8c89-bb0ec69a3e07'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.295,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.9808,,,,,,,,,,,,2bc69536-dc8d-491b-beb8-2d00b24a12ed,226,,"[120.0, 80.0]",69187,5,,,,,-1.6039945,,Right Foot,,,"[119.1, 52.9]",High Pass,,27.11494,Out,True,,,,,Outswinging,,Corner,1,From Corner,Anderson Luís de Souza,19757.0,Left Center Midfield,14,Barcelona,217,,47,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.287,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.4568,,,,,,,,,,,,93289788-d99c-4c3e-bb21-dc6a300ac996,227,,"[7.0, 45.0]",69187,6,,,,,-0.13694014,,Left Foot,,,"[60.7, 37.6]",High Pass,,54.20747,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,,,Goal Kick,1,From Goal Kick,Ricardo López Felipe,25912.0,Goalkeeper,15,Osasuna,422,"['53c10a61-d306-45d2-ac9a-6b9e9030a1ee', '7ece3656-50cb-470c-85f0-a76541b0c549']",13,,,,,,,,,,,,,,,,,Osasuna,422,00:06:13.051,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.3686,,,,,,,,,,,,53c10a61-d306-45d2-ac9a-6b9e9030a1ee,230,,"[60.3, 43.4]",69187,6,,,,,-1.1191003,,Other,,,"[65.2, 33.3]",Low Pass,,11.225863,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,16,Barcelona,217,"['93289788-d99c-4c3e-bb21-dc6a300ac996', 'a719afbe-c220-4cb4-b7e2-d870f352a598', 'babbe9d5-bbf8-4ff1-ad97-e3e943ae8e46']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.507,Pass,True,2007/2008
,,,,,,,,,,,,,,,,2.8251,,,,,,,,,,,,a5a02f40-88bd-4dc4-84dd-c95f4e3ed9e8,233,,"[82.5, 41.3]",69187,6,,,,,0.5816535,,Left Foot,,,"[111.7, 60.5]",Ground Pass,,34.946815,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,16,Barcelona,217,"['213411b1-42f9-489d-9965-dd032d5bf7e5', '2b85607d-72c4-4177-8356-959a52c9915b']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.577,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.9487,,,,,,,,,,,,72cfe9be-bcd7-4fb3-9e38-0c8d029c38b6,236,,"[89.3, 80.0]",69187,6,,,,,-2.1057515,,,,,"[82.9, 69.2]",Low Pass,,12.553884,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,17,Barcelona,217,['78039e2a-e8a1-4a21-a155-cc9c180607ed'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.265,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.6048,,,,,,,,,,,,f17194f3-1b60-42ee-ab4b-a9b37e44be8d,239,,"[82.5, 68.3]",69187,6,,,,,-1.4145707,,Left Foot,,,"[91.1, 13.7]",Low Pass,,55.27314,,,Eric-Sylvain Bilal Abidal,20177.0,,True,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,['a8869778-c5c3-40d0-9ff2-9f91f28b0a78'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.584,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.9137,,,,,,,,,,,,3cf4b8c6-17cc-4afd-a151-692910201e0a,243,,"[91.2, 16.7]",69187,6,,,,,1.0646212,,Left Foot,,,"[96.3, 25.9]",Ground Pass,,10.519031,,,Thierry Henry,15516.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,17,Barcelona,217,['a6f38161-37a2-4ce6-823d-7220cecd0c08'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:06:35.618,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.8021,,,,,,,,,,,,b7655cc5-45af-4e0a-8c2a-8ce2b417e173,247,,"[80.4, 22.9]",69187,6,,,,,3.0498965,,Right Foot,,,"[71.7, 23.7]",Ground Pass,,8.736704,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,17,Barcelona,217,"['39daaac8-7061-4b7d-8c9d-f901198facf5', 'b6a4aa04-e934-4402-a08d-68e3cd628770']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.901,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.3809,,,,,,,,,,,,50798d1f-814b-4b54-8d2d-f62889ef8f06,251,,"[71.4, 25.9]",69187,6,,,,,1.4765879,,Right Foot,,,"[72.6, 38.6]",Ground Pass,,12.756567,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,17,Barcelona,217,['bc58f148-eb89-4ccb-a713-00c81c8572a3'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.770,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.4329,,,,,,,,,,,,8db2d85b-22c8-47b7-a34d-3a987771deac,254,,"[72.6, 38.6]",69187,6,,,,,0.3416155,,Right Foot,,,"[81.6, 41.8]",Ground Pass,,9.551963,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,17,Barcelona,217,['9bc73210-da1f-4420-943c-4bcb2f17e7ea'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.585,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.8187,,,,,,,,,,,,7a816565-f81a-4a5d-bda3-bb62bd25d48d,258,,"[80.8, 43.0]",69187,6,,,,,-0.018346565,,Right Foot,,,"[91.7, 42.8]",Low Pass,,10.9018345,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,17,Barcelona,217,['04b09099-5264-488b-acee-cd6229b80d02'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:06:45.057,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.5996,,,,,,,,,,,,abb5c5f3-446a-448f-80c3-a0ea3d9afa9d,261,,"[91.7, 42.8]",69187,6,,,,,-0.6287963,,Right Foot,,,"[101.6, 35.6]",Low Pass,,12.241323,,,Thierry Henry,15516.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,['36265cf4-c715-41f1-800b-c280e68ec6c2'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:06:45.977,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2179,,,,,,,,,,,,84b75ba0-13f3-4369-87a5-1c03fbffc2ae,264,,"[101.6, 35.6]",69187,6,,,,,-1.4464413,d4f669ff-474e-489f-b662-f187bc73f823,Right Foot,,,"[102.7, 26.8]",Low Pass,,8.868484,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,17,Barcelona,217,['3a82bfff-c487-4602-8c58-f0b65ef10d80'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.616,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.386,,,,,,,,,,,,a0f86588-e5c5-4b50-8b78-ae5b7762d842,268,,"[7.0, 45.0]",69187,7,,,,,0.053194363,,Left Foot,,,"[67.1, 48.2]",High Pass,,60.18513,,,Francisco Puñal Martínez,25874.0,,,,,Goal Kick,1,From Goal Kick,Ricardo López Felipe,25912.0,Goalkeeper,18,Osasuna,422,['222afa05-3980-4ec8-895e-f5475056dc09'],16,,,,,,,,,,,,,,,,,Osasuna,422,00:07:16.477,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.6294,,,,,,,,,,,,c28e4ac6-f16c-4aff-9008-d2283db2ef6f,270,,"[67.1, 48.2]",69187,7,,,,,-0.1882215,,Head,,,"[75.5, 46.6]",Low Pass,,8.5510235,Incomplete,,,,,,,,,1,From Goal Kick,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,18,Osasuna,422,['d5caeec3-21f1-48c1-b906-259e38d2453c'],19,,,,,,,,,,,,,,,,,Osasuna,422,00:07:19.903,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2343,,,,,,,,,,,,96408f30-67b9-4ab9-a5c2-adef363fce4b,272,,"[56.3, 53.7]",69187,7,,,,,0.08591241,,Head,,,"[77.2, 55.5]",Low Pass,,20.97737,Incomplete,,Juan Francisco Torres Belén,6375.0,,,,,Recovery,1,From Goal Kick,Miguel Flaño Bezunartea,24313.0,Right Center Back,18,Osasuna,422,"['1a847801-4d3d-46db-84b3-03ada1df3cd3', 'b83e48a9-2706-49bd-a36a-11ec191e64db']",21,,,,,,,,,,,,,,,,,Osasuna,422,00:07:21.666,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0035,,,,,,,,,,,,b83e48a9-2706-49bd-a36a-11ec191e64db,274,,"[43.8, 25.5]",69187,7,,,,,0.1746722,,Right Foot,,,"[69.3, 30.0]",Ground Pass,,25.894014,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,18,Osasuna,422,"['481272e6-8a77-49cb-9aa0-837ea8424b99', '765ea9c9-2bfe-4c8c-bf3e-2a7b2b45d74b', '96408f30-67b9-4ab9-a5c2-adef363fce4b']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.900,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.3276,,,,,,,,,,,,fb47fe5c-1198-43a4-b539-f3dcdaa81275,278,,"[67.6, 52.4]",69187,7,,,,,0.79885024,,Head,,,"[78.6, 63.7]",High Pass,,15.769908,Incomplete,,Juan Francisco Torres Belén,6375.0,,,,,Recovery,1,From Goal Kick,Francisco Javier García Fernández,6836.0,Left Defensive Midfield,18,Osasuna,422,"['ca94489a-cea9-4fdc-b2c5-2222869c8031', 'cb836ebd-7284-475e-a63d-4a225d166719']",29,,,,,,,,,,,,,,,,,Osasuna,422,00:07:29.806,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.358893,,,,,,,,,,,,7f99dfff-dcf7-4cd0-a8e2-e4a414b766e4,282,,"[45.2, 16.7]",69187,7,,,,,-0.006992893,,Left Foot,,,"[73.8, 16.5]",High Pass,,28.600698,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,18,Osasuna,422,"['83500b30-e66c-4e77-8934-48cfd221b9c3', '8e770d7e-236a-458b-b822-155152117a6c']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:07:31.880,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.969934,,,,,,,,,,,,45613160-c79c-46f5-ad92-1097e04ab573,287,,"[44.4, 64.8]",69187,7,,,,,-1.8574947,,Right Foot,,,"[37.0, 39.7]",Ground Pass,,26.16811,,,César Cruchaga Lasa,25867.0,,,,,,1,From Goal Kick,Miguel Flaño Bezunartea,24313.0,Right Center Back,18,Osasuna,422,['60906a65-1eee-4d06-93aa-866d3b0adc45'],37,,,,,,,,,,,,,,,,,Osasuna,422,00:07:37.581,Pass,,2007/2008
