50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,2.222,,,,,,,,,,,,,a55eed00-7ef1-46ec-bb2a-630bef664c96,115,,"[73.4, 39.8]",266525,2,,,,-0.6020697,fc8c89e5-a2bf-41aa-b5f8-dbc909da53ba,Left Foot,,,"[92.9, 26.4]",,Ground Pass,,23.660305,,,,Rodrigo Moreno Machado,5718.0,True,,,,,1,From Free Kick,Francisco Alcácer García,6402.0,Center Forward,8,Valencia,207,['490ae141-ed8e-4948-a04e-724ead042e24'],53,,,,,,,,,,,,,,,,,,Valencia,207,00:02:53.510,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.8927,,,,,,,,,,,,,cbb064af-c7de-4d83-8990-e5664df0299c,121,,"[6.0, 44.0]",266525,3,True,,,-1.5352242,,Right Foot,,,"[7.0, 15.9]",,Ground Pass,,28.117788,,,,Jérémy Mathieu,10609.0,,,,,Goal Kick,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,9,Barcelona,217,['b4fb6933-ae92-42b9-b5e7-41481693b512'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.841,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.9086,,,,,,,,,,,,,4176765b-c075-4c19-836c-9106e74dc501,123,,"[7.0, 15.9]",266525,3,True,,,1.6856729,,Right Foot,,,"[4.6, 36.7]",,Ground Pass,,20.938004,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,From Goal Kick,Jérémy Mathieu,10609.0,Left Center Back,9,Barcelona,217,['489c50d9-bb15-47bd-8bb7-84f7bff7a444'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.534,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.132309,,,,,,,,,,,,,e8073a30-23f2-4fda-8ef3-9319e80a4b9e,125,,"[4.7, 36.4]",266525,3,,,,1.5753212,,Left Foot,,,"[4.6, 58.5]",,Ground Pass,,22.100225,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,9,Barcelona,217,['7b9fb3b3-8d18-42c8-becc-ba1bc6f9e9ab'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.613,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.031514,,,,,,,,,,,,,d0285e95-eb0e-4121-b440-b08a282fbd59,129,,"[4.4, 59.7]",266525,3,,,,0.8329813,,Right Foot,,,"[21.4, 78.4]",,Ground Pass,,25.272316,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,"['212df618-1795-4080-8857-2519437517b5', '643e5795-ec22-424d-9b9c-69270c559fc9']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.878,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.104268,,,,,,,,,,,,,af3f98ef-4d45-4c45-8464-082e875cb7ae,133,,"[20.6, 76.8]",266525,3,,,,-2.6364942,,Right Foot,,,"[3.6, 67.4]",,Ground Pass,,19.425756,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['19306c9d-13a9-4cef-8265-cfebd1f1c26d', 'd2486170-1f34-4657-a43f-fb8af60e0351']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.724,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,3.5567,,,,,,,,,,,,,d7afbef4-b94c-4945-87c6-d21d90c0fab8,137,,"[4.6, 75.7]",266525,3,,,,-0.38724935,,Right Foot,,,"[55.6, 54.9]",,High Pass,,55.07849,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,"['3eee7c6f-42a6-4e69-a168-4e5ea33f0ebd', 'a36b90ff-8ce6-4952-a79f-d50494f2ba65', 'c3cfabd0-24a3-4b95-8808-20adcb83bd83']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.504,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,2.449,,,,,,,,,,,,,3eee7c6f-42a6-4e69-a168-4e5ea33f0ebd,139,,"[64.5, 25.2]",266525,3,,,,-1.6672701,,Head,,,"[63.3, 12.8]",,High Pass,,12.45793,,,,Nicolás Hernán Otamendi,3090.0,,,,,Recovery,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,10,Valencia,207,"['239822c3-98ba-40e3-bcaf-3a157ac5b312', 'd7afbef4-b94c-4945-87c6-d21d90c0fab8']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:03:39.061,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.9125,,,,,,,,,,,,,9d57f392-bb3f-45a7-b06b-6b5becd3c34e,143,,"[62.9, 12.2]",266525,3,,,,-0.7903242,,Right Foot,,,"[73.0, 2.0]",,High Pass,,14.354442,,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,10,Valencia,207,['eac54ecb-f1b3-4d1e-b8fc-ed79fbfbfece'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:03:42.417,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.041176,,,,,,,,,,,,,8d6624a2-ac0d-4e5e-8ca8-79341ff7e5bf,146,,"[43.4, 80.0]",266525,3,,,,-1.6790669,,,,,"[41.9, 66.2]",,Low Pass,,13.881283,,,,Javier Alejandro Mascherano,5506.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['50f05c11-78b2-4cfc-b02d-17fc24c4ffd9'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.743,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.459098,,,,,,,,,,,,,50393953-671f-460e-a620-b0abdf0f1737,150,,"[42.0, 66.8]",266525,3,,,,2.7157004,,Right Foot,,,"[21.5, 76.1]",,Ground Pass,,22.510887,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,11,Barcelona,217,"['72050fa6-e348-445e-b80d-798f045d064d', 'dbfcfc27-7bdc-42e0-b925-74d735365334']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.641,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,2.60064,,,,,,,,,,,,,2e8cb2d9-ebec-4766-8322-20971eb2edb4,153,,"[21.5, 76.1]",266525,3,,,,-2.2406619,,Right Foot,,,"[3.6, 53.5]",,Ground Pass,,28.830019,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['e35b6093-8ef9-464c-9c0f-7f95ef3feea6'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.900,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.765212,,,,,,,,,,,,,58b68835-ff6c-4aa5-ac1b-080a1c9e4c2c,156,,"[10.1, 47.8]",266525,3,,,,-1.4323156,,Right Foot,,,"[14.1, 19.1]",,Ground Pass,,28.977406,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,11,Barcelona,217,['d0388f50-f1ce-4c1f-80dd-0c3de1b08f69'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.603,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.99542,,,,,,,,,,,,,662a3fc3-24f5-440e-8ff9-16ad69efb15d,159,,"[17.4, 15.3]",266525,4,,,,1.8895884,,Left Foot,,,"[10.7, 35.6]",,Ground Pass,,21.37709,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,11,Barcelona,217,['44facc22-1c9e-4003-80fe-5df49acb49c8'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.759,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.747982,,,,,,,,,,,,,6a5b6d0f-32a8-4afb-a473-69d253a4cfcb,162,,"[11.2, 34.3]",266525,4,,,,0.6355857,,Right Foot,,,"[29.5, 47.8]",,Ground Pass,,22.740713,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,11,Barcelona,217,['9a4bdea4-afce-427a-bd6b-801847eff511'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.538,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.085126,,,,,,,,,,,,,45dec7ce-6c9e-406a-af7a-93eb2b81759e,166,,"[28.5, 47.8]",266525,4,,,,2.3807797,,Right Foot,,,"[16.0, 59.7]",,Ground Pass,,17.258621,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,11,Barcelona,217,['b347647b-9037-4f10-9a4c-1056c68da0b2'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.326,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.1761,,,,,,,,,,,,,ca572a49-9976-48e8-a24d-eea063969625,169,,"[26.3, 58.8]",266525,4,,,,0.14421993,,Right Foot,,,"[50.4, 62.3]",,Ground Pass,,24.352823,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['498f70b0-fe86-4145-9b78-343470e876b6'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.542,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.720744,,,,,,,,,,,,,273814f7-eca5-4759-a136-489bf50ce2b8,173,,"[51.1, 62.3]",266525,4,,,,1.736991,,Left Foot,,,"[48.5, 77.8]",,Ground Pass,,15.716552,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['d88fee23-cec0-456a-a77b-9b5b2669495f'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.838,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.675002,,,,,,,,,,,,,b3edf5f1-ce9c-4c22-bda6-d50db72ba9b0,176,,"[48.2, 77.6]",266525,4,,,,-1.815775,,Right Foot,,,"[45.3, 66.0]",,Ground Pass,,11.957006,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,"['2e6fabac-803d-46b8-a4e7-e7719ec89976', '54d31496-b3ac-41fe-9481-209158422e0e']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.368,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.8299,,,,,,,,,,,,,2e6fabac-803d-46b8-a4e7-e7719ec89976,178,,"[74.8, 14.1]",266525,4,,,,-2.094481,,Left Foot,,,"[70.7, 7.0]",,Ground Pass,,8.19878,,,,Rodrigo Moreno Machado,5718.0,,,,,Recovery,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,12,Valencia,207,"['295574bc-90ad-4fdf-a954-80a15c741f9c', 'b3edf5f1-ce9c-4c22-bda6-d50db72ba9b0']",16,,,,,,,,,,,,,,,,,,Valencia,207,00:04:16.043,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.117501,,,,,,,,,,,,,3f8bfa69-8bf2-420d-8357-9c9cd18485e5,181,,"[70.5, 6.4]",266525,4,,,,2.4272046,,Left Foot,,,"[57.7, 17.5]",,Ground Pass,,16.94255,,,,Sofiane Feghouli,18724.0,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Left Wing,12,Valencia,207,['5a3bfcc4-aae2-4c1c-b137-2ae1bd16861e'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:04:16.883,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.704625,,,,,,,,,,,,,c7570844-18f2-46c0-92de-f66eb85e517b,185,,"[58.0, 23.9]",266525,4,,,,2.634494,,Left Foot,,,"[34.6, 36.9]",,Ground Pass,,26.768639,,,,Shkodran Mustafi,3638.0,,,,,,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,12,Valencia,207,['4e4a1b6b-a460-4b89-8922-f478499118bf'],19,,,,,,,,,,,,,,,,,,Valencia,207,00:04:19.581,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.1368,,,,,,,,,,,,,85181613-5f0d-40a4-a870-eae069f848e9,189,,"[44.6, 64.4]",266525,4,,,,-0.010308913,,Right Foot,,,"[64.0, 64.2]",,Ground Pass,,19.401031,,,,Sofiane Feghouli,18724.0,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,12,Valencia,207,['896177f0-cd8e-48f9-b1d7-87a19aec3373'],25,,,,,,,,,,,,,,,,,,Valencia,207,00:04:25.304,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.841,,,,,,,,,,,,,d566c8c1-d3a1-47db-9352-cdf12634082d,195,,"[61.9, 57.3]",266525,4,,,,2.2142975,,Right Foot,,,"[57.4, 63.3]",,Ground Pass,,7.5,,,,Daniel Parejo Muñoz,6595.0,,,,,Free Kick,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,13,Valencia,207,['6568df4a-d8ec-4d6a-a3fe-84a4ecce4dde'],41,,,,,,,,,,,,,,,,,,Valencia,207,00:04:41.509,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.877,,,,,,,,,,,,,2792ac33-3d58-404b-828b-d435846e54fc,199,,"[69.1, 67.4]",266525,4,,,,0.49934673,,Right Foot,,,"[75.7, 71.0]",,Low Pass,,7.5179787,,,,Sofiane Feghouli,18724.0,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,13,Valencia,207,['faf3b3c6-f8f4-4b1e-99e2-ed2d29a143c4'],44,,,,,,,,,,,,,,,,,,Valencia,207,00:04:44.901,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.0682,,,,,,,,,,,,,553b67bc-e2a2-4d73-b1a2-c8d910e445c7,202,,"[69.1, 75.9]",266525,4,,,,-1.5029395,,Right Foot,,,"[70.5, 55.3]",,Ground Pass,,20.647518,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,13,Valencia,207,['35e0ed40-c38e-4628-8260-7b97e2829e13'],48,,,,,,,,,,,,,,,,,,Valencia,207,00:04:48.424,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.044958,,,,,,,,,,,,,5a75ad41-0264-4dcb-91b0-42e8be94cf03,205,,"[66.8, 49.7]",266525,4,,,,-1.2077256,,Left Foot,,,"[84.2, 3.9]",,High Pass,,48.993877,,,,Lucas Alfonso Orbán Alegre,27480.0,,True,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,13,Valencia,207,['803958c2-4fb5-4ca3-b516-889405f85cb2'],50,,,,,,,,,,,,,,,,,,Valencia,207,00:04:50.670,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.4483,,,,,,,,,,,,,8fc18db7-0f29-40e1-a48a-d131e15320b0,209,,"[85.9, 4.5]",266525,4,,,,2.1164513,,Left Foot,,,"[75.7, 21.3]",,Ground Pass,,19.654007,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,From Free Kick,Lucas Alfonso Orbán Alegre,27480.0,Left Back,13,Valencia,207,"['6929a86d-c442-4253-b922-18669bbb570c', 'd2e93582-4c4e-4fd4-b0f3-91436374c132']",54,,,,,,,,,,,,,,,,,,Valencia,207,00:04:54.916,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.1059,,,,,,,,,,,,,5da4e257-1af5-4fd5-8bed-fadb38d6d16a,212,,"[69.3, 19.8]",266525,4,,,,1.8553149,,Right Foot,,,"[66.2, 30.4]",,Ground Pass,,11.044003,,,,Javier Fuego Martínez,6751.0,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,13,Valencia,207,['7c4218e7-68b0-471c-84cd-ca8ce347157d'],56,,,,,,,,,,,,,,,,,,Valencia,207,00:04:56.998,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.4027,,,,,,,,,,,,,839e755a-37d5-429b-a62a-951be9b1d06d,215,,"[62.9, 37.8]",266525,5,,,,1.2195759,,Right Foot,,,"[67.7, 50.9]",,Ground Pass,,13.951702,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,13,Valencia,207,['b7bb27f5-4f7e-4895-8678-b5da1b2bfd44'],0,,,,,,,,,,,,,,,,,,Valencia,207,00:05:00.081,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.6603,,,,,,,,,,,,,230d6d0a-880f-41e1-809f-6daeb804f6cc,219,,"[62.5, 53.9]",266525,5,,,,-0.29670763,,Left Foot,,,"[78.2, 49.1]",,Low Pass,,16.417368,,,,Sofiane Feghouli,18724.0,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,13,Valencia,207,['6ae3e611-9cd3-4191-a7a3-0383717aa460'],4,,,,,,,,,,,,,,,,,,Valencia,207,00:05:04.390,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.3406,,,,,,,,,,,,,1cf67b92-4e9e-44dd-a81b-3d22ffb75f76,222,,"[77.8, 47.5]",266525,5,,,,-1.5707964,,Right Foot,,,"[77.8, 28.4]",,Ground Pass,,19.1,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,13,Valencia,207,['0be75e21-118d-488f-8bf0-9099dbf81ce0'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:05:06.523,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.1935,,,,,,,,,,,,,95d3aea9-efdc-40e9-8dfd-0ee3e18973fb,225,,"[77.1, 28.3]",266525,5,,,,-0.47862777,,Right Foot,,,"[98.3, 17.3]",,Ground Pass,,23.883886,,,,Rodrigo Moreno Machado,5718.0,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,13,Valencia,207,['c184268c-b836-4f44-b586-8a486c17a853'],8,,,,,,,,,,,,,,,,,,Valencia,207,00:05:08.438,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.5151,,,,,,,,,,,,,fb994d0c-d484-42b9-b052-bacef3d6f647,227,,"[98.3, 17.3]",266525,5,,,,-0.68994445,,No Touch,,,"[108.6, 8.8]",,Ground Pass,,13.3544,True,,,Lucas Alfonso Orbán Alegre,27480.0,,,,,,1,From Free Kick,Rodrigo Moreno Machado,5718.0,Left Wing,13,Valencia,207,['3146e075-6ad6-47a2-8c36-cd74df938bd3'],9,,,,,,,,,,,,,,,,,,Valencia,207,00:05:09.632,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.238,,,,,,,,,,,,,3dddfa2e-1502-457b-bbc2-f0702517f056,231,,"[113.2, 11.4]",266525,5,,,,1.9598404,,Left Foot,,,"[106.6, 27.5]",,Ground Pass,,17.400288,,,,Rodrigo Moreno Machado,5718.0,,,,,,1,From Free Kick,Lucas Alfonso Orbán Alegre,27480.0,Left Back,13,Valencia,207,"['bbcd97be-1798-40ed-9cbe-487aca41aca4', 'cf36811b-b95f-4dbe-bf7c-a198d960798f']",11,,,,,,,,,,,,,,,,,,Valencia,207,00:05:11.864,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,9ba833c6-1035-4dd0-a884-5f1a1fc95f7c,235,,"[105.8, 27.2]",266525,5,,,,2.9746225,38449065-d796-4830-aa8e-364579e5fcbb,Left Foot,,,"[96.9, 28.7]",,Ground Pass,,9.025519,,,,Daniel Parejo Muñoz,6595.0,True,,,,,1,From Free Kick,Rodrigo Moreno Machado,5718.0,Left Wing,13,Valencia,207,['27037614-0d91-4d15-b0a7-beefaae0139e'],13,,,,,,,,,,,,,,,,,,Valencia,207,00:05:13.880,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.3648,,,,,,,,,,,,,a4cdf339-0985-49b0-a849-628ad8e4b36d,241,,"[9.6, 37.0]",266525,5,,,,-0.49458006,,Right Foot,,,"[65.6, 6.8]",,High Pass,,63.62421,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,14,Barcelona,217,['262391a7-6093-48d6-924c-3fc6b87b87c4'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.127,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.284847,,,,,,,,,,,,,c123bc97-9ef6-46e3-acd2-70b3e9fe4e19,243,,"[51.8, 0.1]",266525,5,True,,,2.6674743,,,,,"[36.6, 7.9]",,Low Pass,,17.084496,,,,Neymar da Silva Santos Junior,4320.0,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,15,Barcelona,217,['c532e59a-bf8a-4e9d-96df-9a08cfafa634'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.748,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.50959,,,,,,,,,,,,,9a2054fb-62b8-4b37-8f2d-b232aa52755d,245,,"[39.1, 7.9]",266525,5,,,,1.6405519,,Right Foot,,,"[35.9, 53.7]",,High Pass,,45.911655,,,,Gerard Piqué Bernabéu,5213.0,,True,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,15,Barcelona,217,['c366ab2c-22d0-48d5-9a4e-0e7cda8d88c6'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.072,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.208602,,,,,,,,,,,,,aaa7e5d8-7a9f-427d-86a7-e24df183a1d9,249,,"[49.0, 55.5]",266525,5,,,,1.253161,,Right Foot,,,"[56.2, 77.4]",,Ground Pass,,23.0532,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['728cf977-588a-4852-9464-18839dbb037e'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.630,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.791256,,,,,,,,,,,,,bdd71339-6e68-4e18-b684-d74f404b5c7a,254,,"[54.2, 71.1]",266525,5,,,,-1.4044642,,Left Foot,,,"[56.5, 57.4]",,Ground Pass,,13.891725,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,['cb05be8e-e644-4704-8646-06c5052aa486'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.981,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.59566,,,,,,,,,,,,,c29cab18-a46f-49c6-981d-c01d6979a4cf,258,,"[57.9, 56.5]",266525,5,,,,-3.102397,,Right Foot,,,"[52.8, 56.3]",,Ground Pass,,5.10392,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,15,Barcelona,217,"['3b38646d-94af-450d-ac1d-91045a9375db', '7e314312-75ce-48c4-a3ab-29b298cdddef']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.853,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.577747,,,,,,,,,,,,,62331dc3-5bbf-4792-8d73-cde57e365349,261,,"[53.3, 54.3]",266525,6,,,,-1.2432319,,Left Foot,,,"[56.8, 44.0]",,Ground Pass,,10.878419,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,['bb7574da-99c4-4d2c-b28f-99263709366f'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.321,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.066752,,,,,,,,,,,,,a70191c2-8a87-445d-b106-d5cf65a36da1,265,,"[56.1, 42.9]",266525,6,,,,2.03754,,Left Foot,,,"[49.6, 55.8]",,Ground Pass,,14.445068,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,15,Barcelona,217,"['a75ced32-be20-4922-96d1-5bf6feacfe7e', 'c9732a23-85a3-48e9-b5d9-4f47764dac7b']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.979,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.428811,,,,,,,,,,,,,a1bb7196-fc10-4613-bbfa-22a1fcc59042,269,,"[50.8, 53.1]",266525,6,,,,-3.089466,,Right Foot,,,"[39.3, 52.5]",,Ground Pass,,11.515641,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,15,Barcelona,217,['a9fab157-9ab5-4c69-81e1-851fae70bb0b'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:05.819,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.701098,,,,,,,,,,,,,ac5f7887-998e-4641-b35c-df1b3d03d633,272,,"[39.9, 53.7]",266525,6,,,,-0.3131548,,Right Foot,,,"[50.4, 50.3]",,Ground Pass,,11.0367565,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['83527ed0-ec5a-42bb-be9f-609a01baae3d'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.421,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.025383,,,,,,,,,,,,,e9b70fdb-01a3-433c-818f-fcd753d8bf0a,275,,"[50.4, 49.4]",266525,6,,,,0.3894805,,Right Foot,,,"[63.8, 54.9]",,Ground Pass,,14.484819,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Midfield,15,Barcelona,217,['0f3358e0-0931-407b-b670-e96d00e97813'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.338,Pass,,2014/2015
