ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.159014,,,,,,,,,,,,,,6d1783d8-0999-459a-a469-54a8242131a5,125,,"[65.8, 52.8]",70309,2,,,,0.98539114,,Right Foot,,,,"[71.7, 61.7]",,Ground Pass,,10.678015,,,,Franco Zuculini,7701.0,,,,,,,1,From Goal Kick,Antonio Galdeano Benítez,26234.0,Left Defensive Midfield,5,Real Zaragoza,395,['22f5ae0f-cd11-42e5-8be3-ffc2c139b48f'],18,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:18.566,Pass,,2012/2013
,,,,,,,,,,,,,,1.835288,,,,,,,,,,,,,,1bb9d64b-582d-4901-ab48-49661c28db85,129,,"[69.9, 63.0]",70309,2,,,,0.88417476,,Right Foot,,,,"[79.9, 75.2]",,Ground Pass,,15.774663,,,,Carlos Reina Aranda,26522.0,,,,,,,1,From Goal Kick,Franco Zuculini,7701.0,Right Midfield,5,Real Zaragoza,395,"['ade2983c-f29f-43ae-81b8-ad9b085647c0', 'fef69cf4-3510-4d26-a7e6-5339f39d95dc']",19,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:19.990,Pass,True,2012/2013
,,,,,,,,,,,,,,0.70217,,,,,,,,,,,,,,9730904d-5fcb-438d-b58c-3f167feae988,132,,"[95.6, 73.1]",70309,2,,,,-2.1367638,,Left Foot,,,,"[90.2, 64.6]",,Ground Pass,,10.070253,,,,Franco Zuculini,7701.0,,,,,,,1,From Goal Kick,Carlos Reina Aranda,26522.0,Center Forward,5,Real Zaragoza,395,['04c7262d-942c-4757-a407-f2d61eb39c64'],25,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:25.708,Pass,,2012/2013
,,,,,,,,,,,,,,1.347537,,,,,,,,,,,,,,3f3692e9-deff-41b8-8a14-dca29b3a3a24,135,,"[95.2, 67.2]",70309,2,,,,1.4909663,,Right Foot,,,,"[96.0, 77.2]",,Ground Pass,,10.031949,,,,Raúl Goni Bayo,27199.0,,,,,,,1,From Goal Kick,Franco Zuculini,7701.0,Right Midfield,5,Real Zaragoza,395,['14be92a8-24d0-42c0-996d-532cc933a49f'],27,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:27.919,Pass,,2012/2013
,,,,,,,,,,,,,,0.6307,,,,,,,,,,,,,,021e2d53-3cb8-4639-85e7-a4a8e18d11aa,138,,"[96.0, 77.2]",70309,2,,,,-0.29684466,,Right Foot,,,,"[104.5, 74.6]",,Ground Pass,,8.888757,,Incomplete,,Franco Zuculini,7701.0,,,,,,,1,From Goal Kick,Raúl Goni Bayo,27199.0,Right Back,5,Real Zaragoza,395,"['3d0da98f-a561-48cc-b6e3-6bd47c975149', '48296d02-410e-4202-8c46-46558d4821d5']",29,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:29.719,Pass,,2012/2013
,,,,,,,,,,,,,,2.0765,,,,,,,,,,,,,,ac2fd6e5-2693-4816-bf79-bedde01fd0b6,141,,"[107.2, 80.0]",70309,2,,,,-1.6026038,,,,,,"[106.5, 58.0]",,High Pass,,22.011133,,,,Víctor Rodríguez Romero,15893.0,,,,,,Throw-in,1,From Throw In,Raúl Goni Bayo,27199.0,Right Back,6,Real Zaragoza,395,['f13ccad1-77a7-404d-ad74-533f494d0116'],40,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:40.071,Pass,,2012/2013
,,,,,,,,,,,,,,0.992,,,,,,,,,,,,,,af81e33c-376f-46d0-a8ac-f5bd2dab86fb,144,,"[15.4, 21.2]",70309,2,,,,-0.9310265,,Other,,,,"[18.6, 16.9]",,Low Pass,,5.3600373,,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,7,Barcelona,217,['9c730ac9-1d8d-46a9-a133-4ca2f73d1624'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.204,Pass,,2012/2013
,,,,,,,,,,,,,,1.123,,,,,,,,,,,,,,d0558f8b-646b-421b-8d81-3ac22cf675f4,152,,"[21.9, 16.4]",70309,2,,,,1.2818209,,Right Foot,,,,"[24.1, 23.8]",,Low Pass,,7.7201037,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,['1fd39aea-ca61-42b9-88f8-f11ef34a6711'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.209,Pass,,2012/2013
,,,,,,,,,,,,,,0.653071,,,,,,,,,,,,,,27248d40-9f76-44da-acd3-5deeaa599aef,159,,"[29.3, 29.9]",70309,2,,,,1.598567,,Right Foot,,,,"[29.1, 37.1]",,Ground Pass,,7.2027774,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,7,Barcelona,217,['13e63abd-e7bc-483d-8426-7227f9f2888e'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.504,Pass,,2012/2013
,,,,,,,,,,,,,,1.33714,,,,,,,,,,,,,,51c538c0-00a3-470c-9f2f-6a139bb84eec,164,,"[35.0, 29.7]",70309,2,,,,-0.7140907,,Right Foot,,,,"[39.5, 25.8]",,Ground Pass,,5.95483,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,"['0206ee1b-fb71-42f4-956e-afe5f4dc0a15', '28afbebb-dbeb-4f37-aa50-dba4f61f6114', '3d2a85bb-126a-4906-9f6e-74e965302fec']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.132,Pass,True,2012/2013
,,,,,,,,,,,,,,3.241768,,,,,,,,,,,,,,f7f59e20-bf67-4868-859d-0738038eaa63,168,,"[42.4, 21.9]",70309,2,,,,-1.186527,,Left Foot,,,,"[49.8, 3.6]",,Ground Pass,,19.739553,,,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,7,Barcelona,217,['275359cb-c28d-45ba-a164-d8a638674ac8'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.953,Pass,,2012/2013
,,,,,,,,,,,,,,2.39684,,,,,,,,,,,,,,b44697ae-32f8-40dd-bc2f-0b9a2f75842d,171,,"[48.5, 6.0]",70309,2,,,,2.1252995,,Right Foot,,,,"[37.6, 23.6]",,Ground Pass,,20.701933,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,7,Barcelona,217,['982c5c3e-be68-4cbd-8b50-c17d845b3ce8'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.601,Pass,,2012/2013
,,,,,,,,,,,,,,1.795283,,,,,,,,,,,,,,410ecffb-b746-4332-a9d4-278d06b5a04e,174,,"[35.8, 27.3]",70309,2,,,,1.3858591,,Right Foot,,,,"[41.3, 56.7]",,Ground Pass,,29.910032,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,7,Barcelona,217,['44cf41f9-eadb-427f-9dae-25f6cf8be838'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.735,Pass,,2012/2013
,,,,,,,,,,,,,,0.6957,,,,,,,,,,,,,,86fc046f-4497-4c71-9115-3a44be0d0a8d,178,,"[64.6, 59.8]",70309,3,,,,-1.0286069,,Right Foot,,,,"[69.6, 51.5]",,Ground Pass,,9.689685,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,"['26d303a3-7d21-4c69-bbb7-a32436bb81e7', 'c7b2d55d-2f49-4a61-821c-5012d9c98d02']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.699,Pass,True,2012/2013
,,,,,,,,,,,,,,1.0317,,,,,,,,,,,,,,560c919f-903f-4e74-a7c4-71288820ef1f,182,,"[70.7, 50.0]",70309,3,,,,-0.9944211,,Left Foot,,,,"[78.5, 38.0]",,Ground Pass,,14.312233,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,7,Barcelona,217,"['485541a2-b8e4-4acf-bafb-603453e3ab69', '61702bb0-df38-457c-8772-1bfe62a7f931']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.974,Pass,True,2012/2013
,,,,,,,,,,,,,,0.5239,,,,,,,,,,,,,,d6947665-674e-43d0-ba9c-f5035924c2b6,187,,"[77.0, 40.6]",70309,3,,,,-1.815775,,Right Foot,,,True,"[75.9, 36.2]",,Ground Pass,,4.535416,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,"['9e0bcf03-c668-499b-b71d-7d8857e7a0f9', 'd72363e7-2fc8-495c-84d9-de73f802ef08', 'e7b280c2-b158-439d-a7d2-999875d0b2f5']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.744,Pass,True,2012/2013
,,,,,,,,,,,,,,1.3218,,,,,,,,,,,,,,43981e4a-08c8-4a03-bc66-eb389f0af7ac,190,,"[35.5, 51.7]",70309,3,,,,-1.8749275,,Right Foot,,,,"[31.2, 38.0]",,Ground Pass,,14.35897,,,,Álvaro González Soberón,6762.0,,,,,,Recovery,1,Regular Play,Raúl Goni Bayo,27199.0,Right Back,8,Real Zaragoza,395,['8c0f8fb6-beda-49d3-a794-57e766759bb2'],7,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:07.858,Pass,,2012/2013
,,,,,,,,,,,,,,2.0818,,,,,,,,,,,,,,06ec9cec-d269-4a5a-be06-a2a63c06d6a1,193,,"[29.9, 36.0]",70309,3,,,,2.7602537,,Right Foot,,,,"[9.2, 44.3]",,Ground Pass,,22.302017,,,,Roberto Jiménez Gago,6571.0,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Left Center Back,8,Real Zaragoza,395,['7e3bff14-46f8-4731-b06d-ba36f7c100a6'],9,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:09.220,Pass,,2012/2013
,,,,,,,,,,,,,,4.8581,,,,,,,,,,,,,,d1cffbd5-06c0-4f7b-bbcd-5e34c2eacb09,196,,"[9.2, 44.3]",70309,3,,,,0.7065792,,Right Foot,,,,"[49.5, 78.7]",,High Pass,,52.985374,,Out,,Raúl Goni Bayo,27199.0,,,,,,,1,Regular Play,Roberto Jiménez Gago,6571.0,Goalkeeper,8,Real Zaragoza,395,['bd9993b3-3156-429b-aadd-7b64d53e4393'],11,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:03:11.341,Pass,,2012/2013
,,,,,,,,,,,,,,2.0036,,,,,,,,,,,,,,c944611a-b93e-46e9-a8bf-a28dcbd10b02,198,,"[70.5, 1.0]",70309,3,,,,2.1545527,,,,,,"[63.3, 11.9]",,High Pass,,13.063308,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['50017e7e-9e7b-4ae9-ab98-5a2c2175dda8'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.154,Pass,,2012/2013
,,,,,,,,,,,,,,0.640242,,,,,,,,,,,,,,cce5c21d-ba8d-4466-8e01-e2af8a770785,201,,"[63.3, 11.9]",70309,3,,,,-1.79482,,Right Foot,,,,"[61.5, 4.0]",,Ground Pass,,8.1024685,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,9,Barcelona,217,['7b378a07-3208-4dee-98c2-59713d44f7eb'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.360,Pass,,2012/2013
,,,,,,,,,,,,,,1.88214,,,,,,,,,,,,,,f17505b7-d599-467e-ab5a-8dd7d9c4e3dd,204,,"[56.1, 6.2]",70309,3,,,,2.6779451,,Left Foot,,,,"[41.3, 13.6]",,Ground Pass,,16.546904,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['efeca136-8921-4231-896f-ab12dede68b3'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.865,Pass,,2012/2013
,,,,,,,,,,,,,,2.197162,,,,,,,,,,,,,,538985e7-46f0-423a-86cc-c84436b2219f,207,,"[41.5, 18.8]",70309,3,,,,1.478105,,Right Foot,,,,"[44.8, 54.3]",,Ground Pass,,35.65305,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,9,Barcelona,217,['85565a7a-0186-4440-bea5-5ef94992bbc4'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.984,Pass,,2012/2013
,,,,,,,,,,,,,,1.233888,,,,,,,,,,,,,,803739c8-c00b-4425-ae5a-ee9668a60a42,210,,"[48.5, 57.6]",70309,3,,,,-1.0065281,,Right Foot,,,,"[53.5, 49.7]",,Ground Pass,,9.349332,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['5b2386a8-9040-41ba-9534-8a60789bca04'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.168,Pass,,2012/2013
,,,,,,,,,,,,,,3.0311,,,,,,,,,,,,,,f400d19f-14ad-420a-ad3d-e19fc5ed57db,213,,"[56.3, 44.3]",70309,3,,,,-0.6227109,,Right Foot,,,,"[98.5, 14.0]",,High Pass,,51.951225,,,,David Villa Sánchez,12737.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['aed79872-6f65-4a31-b40c-39feb4a4d91a'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.656,Pass,,2012/2013
,,,,,,,,,,,,,,2.9941,,,,,,,,,,,,,,160ea0cd-1d19-4c91-ab77-25ed8b39c957,217,,"[7.0, 45.0]",70309,4,,,,0.1836609,,Right Foot,,,,"[78.6, 58.3]",,High Pass,,72.82479,,,,Carlos Reina Aranda,26522.0,,,,,,Goal Kick,1,From Goal Kick,Roberto Jiménez Gago,6571.0,Goalkeeper,10,Real Zaragoza,395,['2c07df2d-1813-4c16-b51d-88be9454adb4'],5,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:05.612,Pass,,2012/2013
,,,,,,,,,,,,,,0.4516,,,,,,,,,,,,,,3b8f250e-855b-4603-b2cf-57dd92d4c6b6,219,,"[78.4, 59.3]",70309,4,,,,0.046121117,,Head,,,,"[84.9, 59.6]",,Low Pass,,6.5069194,,Incomplete,,,,,,,,,,1,From Goal Kick,Carlos Reina Aranda,26522.0,Center Forward,10,Real Zaragoza,395,['a2552ccb-844c-4b66-80ec-8f4086473279'],8,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:08.606,Pass,,2012/2013
,,,,,,,,,,,,,,1.2173,,,,,,,,,,,,,,bd4279c1-01e5-497a-ab9b-fe4e17a08600,225,,"[37.4, 12.3]",70309,4,,,,1.8013182,,Left Foot,,,,"[32.8, 31.9]",,Ground Pass,,20.13256,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Free Kick,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['518bc08a-f0e8-44b8-aab0-5a1218c2d97d'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.267,Pass,,2012/2013
,,,,,,,,,,,,,,2.008194,,,,,,,,,,,,,,97e9c818-c216-4e02-91e9-3a51c50e5bb0,228,,"[42.4, 43.4]",70309,4,,,,-1.8990192,,Right Foot,,,,"[36.1, 24.9]",,Ground Pass,,19.543285,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['eb3ea2c3-5f79-461d-b0b0-fdd31839e36d'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.524,Pass,,2012/2013
,,,,,,,,,,,,,,1.439602,,,,,,,,,,,,,,7fdd5669-ee71-4397-b6c7-90502b4c3086,231,,"[36.3, 23.4]",70309,4,,,,-0.8938815,,Right Foot,,,,"[49.8, 6.6]",,Ground Pass,,21.55203,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,12,Barcelona,217,['5a263017-6e5b-4ef8-8028-ca404bafc491'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.918,Pass,,2012/2013
,,,,,,,,,,,,,,0.967471,,,,,,,,,,,,,,e32be18a-eec2-441f-b43c-94bc46fe0843,234,,"[54.3, 5.8]",70309,4,,,,-0.14281197,,Right Foot,,,,"[69.6, 3.6]",,Ground Pass,,15.45736,,,,David Villa Sánchez,12737.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['347faccf-ee79-4822-b699-f55cec022ae5'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.641,Pass,,2012/2013
,,,,,,,,,,,,,,1.1346,,,,,,,,,,,,,,421d2574-b693-4d77-b298-51f047e3b69c,238,,"[67.8, 2.5]",70309,4,,,,2.9802175,,Right Foot,,,,"[50.6, 5.3]",,Ground Pass,,17.426416,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,12,Barcelona,217,"['05df2dc1-0b89-4e01-9728-88d55066b2c4', '791a3bbc-a702-41c8-93ac-3be45fc2b2b5']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.988,Pass,True,2012/2013
,,,,,,,,,,,,,,1.671588,,,,,,,,,,,,,,fb12c59f-b148-4d73-a124-79daf0ea240d,241,,"[48.9, 4.7]",70309,4,,,,1.9868609,,Left Foot,,,,"[41.3, 21.9]",,Ground Pass,,18.804255,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['5326b2b3-d85e-4ce7-b75e-62e9028c9d63'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.168,Pass,,2012/2013
,,,,,,,,,,,,,,1.753876,,,,,,,,,,,,,,fec95dc1-5dc1-4600-9861-486a8106ecd8,244,,"[42.4, 24.9]",70309,4,,,,1.3903253,,Right Foot,,,,"[47.6, 53.4]",,Ground Pass,,28.970503,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,12,Barcelona,217,['6a50bde7-730a-4f57-a262-6fb6c45a63de'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.262,Pass,,2012/2013
,,,,,,,,,,,,,,2.25078,,,,,,,,,,,,,,9da65411-28d8-4796-ae2f-ae4957174051,248,,"[35.4, 57.4]",70309,4,,,,-2.6576035,,Left Foot,,,,"[10.1, 44.1]",,Ground Pass,,28.582863,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,"['3ecbc8d2-5319-4c6b-9774-8a62852ed7c6', '8424d95c-2d95-4b8d-bfad-7ee9428316f6']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.581,Pass,True,2012/2013
,,,,,,,,,,,,,,0.947253,,,,,,,,,,,,,,1263a4dc-d1e0-4984-9cb3-98a04d21f6af,251,,"[10.1, 44.1]",70309,4,,,,0.09863719,,Right Foot,,,,"[29.3, 46.0]",,Ground Pass,,19.293781,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['67d30868-c526-425f-994f-ff9f4cf922e1'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.271,Pass,,2012/2013
,,,,,,,,,,,,,,2.67508,,,,,,,,,,,,,,f64728a9-8aa3-4a68-b3ce-4eadaf475492,254,,"[29.1, 41.9]",70309,4,,,,-1.3480729,,Other,,,,"[35.6, 13.2]",,Ground Pass,,29.426859,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,12,Barcelona,217,['24c89b74-ccee-4789-b1c5-85fdbd679377'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.262,Pass,,2012/2013
,,,,,,,,,,,,,,0.99777,,,,,,,,,,,,,,d782633b-f073-4e77-9fb2-e492ab20d813,258,,"[50.6, 12.7]",70309,4,,,,-0.9618387,,Right Foot,,,,"[55.9, 5.1]",,Ground Pass,,9.265528,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,12,Barcelona,217,"['455b3e2f-1a78-4645-979a-acc67c27e7f5', '9c635e68-545f-4dd5-8503-d9fcfa6f5958']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.957,Pass,True,2012/2013
,,,,,,,,,,,,,,1.449872,,,,,,,,,,,,,,4b9f376d-1352-4432-8b36-c25a050b75da,261,,"[56.1, 5.5]",70309,4,,,,2.8019514,,Left Foot,,,,"[41.1, 10.8]",,Ground Pass,,15.908803,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,['e7f76601-ea46-4841-987f-c06bee6297f3'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.643,Pass,,2012/2013
,,,,,,,,,,,,,,1.769914,,,,,,,,,,,,,,f0ddb29a-0033-4438-b598-e673a8de661b,264,,"[41.7, 13.4]",70309,5,,,,2.0159276,,Right Foot,,,,"[36.5, 24.3]",,Ground Pass,,12.076838,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,12,Barcelona,217,['5c675927-d8cc-4f39-9098-dd1389b911b0'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.306,Pass,,2012/2013
,,,,,,,,,,,,,,1.972527,,,,,,,,,,,,,,ddd5699b-6490-470a-9eaa-dae9a27f4601,267,,"[38.0, 29.5]",70309,5,,,,1.2273101,,Right Foot,,,,"[47.8, 56.9]",,Ground Pass,,29.099829,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,12,Barcelona,217,['d3ceb1e3-02fc-41cb-89bc-bc51d2b53e84'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.276,Pass,,2012/2013
,,,,,,,,,,,,,,1.335921,,,,,,,,,,,,,,42437013-6767-4e82-a3d6-5f7334a7ec1c,270,,"[47.8, 56.9]",70309,5,,,,-1.8130686,,Right Foot,,,,"[43.5, 39.5]",,Ground Pass,,17.923449,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,['02bec896-e622-4c0c-9005-b91e31b08355'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.077,Pass,,2012/2013
,,,,,,,,,,,,,,1.0824,,,,,,,,,,,,,,04eb793d-6a5e-41be-9b64-6c513c5c0ab1,273,,"[49.8, 33.8]",70309,5,,,,-0.8294872,,Left Foot,,,,"[56.3, 26.7]",,Ground Pass,,9.626006,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,12,Barcelona,217,['1156a3dd-f8a3-4685-a9b6-03304bdf1155'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.050,Pass,,2012/2013
,,,,,,,,,,,,,,1.5185,,,,,,,,,,,,,,140bb9b1-5c2f-485e-8c31-170ff9600909,276,,"[66.1, 13.8]",70309,5,,,,-0.68002075,,Right Foot,,,,"[77.6, 4.5]",,Ground Pass,,14.789862,,,,David Villa Sánchez,12737.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['6b96e13e-74ef-4c8e-aa71-857f90f20215'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.005,Pass,,2012/2013
,,,,,,,,,,,,,,2.29531,,,,,,,,,,,,,,207d1a87-2101-44e6-b879-23131a189846,280,,"[83.3, 3.6]",70309,5,,,,0.026309717,,Right Foot,,,,"[98.5, 4.0]",,Ground Pass,,15.205262,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Wing,12,Barcelona,217,"['01fe736e-d172-40c1-ae59-f4317de7af2b', '241f3f5f-84cd-44a2-8852-f1198d5ccab7']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.564,Pass,True,2012/2013
,,,,,,,,,,,,,,2.492592,,,,,,,,,,,,,,0116d1cd-c765-4626-8225-cfa21c4600a1,288,,"[27.0, 76.1]",70309,5,,,,0.073108904,,Right Foot,,,,"[62.5, 78.7]",,Low Pass,,35.595085,,,,Carlos Reina Aranda,26522.0,,,,,,,1,From Free Kick,Franco Zuculini,7701.0,Right Midfield,12,Barcelona,217,"['432d0848-f6c4-4bf8-84bd-8fd16f2e54e1', '70ffd4dd-0418-423f-a2e4-052e6462a059']",23,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:05:23.329,Pass,True,2012/2013
,,,,,,,,,,,,,,2.17222,,,,,,,,,,,,,,f458c3db-a89d-442f-95c0-1d507cf1642f,295,,"[42.8, 18.2]",70309,5,,,,1.3706937,,Right Foot,,,,"[50.0, 53.7]",,Ground Pass,,36.222782,,,,Martín Montoya Torralbo,6593.0,,,,,,,1,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,12,Barcelona,217,['d1739bbd-7ca5-4c79-9996-7ed77dc0ba94'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.536,Pass,,2012/2013
